Jupiter,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,2147334.5,2147334.634,2147334.758,1167,1,31,6.18333,303.52872,-0.54734,317.82386,293.74199,-0.5667,282.47493,-9.45077
AR,2147509.5,2147510.189,2147510.312,1167,7,25,19.48778,318.32219,-1.17666,128.13595,289.50926,-0.5667,116.96169,-6.4909
CS,2147524.5,2147525.581,2147525.705,1167,8,10,4.90833,316.31652,-1.20662,142.95916,69.7062,-0.5667,248.87528,-6.133
EL,2147706.5,2147707.139,2147707.262,1168,2,7,18.28889,332.50906,-0.99542,325.12835,76.50957,-0.5667,79.12272,-7.5434
MF,2147740.5,2147740.602,2147740.725,1168,3,12,5.39917,340.54733,-1.0286,358.4509,279.9294,-0.5667,264.36418,-9.60622
AR,2147912.5,2147913.157,2147913.281,1168,8,31,18.73389,354.77161,-1.66501,164.67398,273.95302,-0.5667,101.53683,-6.31851
CS,2147927.5,2147928.599,2147928.722,1168,9,16,5.33028,352.7153,-1.67201,179.84493,85.05924,-0.5667,265.46425,-6.74422
EL,2148108.5,2148109.158,2148109.282,1169,3,15,18.76583,9.14745,-1.11278,1.71223,93.50928,-0.5667,95.92407,-7.68852
MF,2148143.5,2148143.566,2148143.69,1169,4,19,4.54861,17.36646,-1.10918,35.25471,262.64692,-0.5667,247.04051,-9.51172
AR,2148315.5,2148316.122,2148316.245,1169,10,8,17.87889,31.32573,-1.49169,201.97185,256.90932,-0.5667,83.68221,-6.06546
CS,2148329.5,2148330.618,2148330.742,1169,10,23,5.80556,29.36578,-1.47373,216.51532,102.28212,-0.5667,282.05945,-6.72899
EL,2148510.5,2148511.178,2148511.302,1170,4,21,19.23694,45.38572,-0.79746,37.55089,109.36768,-0.5667,112.57156,-7.76529
MF,2148542.5,2148542.545,2148542.668,1170,5,23,4.04389,52.71817,-0.76118,67.64743,248.13613,-0.5667,236.07264,-9.47389
AR,2148716.5,2148717.101,2148717.225,1170,11,13,17.39,66.75041,-0.75787,237.99447,244.44739,-0.5667,70.24082,-6.05047
CS,2148730.5,2148731.639,2148731.763,1170,11,28,6.30778,64.7824,-0.72475,252.77909,115.16551,-0.5667,292.33248,-6.94857
EL,2148911.5,2148912.196,2148912.319,1171,5,27,19.66556,80.14231,-0.20145,71.85026,118.28102,-0.5667,122.95576,-7.42802
MF,2148939.5,2148939.545,2148939.668,1171,6,24,4.03611,86.34536,-0.15686,97.91783,241.26639,-0.5667,233.84459,-9.47728
AR,2149114.5,2149115.107,2149115.23,1171,12,16,17.52222,100.40628,0.19218,271.36504,241.2806,-0.5667,66.32951,-6.94361
CS,2149129.5,2149130.654,2149130.778,1172,1,1,6.66,98.32518,0.22888,287.21489,118.95016,-0.5667,292.956,-6.01127
EL,2149309.5,2149310.202,2149310.326,1172,6,28,19.81833,112.71416,0.43464,103.08099,117.12435,-0.5667,123.82439,-7.52183
MF,2149336.5,2149336.559,2149336.683,1172,7,25,4.38972,118.52703,0.47342,128.29414,244.17043,-0.5667,240.50371,-9.6391
AR,2149511.5,2149512.124,2149512.248,1173,1,16,17.94056,132.13526,1.02868,303.70275,247.6197,-0.5667,71.37325,-7.05791
CS,2149529.5,2149530.642,2149530.765,1173,2,4,6.36056,129.71157,1.05907,322.40624,113.2397,-0.5667,282.62544,-6.50738
EL,2149705.5,2149706.19,2149706.314,1173,7,29,19.53083,143.60434,0.91831,132.5152,107.9258,-0.5667,116.44361,-7.75892
MF,2149733.5,2149733.577,2149733.7,1173,8,26,4.80139,149.53999,0.94281,159.02739,254.51811,-0.5667,253.15426,-10.0034
AR,2149907.5,2149908.142,2149908.265,1174,2,16,18.365,162.60187,1.54021,334.70199,259.69288,-0.5667,82.73893,-6.88502
CS,2149927.5,2149928.615,2149928.739,1174,3,9,5.72694,159.981,1.5504,355.05538,101.52682,-0.5667,268.09067,-6.48793
EL,2150101.5,2150102.164,2150102.288,1174,8,29,18.90694,173.7892,1.13726,162.28955,94.58884,-0.5667,103.66904,-7.75082
MF,2150128.5,2150128.594,2150128.718,1174,9,25,5.22028,179.50534,1.14048,188.29647,268.13909,-0.5667,267.75266,-9.42257
AR,2150303.5,2150304.156,2150304.279,1175,3,19,18.70528,192.5819,1.63088,5.20423,273.8061,-0.5667,96.74098,-6.39711
CS,2150323.5,2150324.586,2150324.71,1175,4,9,5.03194,190.00337,1.61737,25.15788,87.38942,-0.5667,253.82309,-6.42478
EL,2150498.5,2150499.133,2150499.257,1175,9,30,18.15972,204.13891,1.04511,193.55403,80.27128,-0.5667,88.43149,-7.41752
MF,2150524.5,2150524.609,2150524.733,1175,10,26,5.58306,209.7227,1.02888,219.07145,282.1701,-0.5667,281.01719,-9.90121
AR,2150699.5,2150700.173,2150700.296,1176,4,18,19.10278,223.03751,1.28041,35.17629,287.16996,-0.5667,110.68229,-6.58464
CS,2150718.5,2150719.563,2150719.687,1176,5,8,4.48167,220.5985,1.2496,53.83185,73.70188,-0.5667,242.40973,-6.47919
EL,2150895.5,2150896.111,2150896.234,1176,10,31,17.61556,235.10887,0.65816,225.38683,68.09668,-0.5667,75.06261,-7.40158
MF,2150920.5,2150920.628,2150920.752,1176,11,25,6.0425,240.61927,0.62638,250.26986,293.45941,-0.5667,290.15384,-9.66097
AR,2151097.5,2151098.188,2151098.312,1177,5,21,19.48167,254.61868,0.54414,66.63398,296.36232,-0.5667,120.78336,-6.10953
CS,2151113.5,2151114.556,2151114.679,1177,6,7,4.30361,252.5436,0.50724,82.25041,63.90503,-0.5667,236.83969,-6.12153
EL,2151293.5,2151294.106,2151294.229,1177,12,3,17.49722,267.4871,0.0585,258.65753,61.9638,-0.5667,67.33761,-7.58592
MF,2151319.5,2151319.642,2151319.765,1177,12,29,6.35944,273.40418,0.01632,284.69708,298.06373,-0.5667,291.05876,-9.45122
AR,2151496.5,2151497.198,2151497.322,1178,6,24,19.71667,288.10931,-0.41091,98.83509,297.11534,-0.5667,123.28893,-6.37665
CS,2151511.5,2151512.565,2151512.688,1178,7,10,4.52083,286.13807,-0.44852,113.49615,62.52607,-0.5667,239.28814,-6.05847
EL,2151693.5,2151694.12,2151694.243,1179,1,7,17.83611,301.81162,-0.58637,294.08882,65.73241,-0.5667,69.26659,-7.46376
MF,2151723.5,2151723.63,2151723.754,1179,2,6,6.08444,308.82556,-0.63192,323.94503,292.21333,-0.5667,280.0209,-9.61221
AR,2151897.5,2151898.186,2151898.309,1179,7,30,19.41944,323.49867,-1.27733,133.02787,287.59522,-0.5667,115.34252,-6.60799
CS,2151913.5,2151914.581,2151914.705,1179,8,16,4.91444,321.35615,-1.3062,148.86162,71.51798,-0.5667,250.73305,-7.01058
EL,2152094.5,2152095.142,2152095.265,1180,2,12,18.36528,337.67026,-1.03773,330.23733,78.75557,-0.5667,81.29587,-7.63122
MF,2152128.5,2152128.597,2152128.721,1180,3,17,5.29861,345.70658,-1.06609,3.45694,277.58137,-0.5667,262.06891,-9.3897
AR,2152301.5,2152301.153,2152301.276,1180,9,5,18.62917,0.01537,-1.68121,169.65177,271.46464,-0.5667,99.26781,-6.47241
CS,2152315.5,2152316.602,2152316.725,1180,9,21,5.40778,357.95422,-1.68496,184.87098,87.54579,-0.5667,268.02376,-6.53536
EL,2152496.5,2152497.161,2152497.285,1181,3,20,18.83639,14.29078,-1.09306,6.71753,95.94512,-0.5667,98.43072,-7.80583
MF,2152531.5,2152531.562,2152531.685,1181,4,24,4.44417,22.48781,-1.08382,40.16891,260.29372,-0.5667,244.95125,-9.54992
AR,2152703.5,2152704.118,2152704.241,1181,10,13,17.78639,36.42781,-1.41687,207.05598,254.7393,-0.5667,81.47331,-6.11401
CS,2152717.5,2152718.621,2152718.745,1181,10,28,5.87806,34.46584,-1.39611,221.63811,104.49391,-0.5667,284.02386,-6.72442
EL,2152898.5,2152899.181,2152899.304,1182,4,26,19.30611,50.38348,-0.72632,42.454,111.15534,-0.5667,114.55175,-7.77375
MF,2152930.5,2152930.543,2152930.666,1182,5,28,3.98333,57.68427,-0.68692,72.49901,246.58363,-0.5667,234.86629,-9.73459
AR,2153103.5,2153104.103,2153104.226,1182,11,17,17.42389,71.70933,-0.6323,242.13775,243.3612,-0.5667,69.6218,-6.71216
CS,2153117.5,2153118.645,2153118.768,1182,12,2,6.43556,69.74153,-0.59879,256.94445,116.33306,-0.5667,293.47817,-6.07532
EL,2153298.5,2153299.199,2153299.323,1183,5,31,19.74611,84.71433,-0.1118,75.75976,118.71746,-0.5667,123.95004,-7.84692
MF,2153327.5,2153327.545,2153327.668,1183,6,29,4.04056,91.11656,-0.06515,102.77528,241.097,-0.5667,234.01544,-9.85689
AR,2153502.5,2153503.107,2153503.231,1183,12,21,17.53278,104.94478,0.32279,276.544,241.6619,-0.5667,66.2241,-6.50049
CS,2153517.5,2153518.653,2153518.777,1184,1,6,6.64222,102.86949,0.35854,292.37696,118.65408,-0.5667,291.93277,-6.17898
EL,2153696.5,2153697.203,2153697.326,1184,7,2,19.8225,117.1112,0.51382,106.98288,116.22921,-0.5667,123.42527,-7.73615
MF,2153723.5,2153723.563,2153723.686,1184,7,29,4.47222,122.90953,0.55079,132.22843,245.26137,-0.5667,242.13699,-9.36861
AR,2153899.5,2153900.125,2153900.248,1185,1,21,17.95611,136.46842,1.12399,308.84726,249.06449,-0.5667,72.45428,-6.3536
CS,2153916.5,2153917.641,2153917.764,1185,2,8,6.33583,134.1785,1.15029,326.51034,111.80231,-0.5667,281.29837,-6.02246
EL,2154093.5,2154094.186,2154094.309,1185,8,3,19.41806,148.10976,0.9666,137.41308,106.11725,-0.5667,114.36858,-7.4715
MF,2154120.5,2154120.58,2154120.703,1185,8,30,4.87556,153.82767,0.98771,163.01915,256.33138,-0.5667,255.24546,-9.7473
AR,2154295.5,2154296.142,2154296.265,1186,2,21,18.36694,166.84962,1.58038,339.78041,261.63265,-0.5667,84.48995,-6.09083
CS,2154314.5,2154315.612,2154315.736,1186,3,13,5.65694,164.36129,1.58651,359.08598,99.5404,-0.5667,266.34435,-6.19847
EL,2154489.5,2154490.159,2154490.282,1186,9,3,18.76861,178.27201,1.14285,167.25869,92.45347,-0.5667,101.11942,-7.49117
MF,2154516.5,2154516.595,2154516.718,1186,9,30,5.23861,183.99802,1.14374,193.34779,270.28224,-0.5667,269.79554,-9.9731
AR,2154690.5,2154691.159,2154691.283,1187,3,23,18.78361,196.99305,1.60732,9.22007,275.87834,-0.5667,98.92609,-6.76391
CS,2154710.5,2154711.583,2154711.707,1187,4,13,4.95694,194.41704,1.59154,29.12471,85.29461,-0.5667,252.15533,-6.27348
EL,2154885.5,2154886.13,2154886.254,1187,10,4,18.09,208.46573,1.00786,197.62315,78.34131,-0.5667,86.66778,-7.61487
MF,2154911.5,2154911.612,2154911.736,1187,10,30,5.66028,214.06559,0.9887,223.19535,284.02677,-0.5667,282.71476,-9.65613
AR,2155087.5,2155088.173,2155088.297,1188,4,23,19.12389,227.46138,1.19741,40.09141,288.83399,-0.5667,112.296,-6.05127
CS,2155105.5,2155106.562,2155106.685,1188,5,12,4.44083,225.14614,1.1659,57.75656,71.93549,-0.5667,241.30756,-6.34946
EL,2155282.5,2155283.11,2155283.233,1188,11,4,17.59639,239.55348,0.58524,229.51922,66.76472,-0.5667,73.85995,-7.70893
MF,2155308.5,2155308.63,2155308.753,1188,11,30,6.08361,245.30775,0.55035,255.45374,294.67006,-0.5667,290.76118,-9.95417
AR,2155484.5,2155485.193,2155485.316,1189,5,25,19.58361,259.3707,0.42063,70.56084,297.09043,-0.5667,122.0938,-6.70385
CS,2155501.5,2155502.554,2155502.678,1189,6,12,4.265,257.17149,0.38055,87.11125,63.10003,-0.5667,236.17457,-6.58699
EL,2155681.5,2155682.106,2155682.23,1189,12,8,17.50806,272.31105,-0.03264,263.84409,61.84245,-0.5667,66.81789,-7.4286
MF,2155707.5,2155707.642,2155707.765,1190,1,3,6.37,278.24529,-0.07503,289.87418,297.91459,-0.5667,290.30383,-9.39087
AR,2155884.5,2155885.197,2155885.321,1190,6,29,19.69806,292.96592,-0.54266,103.69792,296.36742,-0.5667,122.65765,-6.27188
CS,2155899.5,2155900.567,2155900.69,1190,7,15,4.56333,290.98895,-0.57956,118.38248,63.19188,-0.5667,240.30348,-6.26601
EL,2156080.5,2156081.124,2156081.248,1191,1,11,17.9475,306.54613,-0.66305,298.25588,67.02668,-0.5667,70.60849,-8.07849
MF,2156111.5,2156111.628,2156111.751,1191,2,11,6.02278,313.80712,-0.70785,329.06171,290.61546,-0.5667,278.08053,-9.37385
AR,2156286.5,2156287.179,2156287.303,1191,8,5,19.26361,328.39741,-1.36734,138.90521,285.67414,-0.5667,112.66168,-6.01304
CS,2156301.5,2156302.584,2156302.708,1191,8,21,4.98361,326.37753,-1.39115,153.81676,73.45232,-0.5667,252.95514,-6.98449
EL,2156482.5,2156483.145,2156483.268,1192,2,17,18.43139,342.72253,-1.07063,335.34156,81.02645,-0.5667,83.48958,-7.60873
MF,2156517.5,2156517.59,2156517.714,1192,3,23,5.13417,350.98878,-1.09571,9.4416,275.12641,-0.5667,258.95482,-9.66605
AR,2156689.5,2156689.148,2156689.271,1192,9,10,18.51583,5.07464,-1.68387,174.66299,269.05262,-0.5667,96.8835,-6.51338
CS,2156703.5,2156704.605,2156704.728,1192,9,26,5.47028,3.00833,-1.68403,189.93164,89.96215,-0.5667,270.43405,-6.54192
EL,2156884.5,2156885.164,2156885.287,1193,3,25,18.89861,19.31543,-1.06598,11.7164,98.29146,-0.5667,100.84488,-7.80539
MF,2156919.5,2156919.557,2156919.681,1193,4,29,4.33889,27.49114,-1.05167,45.07625,258.05172,-0.5667,242.89865,-9.67852
AR,2157091.5,2157092.114,2157092.237,1193,10,18,17.69278,41.36418,-1.33532,212.16385,252.73459,-0.5667,79.27068,-6.05442
CS,2157105.5,2157106.624,2157106.747,1193,11,2,5.93889,39.39821,-1.31188,226.79199,106.54427,-0.5667,285.74819,-6.89979
EL,2157286.5,2157287.184,2157287.307,1194,5,1,19.36806,55.29007,-0.65278,47.37464,112.76746,-0.5667,116.32918,-7.67117
MF,2157317.5,2157317.542,2157317.666,1194,6,1,3.98083,62.33576,-0.61172,76.42139,245.27891,-0.5667,234.38591,-9.58304
AR,2157491.5,2157492.101,2157492.225,1194,11,22,17.38833,76.42142,-0.50482,247.31765,242.51351,-0.5667,68.32489,-6.4683
CS,2157505.5,2157506.646,2157506.77,1194,12,7,6.475,74.45625,-0.47028,262.13306,117.26327,-0.5667,293.8112,-6.3094
EL,2157686.5,2157687.2,2157687.324,1195,6,5,19.76611,89.45687,-0.02229,80.62372,118.95573,-0.5667,124.30994,-7.60513
MF,2157714.5,2157714.547,2157714.671,1195,7,3,4.1,95.61535,0.02274,106.68965,241.1366,-0.5667,234.79274,-9.66629
AR,2157889.5,2157890.111,2157890.234,1195,12,25,17.62167,109.56257,0.44499,280.71731,242.25803,-0.5667,66.88524,-6.99124
CS,2157905.5,2157906.652,2157906.775,1196,1,11,6.61056,107.35939,0.48196,297.55656,118.16533,-0.5667,290.66786,-6.37691
EL,2158084.5,2158085.2,2158085.323,1196,7,7,19.76278,121.70744,0.5894,111.8538,115.11819,-0.5667,122.22858,-7.43606
MF,2158111.5,2158111.564,2158111.688,1196,8,3,4.50722,127.49398,0.62491,137.14057,246.56165,-0.5667,243.67043,-9.79551
AR,2158286.5,2158287.129,2158287.252,1197,1,25,18.04639,140.91241,1.20884,312.98866,250.66955,-0.5667,74.05051,-6.70345
CS,2158304.5,2158305.636,2158305.76,1197,2,13,6.22972,138.50287,1.23385,331.60813,110.29316,-0.5667,279.01251,-6.24911
EL,2158480.5,2158481.183,2158481.306,1197,8,7,19.35417,152.39193,1.00809,141.36284,104.31933,-0.5667,112.89297,-7.60979
MF,2158507.5,2158507.583,2158507.706,1197,9,3,4.9475,158.10706,1.02629,167.02556,258.20604,-0.5667,257.35396,-9.50345
AR,2158682.5,2158683.145,2158683.268,1198,2,25,18.44194,171.2054,1.60932,343.85368,263.66226,-0.5667,86.54986,-6.38434
CS,2158702.5,2158703.606,2158703.73,1198,3,18,5.51194,168.59895,1.61205,4.09478,97.57607,-0.5667,263.69149,-6.55029
EL,2158876.5,2158877.155,2158877.279,1198,9,7,18.685,182.52037,1.14214,171.2696,90.42167,-0.5667,99.28206,-7.62806
MF,2158903.5,2158903.598,2158903.721,1198,10,4,5.30417,188.25294,1.13983,197.4219,272.30834,-0.5667,271.8182,-9.79276
AR,2159078.5,2159079.159,2159079.283,1199,3,28,18.78333,201.23232,1.57484,14.20382,277.84014,-0.5667,100.78702,-6.00692
CS,2159097.5,2159098.58,2159098.703,1199,4,17,4.88167,198.78398,1.55654,33.08412,83.24792,-0.5667,250.51603,-6.1669
EL,2159272.5,2159273.128,2159273.251,1199,10,8,18.0225,212.75214,0.96492,201.69486,76.48927,-0.5667,84.93544,-7.80005
MF,2159298.5,2159298.616,2159298.739,1199,11,3,5.73528,218.36761,0.94299,227.32403,285.792,-0.5667,284.2918,-9.44761
AR,2159474.5,2159475.177,2159475.301,1200,4,27,19.21611,231.94787,1.10821,44.04018,290.40637,-0.5667,114.15756,-6.48565
CS,2159492.5,2159493.56,2159493.684,1200,5,16,4.40444,229.63222,1.07529,61.67405,70.29985,-0.5667,240.30129,-6.25526
EL,2159670.5,2159671.107,2159671.23,1200,11,9,17.53194,244.18247,0.50715,234.66632,65.53461,-0.5667,72.11831,-7.47563
MF,2159695.5,2159695.634,2159695.757,1200,12,4,6.16694,249.73426,0.47206,259.61394,295.65437,-0.5667,291.48447,-9.5451
AR,2159872.5,2159873.193,2159873.317,1201,5,30,19.6025,263.96743,0.29159,75.41513,297.60429,-0.5667,122.61805,-6.37477
CS,2159888.5,2159889.556,2159889.68,1201,6,16,4.30889,261.88894,0.25297,91.01194,62.48579,-0.5667,236.42197,-6.26393
EL,2160068.5,2160069.109,2160069.232,1201,12,12,17.57611,276.89546,-0.12313,268.00661,61.93282,-0.5667,66.97581,-7.89942
MF,2160095.5,2160095.642,2160095.765,1202,1,8,6.36972,283.08536,-0.16733,295.04325,297.54194,-0.5667,289.33895,-9.3052
AR,2160272.5,2160273.196,2160273.32,1202,7,4,19.66944,297.85495,-0.67355,108.55908,295.40969,-0.5667,121.82823,-6.20183
CS,2160287.5,2160288.569,2160288.692,1202,7,20,4.61361,295.87399,-0.7096,123.25919,64.07172,-0.5667,241.55863,-6.41546
EL,2160468.5,2160469.127,2160469.251,1203,1,16,18.01694,311.56161,-0.73807,303.40987,68.57047,-0.5667,71.92876,-8.0362
MF,2160500.5,2160500.622,2160500.746,1203,2,17,5.90028,319.07601,-0.78223,335.14454,288.76278,-0.5667,275.3475,-9.54458
AR,2160674.5,2160675.176,2160675.299,1203,8,10,19.1775,333.5435,-1.44769,143.81686,283.54262,-0.5667,110.76017,-6.12449
CS,2160689.5,2160690.587,2160690.711,1203,8,26,5.06056,331.51683,-1.46883,158.77133,75.5478,-0.5667,255.33602,-6.83121
EL,2160870.5,2160871.148,2160871.271,1204,2,22,18.50333,347.86983,-1.0966,340.41503,83.39922,-0.5667,85.82661,-7.70224
MF,2160905.5,2160905.586,2160905.709,1204,3,28,5.02667,356.13785,-1.11636,14.41095,272.6981,-0.5667,256.64963,-9.51606
AR,2161077.5,2161078.141,2161078.264,1204,9,16,18.33944,10.18902,-1.67479,180.64692,266.61867,-0.5667,93.69376,-6.06239
CS,2161091.5,2161092.608,2161092.731,1204,10,1,5.54722,8.24699,-1.67089,194.98795,92.46827,-0.5667,272.92809,-6.36214
EL,2161272.5,2161273.167,2161273.291,1205,3,30,18.97222,24.46772,-1.02987,16.69637,100.64894,-0.5667,103.3217,-7.93919
MF,2161306.5,2161306.556,2161306.679,1205,5,3,4.29889,32.39164,-1.01018,49.01269,255.92069,-0.5667,241.70475,-9.346
AR,2161479.5,2161480.111,2161480.234,1205,10,23,17.61611,46.49049,-1.23992,217.27796,250.76395,-0.5667,77.24167,-6.11013
CS,2161493.5,2161494.627,2161494.751,1205,11,7,6.01694,44.52431,-1.21413,231.93617,108.56986,-0.5667,287.45847,-6.86107
EL,2161674.5,2161675.187,2161675.31,1206,5,6,19.43861,60.31017,-0.57173,52.2645,114.26195,-0.5667,118.05776,-7.6901
MF,2161704.5,2161704.543,2161704.666,1206,6,5,3.99472,67.09918,-0.52948,80.32364,244.10003,-0.5667,234.14129,-9.33725
AR,2161879.5,2161880.1,2161880.224,1206,11,27,17.37306,81.2779,-0.37007,252.49315,241.8346,-0.5667,67.30353,-6.32607
CS,2161893.5,2161894.648,2161894.772,1206,12,12,6.52111,79.31319,-0.33498,267.32668,118.02962,-0.5667,294.01693,-6.38219
EL,2162074.5,2162075.201,2162075.324,1207,6,10,19.78306,94.27043,0.0695,85.486,118.98912,-0.5667,124.49669,-7.42393
MF,2162101.5,2162101.55,2162101.674,1207,7,7,4.17222,100.17939,0.11251,110.60971,241.36241,-0.5667,235.77786,-9.39363
AR,2162277.5,2162278.112,2162278.235,1207,12,30,17.64333,114.09983,0.56843,285.90406,243.01074,-0.5667,67.18786,-6.51231
CS,2162293.5,2162294.65,2162294.774,1208,1,16,6.57306,111.90502,0.60366,302.71583,117.49378,-0.5667,289.26856,-6.4935
EL,2162471.5,2162472.199,2162472.323,1208,7,11,19.74722,126.0901,0.66077,115.77454,113.92255,-0.5667,121.49651,-7.62676
MF,2162498.5,2162498.568,2162498.691,1208,8,7,4.59056,131.8569,0.69402,141.10008,247.92103,-0.5667,245.50048,-9.51724
AR,2162673.5,2162674.132,2162674.255,1209,1,29,18.13167,145.30971,1.28566,317.12075,252.35174,-0.5667,75.70917,-7.0149
CS,2162692.5,2162693.631,2162693.755,1209,2,18,6.11472,142.78123,1.30878,336.70156,108.7045,-0.5667,276.62137,-6.50666
EL,2162867.5,2162868.18,2162868.303,1209,8,11,19.28306,156.61969,1.0434,145.32639,102.48505,-0.5667,111.31888,-7.71418
MF,2162894.5,2162894.585,2162894.709,1209,9,7,5.01389,162.32609,1.05863,171.04875,260.10124,-0.5667,259.4314,-9.32754
AR,2163069.5,2163070.148,2163070.271,1210,3,1,18.50667,175.44331,1.62852,347.93379,265.66095,-0.5667,88.56285,-6.54966
CS,2163089.5,2163090.603,2163090.726,1210,3,22,5.43056,172.84358,1.62851,8.11739,95.57953,-0.5667,261.86066,-6.38968
EL,2163263.5,2163264.151,2163264.275,1210,9,11,18.5975,186.67953,1.13522,175.29103,88.43262,-0.5667,97.39679,-7.71785
MF,2163290.5,2163290.6,2163290.723,1210,10,8,5.3625,192.41675,1.12993,201.50975,274.28019,-0.5667,273.74143,-9.71335
AR,2163465.5,2163466.162,2163466.285,1211,4,1,18.84889,205.46013,1.53449,18.20888,279.76184,-0.5667,102.80487,-6.19316
CS,2163484.5,2163485.577,2163485.7,1211,4,21,4.8025,203.01336,1.51396,37.04938,81.29549,-0.5667,248.86104,-6.15545
EL,2163660.5,2163661.122,2163661.246,1211,10,13,17.90083,217.17085,0.91655,206.79276,74.64791,-0.5667,82.47039,-7.47471
MF,2163685.5,2163685.618,2163685.742,1211,11,7,5.80472,222.58475,0.89348,231.47257,287.448,-0.5667,285.71873,-9.33157
AR,2163861.5,2163862.181,2163862.304,1212,5,1,19.29972,236.32552,1.01565,47.98952,291.8279,-0.5667,115.86034,-6.80374
CS,2163879.5,2163880.559,2163880.682,1212,5,20,4.36944,234.00889,0.9812,65.59584,68.81112,-0.5667,239.35773,-6.2277
EL,2164057.5,2164058.107,2164058.23,1212,11,13,17.52583,248.53142,0.42937,238.8157,64.5237,-0.5667,71.12724,-7.72608
MF,2164083.5,2164083.635,2164083.758,1212,12,9,6.195,254.33606,0.39142,264.80818,296.50511,-0.5667,291.64419,-9.86382
AR,2164260.5,2164261.194,2164261.317,1213,6,4,19.61111,268.51774,0.16267,80.28906,297.92106,-0.5667,122.88453,-6.00476
CS,2164276.5,2164277.555,2164277.679,1213,6,21,4.28611,266.43604,0.1233,95.8802,62.0796,-0.5667,236.1413,-6.78833
EL,2164456.5,2164457.11,2164457.234,1213,12,17,17.60444,281.71255,-0.21294,273.20077,62.24786,-0.5667,66.88862,-7.71508
MF,2164484.5,2164484.639,2164484.763,1214,1,14,6.30833,288.1652,-0.25883,301.22637,296.91415,-0.5667,287.56686,-9.74191
AR,2164660.5,2164661.195,2164661.318,1214,7,9,19.63222,302.79154,-0.79928,113.4319,294.24351,-0.5667,120.80795,-6.16358
CS,2164675.5,2164676.571,2164676.695,1214,7,25,4.67194,300.80379,-0.83427,128.15653,65.16414,-0.5667,243.0322,-6.52046
EL,2164856.5,2164857.13,2164857.254,1215,1,21,18.09167,316.63654,-0.80741,308.57226,70.2967,-0.5667,73.46418,-8.03114
MF,2164889.5,2164889.617,2164889.74,1215,2,23,5.77083,324.41192,-0.85032,341.22214,286.73464,-0.5667,272.51404,-9.6835
AR,2165062.5,2165063.172,2165063.295,1215,8,15,19.09028,338.81079,-1.51702,148.74661,281.26037,-0.5667,108.78847,-6.29646
CS,2165077.5,2165078.591,2165078.714,1215,8,31,5.14556,336.77571,-1.53556,163.75009,77.79942,-0.5667,257.85199,-6.57371
EL,2165258.5,2165259.151,2165259.274,1216,2,27,18.58194,353.11245,-1.11331,345.49059,85.86361,-0.5667,88.28839,-7.88006
MF,2165293.5,2165293.582,2165293.705,1216,4,2,4.92167,1.38406,-1.12729,19.38218,270.20281,-0.5667,254.38428,-9.35982
AR,2165465.5,2165466.137,2165466.26,1216,9,21,18.24139,15.56486,-1.64967,185.68285,264.08054,-0.5667,91.41369,-6.27223
CS,2165479.5,2165480.611,2165480.735,1216,10,6,5.63528,13.61914,-1.6428,200.06472,95.02323,-0.5667,275.44983,-6.07044
EL,2165661.5,2165662.169,2165662.292,1217,4,5,19.00722,29.93613,-0.98288,22.63235,103.07352,-0.5667,105.74564,-7.4376
MF,2165694.5,2165694.552,2165694.676,1217,5,8,4.21472,37.60048,-0.95927,53.89859,253.75389,-0.5667,239.96588,-9.41223
AR,2165867.5,2165868.108,2165868.231,1217,10,28,17.55361,51.70108,-1.13338,222.39854,248.90701,-0.5667,75.37516,-6.22481
CS,2165881.5,2165882.631,2165882.754,1217,11,12,6.1025,49.73167,-1.10559,237.09732,110.48832,-0.5667,289.04952,-6.74132
EL,2166062.5,2166063.19,2166063.313,1218,5,11,19.51028,65.36636,-0.48548,57.15513,115.57714,-0.5667,119.63845,-7.72717
MF,2166092.5,2166092.542,2166092.665,1218,6,10,3.97083,72.12187,-0.44125,85.18176,243.06393,-0.5667,233.55455,-9.57902
AR,2166267.5,2166268.1,2166268.224,1218,12,2,17.37111,86.1537,-0.23121,257.66882,241.37718,-0.5667,66.52257,-6.19095
CS,2166281.5,2166282.65,2166282.773,1218,12,17,6.56222,84.19274,-0.1959,272.50464,118.5772,-0.5667,294.01152,-6.38742
EL,2166461.5,2166462.203,2166462.327,1219,6,14,19.83972,98.86081,0.1602,89.38778,118.81075,-0.5667,124.93817,-7.81028
MF,2166489.5,2166489.552,2166489.675,1219,7,12,4.20306,104.96426,0.20403,115.47522,241.81942,-0.5667,236.60657,-9.71135
AR,2166665.5,2166666.113,2166666.236,1220,1,4,17.66944,118.63821,0.68946,291.074,243.94361,-0.5667,67.7214,-6.02621
CS,2166681.5,2166682.648,2166682.772,1220,1,21,6.525,116.45017,0.72262,307.86345,116.63663,-0.5667,287.69594,-6.58645
EL,2166858.5,2166859.198,2166859.322,1220,7,15,19.72306,130.47753,0.72963,119.68698,112.58773,-0.5667,120.63443,-7.82255
MF,2166886.5,2166886.569,2166886.693,1220,8,12,4.62694,136.44443,0.76191,146.0202,249.48286,-0.5667,247.27873,-9.9189
