Venus,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,2223104.695,1374,7,13,4.66917,108.14195,-6.49283,117.96347,251.37243,0,241.32805,-6.14026
ML,2223353.733,1375,3,19,5.60194,355.41842,-1.46169,6.22283,273.70483,0,264.02159,-5.03219
EF,2223416.305,1375,5,20,19.31278,72.52711,0.23589,66.79526,116.716,0,119.08795,-5.22485
EL,2223683.259,1376,2,11,18.20861,334.58012,8.62181,330.72261,87.86073,0,80.04182,-5.30501
MF,2223684.759,1376,2,13,6.20861,333.64415,8.70429,332.22734,272.43804,0,278.91818,-5.99314
ML,2223952.755,1376,11,7,6.12917,228.43726,0.71152,233.50518,289.62338,0,288.84353,-5.05788
EF,2224000.231,1376,12,24,17.54778,288.17457,-1.04136,281.82395,62.43217,0,66.211,-5.21251
EL,2224251.274,1377,9,1,18.57361,187.79424,-7.99227,167.06027,77.77517,0,99.30813,-5.35273
MF,2224269.728,1377,9,20,5.47444,178.27182,-7.8681,185.19175,277.63338,0,268.90672,-5.79623
ML,2224535.689,1378,6,13,4.5275,83.01822,0.07282,89.37528,242.31938,0,238.50414,-5.08918
EF,2224582.3,1378,7,29,19.20944,140.43428,1.39152,133.91417,108.85552,0,113.09035,-5.1531
EL,2224849.294,1379,4,22,19.06083,44.91515,4.64325,39.93263,114.53078,0,111.45025,-6.07263
MF,2224854.701,1379,4,28,4.82583,41.5313,3.53673,45.14736,247.97934,0,247.33942,-5.01591
ML,2225114.776,1380,1,13,6.63528,293.20893,-0.76412,300.97738,296.30273,0,290.35793,-5.06762
EF,2225168.27,1380,3,6,18.47306,0.05526,-1.28649,354.70106,88.64639,0,90.64068,-5.13334
EL,2225430.225,1380,11,23,17.40667,258.51795,-0.62556,250.24531,62.03435,0,67.78986,-5.98499
MF,2225438.767,1380,12,2,6.41806,253.45149,1.57284,258.94536,294.6879,0,293.61481,-5.61257
ML,2225704.719,1381,8,25,5.25833,154.81975,1.38166,159.72372,257.03723,0,257.51846,-5.07171
EF,2225751.24,1381,10,10,17.74889,212.91696,0.68167,205.5965,76.06713,0,81.43237,-5.03385
EL,2226011.312,1382,6,27,19.48611,113.76301,-3.91294,103.34056,110.66268,0,120.60067,-5.02588
MF,2226023.697,1382,7,10,4.72,106.35389,-6.19989,115.15954,250.77404,0,241.35441,-5.21449
ML,2226272.736,1383,3,16,5.65722,352.37436,-1.46037,3.32871,275.11888,0,265.31865,-5.13002
EF,2226335.303,1383,5,17,19.26694,69.51495,0.15326,63.98628,116.10051,0,118.33516,-5.06052
EL,2226602.26,1384,2,8,18.24806,332.5802,8.50682,327.76387,86.9106,0,79.4157,-6.28046
MF,2226603.763,1384,2,10,6.31167,331.64813,8.6189,329.2731,273.34744,0,280.56394,-5.28714
ML,2226871.753,1384,11,4,6.07472,225.33097,0.78313,230.51581,288.49039,0,287.84303,-5.20348
EF,2226919.229,1384,12,21,17.50028,285.06983,-0.98107,278.81224,62.0411,0,65.84774,-5.06589
EL,2227171.275,1385,8,30,18.59139,185.36078,-8.00573,165.16138,78.90142,0,99.99695,-5.05685
MF,2227189.725,1385,9,18,5.40556,175.71399,-7.95435,183.26909,276.53676,0,267.6338,-6.40719
ML,2227454.688,1386,6,10,4.51639,80.00458,-0.01052,86.56934,242.65625,0,238.53912,-5.11766
EF,2227501.302,1386,7,26,19.24306,137.39693,1.37118,131.08564,109.96361,0,113.99352,-5.05043
EL,2227769.292,1387,4,20,18.99722,42.52252,4.86466,38.0474,113.90178,0,110.38731,-5.59744
MF,2227774.701,1387,4,26,4.81417,39.14032,3.76823,43.27053,248.63112,0,247.6807,-5.50755
ML,2228034.777,1388,1,11,6.64389,291.36452,-0.72635,298.994,296.62319,0,290.85964,-5.05979
EF,2228088.269,1388,3,4,18.45944,358.23506,-1.30608,352.76619,87.77595,0,89.80644,-5.24383
EL,2228350.222,1388,11,21,17.33194,255.76145,-0.90645,248.26368,62.01694,0,67.59688,-5.09705
MF,2228358.764,1388,11,30,6.34333,250.6844,1.29184,256.95957,294.58791,0,293.0343,-6.21577
ML,2228623.717,1389,8,22,5.21111,151.76525,1.35996,156.85835,255.75012,0,256.11614,-5.25839
EF,2228671.241,1389,10,8,17.78861,211.08867,0.71986,203.65672,76.85162,0,82.30784,-5.10467
EL,2228930.316,1390,6,24,19.59361,111.97021,-3.46593,100.54666,111.54027,0,121.78444,-6.14911
MF,2228943.695,1390,7,8,4.66833,104.01494,-6.01345,113.30629,250.24804,0,240.68233,-5.56403
ML,2229192.738,1391,3,14,5.7025,350.57211,-1.45661,1.4241,275.95069,0,266.24126,-5.08301
EF,2229255.302,1391,5,15,19.25306,67.73555,0.1101,62.13659,115.71707,0,117.95033,-5.13677
EL,2229522.257,1392,2,6,18.17778,329.98384,8.45707,325.81657,85.80091,0,78.29015,-5.70412
MF,2229523.763,1392,2,8,6.31694,329.04599,8.57509,327.33057,274.4435,0,281.16319,-5.60741
ML,2229791.752,1392,11,2,6.05639,223.5004,0.81899,228.55773,287.81055,0,287.28669,-5.09626
EF,2229839.229,1392,12,19,17.48639,283.23514,-0.9489,276.83367,61.8388,0,65.7594,-5.15226
EL,2230090.279,1393,8,27,18.69722,183.23731,-7.88652,162.30854,80.02489,0,101.64839,-5.59858
MF,2230108.727,1393,9,15,5.45056,173.75967,-8.15784,180.3831,275.85047,0,266.86697,-5.44643
ML,2230373.688,1394,6,7,4.51083,77.01199,-0.09389,83.78595,243.06724,0,238.64822,-5.14004
EF,2230421.303,1394,7,24,19.27556,135.61571,1.35931,129.23949,110.59396,0,114.64834,-5.109
EL,2230689.289,1395,4,18,18.93472,40.14401,5.0826,36.17998,113.24399,0,109.31468,-5.10947
MF,2230693.704,1395,4,23,4.8875,37.37862,4.21351,40.44907,248.8203,0,248.94502,-5.21045
ML,2230954.777,1396,1,9,6.65194,289.53756,-0.68796,297.02625,296.91006,0,291.32961,-5.04879
EF,2231007.267,1396,3,1,18.41667,355.1861,-1.33912,349.85275,86.31879,0,88.3714,-5.10202
EL,2231269.223,1396,11,18,17.34806,253.56729,-1.43445,245.28128,61.69005,0,68.27904,-5.23521
MF,2231277.766,1396,11,27,6.38556,248.49291,0.75844,253.96989,294.82699,0,293.21901,-5.2908
ML,2231543.717,1397,8,20,5.19694,149.97104,1.34621,154.98698,255.01151,0,255.34081,-5.18258
EF,2231590.243,1397,10,5,17.83694,208.02335,0.79057,200.73769,78.20547,0,83.54075,-5.03094
EL,2231850.316,1398,6,22,19.58833,109.65423,-3.24532,98.70724,112.20883,0,121.8893,-6.07293
MF,2231863.692,1398,7,6,4.61806,101.68417,-5.8226,111.46149,249.77121,0,240.04675,-5.91099
ML,2232112.739,1399,3,12,5.7475,348.76847,-1.45151,359.51257,276.77706,0,267.1658,-5.03787
EF,2232175.302,1399,5,13,19.23861,65.95709,0.06682,60.28455,115.29828,0,117.53083,-5.21649
EL,2232442.254,1400,2,4,18.10528,327.35986,8.39565,323.86083,84.69894,0,77.17401,-5.11553
MF,2232443.763,1400,2,6,6.32,326.41837,8.51943,325.37964,275.53009,0,281.74195,-5.93318
ML,2232710.75,1400,10,30,6.00389,220.40779,0.88645,225.59071,286.60676,0,286.20457,-5.24261
EF,2232758.227,1400,12,16,17.44417,280.13883,-0.88368,273.83401,61.59253,0,65.53131,-5.0054
EL,2233010.28,1401,8,25,18.7175,180.82615,-7.87923,160.41822,81.16141,0,102.34283,-5.34573
MF,2233028.724,1401,9,13,5.38306,171.21194,-8.22228,178.46703,274.74944,0,265.60118,-6.04153
ML,2233293.688,1402,6,5,4.52194,75.23062,-0.13713,81.93648,243.34878,0,238.88142,-5.00808
EF,2233340.304,1402,7,21,19.30389,132.58645,1.33185,126.41954,111.61234,0,115.46155,-5.0019
EL,2233608.291,1403,4,15,18.99056,38.374,5.46298,33.33597,112.979,0,108.89429,-6.2072
MF,2233613.703,1403,4,21,4.88,34.991,4.43536,38.57496,249.53346,0,249.34025,-5.69686
ML,2233874.777,1404,1,7,6.65722,287.6933,-0.649,295.04295,297.16785,0,291.77088,-5.03828
EF,2233927.267,1404,2,28,18.40306,353.36929,-1.35525,347.92301,85.45639,0,87.54863,-5.20843
EL,2234188.224,1404,11,15,17.365,251.35221,-1.95296,242.28466,61.42222,0,69.01329,-5.34282
MF,2234197.763,1404,11,25,6.305,245.71015,0.47612,251.97764,294.60337,0,292.52413,-5.9329
ML,2234463.716,1405,8,18,5.18111,148.16114,1.33119,153.09993,254.27765,0,254.56784,-5.10641
EF,2234510.245,1405,10,3,17.87889,206.19387,0.82668,198.79985,79.02036,0,84.44247,-5.10193
EL,2234770.316,1406,6,20,19.58111,107.34324,-3.0202,96.86128,112.84607,0,121.96911,-5.99716
MF,2234782.695,1406,7,3,4.66944,99.9233,-5.4891,108.66151,249.21087,0,240.19739,-5.02173
ML,2235031.742,1407,3,9,5.80028,345.71152,-1.44023,356.59782,278.16769,0,268.45987,-5.155
EF,2235094.3,1407,5,10,19.19056,62.93887,-0.01656,57.46529,114.53208,0,116.64534,-5.05036
EL,2235361.256,1408,2,1,18.14111,325.32581,8.22013,320.88944,83.7177,0,76.60582,-6.06026
MF,2235362.768,1408,2,3,6.42194,324.39124,8.37278,322.41367,276.46844,0,283.35083,-5.17184
ML,2235630.749,1408,10,28,5.98556,218.56869,0.91991,223.62802,285.88206,0,285.59236,-5.13392
EF,2235678.226,1408,12,14,17.43194,278.29419,-0.84902,271.84418,61.4735,0,65.52958,-5.09038
EL,2235930.281,1409,8,23,18.73972,178.44092,-7.86237,158.54055,82.29371,0,103.0387,-5.11181
MF,2235947.726,1409,9,10,5.42944,169.27517,-8.38283,175.58453,274.03734,0,264.85076,-5.0618
ML,2236212.688,1410,6,2,4.52222,72.22612,-0.21999,79.13523,243.88196,0,239.12103,-5.01752
EF,2236260.306,1410,7,19,19.33278,130.80048,1.31638,124.56992,112.19513,0,116.06551,-5.06013
EL,2236528.289,1411,4,13,18.92611,35.97409,5.66935,31.45494,112.25189,0,107.76874,-5.69783
MF,2236532.706,1411,4,18,4.95556,33.20107,4.86062,35.73584,249.79132,0,250.66083,-5.41124
ML,2236794.778,1412,1,5,6.66222,285.86305,-0.60943,293.07351,297.40111,0,292.18775,-5.02503
EF,2236846.265,1412,2,25,18.35917,350.31354,-1.38137,344.99867,84.01113,0,86.12908,-5.0672
EL,2237107.224,1412,11,12,17.38556,249.1692,-2.45964,239.31445,61.2027,0,69.79291,-5.43472
MF,2237116.764,1412,11,22,6.34583,243.55055,-0.0621,249.00039,294.7664,0,292.59639,-5.00077
ML,2237383.715,1413,8,16,5.16667,146.36852,1.31497,151.22877,253.56311,0,253.81296,-5.02839
EF,2237429.247,1413,9,30,17.93028,203.13114,0.89311,195.88639,80.4122,0,85.70722,-5.03136
EL,2237690.315,1414,6,18,19.57056,105.01869,-2.79179,95.02264,113.44545,0,121.99611,-5.89751
MF,2237702.692,1414,7,1,4.62,97.59813,-5.28478,106.82168,248.79219,0,239.62399,-5.38078
ML,2237951.744,1415,3,7,5.84417,343.9147,-1.43135,354.69355,278.97557,0,269.37106,-5.11932
EF,2238014.299,1415,5,8,19.17583,61.16566,-0.05994,55.61717,114.05362,0,116.16871,-5.13105
EL,2238281.253,1416,1,30,18.0675,322.69267,8.13719,318.93795,82.63709,0,75.52769,-5.46138
MF,2238282.768,1416,2,1,6.4225,321.75405,8.29521,320.46711,277.53277,0,283.88993,-5.49232
ML,2238550.749,1416,10,26,5.96861,216.74186,0.95251,221.67612,285.14258,0,284.95989,-5.02182
EF,2238598.226,1416,12,12,17.42222,276.46138,-0.81359,269.86647,61.39668,0,65.57167,-5.17384
EL,2238849.285,1417,8,20,18.84972,176.33746,-7.69117,155.69694,83.45583,0,104.69998,-5.72755
MF,2238867.724,1417,9,8,5.36444,166.75102,-8.42591,173.68265,272.94354,0,263.60445,-5.63558
ML,2239131.689,1418,5,30,4.52778,69.2286,-0.30221,76.343,244.49918,0,239.44624,-5.02383
EF,2239180.307,1418,7,17,19.36,129.01809,1.29959,122.72515,112.74791,0,116.63637,-5.11892
EL,2239448.286,1419,4,11,18.8625,33.57965,5.87089,29.57455,111.49043,0,106.63155,-5.18728
MF,2239451.71,1419,4,15,5.03389,31.42318,5.26974,32.89574,250.0825,0,252.02227,-5.11662
ML,2239714.778,1420,1,3,6.66444,284.02441,-0.56933,291.09333,297.5953,0,292.56847,-5.00874
EF,2239766.264,1420,2,23,18.34528,348.49613,-1.39385,343.06148,83.16035,0,85.32253,-5.17785
EL,2240026.225,1420,11,9,17.40611,246.93971,-2.9521,236.32568,61.06132,0,70.62347,-5.48801
MF,2240036.761,1420,11,20,6.26222,240.7808,-0.34305,247.01577,294.42809,0,291.80314,-5.66782
ML,2240302.713,1421,8,13,5.11833,143.32461,1.28145,148.38512,252.38963,0,252.48697,-5.21892
EF,2240349.249,1421,9,28,17.97389,201.30573,0.92687,193.95839,81.24936,0,86.62481,-5.10086
EL,2240610.315,1422,6,16,19.55722,102.69172,-2.55985,93.17026,114.00152,0,121.98655,-5.79725
MF,2240622.69,1422,6,29,4.57167,95.27491,-5.07652,104.96902,248.41834,0,239.08991,-5.72461
ML,2240871.745,1423,3,5,5.88667,342.09289,-1.42117,352.75945,279.78733,0,270.29228,-5.0846
EF,2240934.298,1423,5,6,19.15972,59.37284,-0.10331,53.74699,113.54709,0,115.66349,-5.21479
EL,2241200.254,1424,1,27,18.1,320.6316,7.91717,315.95637,81.63923,0,75.0122,-6.37686
MF,2241202.767,1424,1,30,6.41972,319.07841,8.20614,318.49598,278.59275,0,284.41685,-5.82017
ML,2241469.747,1424,10,23,5.91722,213.64282,1.0135,218.70859,283.85473,0,283.77754,-5.16533
EF,2241517.224,1424,12,9,17.38639,273.3587,-0.74256,266.86241,61.3414,0,65.52499,-5.02926
EL,2241769.286,1425,8,18,18.87222,173.94302,-7.65429,153.81007,84.6047,0,105.39684,-5.52536
MF,2241787.721,1425,9,6,5.30028,164.23372,-8.46063,171.77196,271.85494,0,262.36475,-6.18712
ML,2242050.689,1426,5,27,4.53639,66.21836,-0.38349,73.53432,245.1811,0,239.84063,-5.02215
EF,2242099.308,1426,7,14,19.38028,125.99291,1.2629,119.91245,113.64232,0,117.32403,-5.00404
EL,2242367.288,1427,4,8,18.91667,31.79903,6.21264,26.7236,111.12748,0,106.1182,-6.26603
MF,2242371.71,1427,4,13,5.03056,29.02079,5.47375,31.01751,250.87737,0,252.48144,-5.60106
ML,2242633.777,1427,12,31,6.64389,280.92794,-0.49141,288.09543,297.85824,0,292.93868,-5.24202
EF,2242685.263,1428,2,20,18.3,345.43163,-1.41292,340.1264,81.7344,0,83.92521,-5.03476
EL,2242945.226,1428,11,6,17.42889,244.71708,-3.42857,233.34615,60.97138,0,71.49308,-5.52598
MF,2242956.757,1428,11,18,6.17917,238.03154,-0.62208,245.03945,294.04335,0,290.99167,-6.34202
ML,2243222.713,1429,8,11,5.10306,141.5297,1.26164,146.51605,251.71183,0,251.7599,-5.14286
EF,2243268.251,1429,9,25,18.02778,198.24013,0.98845,191.04655,82.67376,0,87.91515,-5.03171
EL,2243530.314,1430,6,14,19.54278,100.38048,-2.32445,91.33392,114.52318,0,121.94332,-5.68515
MF,2243542.689,1430,6,27,4.525,92.96689,-4.86368,103.13063,248.07759,0,238.57793,-6.06652
ML,2243791.747,1431,3,3,5.92917,340.28731,-1.40975,350.84107,280.58562,0,271.20187,-5.05179
EF,2243853.296,1431,5,3,19.11139,56.36475,-0.18626,50.93131,112.64115,0,114.65787,-5.04977
EL,2244120.251,1432,1,25,18.02389,317.97493,7.81121,313.99586,80.57785,0,73.96909,-5.76382
MF,2244121.772,1432,1,27,6.51972,317.03419,8.00233,315.53366,279.53295,0,285.95822,-5.00953
ML,2244389.746,1432,10,21,5.90083,211.81688,1.04339,216.76246,283.08491,0,283.10328,-5.05414
EF,2244437.224,1432,12,7,17.38,271.52741,-0.70499,264.88767,61.34582,0,65.64888,-5.11015
EL,2244689.287,1433,8,16,18.89611,171.57226,-7.60946,151.94476,85.7439,0,106.08063,-5.33678
MF,2244706.723,1433,9,3,5.34944,162.33056,-8.56646,168.91139,271.12861,0,261.65665,-5.18611
ML,2244969.69,1434,5,24,4.55028,63.22427,-0.46358,70.74104,245.93362,0,240.31025,-5.01738
EF,2245019.309,1434,7,12,19.40417,124.21539,1.24266,118.07234,114.13748,0,117.83542,-5.06322
EL,2245287.286,1435,4,6,18.85278,29.39725,6.39969,24.84237,110.30848,0,104.94545,-5.74028
MF,2245290.713,1435,4,10,5.1125,27.24311,5.85579,28.1762,251.22651,0,253.89412,-5.29736
ML,2245553.777,1435,12,29,6.64278,279.0972,-0.4499,286.1251,297.97031,0,293.24019,-5.2231
EF,2245605.262,1436,2,18,18.28583,343.61725,-1.42165,338.18894,80.9014,0,83.14043,-5.14604
EL,2245864.227,1436,11,3,17.45639,242.51119,-3.88737,230.37875,60.95177,0,72.42234,-5.56071
MF,2245875.759,1436,11,15,6.21472,235.87186,-1.15759,242.06236,294.06145,0,290.87368,-5.43376
ML,2246142.712,1437,8,9,5.08778,139.73603,1.24068,144.64848,251.05717,0,251.05367,-5.06633
EF,2246188.253,1437,9,23,18.07306,196.42377,1.01967,189.12919,83.52416,0,88.84307,-5.10186
EL,2246450.314,1438,6,12,19.525,98.06415,-2.08602,89.49003,114.99263,0,121.84959,-5.56458
MF,2246461.691,1438,6,24,4.57556,91.19679,-4.48502,100.33415,247.59997,0,238.88792,-5.26785
ML,2246711.749,1439,3,1,5.97083,338.47571,-1.39707,348.91955,281.37518,0,272.10306,-5.02521
EF,2246773.296,1439,5,1,19.09556,54.5798,-0.22927,49.07047,112.07557,0,114.09571,-5.13177
EL,2247040.248,1440,1,23,17.94639,315.30084,7.69601,312.02352,79.54023,0,72.94463,-5.14975
MF,2247041.771,1440,1,25,6.51389,314.35405,7.8926,313.56526,280.55212,0,286.43283,-5.33184
ML,2247308.744,1440,10,18,5.85083,208.72177,1.09899,213.80125,281.74483,0,281.85627,-5.19551
EF,2247357.224,1440,12,5,17.37417,269.6816,-0.66675,262.8995,61.38666,0,65.81091,-5.18835
EL,2247609.288,1441,8,14,18.91944,169.18457,-7.55695,150.06301,86.89045,0,106.76642,-5.16007
MF,2247626.72,1441,9,1,5.28778,159.8421,-8.57932,167.0097,270.05778,0,260.44827,-5.70592
ML,2247888.69,1442,5,21,4.56722,60.21435,-0.54222,67.93282,246.75381,0,240.85012,-5.01022
EF,2247939.309,1442,7,10,19.42556,122.4225,1.22122,116.2181,114.61533,0,118.32669,-5.12275
EL,2248207.283,1443,4,4,18.78611,26.95883,6.58091,22.93969,109.44959,0,103.74937,-5.19493
MF,2248210.713,1443,4,8,5.11111,24.80205,6.04656,26.28096,252.08867,0,254.3965,-5.78203
ML,2248473.777,1443,12,27,6.63944,277.24966,-0.408,284.13473,298.05958,0,293.52134,-5.19911
EF,2248524.26,1444,2,15,18.23833,340.53819,-1.4335,335.23071,79.50184,0,81.77316,-5.00726
EL,2248783.229,1444,10,31,17.485,240.27934,-4.32596,227.40064,60.99626,0,73.39104,-5.57809
MF,2248795.755,1444,11,13,6.12806,233.11252,-1.43117,240.0786,293.56469,0,289.96714,-6.13771
ML,2249061.71,1445,8,6,5.03861,136.69521,1.19825,141.80947,249.98127,0,249.79766,-5.24919
EF,2249107.255,1445,9,20,18.12861,193.35588,1.07593,186.22428,84.97372,0,90.14778,-5.03083
EL,2249370.313,1446,6,10,19.50417,95.73104,-1.84463,87.63974,115.43158,0,121.72019,-5.4241
MF,2249381.689,1446,6,22,4.52806,88.85767,-4.26222,98.48067,247.3285,0,238.43493,-5.63537
ML,2249630.751,1447,2,26,6.01778,335.4167,-1.37101,345.99273,282.6904,0,273.35362,-5.17425
EF,2249693.295,1447,4,29,19.07972,52.79428,-0.27212,47.20389,111.49853,0,113.52285,-5.21917
EL,2249959.249,1448,1,20,17.97694,313.24006,7.41943,309.04978,78.54768,0,72.52537,-6.03109
MF,2249961.771,1448,1,23,6.50667,311.67546,7.77117,311.60354,281.5529,0,286.88725,-5.65983
ML,2250228.743,1448,10,16,5.83528,206.89597,1.12599,211.86016,280.94876,0,281.14433,-5.08622
EF,2250276.223,1448,12,2,17.34778,266.59213,-0.59089,259.90946,61.52813,0,65.95006,-5.05003
EL,2250528.293,1449,8,11,19.03333,167.1229,-7.3274,147.23105,88.07253,0,108.42619,-5.86414
MF,2250546.718,1449,8,30,5.22667,157.36402,-8.5824,165.12105,268.99572,0,259.24682,-6.22186
ML,2250806.691,1450,5,17,4.58611,55.99339,-0.65566,64.17856,248.01126,0,241.58209,-5.11858
EF,2250858.31,1450,7,7,19.43778,119.41351,1.17586,113.42136,115.35894,0,118.86522,-5.00206
EL,2251126.285,1451,4,1,18.83944,25.1687,6.88001,20.09027,108.99048,0,103.1565,-6.25306
MF,2251129.717,1451,4,5,5.19694,23.02404,6.39777,23.43925,252.49434,0,255.85546,-5.46263
ML,2251393.776,1451,12,25,6.63583,275.41942,-0.36577,282.16145,298.11403,0,293.76702,-5.17136
EF,2251444.259,1452,2,13,18.22389,338.72887,-1.43854,333.29687,78.69126,0,81.0146,-5.11725
EL,2251702.23,1452,10,28,17.51833,238.06708,-4.74254,224.44482,61.10723,0,74.40683,-5.5962
MF,2251714.757,1452,11,10,6.16028,230.94321,-1.95933,237.10406,293.49492,0,289.72827,-5.25666
ML,2251981.709,1453,8,4,5.02333,134.91018,1.17396,139.9533,249.37519,0,249.13256,-5.17194
EF,2252027.257,1453,9,18,18.17528,191.55052,1.10426,184.32203,85.82997,0,91.07698,-5.09957
EL,2252290.312,1454,6,8,19.48278,93.43562,-1.60045,85.8096,115.81489,0,121.54878,-5.28377
MF,2252301.687,1454,6,20,4.48472,86.5605,-4.03679,96.6478,247.1107,0,238.03592,-5.98574
ML,2252550.752,1455,2,24,6.0575,333.60564,-1.35461,344.06358,283.45257,0,274.24021,-5.15214
EF,2252612.293,1455,4,26,19.03139,49.78148,-0.35347,44.37862,110.45878,0,112.40176,-5.05471
EL,2252879.246,1456,1,18,17.8975,310.55149,7.28011,307.07839,77.54611,0,71.54847,-5.39743
MF,2252881.771,1456,1,21,6.49639,308.98334,7.64054,309.637,282.51934,0,287.30696,-5.99709
ML,2253147.741,1456,10,13,5.78722,203.81125,1.17574,208.91746,279.57043,0,279.84437,-5.23232
EF,2253196.223,1456,11,30,17.34611,264.75118,-0.55092,257.92684,61.65759,0,66.2005,-5.12745
EL,2253448.294,1457,8,9,19.05833,164.77275,-7.25595,145.36344,89.20283,0,109.09932,-5.72696
MF,2253465.72,1457,8,27,5.2775,155.48289,-8.63115,162.26257,268.25625,0,258.59269,-5.19464
ML,2253725.692,1458,5,14,4.6125,52.98179,-0.72959,61.35984,248.97866,0,242.28458,-5.10176
EF,2253778.311,1458,7,5,19.45528,117.62299,1.15122,111.56759,115.76651,0,119.28508,-5.06361
EL,2254046.282,1459,3,30,18.7725,22.71597,7.04632,18.18187,108.07684,0,101.92975,-5.69587
MF,2254048.72,1459,4,2,5.28222,21.1917,6.72651,20.5645,252.95986,0,257.34794,-5.1414
ML,2254313.776,1459,12,23,6.62944,273.57335,-0.32321,280.17529,298.13503,0,293.97777,-5.14328
EF,2254364.259,1460,2,11,18.20778,336.89794,-1.4422,331.33968,77.88116,0,80.25955,-5.22749
EL,2254621.231,1460,10,25,17.55472,235.84568,-5.13602,221.47832,61.28682,0,75.47554,-5.61899
MF,2254634.753,1460,11,8,6.07306,228.20591,-2.2256,235.1273,292.89989,0,288.74593,-5.97008
ML,2254901.709,1461,8,2,5.00667,133.10629,1.14863,138.07614,248.77889,0,248.47633,-5.09157
EF,2254946.26,1461,9,15,18.23194,188.4802,1.15475,181.41805,87.29683,0,92.39301,-5.02953
EL,2255210.311,1462,6,6,19.45667,91.09865,-1.35377,83.95485,116.16122,0,121.33184,-5.11789
MF,2255220.689,1462,6,17,4.53444,84.77882,-3.62661,93.84293,246.68685,0,238.45637,-5.25835
ML,2255470.754,1463,2,22,6.09611,331.78462,-1.33703,342.12724,284.21121,0,275.12245,-5.13361
EF,2255532.292,1463,4,24,19.01528,47.99002,-0.39551,42.5074,109.8272,0,111.77616,-5.14071
EL,2255798.247,1464,1,15,17.92389,308.45744,6.96268,304.08908,76.54978,0,71.19237,-6.23531
MF,2255800.775,1464,1,18,6.59111,306.89838,7.36618,306.65413,283.44321,0,288.74374,-5.1283
ML,2256067.74,1464,10,11,5.77194,201.97984,1.19949,206.97264,278.74916,0,279.09608,-5.12281
EF,2256116.223,1464,11,28,17.34556,262.90844,-0.51044,255.94192,61.80718,0,66.47327,-5.20377
EL,2256368.295,1465,8,7,19.08278,162.41394,-7.17585,143.49651,90.33781,0,109.76502,-5.59171
MF,2256385.717,1465,8,25,5.21722,153.01505,-8.61253,160.37208,267.20803,0,257.41761,-5.68825
ML,2256644.693,1466,5,11,4.6425,49.97842,-0.8012,58.55166,249.98884,0,243.03255,-5.08673
EF,2256698.311,1466,7,3,19.47222,115.84402,1.12545,109.72881,116.15517,0,119.68281,-5.12315
EL,2256966.279,1467,3,28,18.7075,20.2797,7.20652,16.28617,107.15263,0,100.71242,-5.14133
MF,2256968.72,1467,3,31,5.28528,18.74694,6.89403,18.67397,253.88624,0,257.90035,-5.60993
ML,2257233.776,1467,12,21,6.62278,271.73696,-0.28039,278.1952,298.13156,0,294.16501,-5.10835
EF,2257283.257,1468,2,8,18.15944,333.82978,-1.44422,328.38778,76.54434,0,78.95858,-5.0874
EL,2257540.233,1468,10,22,17.59444,233.62225,-5.50337,218.52946,61.53213,0,76.57629,-5.63762
MF,2257553.754,1468,11,5,6.10444,226.05481,-2.74189,232.15858,292.75331,0,288.41022,-5.09243
ML,2257821.708,1469,7,31,4.99167,131.32437,1.12229,136.22661,248.20832,0,247.84405,-5.01559
EF,2257866.262,1469,9,13,18.27917,186.67944,1.17997,179.52762,88.15691,0,93.31911,-5.09467
EL,2258129.314,1470,6,3,19.54778,89.3603,-0.87026,81.16874,116.74793,0,122.05461,-6.30928
MF,2258140.687,1470,6,15,4.4925,82.47446,-3.39249,92.00807,246.53721,0,238.12036,-5.62827
ML,2258390.756,1471,2,20,6.13417,329.97314,-1.31819,340.19468,284.95195,0,275.99364,-5.11483
EF,2258452.292,1471,4,22,19.00056,46.21067,-0.43723,40.64285,109.17853,0,111.13528,-5.23192
EL,2258718.243,1472,1,13,17.84306,305.76462,6.80025,302.12394,75.59212,0,70.26707,-5.58294
MF,2258720.774,1472,1,16,6.57722,304.20363,7.21157,304.6938,284.36387,0,289.10172,-5.46504
ML,2258987.74,1472,10,9,5.7575,200.16089,1.22214,205.04392,277.92287,0,278.33674,-5.01629
EF,2259035.222,1472,11,25,17.32917,259.82169,-0.43085,252.95713,62.15369,0,66.80488,-5.07247
EL,2259288.296,1473,8,5,19.10694,160.06414,-7.08852,141.63723,91.46012,0,110.41399,-5.46827
MF,2259305.715,1473,8,23,5.15833,150.56337,-8.58644,158.4901,266.1845,0,256.26223,-6.16587
ML,2259563.695,1474,5,8,4.67611,46.97472,-0.87019,55.73912,251.05755,0,243.84789,-5.07176
EF,2259618.312,1474,7,1,19.4875,114.06468,1.09865,107.88599,116.50767,0,120.04456,-5.18683
EL,2259885.282,1475,3,25,18.75889,18.46072,7.45976,13.4158,106.59747,0,100.05221,-6.18721
MF,2259887.724,1475,3,28,5.37528,16.93318,7.18855,15.80837,254.39827,0,259.43471,-5.25731
ML,2260153.776,1475,12,19,6.61417,269.89506,-0.23734,276.21048,298.08604,0,294.30929,-5.07089
EF,2260203.256,1476,2,6,18.14306,332.00466,-1.44409,326.43424,75.76701,0,78.24122,-5.19649
