Venus,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
EL,2207331.301,1331,5,6,19.22278,57.83364,2.83581,53.03033,116.98047,-0.5667,116.0688,-6.06825
MF,2207338.689,1331,5,14,4.54361,53.26527,1.1461,60.11612,246.33132,-0.5667,241.95152,-5.96441
ML,2207592.77,1332,1,23,6.47917,301.68309,-0.91551,310.74846,294.09846,-0.5667,286.88085,-6.14689
EF,2207652.28,1332,3,22,18.71306,15.8427,-1.04445,10.10838,96.53805,-0.5667,98.44682,-6.07499
EL,2207915.228,1332,12,10,17.48056,272.25485,2.32783,267.20949,65.38582,-0.5667,66.14657,-6.06979
MF,2207920.772,1332,12,16,6.52833,268.89956,3.68035,272.86432,293.01231,-0.5667,293.96203,-5.89063
ML,2208184.721,1333,9,6,5.29694,165.65525,1.42219,171.06258,261.47591,-0.5667,262.06867,-6.12601
EF,2208237.232,1333,10,28,17.57611,231.39917,0.20766,223.29609,69.21065,-0.5667,75.11717,-6.13108
EL,2208491.313,1334,7,9,19.51139,127.72242,-5.10164,114.41122,106.16668,-0.5667,119.37519,-5.94955
MF,2208505.699,1334,7,24,4.78139,119.30609,-7.37665,128.17881,254.21446,-0.5667,244.17663,-6.25767
ML,2208752.722,1335,3,28,5.33611,3.17728,-1.45514,14.73322,269.73453,-0.5667,259.43013,-6.0331
EF,2208819.313,1335,6,2,19.50639,85.11371,0.55893,78.89908,118.7868,-0.5667,121.69175,-6.09202
EL,2209085.266,1336,2,23,18.37222,346.23275,8.72557,342.43233,93.37315,-0.5667,85.28726,-5.59828
MF,2209671.732,1337,10,2,5.56639,190.0474,-6.95951,196.78595,281.81548,-0.5667,273.96898,-6.2518
ML,2209936.687,1338,6,24,4.49,93.12816,0.32689,99.53734,241.43153,-0.5667,238.15656,-6.08966
EF,2209986.294,1338,8,12,19.04639,154.35492,1.42274,147.08649,103.56708,-0.5667,108.59529,-6.01306
EL,2210251.299,1339,5,4,19.16611,55.48566,3.0803,51.1756,116.59501,-0.5667,115.19216,-5.67415
MF,2210258.688,1339,5,12,4.52389,50.92431,1.3959,58.26822,246.77262,-0.5667,242.1144,-6.42088
ML,2210512.771,1340,1,21,6.49611,299.85861,-0.88068,308.78858,294.53522,-0.5667,287.4952,-6.14895
EF,2210572.279,1340,3,20,18.70111,14.05,-1.07441,8.21188,95.69249,-0.5667,97.62522,-6.18047
EL,2210835.225,1340,12,8,17.39778,269.50128,2.05759,265.23799,65.04232,-0.5667,65.70936,-5.25264
MF,2210840.77,1340,12,14,6.47028,266.14275,3.41768,270.89177,293.26341,-0.5667,293.67915,-6.40065
ML,2211104.72,1341,9,4,5.28361,163.85242,1.41876,169.17227,260.6589,-0.5667,261.23892,-6.04144
EF,2211156.234,1341,10,25,17.60472,228.32477,0.29029,220.34594,70.29406,-0.5667,76.12589,-6.03241
EL,2211411.313,1342,7,7,19.52,125.39815,-4.91647,112.57048,107.04706,-0.5667,119.72041,-5.88922
MF,2211425.697,1342,7,22,4.72861,116.95762,-7.23141,126.32858,253.51668,-0.5667,243.33692,-6.60963
ML,2211671.725,1343,3,25,5.39333,0.15107,-1.46424,11.86618,271.15592,-0.5667,260.71177,-6.11056
EF,2211739.312,1343,5,31,19.49833,83.34064,0.51887,77.06053,118.6367,-0.5667,121.5322,-6.16667
EL,2212004.267,1344,2,20,18.41833,344.31046,8.71556,339.50995,92.50549,-0.5667,84.59619,-6.61443
MF,2212591.729,1345,9,30,5.49222,187.44441,-7.09739,194.85329,280.74805,-0.5667,272.68969,-6.92207
ML,2212855.686,1346,6,21,4.46611,90.11887,0.24529,96.73906,241.49222,-0.5667,237.90441,-6.14063
EF,2212906.295,1346,8,10,19.0875,152.55408,1.42487,145.21343,104.34139,-0.5667,109.40671,-6.07604
EL,2213171.296,1347,5,2,19.10778,53.12736,3.32302,49.30928,116.15935,-0.5667,114.28201,-5.26676
MF,2213177.691,1347,5,9,4.58806,49.15633,1.88037,55.45207,246.79341,-0.5667,243.19403,-6.06723
ML,2213432.771,1348,1,19,6.51028,298.01906,-0.84507,306.81243,294.94708,-0.5667,288.0879,-6.15085
EF,2213491.277,1348,3,17,18.65722,10.99801,-1.12813,5.31158,94.23829,-0.5667,96.17132,-6.0332
EL,2213754.225,1348,12,5,17.40917,267.3094,1.52517,262.2288,64.43698,-0.5667,66.09931,-5.60445
MF,2213760.767,1348,12,12,6.40694,263.35791,3.15141,268.89661,293.44964,-0.5667,293.34804,-6.93595
ML,2214023.718,1349,9,1,5.2375,160.78803,1.40968,166.29174,259.28577,-0.5667,259.78306,-6.22583
EF,2214076.235,1349,10,23,17.63472,226.48531,0.33305,218.38433,70.95932,-0.5667,76.89841,-6.09936
EL,2214331.314,1350,7,5,19.52583,123.05365,-4.72651,110.7129,107.9096,-0.5667,120.04244,-5.82449
MF,2214345.695,1350,7,20,4.675,114.59951,-7.08074,124.46492,252.84442,-0.5667,242.51219,-6.95287
ML,2214591.727,1351,3,23,5.43944,358.34057,-1.46584,9.95453,272.00261,-0.5667,261.64069,-6.05076
EF,2214658.311,1351,5,28,19.45889,80.32075,0.44011,74.24641,118.31525,-0.5667,121.0363,-6.01799
EL,2214924.265,1352,2,18,18.34889,341.72218,8.72066,337.55687,91.36741,-0.5667,83.3875,-6.02987
MF,2215510.73,1353,9,27,5.53,185.41065,-7.39572,191.93252,280.11752,-0.5667,271.89896,-6.0187
ML,2215775.686,1354,6,19,4.46667,88.34021,0.20235,94.89278,241.5524,-0.5667,237.89576,-6.0128
EF,2215826.297,1354,8,8,19.12833,150.75796,1.4257,143.3439,105.10694,-0.5667,110.21,-6.13968
EL,2216090.299,1355,4,29,19.17056,51.38851,3.76397,46.49276,116.12486,-0.5667,114.1248,-6.40788
MF,2216096.694,1355,5,6,4.65361,47.39931,2.36092,52.64036,246.83018,-0.5667,244.29993,-5.72891
ML,2216352.772,1356,1,17,6.52444,296.19462,-0.80875,304.85457,295.33612,-0.5667,288.65617,-6.15338
EF,2216411.277,1356,3,15,18.64583,9.20497,-1.15518,3.41674,93.38423,-0.5667,95.34366,-6.13538
EL,2216673.226,1356,12,2,17.42056,265.12302,0.98793,259.23631,63.86319,-0.5667,66.53141,-5.90847
MF,2216679.769,1356,12,9,6.46056,261.17404,2.6478,265.90443,293.90429,-0.5667,293.86227,-5.98608
ML,2216943.718,1357,8,30,5.22417,158.99011,1.40231,164.40955,258.4906,-0.5667,258.96509,-6.14404
EF,2216995.236,1357,10,20,17.66889,223.41219,0.41394,215.43758,72.1203,-0.5667,77.97626,-6.00831
EL,2217251.314,1358,7,3,19.53167,120.74235,-4.53037,108.87986,108.73523,-0.5667,120.33118,-5.76154
MF,2217264.697,1358,7,17,4.72778,112.83146,-6.83275,121.67128,252.20924,-0.5667,242.4318,-5.97434
ML,2217510.729,1359,3,20,5.49583,355.31202,-1.4676,7.08038,273.4168,-0.5667,262.92934,-6.1431
EF,2217578.31,1359,5,26,19.44917,78.55266,0.39874,72.41318,118.09135,-0.5667,120.80337,-6.09183
EL,2217844.262,1360,2,16,18.28,339.14333,8.71646,335.6177,90.24305,-0.5667,82.19927,-5.44788
MF,2218430.727,1361,9,25,5.45861,182.83611,-7.51279,190.01474,279.03806,-0.5667,270.62251,-6.66645
ML,2218694.685,1362,6,16,4.44944,85.33694,0.11953,92.09858,241.74785,-0.5667,237.78014,-6.04902
EF,2218745.299,1362,8,5,19.17306,147.73054,1.42214,140.52263,106.36078,-0.5667,111.25907,-6.05041
EL,2219010.296,1363,4,27,19.11028,49.02404,3.99863,44.62502,115.60917,-0.5667,113.14279,-5.97506
MF,2219016.693,1363,5,4,4.63806,45.03039,2.60419,50.77828,247.38565,-0.5667,244.55882,-6.20945
ML,2219272.772,1364,1,15,6.53556,294.35884,-0.77164,302.88183,295.69121,-0.5667,289.19561,-6.15405
EF,2219331.276,1364,3,13,18.63306,7.39629,-1.1812,1.4995,92.51908,-0.5667,94.50764,-6.24342
EL,2219592.226,1364,11,29,17.43333,262.94149,0.44866,256.24081,63.33899,-0.5667,67.0305,-6.18191
MF,2219599.766,1364,12,7,6.39417,258.42033,2.37305,263.92375,293.97704,-0.5667,293.42983,-6.53357
ML,2219863.717,1365,8,28,5.20917,157.17679,1.39368,162.51274,257.69984,-0.5667,258.1478,-6.063
EF,2219915.238,1365,10,18,17.70278,221.57852,0.45572,213.48561,72.83265,-0.5667,78.79059,-6.0759
EL,2220171.314,1366,7,1,19.53306,118.3952,-4.32992,107.0223,109.53518,-0.5667,120.58287,-5.68909
MF,2220184.695,1366,7,15,4.67389,110.4695,-6.665,119.80675,251.59163,-0.5667,241.66789,-6.3262
ML,2220430.731,1367,3,18,5.54139,353.50316,-1.46531,5.17185,274.25584,-0.5667,263.8559,-6.09548
EF,2220498.31,1367,5,24,19.43694,76.76229,0.35697,70.5535,117.83564,-0.5667,120.53852,-6.17042
EL,2220763.263,1368,2,13,18.32278,337.17639,8.6485,332.66953,89.32756,-0.5667,81.53972,-6.44755
MF,2221349.729,1369,9,22,5.49833,180.82176,-7.77144,187.09681,278.37351,-0.5667,269.82837,-5.7418
ML,2221613.685,1370,6,13,4.43556,82.32838,0.03623,89.30067,242.0173,-0.5667,237.73634,-6.07699
EF,2221665.3,1370,8,3,19.21111,145.9303,1.419,138.65407,107.09285,-0.5667,112.02203,-6.11206
EL,2221930.294,1371,4,25,19.05,46.66562,4.23013,42.7566,115.06431,-0.5667,112.15204,-5.53607
MF,2221935.696,1371,5,1,4.70694,43.27937,3.07563,47.95905,247.4787,-0.5667,245.73599,-5.88767
ML,2222192.773,1372,1,13,6.54556,292.52158,-0.73388,300.90558,296.02948,-0.5667,289.72046,-6.15159
EF,2222250.275,1372,3,10,18.59,4.34427,-1.22699,358.59273,91.05324,-0.5667,93.05149,-6.09881
EL,2222512.223,1372,11,27,17.35333,260.15782,0.16771,254.25455,63.20994,-0.5667,66.7427,-5.30339
MF,2222519.763,1372,12,5,6.32389,255.646,2.09613,261.93776,293.99403,-0.5667,292.95546,-7.11573
ML,2222782.715,1373,8,25,5.16306,154.13097,1.37465,159.65765,256.39064,-0.5667,256.72615,-6.25141
EF,2222835.239,1373,10,16,17.73778,219.75242,0.49707,211.54218,73.55157,-0.5667,79.61114,-6.14254
EL,2223091.314,1374,6,29,19.53472,116.08398,-4.12435,105.18445,110.30275,-0.5667,120.81256,-5.62068
MF,2223104.693,1374,7,13,4.62278,108.14301,-6.49262,117.96162,251.00854,-0.5667,240.93417,-6.66206
ML,2223350.733,1375,3,16,5.58694,351.70481,-1.46171,3.26967,275.08709,-0.5667,264.77965,-6.04818
EF,2223417.308,1375,5,21,19.39389,73.75932,0.2755,67.75425,117.3378,-0.5667,119.88204,-6.0155
EL,2223683.261,1376,2,11,18.2525,334.57899,8.62193,330.72445,88.20398,-0.5667,80.37512,-5.86091
MF,2224269.726,1377,9,20,5.43,178.2729,-7.86836,185.18992,277.28812,-0.5667,268.55988,-6.36471
ML,2224532.684,1378,6,10,4.42694,79.33445,-0.04729,86.51353,242.37314,-0.5667,237.78239,-6.09428
EF,2224584.302,1378,7,31,19.25194,142.91003,1.40797,135.83929,108.28155,-0.5667,113.00556,-6.02033
EL,2224849.296,1379,4,22,19.10917,44.91392,4.64288,39.93458,114.90933,-0.5667,111.85258,-6.6493
MF,2224855.696,1379,4,29,4.69583,40.91903,3.31168,46.10505,248.09441,-0.5667,246.04679,-6.36827
ML,2225112.773,1380,1,11,6.55444,290.69467,-0.6955,298.94159,296.32847,-0.5667,290.20621,-6.14958
EF,2225170.274,1380,3,8,18.57806,2.54552,-1.24985,356.68588,90.19059,-0.5667,92.22127,-6.20462
EL,2225431.224,1380,11,24,17.36694,257.95576,-0.37119,251.2613,62.78736,-0.5667,67.32693,-5.50795
MF,2225438.765,1380,12,2,6.36972,253.45267,1.57233,258.9433,294.31247,-0.5667,293.26465,-6.18083
ML,2225702.715,1381,8,23,5.14833,152.32825,1.36218,157.77334,255.63341,-0.5667,255.93255,-6.17114
EF,2225754.241,1381,10,13,17.77861,216.67551,0.57469,208.59813,74.81484,-0.5667,80.77772,-6.05873
EL,2226011.314,1382,6,27,19.53306,113.76196,-3.91339,103.34243,111.03097,-0.5667,120.99491,-5.54441
MF,2226023.695,1382,7,10,4.67333,106.35498,-6.19966,115.15768,250.40875,-0.5667,240.96387,-5.73833
ML,2226270.735,1383,3,14,5.63167,349.89625,-1.45681,1.356,275.91759,-0.5667,265.70664,-6.00534
EF,2226337.308,1383,5,19,19.38056,71.97696,0.23285,65.90328,117.00461,-0.5667,119.54076,-6.09284
EL,2226603.258,1384,2,9,18.18111,331.96368,8.5852,328.76556,87.088,-0.5667,79.22265,-5.27724
MF,2227189.723,1385,9,18,5.36139,175.71505,-7.9546,183.26728,276.19222,-0.5667,267.28613,-6.97397
ML,2227451.684,1386,6,7,4.42167,76.32173,-0.13073,83.70683,242.80998,-0.5667,237.91041,-6.10303
EF,2227504.304,1386,7,29,19.28694,141.10823,1.40103,133.97048,108.97172,-0.5667,113.72246,-6.0825
EL,2227769.294,1387,4,20,19.04528,42.52129,4.86431,38.04933,114.27841,-0.5667,110.78465,-6.17539
MF,2227774.699,1387,4,26,4.76667,39.14154,3.76867,43.26862,248.25974,-0.5667,247.28953,-6.06885
ML,2228032.773,1388,1,9,6.56056,288.84929,-0.65647,296.95685,296.60825,-0.5667,290.67582,-6.14483
EF,2228089.272,1388,3,5,18.53444,359.48204,-1.28932,353.76093,88.71937,-0.5667,90.76681,-6.06334
EL,2228350.224,1388,11,21,17.38167,255.76028,-0.90593,248.26578,62.4045,-0.5667,67.96054,-5.68788
MF,2228358.762,1388,11,30,6.295,250.68555,1.29133,256.95752,294.21281,-0.5667,292.68636,-6.78605
ML,2228622.714,1389,8,21,5.13306,150.519,1.34848,155.88343,254.88056,-0.5667,255.14132,-6.09141
EF,2228674.242,1389,10,11,17.81611,214.84562,0.61464,206.65432,75.5739,-0.5667,81.63391,-6.12575
EL,2228931.314,1390,6,25,19.52972,111.4399,-3.6979,101.49705,111.73536,-0.5667,121.15451,-5.46334
MF,2228943.693,1390,7,8,4.62139,104.01603,-6.0132,113.30442,249.88149,-0.5667,240.28811,-6.08617
ML,2229189.737,1391,3,11,5.68528,346.85335,-1.44592,358.46067,277.30624,-0.5667,266.99415,-6.12548
EF,2229257.307,1391,5,17,19.36694,70.19784,0.18996,64.05468,116.65609,-0.5667,119.18361,-6.17144
EL,2229522.259,1392,2,6,18.22194,329.98271,8.45723,325.81842,86.14477,-0.5667,78.62159,-6.25787
MF,2230108.725,1393,9,15,5.40611,173.76075,-8.15806,180.38128,275.50631,-0.5667,266.51943,-6.01207
ML,2230370.684,1394,6,4,4.42139,73.32944,-0.21381,80.92188,243.3179,-0.5667,238.1112,-6.10691
EF,2230424.305,1394,7,27,19.32194,139.3255,1.39274,132.12202,109.64065,-0.5667,114.41626,-6.14428
EL,2230689.291,1395,4,18,18.9825,40.14278,5.08225,36.1819,113.61868,-0.5667,109.70715,-5.68846
MF,2230693.702,1395,4,23,4.84028,37.37985,4.21393,40.44716,248.44942,-0.5667,248.55679,-5.77604
ML,2230952.774,1396,1,7,6.56639,287.02155,-0.61689,294.98814,296.85415,-0.5667,291.11313,-6.13663
EF,2231009.272,1396,3,3,18.52222,357.67877,-1.30888,351.8427,87.85705,-0.5667,89.94101,-6.17406
EL,2231269.225,1396,11,18,17.39806,253.56614,-1.43394,245.2834,62.07878,-0.5667,68.64387,-5.83072
MF,2231277.764,1396,11,27,6.33694,248.49409,0.75792,253.96783,294.45123,-0.5667,292.86662,-5.86134
ML,2231542.713,1397,8,19,5.11861,148.72541,1.33356,154.01321,254.1499,-0.5667,254.36899,-6.01522
EF,2231593.244,1397,10,8,17.86167,211.77839,0.68904,203.72941,76.88973,-0.5667,82.83995,-6.04371
EL,2231851.313,1398,6,23,19.52361,109.1166,-3.47803,99.65773,112.39533,-0.5667,121.263,-5.37074
MF,2231863.69,1398,7,6,4.57111,101.68525,-5.82235,111.45962,249.40348,-0.5667,239.64888,-6.43144
ML,2232109.739,1399,3,9,5.72917,345.04719,-1.43712,356.54481,278.12022,-0.5667,267.91452,-6.09026
EF,2232176.305,1399,5,14,19.32028,67.18981,0.1069,61.24554,115.98189,-0.5667,118.36866,-6.01391
EL,2232442.256,1400,2,4,18.14944,327.35872,8.39582,323.86268,85.04329,-0.5667,77.50611,-5.66781
MF,2233028.722,1401,9,13,5.33917,171.213,-8.22249,178.46523,274.4058,-0.5667,265.25248,-6.60539
ML,2233289.684,1402,6,1,4.425,70.32138,-0.29627,78.1166,243.91151,-0.5667,238.40328,-6.10192
EF,2233343.306,1402,7,24,19.355,136.29398,1.3719,129.29828,110.72928,-0.5667,115.29521,-6.04851
EL,2233608.293,1403,4,15,19.03833,38.37279,5.46266,33.3379,113.35296,-0.5667,109.2895,-6.78654
MF,2233613.701,1403,4,21,4.83306,34.99221,4.43577,38.57307,249.16438,-0.5667,248.95239,-6.26128
ML,2233872.774,1404,1,5,6.56917,285.17663,-0.5768,293.00405,297.06996,-0.5667,291.52078,-6.12864
EF,2233928.27,1404,2,29,18.47833,354.61739,-1.34176,348.92016,86.39545,-0.5667,88.50164,-6.02883
EL,2234188.226,1404,11,15,17.415,251.35108,-1.95247,242.28677,61.81191,-0.5667,69.37933,-5.94287
MF,2234197.761,1404,11,25,6.25667,245.71131,0.4756,251.97559,294.22828,-0.5667,292.17432,-6.50534
ML,2234461.711,1405,8,16,5.06972,145.67411,1.30254,151.15745,252.93746,-0.5667,253.00643,-6.20174
EF,2234513.246,1405,10,6,17.90167,209.94777,0.72721,201.78825,77.6837,-0.5667,83.7263,-6.11132
EL,2234771.313,1406,6,21,19.51583,106.79881,-3.25351,97.81189,113.02365,-0.5667,121.34703,-5.27883
MF,2234783.688,1406,7,4,4.52222,99.37128,-5.62647,109.60953,248.95959,-0.5667,239.04317,-6.75572
ML,2235029.74,1407,3,7,5.77194,343.22819,-1.42709,354.61547,278.93512,-0.5667,268.83781,-6.05704
EF,2235096.304,1407,5,12,19.30528,65.40272,0.06357,59.38771,115.56017,-0.5667,117.9402,-6.09331
EL,2235361.258,1408,2,1,18.18528,325.32468,8.22033,320.89129,84.06264,-0.5667,76.93578,-6.61223
MF,2235948.72,1409,9,11,5.27472,168.70113,-8.27776,176.5607,273.31957,-0.5667,264.00469,-7.16887
ML,2236208.685,1410,5,29,4.4325,67.31752,-0.37783,75.31385,244.56669,-0.5667,238.76103,-6.09096
EF,2236263.308,1410,7,22,19.38667,134.50653,1.35993,127.44637,111.35481,-0.5667,115.94185,-6.11042
EL,2236528.291,1411,4,13,18.97361,35.97287,5.66904,31.45686,112.6238,-0.56669,108.15887,-6.27789
MF,2236532.705,1411,4,18,4.90833,33.2023,4.86103,35.73394,249.42288,-0.5667,250.27604,-5.9795
ML,2236792.774,1412,1,3,6.57194,283.34608,-0.53616,291.03442,297.26116,-0.5667,291.90365,-6.11769
EF,2236848.269,1412,2,27,18.46556,352.80878,-1.35779,346.99377,85.53729,-0.5667,87.68368,-6.14021
EL,2237107.226,1412,11,12,17.43556,249.1681,-2.45917,239.31656,61.59317,-0.5667,70.16016,-6.03914
MF,2237117.757,1412,11,23,6.17833,242.97702,0.19404,250.01003,293.95683,-0.5667,291.46345,-7.14839
ML,2237381.711,1413,8,14,5.055,143.8829,1.28402,149.28868,252.24222,-0.5667,252.26144,-6.12241
EF,2237432.248,1413,10,3,17.95083,206.88417,0.79784,198.87075,79.04427,-0.5667,84.96924,-6.03344
EL,2237690.317,1414,6,18,19.61861,105.0176,-2.79226,95.02455,113.82118,-0.5667,122.40454,-6.41844
MF,2237702.691,1414,7,1,4.57278,97.59923,-5.28449,106.81981,248.42192,-0.5667,239.22602,-5.90242
ML,2237949.742,1415,3,5,5.815,341.43021,-1.41578,352.70921,279.73215,-0.5667,269.74378,-6.02873
EF,2238016.304,1415,5,10,19.29056,63.6299,0.02015,57.54102,115.11283,-0.5667,117.48728,-6.17569
EL,2238281.255,1416,1,30,18.11194,322.69154,8.13741,318.93982,82.98275,-0.5667,75.85868,-6.01201
MF,2238867.722,1417,9,8,5.32056,166.75208,-8.42608,173.68086,272.60046,-0.5667,263.25477,-6.19638
ML,2239127.685,1418,5,26,4.44528,64.32117,-0.45823,72.52113,245.30043,-0.5667,239.20031,-6.07946
EF,2239182.309,1418,7,19,19.41444,131.48842,1.33193,124.64152,112.35219,-0.5667,116.72503,-6.0074
EL,2239448.288,1419,4,11,18.90972,33.57843,5.87058,29.57646,111.8603,-0.5667,107.01681,-5.76784
MF,2239452.704,1419,4,16,4.90417,30.79912,5.07315,33.85959,250.19891,-0.5667,250.71392,-6.46711
ML,2239712.774,1420,1,1,6.57222,281.50693,-0.49507,289.05368,297.41263,-0.5667,292.24973,-6.1032
EF,2239768.269,1420,2,25,18.45194,350.99261,-1.37263,345.05917,84.68044,-0.5667,86.86983,-6.25093
EL,2240026.227,1420,11,9,17.45611,246.93864,-2.95165,236.32779,61.4523,-0.5667,70.99188,-6.09645
MF,2240036.759,1420,11,20,6.21417,240.78196,-0.34357,247.01374,294.05356,-0.5667,291.45188,-6.24238
ML,2240301.71,1421,8,12,5.03917,142.0814,1.26432,147.41539,251.56165,-0.5667,251.52719,-6.04795
EF,2240352.25,1421,10,1,17.99306,205.05758,0.83392,196.93966,79.86518,-0.5667,85.87554,-6.10001
EL,2240610.317,1422,6,16,19.60528,102.69062,-2.56033,93.17216,114.37889,-0.5667,122.39617,-6.32046
MF,2240622.689,1422,6,29,4.52417,95.276,-5.07622,104.96714,248.04706,-0.5667,238.68854,-6.24472
ML,2240869.744,1423,3,3,5.85639,339.6073,-1.40318,350.77321,280.53181,-0.5667,270.65866,-6.00147
EF,2240935.302,1423,5,7,19.24111,60.60641,-0.06332,54.71069,114.28587,-0.5667,116.53804,-6.01755
EL,2241201.251,1424,1,28,18.035,320.01997,8.04311,316.96437,81.90648,-0.5667,74.78265,-5.40259
MF,2241787.719,1425,9,6,5.25639,164.23477,-8.4608,171.77016,271.51204,-0.5667,262.01331,-6.74599
ML,2242046.686,1426,5,23,4.46111,61.31196,-0.53719,69.71171,246.09471,-0.5667,239.70618,-6.06189
EF,2242102.31,1426,7,17,19.44222,129.69618,1.31623,122.78457,112.92568,-0.5667,117.31677,-6.07054
EL,2242368.285,1427,4,9,18.84583,31.18172,6.06558,27.6928,111.07104,-0.5667,105.87013,-5.25219
MF,2242371.708,1427,4,13,4.98389,29.02201,5.47412,31.01563,250.51151,-0.5667,252.10048,-6.17155
ML,2242632.774,1427,12,30,6.57139,279.66746,-0.45356,287.07395,297.54482,-0.5667,292.57558,-6.08664
EF,2242687.267,1428,2,22,18.40722,347.93033,-1.39617,342.12832,83.24246,-0.5667,85.46068,-6.108
EL,2242946.225,1428,11,7,17.395,244.20305,-3.21801,234.35717,61.72987,-0.5667,71.00156,-5.20309
MF,2242956.755,1428,11,18,6.13111,238.03269,-0.6226,245.03742,293.66993,-0.5667,290.64319,-6.91803
ML,2243220.708,1429,8,9,4.99028,139.04695,1.22421,144.58041,250.44819,-0.5667,250.23446,-6.22954
EF,2243271.252,1429,9,28,18.04472,201.99046,0.90018,194.02279,81.26555,-0.5667,87.15068,-6.02517
EL,2243530.316,1430,6,14,19.59111,100.37936,-2.32492,91.33584,114.90211,-0.5667,122.35396,-6.21073
MF,2243542.687,1430,6,27,4.4775,92.96797,-4.86337,103.12874,247.70538,-0.5667,238.17318,-6.58508
ML,2243788.746,1431,2,28,5.90444,336.55834,-1.37755,347.85894,281.84963,-0.5667,271.9109,-6.15394
EF,2243855.301,1431,5,5,19.22611,58.82977,-0.10673,52.85819,113.77947,-0.5667,116.02861,-6.10145
EL,2244120.253,1432,1,25,18.06861,317.97379,7.81147,313.99774,80.92528,-0.5667,74.29942,-6.31328
MF,2244122.765,1432,1,28,6.37139,316.41506,8.10851,316.53827,279.27723,-0.5667,284.58753,-6.7071
ML,2244387.741,1432,10,19,5.78944,209.2989,1.09787,214.7492,281.63847,-0.5667,281.67701,-6.12602
EF,2244439.228,1432,12,9,17.48194,274.04696,-0.77541,266.93019,61.71464,-0.5667,66.21391,-6.14242
EL,2244689.289,1433,8,16,18.94028,171.57169,-7.60976,151.94654,86.088,-0.5667,106.43879,-5.88062
MF,2244706.721,1433,9,3,5.30556,162.33164,-8.56659,168.90961,270.78574,-0.5667,261.30603,-5.74381
ML,2244965.687,1434,5,20,4.48194,58.31829,-0.61444,66.91636,246.95352,-0.5667,240.28313,-6.04298
EF,2245022.311,1434,7,15,19.46944,127.91808,1.2993,120.94392,113.46896,-0.5667,117.87478,-6.1335
EL,2245287.287,1435,4,6,18.89972,29.39605,6.39942,24.84427,110.67539,-0.5667,105.3276,-6.32114
MF,2245290.711,1435,4,10,5.06611,27.24434,5.85613,28.17433,250.86145,-0.5667,253.51633,-5.87095
ML,2245552.774,1435,12,28,6.56917,277.83634,-0.41164,285.10314,297.63515,-0.5667,292.85947,-6.06777
EF,2245607.266,1436,2,20,18.39361,346.11721,-1.4073,340.19346,82.40108,-0.5667,84.66674,-6.21943
EL,2245865.226,1436,11,4,17.42306,242.00989,-3.68914,231.38847,61.70111,-0.5667,71.92685,-5.26053
MF,2245875.757,1436,11,15,6.16667,235.87301,-1.15811,242.06033,293.68801,-0.5667,290.52149,-6.01028
ML,2246140.707,1437,8,7,4.97472,137.25411,1.20108,142.71413,249.81654,-0.5667,249.54182,-6.15015
EF,2246191.254,1437,9,26,18.08889,200.17231,0.93396,192.10136,82.10436,-0.5667,88.07196,-6.09324
EL,2246450.316,1438,6,12,19.57361,98.063,-2.0865,89.49196,115.37301,-0.5667,122.26101,-6.09267
MF,2246461.689,1438,6,24,4.52778,91.1979,-4.48468,100.33225,247.22641,-0.5667,238.4866,-5.78994
ML,2246708.748,1439,2,26,5.94417,334.74486,-1.36129,345.93396,282.61782,-0.5667,272.79967,-6.13773
EF,2246775.3,1439,5,3,19.21,57.04494,-0.15006,50.99823,113.24122,-0.5667,115.48645,-6.18502
EL,2247040.25,1440,1,23,17.99111,315.29969,7.69627,312.02541,79.88872,-0.5667,73.27673,-5.69803
MF,2247626.718,1441,9,1,5.24361,159.84317,-8.57944,167.0079,269.7149,-0.5667,260.0957,-6.26165
ML,2247884.688,1442,5,17,4.50556,55.30759,-0.68975,64.1043,247.87543,-0.5667,240.92735,-6.02332
EF,2247941.312,1442,7,12,19.48833,124.89125,1.26209,118.13257,114.34071,-0.5667,118.52986,-6.02451
EL,2248207.285,1443,4,4,18.83278,26.95763,6.58064,22.94158,109.81445,-0.5667,104.12678,-5.77576
MF,2248210.711,1443,4,8,5.06472,24.80327,6.0469,26.27908,251.72549,-0.5667,254.01973,-6.35419
ML,2248472.774,1443,12,26,6.56472,275.98832,-0.36937,283.11219,297.70248,-0.5667,293.1227,-6.04363
EF,2248526.264,1444,2,17,18.34694,343.03976,-1.42371,337.23849,80.98492,-0.5667,83.28456,-6.08107
EL,2248784.227,1444,11,1,17.45222,239.79093,-4.14115,228.40869,61.73428,-0.5667,72.89143,-5.29897
MF,2248795.753,1444,11,13,6.08028,233.11365,-1.43168,240.07658,293.19264,-0.5667,289.6179,-6.71544
ML,2249060.707,1445,8,5,4.95833,135.45355,1.17689,140.84209,249.19293,-0.5667,248.85568,-6.07161
EF,2249110.256,1445,9,23,18.14306,197.10207,0.99535,189.19005,83.53733,-0.5667,89.3685,-6.01831
EL,2249370.315,1446,6,10,19.55278,95.72988,-1.84511,87.64167,115.81335,-0.5667,122.13219,-5.95483
MF,2249381.687,1446,6,22,4.48028,88.85876,-4.26188,98.47877,246.95415,-0.5667,238.03032,-6.156
