Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
MF,1450897.676,-740,5,5,4.22209,10.4758,-2.31765,36.15593,267.22638,-0.5667,244.59299,-13.29204
AR,1451049.27,-740,10,3,18.47965,14.62045,-2.80446,183.25727,265.84102,-0.5667,93.51085,-8.29008
CS,1451067.729,-740,10,22,5.50265,13.11071,-2.79706,201.93107,93.47505,-0.5667,274.9833,-8.56026
EL,1451234.293,-739,4,6,19.0349,19.18484,-2.16883,8.74752,96.91227,-0.5667,100.70082,-10.53702
MF,1451276.665,-739,5,19,3.96178,24.66875,-2.16179,49.2494,260.65936,-0.5667,239.32128,-13.2912
AR,1451428.26,-739,10,17,18.23236,29.02649,-2.54731,197.14898,259.22128,-0.5667,87.20111,-8.61178
CS,1451446.738,-739,11,5,5.71652,27.50621,-2.53258,215.937,100.1534,-0.5667,281.09447,-8.18349
EL,1451614.3,-738,4,21,19.19105,33.59219,-1.89488,22.91384,103.37793,-0.5667,107.47995,-10.61424
MF,1451654.658,-738,6,1,3.7975,38.8368,-1.8704,61.38201,254.53637,-0.5667,235.52951,-13.09605
AR,1451808.248,-738,11,1,17.95805,43.43267,-2.12745,212.13111,253.12723,-0.5667,80.49121,-8.2831
CS,1451826.745,-738,11,20,5.8801,41.90618,-2.10449,231.00219,106.34668,-0.5667,286.10223,-8.76441
EL,1451994.307,-737,5,6,19.36544,48.02554,-1.50147,37.01456,109.17281,-0.5667,113.78433,-10.68911
MF,1452032.654,-737,6,14,3.68893,53.00954,-1.46358,73.52235,249.19455,-0.5667,232.74489,-13.10489
AR,1452187.242,-737,11,15,17.81513,57.87957,-1.57423,226.15467,247.92403,-0.5667,75.39971,-8.62178
CS,1452205.755,-737,12,4,6.12859,56.35392,-1.54606,245.06072,111.68793,-0.5667,290.19125,-8.14848
EL,1452374.314,-736,5,20,19.54504,62.3876,-1.01625,51.07047,113.87959,-0.5667,119.15601,-10.64614
MF,1452410.652,-736,6,26,3.65216,67.09332,-0.97007,85.69108,245.02624,-0.5667,231.26038,-13.24887
AR,1452567.237,-736,11,29,17.67737,72.08998,-0.92745,241.22341,244.06537,-0.5667,70.67195,-8.1258
CS,1452585.762,-736,12,18,6.29693,70.56976,-0.89488,260.11878,115.71864,-0.5667,292.33351,-8.41079
EL,1452754.321,-735,6,4,19.70377,76.59004,-0.4741,65.11908,117.12006,-0.5667,123.09702,-10.38991
MF,1452788.654,-735,7,9,3.6946,81.00508,-0.42488,97.91161,242.36501,-0.5667,231.30263,-13.45037
AR,1452946.237,-735,12,13,17.68835,86.12681,-0.23657,255.26183,241.82986,-0.5667,68.13288,-8.30098
CS,1452965.768,-734,1,2,6.42474,84.53757,-0.20072,275.11856,118.14458,-0.5667,292.6193,-8.47086
EL,1453133.328,-734,6,18,19.86342,90.434,0.08596,78.24019,118.63246,-0.5667,125.64577,-10.57174
MF,1453166.659,-734,7,22,3.80964,94.67826,0.13522,110.20331,241.40909,-0.5667,232.95113,-13.6405
AR,1453325.24,-734,12,27,17.76439,99.83511,0.45248,269.26455,241.37275,-0.5667,67.16298,-8.30079
CS,1453345.77,-733,1,17,6.47729,98.18299,0.48891,290.03246,118.81075,-0.5667,291.00741,-8.38663
EL,1453512.331,-733,7,2,19.93776,103.99496,0.63014,91.3902,118.3823,-0.5667,126.25618,-10.46639
MF,1453543.668,-733,8,3,4.0315,107.9412,0.67419,121.60031,242.14471,-0.5667,236.45982,-13.02797
AR,1453704.245,-732,1,10,17.87814,113.16867,1.09843,283.20909,242.612,-0.5667,67.77855,-8.02736
CS,1453725.768,-732,2,1,6.43002,111.45985,1.13234,304.8372,117.77388,-0.5667,287.63855,-8.27402
EL,1453891.33,-732,7,15,19.91003,117.24354,1.12815,104.59752,116.50588,-0.5667,124.89099,-10.13975
MF,1453921.676,-732,8,15,4.21834,121.01745,1.16633,134.0471,244.41286,-0.5667,240.70317,-13.12054
AR,1454082.253,-731,1,22,18.06982,126.18745,1.66665,296.063,245.31662,-0.5667,70.22883,-8.44928
CS,1454105.761,-731,2,15,6.27587,124.35065,1.69677,319.5082,115.27023,-0.5667,282.79413,-8.26076
EL,1454269.327,-731,7,28,19.83959,130.0503,1.55609,116.92273,113.3249,-0.5667,122.42974,-10.19704
MF,1454299.683,-731,8,28,4.39859,133.77667,1.58797,146.59321,247.91029,-0.5667,245.78422,-13.30673
AR,1454460.26,-730,2,4,18.24185,138.81707,2.13623,308.83188,249.13174,-0.5667,73.72258,-8.55979
CS,1454485.751,-730,3,2,6.02326,136.85965,2.15912,334.04622,111.62801,-0.5667,276.80245,-8.46718
EL,1454647.32,-730,8,10,19.68195,142.54671,1.89896,129.32147,109.15366,-0.5667,118.57847,-10.08494
MF,1454677.69,-730,9,10,4.55381,146.2283,1.92388,159.22988,252.30524,-0.5667,251.36227,-13.67422
AR,1454838.266,-729,2,17,18.3801,151.08123,2.49327,321.50981,253.7162,-0.5667,78.01038,-8.34694
CS,1454864.74,-729,3,16,5.75841,149.0807,2.50632,347.48638,107.15129,-0.5667,270.81374,-8.36107
EL,1455024.313,-729,8,22,19.51556,154.63782,2.1475,140.82963,104.35725,-0.5667,114.40928,-10.32924
MF,1455054.697,-729,9,22,4.73314,158.27913,2.16397,170.96503,257.24289,-0.5667,257.23792,-13.43286
AR,1455215.273,-728,2,29,18.55302,163.0936,2.72962,333.1006,258.81652,-0.5667,83.04359,-8.89387
CS,1455242.729,-728,3,28,5.50049,161.0472,2.73372,359.84783,102.12441,-0.5667,265.15114,-8.05664
EL,1455401.304,-728,9,2,19.30034,166.47677,2.29793,152.42258,99.15434,-0.5667,109.48367,-10.42823
MF,1455431.703,-728,10,3,4.88227,170.08381,2.30618,182.78098,262.51858,-0.5667,263.02005,-13.45866
AR,1455593.276,-727,3,13,18.62219,174.7505,2.84731,345.5811,264.13145,-0.5667,88.17285,-8.14456
CS,1455620.717,-727,4,10,5.19962,172.73158,2.84053,12.13154,96.81235,-0.5667,259.21301,-8.17171
EL,1455778.294,-727,9,14,19.05386,178.10133,2.35024,164.09041,93.75493,-0.5667,104.05204,-10.41186
MF,1455808.709,-727,10,15,5.00768,181.68088,2.35083,194.65685,267.9331,-0.5667,268.54908,-13.7362
AR,1455970.281,-726,3,25,18.73868,186.25096,2.84688,357.01581,269.54978,-0.5667,93.59324,-8.2127
CS,1455997.706,-726,4,22,4.94187,184.25187,2.83205,23.40612,91.37207,-0.5667,254.01078,-8.09821
EL,1456155.283,-726,9,26,18.79211,189.55522,2.30752,175.83613,88.33025,-0.5667,98.3295,-10.29261
MF,1456184.716,-726,10,26,5.17491,192.99906,2.30057,205.5737,273.26988,-0.5667,273.75583,-13.33765
AR,1456347.285,-725,4,6,18.84138,197.57841,2.73568,8.37359,274.8869,-0.5667,98.97011,-8.12699
CS,1456374.695,-725,5,4,4.67441,195.59562,2.71337,34.62729,85.98687,-0.5667,248.90938,-8.35542
EL,1456532.272,-725,10,8,18.52984,200.8847,2.17527,187.66107,83.02859,-0.5667,92.51563,-10.07959
MF,1456560.722,-725,11,6,5.33649,204.20165,2.16203,216.53624,278.44231,-0.5667,278.47132,-13.08641
AR,1456723.292,-724,4,16,19.01112,208.86155,2.52124,18.71022,280.03958,-0.5667,104.39235,-8.94846
CS,1456750.687,-724,5,14,4.48073,206.88665,2.49447,44.86463,80.7654,-0.5667,244.87981,-8.29527
EL,1456908.264,-724,10,18,18.34107,212.02192,1.96178,198.5372,78.03815,-0.5667,87.59739,-10.32818
MF,1456937.727,-724,11,17,5.44361,215.44964,1.94206,228.5375,283.36019,-0.5667,282.43512,-13.76364
AR,1457100.296,-723,4,28,19.11377,220.0139,2.21357,29.96191,284.8111,-0.5667,109.3213,-8.69056
CS,1457126.679,-723,5,25,4.30648,218.11393,2.18301,55.09752,75.87278,-0.5667,241.26161,-8.43529
EL,1457285.255,-723,10,30,18.11928,223.24446,1.67314,210.47054,73.40081,-0.5667,82.19955,-10.01905
MF,1457313.734,-723,11,28,5.61485,226.56104,1.64898,239.52786,287.78521,-0.5667,285.81389,-13.48955
AR,1457477.301,-722,5,10,19.22572,231.16682,1.82284,41.18158,289.09201,-0.5667,113.80705,-8.42847
CS,1457501.676,-722,6,4,4.23547,229.40598,1.79168,64.38215,71.43275,-0.5667,239.00762,-8.03497
EL,1457661.25,-722,11,10,17.99773,234.37215,1.3218,221.42419,69.361,-0.5667,78.05524,-10.29504
MF,1457689.741,-722,12,9,5.79532,237.70005,1.2928,250.51757,291.61182,-0.5667,288.40841,-13.05095
AR,1457854.306,-721,5,22,19.34815,242.38049,1.3611,52.38097,292.72162,-0.5667,117.7023,-8.21832
CS,1457877.673,-721,6,15,4.14371,240.68644,1.3284,74.62101,67.65236,-0.5667,236.78389,-8.29639
EL,1458038.245,-721,11,22,17.871,245.685,0.91606,233.41923,66.01284,-0.5667,73.90475,-10.03613
MF,1458066.747,-721,12,21,5.92538,249.03185,0.88386,262.50456,294.6917,-0.5667,289.77719,-13.1593
AR,1458231.312,-720,6,2,19.47703,253.71741,0.8419,63.56878,295.52059,-0.5667,120.8579,-8.11592
CS,1458253.671,-720,6,25,4.11408,252.08615,0.8087,84.88096,64.69023,-0.5667,235.58126,-8.48579
EL,1458414.245,-720,12,2,17.86815,257.00369,0.4713,244.40625,63.60061,-0.5667,71.35349,-10.54297
MF,1458444.75,-719,1,2,5.99608,260.61003,0.43413,275.46448,296.81309,-0.5667,289.63825,-13.61953
AR,1458608.317,-719,6,14,19.60272,265.24091,0.28104,74.76721,297.29962,-0.5667,123.12307,-8.15561
CS,1458629.673,-719,7,6,4.15794,263.66904,0.24821,95.17986,62.74134,-0.5667,235.59141,-8.47703
EL,1458791.245,-719,12,14,17.88047,268.61203,-0.00061,256.39697,62.26384,-0.5667,69.32178,-10.56627
MF,1458822.752,-718,1,15,6.04992,272.37119,-0.04074,288.35749,297.76757,-0.5667,288.3247,-13.53336
AR,1458985.321,-718,6,26,19.71093,277.0112,-0.30305,85.99702,297.88253,-0.5667,124.36476,-8.35874
CS,1459005.678,-718,7,17,4.28126,275.49672,-0.33481,105.52743,61.99096,-0.5667,236.94935,-8.12051
EL,1459169.246,-718,12,27,17.91068,280.56063,-0.48243,269.37669,62.18972,-0.5667,68.19001,-10.0376
MF,1459201.751,-717,1,29,6.01333,284.47914,-0.52481,302.16847,297.40952,-0.5667,285.31177,-13.59382
AR,1459362.324,-717,7,8,19.78613,289.08268,-0.8885,97.2592,297.14047,-0.5667,124.50548,-8.746
CS,1459382.684,-717,7,29,4.41051,287.55077,-0.91997,116.8857,62.56637,-0.5667,239.19474,-8.19026
EL,1459546.253,-716,1,8,18.06445,292.65178,-0.95222,281.30341,63.45491,-0.5667,69.03471,-10.51237
MF,1459580.747,-716,2,12,5.92939,296.85759,-0.99669,315.8761,295.67345,-0.5667,281.26344,-13.17068
AR,1459740.323,-716,7,20,19.74627,301.42619,-1.45179,109.53285,295.04765,-0.5667,122.77137,-8.6146
CS,1459760.689,-716,8,10,4.53406,299.87309,-1.48124,129.29049,64.50499,-0.5667,242.45436,-8.7439
EL,1459924.259,-715,1,20,18.21434,305.15695,-1.38983,294.17034,66.08472,-0.5667,71.01928,-10.49403
MF,1459961.736,-715,2,27,5.67365,309.77546,-1.43697,331.42982,292.52911,-0.5667,274.94591,-13.5186
AR,1460119.316,-715,8,3,19.58718,314.07263,-1.96408,122.8551,291.67154,-0.5667,119.09319,-8.08797
CS,1460138.696,-715,8,23,4.70699,312.5715,-1.98827,141.798,67.77746,-0.5667,247.08033,-8.8442
EL,1460302.267,-714,2,2,18.3993,317.97868,-1.77005,306.95511,69.96559,-0.5667,74.45471,-10.79967
MF,1460341.726,-714,3,14,5.42277,322.89947,-1.81526,345.86744,288.19335,-0.5667,268.68862,-13.10536
AR,1460497.31,-714,8,16,19.45089,327.19265,-2.38991,135.2945,287.09258,-0.5667,115.20099,-8.48321
CS,1460516.705,-714,9,5,4.91298,325.66824,-2.40983,154.40034,72.25805,-0.5667,252.76344,-8.47532
EL,1460681.273,-713,2,16,18.54908,331.25039,-2.0679,320.63975,74.97172,-0.5667,79.00184,-10.60499
MF,1460722.711,-713,3,30,5.06814,336.47296,-2.10913,1.15105,282.79776,-0.5667,261.28208,-13.17149
AR,1460876.3,-713,8,30,19.20816,340.63275,-2.70101,148.81117,281.57489,-0.5667,109.6955,-8.45813
CS,1460895.711,-713,9,19,5.06816,339.08484,-2.71403,168.09457,77.71128,-0.5667,258.94081,-8.7596
EL,1461060.28,-712,3,1,18.7106,344.83659,-2.25904,334.2036,80.82528,-0.5667,84.62207,-10.75829
MF,1461103.695,-712,4,14,4.68347,350.36109,-2.29195,16.30707,276.64396,-0.5667,253.7403,-13.35592
AR,1461255.289,-712,9,12,18.94245,354.44086,-2.86643,162.44904,275.3446,-0.5667,103.61726,-8.59551
CS,1461274.718,-712,10,2,5.23864,352.87178,-2.87173,181.90259,83.91156,-0.5667,265.54917,-8.76453
EL,1461440.284,-711,3,16,18.82671,358.83445,-2.32326,348.6295,87.30791,-0.5667,90.94816,-10.38421
MF,1461483.681,-711,4,29,4.34689,4.40599,-2.34227,30.42037,270.0882,-0.5667,247.09561,-13.34624
AR,1461635.275,-711,9,27,18.60194,8.48467,-2.86545,177.19178,268.73971,-0.5667,96.38164,-8.24311
CS,1461653.726,-711,10,16,5.42498,6.97738,-2.86178,195.79896,90.56066,-0.5667,272.21475,-8.55626
EL,1461820.29,-710,3,31,18.95655,13.06252,-2.24867,2.94536,94.04338,-0.5667,97.72106,-10.26148
MF,1461862.67,-710,5,13,4.07794,18.54474,-2.24996,43.5343,263.46249,-0.5667,241.58765,-13.2027
AR,1462014.264,-710,10,11,18.3437,22.83954,-2.68628,191.03865,262.02812,-0.5667,89.99654,-8.56149
CS,1462032.735,-710,10,30,5.63078,21.31969,-2.67504,209.77228,97.31468,-0.5667,278.57884,-8.20611
EL,1462200.296,-709,4,15,19.10492,27.44418,-2.03416,17.15492,100.67377,-0.5667,104.57361,-10.30976
MF,1462241.66,-709,5,27,3.83682,32.81813,-2.01771,56.61654,257.07124,-0.5667,236.71823,-13.36879
AR,1462394.252,-709,10,26,18.04968,37.24085,-2.33606,205.98741,255.66937,-0.5667,83.05791,-8.2532
CS,1462412.741,-709,11,14,5.78663,35.71243,-2.31604,224.82419,103.75594,-0.5667,284.01946,-8.82873
EL,1462580.303,-708,4,29,19.27321,41.89014,-1.69093,31.28162,106.80669,-0.5667,111.12095,-10.41412
MF,1462619.654,-708,6,8,3.70307,47.0112,-1.65883,68.74976,251.34865,-0.5667,233.49073,-13.30733
AR,1462773.245,-708,11,8,17.87907,51.73394,-1.83703,219.98596,250.01742,-0.5667,77.60293,-8.6099
CS,1462791.751,-708,11,27,6.03234,50.20385,-1.81118,238.88231,109.52962,-0.5667,288.66097,-8.25493
EL,1462960.311,-707,5,14,19.45393,56.30707,-1.24207,45.36021,112.02666,-0.5667,116.9298,-10.44593
MF,1462997.651,-707,6,21,3.63523,61.15643,-1.19909,80.91508,246.63751,-0.5667,231.44071,-13.42309
AR,1463153.238,-707,11,23,17.70918,66.04084,-1.22475,235.04237,245.54848,-0.5667,72.34613,-8.1817
CS,1463171.759,-707,12,12,6.20882,64.51435,-1.19351,253.95334,114.15815,-0.5667,291.52119,-8.57668
EL,1463340.318,-706,5,29,19.62648,70.60297,-0.71987,59.41029,115.92988,-0.5667,121.51898,-10.30873
MF,1463375.652,-706,7,4,3.64518,75.16589,-0.67135,93.1151,243.30597,-0.5667,230.85032,-13.62568
AR,1463532.237,-706,12,7,17.68887,80.21693,-0.54672,249.09345,242.58608,-0.5667,69.17783,-8.42608
CS,1463551.765,-706,12,27,6.35979,78.62019,-0.51115,268.98715,117.30119,-0.5667,292.59515,-8.69319
EL,1463719.326,-705,6,12,19.81484,84.57166,-0.16307,72.51025,118.18588,-0.5667,124.8538,-10.6456
MF,1463752.658,-705,7,16,3.78936,88.84052,-0.11385,104.40675,241.62305,-0.5667,232.37186,-13.14893
AR,1463911.239,-705,12,21,17.74189,94.09818,0.14973,263.11947,241.37486,-0.5667,67.52523,-8.54322
CS,1463931.769,-704,1,11,6.45009,92.43807,0.18713,283.94003,118.72151,-0.5667,291.77315,-8.61985
EL,1464099.328,-704,6,26,19.87327,98.40695,0.3944,86.59148,118.67038,-0.5667,125.80534,-10.02201
MF,1464130.664,-704,7,28,3.93848,102.37656,0.44001,116.73007,241.65831,-0.5667,234.87258,-13.25639
AR,1464290.244,-703,1,3,17.84587,107.62483,0.82019,277.09364,241.92567,-0.5667,67.47392,-8.43312
CS,1464311.769,-703,1,25,6.44915,105.90762,0.85641,298.78843,118.38313,-0.5667,289.12268,-8.45917
EL,1464477.331,-703,7,9,19.94815,111.69163,0.91553,98.81628,117.45992,-0.5667,125.82778,-10.43579
MF,1464508.672,-703,8,10,4.12203,115.61112,0.95729,129.13736,243.32239,-0.5667,238.70561,-13.33176
AR,1464669.249,-702,1,17,17.9692,120.76414,1.4277,290.99063,244.04525,-0.5667,68.95044,-8.01386
CS,1464691.764,-702,2,9,6.34184,118.99523,1.45947,313.5178,116.45527,-0.5667,284.86553,-8.35307
EL,1464856.328,-702,7,23,19.86224,124.78058,1.37746,112.06556,114.76199,-0.5667,123.42078,-10.02058
MF,1464886.68,-702,8,23,4.30972,128.52726,1.41255,141.63719,246.35273,-0.5667,243.52483,-13.45031
AR,1465047.256,-701,1,30,18.1541,133.58493,1.94293,303.79423,247.44346,-0.5667,72.07799,-8.27961
CS,1465071.755,-701,2,24,6.13054,131.69289,1.9689,328.11341,113.24203,-0.5667,279.32035,-8.42818
EL,1465234.323,-701,8,5,19.74007,137.42634,1.75922,124.42503,110.95711,-0.5667,120.11882,-10.00309
MF,1465264.687,-701,9,5,4.47837,141.12614,1.78754,154.23147,250.41913,-0.5667,248.96909,-13.71312
AR,1465425.263,-700,2,12,18.30924,146.02294,2.35025,316.50815,251.75085,-0.5667,76.09712,-8.22168
CS,1465450.746,-700,3,9,5.89881,144.08598,2.3675,341.60216,109.05791,-0.5667,273.63977,-8.15324
EL,1465611.317,-700,8,16,19.60067,149.65091,2.04957,135.89054,106.39997,-0.5667,116.36274,-10.33158
MF,1465641.695,-700,9,16,4.67245,153.30821,2.06944,165.92315,255.15006,-0.5667,254.83398,-13.34371
AR,1465802.271,-699,2,23,18.49895,158.18862,2.63871,328.14173,256.68765,-0.5667,80.96946,-8.90095
CS,1465829.733,-699,3,23,5.59655,156.1343,2.64692,354.9813,104.23946,-0.5667,267.3373,-8.27357
EL,1465989.306,-699,8,29,19.34443,161.72626,2.24254,148.42536,101.27961,-0.5667,110.95775,-10.01124
MF,1466018.701,-699,9,28,4.83496,165.22969,2.25435,177.69694,260.31667,-0.5667,260.68093,-13.22781
AR,1466180.274,-698,3,8,18.58244,169.98032,2.80853,340.66825,261.93094,-0.5667,86.00596,-8.26706
CS,1466207.721,-698,4,5,5.31258,167.95354,2.80592,7.30139,99.01359,-0.5667,261.4933,-8.20418
EL,1466366.296,-698,9,10,19.1098,173.45407,2.33697,160.06055,95.93145,-0.5667,105.71312,-10.05944
MF,1466395.707,-698,10,10,4.9708,176.92896,2.34109,189.54191,265.70179,-0.5667,266.34287,-13.37588
AR,1466557.28,-697,3,20,18.70965,181.59593,2.8584,352.13425,267.34949,-0.5667,91.41754,-8.44346
CS,1466585.708,-697,4,18,4.99611,179.52116,2.84592,19.54941,93.61562,-0.5667,255.49417,-8.53311
EL,1466742.288,-697,9,21,18.91401,184.87772,2.33559,170.78031,90.54687,-0.5667,100.89244,-10.48222
MF,1466772.712,-697,10,22,5.08804,188.4466,2.33173,201.451,271.12716,-0.5667,271.6652,-13.7642
AR,1466934.284,-696,3,31,18.81877,193.01374,2.79449,3.5192,272.74488,-0.5667,96.84721,-8.44269
CS,1466961.7,-696,4,28,4.80082,191.02328,2.77598,29.83124,88.15285,-0.5667,251.16896,-8.0651
EL,1467119.277,-696,10,2,18.65125,196.27161,2.24124,182.57151,85.17133,-0.5667,95.09979,-10.32261
MF,1467148.719,-696,11,1,5.25241,199.71049,2.23037,212.39545,276.38872,-0.5667,276.59656,-13.44143
AR,1467311.288,-695,4,12,18.9196,204.28693,2.62391,14.84373,277.9762,-0.5667,102.15307,-8.30262
CS,1467338.689,-695,5,10,4.53568,202.30863,2.59833,41.03895,82.8594,-0.5667,246.2068,-8.48533
EL,1467496.267,-695,10,14,18.39609,207.56424,2.06113,194.42729,80.00382,-0.5667,89.33868,-10.08349
MF,1467524.726,-695,11,12,5.41561,210.88139,2.04448,223.36595,281.4026,-0.5667,280.97183,-13.20773
AR,1467688.293,-694,4,24,19.02096,215.47166,2.35525,26.12365,282.9111,-0.5667,107.19687,-8.07211
CS,1467714.681,-694,5,21,4.3526,213.56865,2.32563,51.28306,77.813,-0.5667,242.40323,-8.55698
EL,1467872.259,-694,10,25,18.22231,218.68951,1.80444,205.33087,75.23052,-0.5667,84.57347,-10.33212
MF,1467901.73,-694,11,24,5.52772,222.12266,1.78159,235.37705,286.07296,-0.5667,284.49204,-13.84629
AR,1468064.3,-693,5,5,19.20082,226.70158,1.99896,36.39992,287.43727,-0.5667,112.15579,-8.81295
CS,1468089.678,-693,5,31,4.26673,224.86684,1.96811,60.55931,73.15891,-0.5667,239.90971,-8.12785
EL,1468249.251,-693,11,6,18.02385,229.92728,1.47778,217.29595,70.9052,-0.5667,79.45394,-10.0224
MF,1468277.738,-693,12,5,5.70528,233.25439,1.45097,246.37813,290.15973,-0.5667,287.39451,-13.4819
AR,1468441.305,-692,5,16,19.31993,237.89383,1.56586,47.60033,291.34885,-0.5667,116.33466,-8.58197
CS,1468465.673,-692,6,10,4.15429,236.1264,1.53291,70.79251,69.0994,-0.5667,237.34959,-8.39234
EL,1468625.247,-692,11,16,17.93329,241.09754,1.0944,228.26567,67.27547,-0.5667,75.69955,-10.34873
MF,1468654.743,-692,12,16,5.83415,244.55663,1.06252,258.37455,293.57158,-0.5667,289.12117,-13.70562
AR,1468818.31,-691,5,28,19.44754,249.18157,1.06894,58.79906,294.50145,-0.5667,119.82875,-8.41875
CS,1468841.671,-691,6,21,4.09854,247.47782,1.03499,81.05449,65.78408,-0.5667,235.7194,-8.64217
EL,1469002.244,-691,11,28,17.8452,252.48408,0.66346,240.26722,64.45299,-0.5667,72.09718,-10.1532
MF,1469031.749,-691,12,28,5.96432,255.96714,0.62857,270.33886,296.08439,-0.5667,289.81509,-13.54344
AR,1469195.316,-690,6,9,19.57629,260.62906,0.52308,69.99809,296.70816,-0.5667,122.48996,-8.3822
CS,1469217.671,-690,7,2,4.11222,258.98639,0.4891,91.33749,63.40445,-0.5667,235.24216,-8.74187
EL,1469379.243,-690,12,10,17.82839,264.02323,0.20022,252.27455,62.6636,-0.5667,69.60681,-10.07409
MF,1469409.751,-689,1,10,6.02699,267.65399,0.16198,283.2725,297.52239,-0.5667,288.95136,-13.68019
AR,1469572.321,-689,6,21,19.69339,272.2973,-0.05419,81.20881,297.78422,-0.5667,124.17959,-8.5074
CS,1469593.675,-689,7,13,4.2037,270.71347,-0.0874,101.65567,62.15351,-0.5667,236.07853,-8.54876
EL,1469756.245,-689,12,22,17.88639,275.76211,-0.2792,264.25955,62.07421,-0.5667,68.4244,-10.18499
MF,1469787.753,-688,1,23,6.06288,279.54884,-0.31995,296.12737,297.70607,-0.5667,286.96673,-13.28613
AR,1469950.321,-688,7,3,19.71297,284.16958,-0.64412,93.40675,297.59041,-0.5667,124.11349,-8.03324
CS,1469970.679,-688,7,24,4.3029,282.64217,-0.67551,112.99531,62.18328,-0.5667,237.76779,-8.82946
EL,1470133.251,-687,1,2,18.01481,287.74452,-0.75633,276.2051,62.7974,-0.5667,68.66357,-10.55283
MF,1470166.75,-687,2,5,5.99927,291.81394,-0.79971,309.88667,296.52678,-0.5667,283.3349,-13.07238
AR,1470327.323,-687,7,15,19.76216,296.44272,-1.21924,104.69939,296.02882,-0.5667,123.53584,-8.56628
CS,1470347.686,-687,8,5,4.47316,294.89662,-1.24964,124.40392,63.5833,-0.5667,240.94182,-8.65331
EL,1470511.256,-686,1,15,18.14576,300.12965,-1.21085,289.10315,64.89428,-0.5667,70.02915,-10.41416
MF,1470546.743,-686,2,20,5.82478,304.48866,-1.25585,324.52288,293.95148,-0.5667,278.07781,-13.03627
AR,1470705.321,-686,7,28,19.69252,309.01014,-1.75542,117.01745,293.13821,-0.5667,121.09275,-8.60028
CS,1470725.693,-686,8,18,4.62842,307.44316,-1.78299,136.86307,66.33208,-0.5667,245.06466,-8.93546
EL,1470889.263,-685,1,28,18.31876,312.82489,-1.61801,301.92303,68.29306,-0.5667,72.91432,-10.58359
MF,1470927.731,-685,3,8,5.53598,317.60021,-1.66421,339.998,290.0505,-0.5667,271.32775,-13.22843
AR,1471084.313,-685,8,11,19.50481,321.89608,-2.22201,130.38474,289.03831,-0.5667,116.78862,-8.24828
CS,1471103.701,-685,8,31,4.82312,320.3829,-2.24371,149.41648,70.34905,-0.5667,250.37623,-8.73907
EL,1471268.269,-684,2,11,18.46185,325.96897,-1.95319,315.64679,72.89266,-0.5667,76.98042,-10.25175
MF,1471308.717,-684,3,23,5.19773,331.04182,-1.99704,355.32621,285.03549,-0.5667,264.05468,-13.27952
AR,1471463.303,-684,8,24,19.2757,335.18027,-2.58485,143.85639,283.88413,-0.5667,111.57533,-8.15364
CS,1471481.71,-684,9,12,5.04279,333.72294,-2.60008,162.06946,75.46043,-0.5667,256.52993,-8.10741
EL,1471647.276,-683,2,24,18.61917,339.4334,-2.19104,329.25492,78.43898,-0.5667,82.23427,-10.26778
MF,1471689.701,-683,4,8,4.82306,344.80544,-2.22858,10.5275,279.15401,-0.5667,256.53518,-13.39254
AR,1471842.292,-683,9,7,19.01743,348.8435,-2.81323,157.44204,277.91114,-0.5667,105.6956,-8.24223
CS,1471860.717,-683,9,26,5.20717,347.36562,-2.8214,175.82334,81.39201,-0.5667,262.98915,-8.20262
EL,1472026.283,-682,3,10,18.78622,353.19123,-2.31007,342.7516,84.66454,-0.5667,88.355,-10.60702
MF,1472069.687,-682,4,23,4.48887,358.73879,-2.33492,24.67143,272.74965,-0.5667,249.81129,-13.26989
AR,1472221.281,-682,9,21,18.74589,2.83914,-2.88227,171.13475,271.40358,-0.5667,99.41464,-8.45802
CS,1472239.724,-682,10,10,5.38603,1.34284,-2.88288,189.67782,87.89139,-0.5667,269.66164,-8.071
EL,1472406.288,-681,3,25,18.90902,7.32369,-2.29411,357.11052,91.32979,-0.5667,94.98368,-10.38097
MF,1472449.673,-681,5,8,4.1542,12.9088,-2.3034,38.74922,266.08823,-0.5667,243.35896,-13.45456
AR,1472601.267,-681,10,6,18.41035,17.01552,-2.77787,185.93869,264.72533,-0.5667,92.14015,-8.13289
