Mars,Greenwich,,Babylon,,,,,,,,,,,
Modern,ut0,ut,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,1655476.5,1655476.531,1655476.655,-180,6,13,3.70827,60.20962,0.32891,77.54425,244.91017,0,231.99396,-11.66555
AR,1655752.5,1655753.148,1655753.271,-179,3,16,18.50571,178.90828,3.11496,352.54039,266.06037,0,90.19988,-5.75632
CS,1655768.5,1655769.602,1655769.726,-179,4,2,5.41472,172.90552,2.54769,8.53064,96.2061,0,261.67217,-6.33268
EL,1656148.5,1656149.182,1656149.305,-178,4,16,19.32666,34.2204,0.18382,22.34987,105.91647,0,108.72954,-11.53849
MF,1656236.5,1656236.537,1656236.66,-178,7,13,3.84312,91.93971,0.90988,105.74902,240.1025,0,232.53578,-11.62074
AR,1656534.5,1656535.175,1656535.299,-177,5,7,19.17061,228.81357,-1.20576,42.21961,292.66024,0,113.70381,-6.62145
CS,1656545.5,1656546.563,1656546.686,-177,5,19,4.46355,225.24701,-1.90254,53.07409,67.78666,0,242.67873,-6.23477
EL,1656919.5,1656920.205,1656920.329,-176,5,26,19.89179,73.97661,0.8864,61.0824,118.6596,0,124.40945,-11.59418
MF,1656998.5,1656998.555,1656998.679,-176,8,13,4.29088,124.03675,1.17411,136.23036,245.0827,0,241.53021,-11.73024
AR,1657345.5,1657346.192,1657346.316,-175,7,26,19.57771,300.89636,-6.87789,119.15411,302.7767,0,119.84225,-6.46157
CS,1657349.5,1657350.568,1657350.691,-175,7,31,4.59252,299.72062,-6.85426,123.38394,56.91461,0,241.56477,-6.22881
EL,1657681.5,1657682.218,1657682.341,-174,6,27,20.18414,106.1473,1.17474,91.11636,119.00011,0,128.7438,-11.55994
MF,1657763.5,1657763.577,1657763.701,-174,9,17,4.8138,158.49235,1.03241,170.23511,258.68372,0,257.30901,-11.70811
AR,1658141.5,1658142.138,1658142.262,-173,9,30,18.27803,10.33107,-2.61763,183.53846,267.92515,0,92.18635,-5.90473
CS,1658150.5,1658151.608,1658151.731,-173,10,10,5.55095,6.969,-2.08951,193.05408,91.0556,0,272.07485,-6.35162
EL,1658439.5,1658440.214,1658440.337,-172,7,24,20.09244,135.64994,1.08986,117.51716,110.93641,0,124.91875,-11.71245
MF,1658534.5,1658534.6,1658534.724,-172,10,27,5.36435,199.09538,0.41921,211.00285,278.59678,0,276.68179,-11.76204
AR,1658914.5,1658915.109,1658915.232,-171,11,11,17.57371,58.40062,1.54175,226.52937,243.93483,0,73.97163,-6.55536
CS,1658927.5,1658928.638,1658928.761,-171,11,25,6.27364,53.10624,2.0488,240.33416,115.08488,0,290.57251,-6.01094
EL,1659201.5,1659202.191,1659202.315,-170,8,25,19.5524,168.84971,0.61074,148.15708,96.01429,0,113.25387,-11.63881
MF,1659325.5,1659325.635,1659325.758,-170,12,27,6.19045,258.70219,-0.667,272.71953,299.00072,0,290.90908,-11.5035
AR,1659682.5,1659683.103,1659683.226,-169,12,19,17.42451,94.79221,3.81809,264.80472,236.52096,0,65.49327,-5.82714
CS,1659696.5,1659697.657,1659697.78,-168,1,3,6.72002,89.04765,4.06331,279.61349,123.90252,0,294.19679,-5.83828
EL,1659980.5,1659981.146,1659981.269,-168,10,12,18.46018,216.89062,-0.35643,196.41028,72.79501,0,89.78755,-11.6106
MF,1660170.5,1660170.566,1660170.69,-167,4,20,4.55217,3.01782,-0.83039,25.93414,269.458,0,249.5303,-11.58298
AR,1660447.5,1660448.121,1660448.245,-166,1,22,17.86848,128.3735,4.58392,299.81295,242.3701,0,69.70519,-6.36845
CS,1660464.5,1660465.646,1660465.77,-166,2,9,6.46968,121.61747,4.51372,317.37506,119.66255,0,284.62535,-6.56009
EL,1660808.5,1660809.137,1660809.261,-165,1,18,18.2525,308.33998,-1.07655,295.5538,66.5424,0,72.0471,-11.60776
MF,1660942.5,1660942.535,1660942.659,-165,6,1,3.80538,46.64212,0.02825,65.53058,249.4809,0,234.43487,-11.55345
AR,1661214.5,1661215.143,1661215.267,-164,2,28,18.39638,163.87362,3.9109,336.22123,257.98734,0,83.26821,-6.78277
CS,1661231.5,1661232.619,1661232.742,-164,3,17,5.81558,157.34751,3.48585,353.36456,104.57648,0,269.28206,-5.94161
EL,1661607.5,1661608.172,1661608.295,-163,3,27,19.09143,15.14487,-0.19382,3.39755,97.01019,0,99.38357,-11.50998
MF,1661703.5,1661703.533,1661703.656,-163,7,1,3.74816,79.73381,0.71505,94.612,240.83939,0,231.37764,-11.5566
AR,1661990.5,1661991.163,1661991.287,-162,4,14,18.88536,207.41662,0.96884,20.53659,281.71656,0,104.17493,-6.5001
CS,1662004.5,1662005.576,1662005.7,-162,4,29,4.79627,202.51093,0.23417,34.36134,79.64185,0,249.66438,-6.43081
EL,1662383.5,1662384.197,1662384.321,-161,5,12,19.69657,59.64242,0.66126,47.14024,115.33766,0,119.78314,-11.71532
MF,1662464.5,1662464.547,1662464.671,-161,8,1,4.10132,111.40912,1.11456,123.96128,242.00806,0,237.11746,-11.62715
AR,1662790.5,1662791.195,1662791.318,-160,6,22,19.63774,270.38765,-5.58297,86.91258,305.84908,0,123.72321,-6.22141
CS,1662795.5,1662796.555,1662796.678,-160,6,28,4.27343,268.94393,-5.82495,92.02932,53.84405,0,236.36157,-6.09121
EL,1663148.5,1663149.215,1663149.338,-159,6,15,20.12308,94.18162,1.10879,80.02506,120.07806,0,128.27462,-11.63426
MF,1663228.5,1663228.569,1663228.692,-159,9,3,4.61408,144.86154,1.13983,156.71734,252.61512,0,250.66156,-11.75065
AR,1663598.5,1663599.16,1663599.283,-158,9,8,18.80342,346.45011,-4.74884,162.00339,281.71923,0,102.90603,-6.39349
CS,1663605.5,1663606.596,1663606.719,-158,9,16,5.26304,344.06342,-4.34521,169.37677,77.59516,0,260.86564,-6.0334
EL,1663907.5,1663908.217,1663908.341,-157,7,14,20.17734,124.21672,1.16606,107.28759,114.8519,0,127.24901,-11.67765
MF,1663996.5,1663996.59,1663996.714,-157,10,11,5.13359,182.34964,0.71568,194.15665,270.34643,0,269.04656,-11.75774
AR,1664378.5,1664379.115,1664379.238,-156,10,27,17.71651,41.61684,0.20968,211.6367,251.11174,0,79.23563,-5.82036
CS,1664390.5,1664391.624,1664391.747,-156,11,9,5.93968,36.82251,0.7715,224.3591,107.65265,0,284.92572,-7.07061
EL,1664667.5,1664668.202,1664668.325,-155,8,12,19.80057,155.51621,0.84494,135.80248,102.45348,0,118.52723,-11.59777
MF,1664775.5,1664775.62,1664775.743,-155,11,28,5.83988,230.98305,-0.19393,243.48963,292.19341,0,287.69213,-11.68211
AR,1665147.5,1665148.1,1665148.224,-154,12,5,17.37317,81.42063,3.14647,250.8801,237.62589,0,67.00151,-5.76946
CS,1665161.5,1665162.649,1665162.773,-154,12,20,6.54136,75.68142,3.49785,265.72269,122.17011,0,293.93388,-6.73902
EL,1665436.5,1665437.167,1665437.29,-153,9,20,18.95883,194.98013,0.08378,173.7209,82.94437,0,100.8824,-11.60292
MF,1665618.5,1665618.597,1665618.721,-152,3,20,5.29512,333.93294,-1.10789,356.35724,283.45535,0,264.07374,-11.55474
AR,1665912.5,1665913.114,1665913.238,-151,1,8,17.70823,115.69098,4.4385,286.02763,238.84829,0,67.12419,-6.68691
CS,1665928.5,1665929.654,1665929.778,-151,1,25,6.66913,109.23878,4.51566,302.72379,122.64086,0,289.74756,-6.01959
EL,1666249.5,1666250.121,1666250.245,-151,12,11,17.87773,272.38436,-1.05397,257.30691,59.93145,0,69.79674,-11.50674
MF,1666407.5,1666407.543,1666407.666,-150,5,18,3.98772,31.94797,-0.29829,52.55954,255.58112,0,238.37885,-11.53411
AR,1666678.5,1666679.135,1666679.259,-149,2,13,18.20662,149.71749,4.36657,321.71612,251.00638,0,77.14242,-6.74447
CS,1666695.5,1666696.633,1666696.756,-149,3,3,6.14647,143.07518,4.09039,339.03583,111.50705,0,276.08342,-5.82883
EL,1667062.5,1667063.162,1667063.285,-148,3,3,18.83989,352.29551,-0.6022,340.29619,85.63875,0,88.31834,-11.71586
MF,1667171.5,1667171.53,1667171.654,-148,6,20,3.69173,67.97191,0.48554,84.47053,242.90514,0,231.23202,-11.75132
AR,1667450.5,1667451.153,1667451.276,-147,3,26,18.62507,188.88482,2.47063,2.52555,271.54896,0,95.08139,-5.83819
CS,1667465.5,1667466.594,1667466.717,-147,4,11,5.21448,183.34857,1.85242,17.45906,90.41966,0,257.54558,-6.11204
EL,1667846.5,1667847.188,1667847.311,-146,4,26,19.46759,44.25712,0.37604,32.19907,110.06451,0,113.38369,-11.60474
MF,1667931.5,1667931.54,1667931.664,-146,7,20,3.92608,99.39595,1.00116,112.73641,240.40167,0,233.87465,-11.70234
AR,1668237.5,1668238.184,1668238.308,-145,5,22,19.38513,243.02685,-2.73765,56.77769,298.73683,0,118.95443,-6.81688
CS,1668246.5,1668247.557,1668247.68,-145,6,1,4.32736,240.25726,-3.33196,65.70015,61.25766,0,239.27105,-6.06314
EL,1668614.5,1668615.21,1668615.334,-144,6,2,20.00468,81.49445,0.98302,67.99991,119.65126,0,126.36425,-11.77385
MF,1668693.5,1668693.561,1668693.684,-144,8,20,4.42048,131.46266,1.17969,143.31943,247.4708,0,244.64478,-11.57917
AR,1669051.5,1669052.181,1669052.304,-143,8,13,19.29544,318.2308,-6.50929,136.85175,296.28046,0,113.67979,-6.12591
CS,1669055.5,1669056.58,1669056.703,-143,8,18,4.88094,316.98592,-6.36623,141.14558,63.39663,0,248.18469,-5.909
EL,1669375.5,1669376.218,1669376.342,-142,7,3,20.20514,112.89225,1.1873,97.0971,117.77435,0,128.56632,-11.66236
MF,1669459.5,1669459.582,1669459.706,-142,9,25,4.93733,166.85661,0.93944,178.45403,262.68101,0,261.49124,-11.57473
AR,1669839.5,1669840.131,1669840.254,-141,10,10,18.09893,23.00971,-1.53207,193.8084,260.86459,0,87.62773,-6.4377
CS,1669850.5,1669851.614,1669851.737,-141,10,22,5.69302,18.78254,-0.92891,205.40873,97.88482,0,277.52078,-6.68083
EL,1670134.5,1670135.209,1670135.333,-140,7,31,19.98978,143.15497,1.01575,124.51433,107.93875,0,122.67008,-11.59485
MF,1670232.5,1670232.607,1670232.73,-140,11,6,5.5252,209.5465,0.22139,221.39766,283.48051,0,280.957,-11.58522
AR,1670611.5,1670612.104,1670612.228,-139,11,20,17.46208,67.37572,2.21418,235.92291,240.9026,0,70.77887,-6.23291
CS,1670624.5,1670625.644,1670625.768,-139,12,4,6.42211,62.04615,2.65907,249.74776,118.39523,0,292.73119,-5.86289
EL,1670898.5,1670899.182,1670899.306,-138,9,3,19.33914,178.14677,0.43574,157.23468,91.36949,0,108.93197,-11.54416
MF,1671040.5,1671040.636,1671040.759,-137,1,23,6.21544,283.48922,-0.96261,300.27668,299.1048,0,286.83057,-11.58127
AR,1671378.5,1671379.105,1671379.229,-137,12,27,17.48638,102.65959,4.11293,273.17136,236.83609,0,65.40177,-5.80241
CS,1671393.5,1671394.655,1671394.778,-136,1,12,6.68097,96.55488,4.29365,288.9513,123.98023,0,292.55609,-6.47022
EL,1671687.5,1671688.131,1671688.255,-136,10,31,18.11116,234.71627,-0.65105,215.85893,66.08625,0,81.14572,-11.50168
MF,1671870.5,1671870.555,1671870.678,-135,5,2,4.27325,15.29714,-0.63484,37.65449,263.4053,0,244.17113,-11.63699
AR,1672143.5,1672144.126,1672144.249,-134,1,30,17.98508,136.23949,4.56765,308.07801,245.21964,0,72.07116,-6.37043
CS,1672160.5,1672161.642,1672161.765,-134,2,17,6.36607,129.52097,4.41974,325.55493,117.04315,0,281.62737,-6.27848
EL,1672514.5,1672515.147,1672515.271,-133,2,5,18.50171,326.13427,-0.94823,313.86588,73.36153,0,77.36251,-11.64526
MF,1672637.5,1672637.533,1672637.656,-133,6,8,3.74962,54.59842,0.20093,72.43736,246.65961,0,232.95074,-11.52762
AR,1672911.5,1672912.148,1672912.271,-132,3,8,18.51246,172.90529,3.50103,345.31075,262.7465,0,87.50274,-6.88109
CS,1672928.5,1672929.609,1672929.733,-132,3,26,5.58183,166.4672,2.9832,2.35255,99.75958,0,264.79204,-6.15247
EL,1673306.5,1673307.178,1673307.302,-131,4,7,19.23983,26.28526,0.02165,14.28813,102.33137,0,104.93413,-11.71546
MF,1673398.5,1673398.535,1673398.658,-131,7,8,3.79598,87.28826,0.83507,101.56012,240.21816,0,231.88775,-11.65911
AR,1673691.5,1673692.168,1673692.292,-130,4,27,18.99641,219.37463,-0.21527,33.26298,288.02612,0,109.49938,-5.93596
CS,1673703.5,1673704.567,1673704.691,-130,5,10,4.58188,215.31912,-0.92344,45.109,72.78956,0,245.33651,-6.43211
EL,1674080.5,1674081.202,1674081.326,-129,5,21,19.81647,68.61397,0.80145,55.9724,117.60868,0,122.80408,-11.56792
MF,1674159.5,1674159.552,1674159.676,-129,8,8,4.2217,118.8211,1.15517,131.00107,243.66159,0,239.64579,-11.56542
AR,1674498.5,1674499.194,1674499.317,-128,7,12,19.60939,287.62903,-6.64034,106.29203,305.61316,0,122.05183,-5.76484
CS,1674501.5,1674502.562,1674502.685,-128,7,16,4.44622,286.7412,-6.70098,109.52543,54.15506,0,238.42877,-5.86676
EL,1674843.5,1674844.217,1674844.34,-127,6,22,20.16605,101.58559,1.15404,86.95366,119.56568,0,128.67894,-11.55313
MF,1674924.5,1674924.574,1674924.697,-127,9,11,4.73465,153.07848,1.08529,164.87689,256.1952,0,254.63349,-11.7456
AR,1675300.5,1675300.146,1675300.27,-126,9,21,18.47755,0.86363,-3.52364,175.14393,273.44636,0,96.3569,-6.05393
CS,1675307.5,1675308.604,1675308.727,-126,9,30,5.44792,357.9717,-3.04292,183.59824,85.68824,0,267.74081,-6.05725
EL,1675602.5,1675603.214,1675603.338,-125,7,21,20.10695,131.65214,1.12503,114.266,112.39722,0,125.56558,-11.50849
MF,1675693.5,1675693.596,1675693.72,-125,10,20,5.27056,191.78388,0.55758,203.48238,275.02613,0,273.47631,-11.61001
AR,1676075.5,1676076.109,1676076.233,-124,11,5,17.5881,51.7474,1.03309,221.00683,246.571,0,75.58687,-5.95162
CS,1676087.5,1676088.634,1676088.757,-124,11,18,6.16795,46.87726,1.5419,233.76971,112.37181,0,288.70833,-6.04156
EL,1676362.5,1676363.196,1676363.319,-123,8,19,19.66549,163.24241,0.71941,142.87003,98.77208,0,115.61293,-11.65596
MF,1676478.5,1676478.629,1676478.752,-123,12,13,6.04976,245.88542,-0.45754,259.03004,296.61467,0,290.33484,-11.57969
AR,1676843.5,1676844.102,1676844.225,-122,12,13,17.40266,89.6395,3.56395,259.26483,236.73965,0,65.97835,-5.92859
CS,1676857.5,1676858.654,1676858.778,-122,12,28,6.66704,83.89674,3.85478,274.09055,123.44426,0,294.38275,-6.06733
EL,1677136.5,1677137.155,1677137.278,-121,10,2,18.68112,206.94555,-0.15707,185.93871,77.22684,0,94.84627,-11.6261
MF,1677326.5,1677326.577,1677326.7,-120,4,9,4.80027,352.82259,-0.96488,15.95388,274.50685,0,254.33258,-11.59988
AR,1677608.5,1677609.119,1677609.242,-119,1,16,17.80813,123.41367,4.54573,294.34079,240.83469,0,68.56187,-6.58497
CS,1677625.5,1677626.649,1677626.772,-119,2,3,6.52808,116.63236,4.53299,311.96402,121.03042,0,286.47569,-6.65063
EL,1677960.5,1677961.129,1677961.252,-118,1,3,18.05966,294.33752,-1.11297,280.94754,62.6301,0,69.61378,-11.50626
MF,1678103.5,1678103.538,1678103.661,-118,5,26,3.86923,40.82857,-0.10892,60.41011,251.7844,0,235.85002,-11.53254
AR,1678375.5,1678376.138,1678376.261,-117,2,22,18.27183,157.94978,4.12794,330.87715,254.9827,0,80.47213,-6.07903
CS,1678392.5,1678393.623,1678393.746,-117,3,12,5.9132,151.37936,3.75269,348.09191,107.56481,0,271.59772,-6.24974
EL,1678764.5,1678765.168,1678765.291,-116,3,17,18.993,6.09827,-0.3691,354.2554,92.52596,0,94.92762,-11.60599
MF,1678865.5,1678865.532,1678865.655,-116,6,26,3.72318,74.98394,0.62098,90.43685,241.52812,0,231.22397,-11.59525
AR,1679148.5,1679149.16,1679149.284,-115,4,5,18.8119,199.67607,1.69114,12.45962,277.44929,0,100.5117,-6.75183
CS,1679163.5,1679164.583,1679164.707,-115,4,21,4.96308,194.29566,0.98336,27.30436,84.25944,0,252.83252,-6.33529
EL,1679543.5,1679544.194,1679544.317,-114,5,5,19.61132,53.45933,0.5459,41.0605,113.39823,0,117.38064,-11.76385
MF,1679626.5,1679626.544,1679626.668,-114,7,27,4.02658,106.8241,1.07425,119.73252,241.2386,0,235.70751,-11.73021
AR,1679943.5,1679944.189,1679944.312,-113,6,9,19.49866,258.19348,-4.44448,74.17186,303.68385,0,122.14942,-5.79206
CS,1679949.5,1679950.554,1679950.677,-113,6,16,4.25126,256.406,-4.80739,80.23564,56.08254,0,236.81828,-6.09947
EL,1680310.5,1680311.213,1680311.336,-112,6,10,20.07588,89.59241,1.06487,75.87352,120.10189,0,127.63973,-11.54439
MF,1680389.5,1680389.566,1680389.689,-112,8,28,4.53858,139.56322,1.1644,151.41288,250.46635,0,248.20555,-11.69235
AR,1680755.5,1680756.167,1680756.29,-111,8,29,18.95999,334.86817,-5.5853,152.75031,288.06396,0,106.77924,-5.83283
CS,1680760.5,1680761.59,1680761.713,-111,9,4,5.11992,333.22796,-5.31827,158.09166,71.49313,0,255.59339,-5.92617
EL,1681069.5,1681070.218,1681070.342,-110,7,9,20.20241,119.64096,1.18195,103.09905,116.15325,0,127.96487,-11.72332
MF,1681156.5,1681156.587,1681156.711,-110,10,4,5.05276,176.00058,0.81894,187.71453,267.17853,0,265.98454,-11.68213
AR,1681537.5,1681538.122,1681538.246,-109,10,20,17.90171,34.58512,-0.50896,204.13419,254.72772,0,82.93627,-6.51066
CS,1681549.5,1681550.62,1681550.744,-109,11,2,5.85246,29.86756,0.09705,216.80894,103.97501,0,282.27922,-6.73274
EL,1681829.5,1681830.205,1681830.328,-108,8,7,19.87169,150.73487,0.92206,131.54818,104.64578,0,120.11386,-11.52996
MF,1681932.5,1681932.614,1681932.737,-108,11,18,5.69929,221.67697,-0.00901,233.86973,288.67121,0,285.12769,-11.67395
AR,1682307.5,1682308.104,1682308.228,-107,11,28,17.46377,76.28371,2.76487,244.32519,238.68174,0,68.96035,-6.7363
CS,1682321.5,1682322.649,1682322.772,-107,12,13,6.53149,70.55292,3.17875,259.17124,120.91814,0,293.95798,-6.00311
EL,1682595.5,1682596.174,1682596.297,-106,9,12,19.13122,187.6168,0.24513,166.36927,86.61229,0,104.53201,-11.61187
MF,1682763.5,1682763.617,1682763.74,-105,2,27,5.76153,314.7337,-1.13553,335.39237,291.31459,0,274.02583,-11.54082
AR,1683073.5,1683074.113,1683074.236,-104,1,3,17.66363,110.80792,4.31559,280.52665,237.92648,0,66.64981,-6.9575
CS,1683089.5,1683090.655,1683090.779,-104,1,20,6.6929,104.34041,4.44774,297.26727,123.35275,0,291.10207,-6.08578
EL,1683397.5,1683398.122,1683398.246,-104,11,22,17.89256,255.32934,-0.91291,238.48659,61.12347,0,73.48938,-11.5611
MF,1683567.5,1683567.547,1683567.671,-103,5,11,4.1013,25.20349,-0.4456,46.48501,258.67407,0,240.64945,-11.51613
AR,1683839.5,1683840.131,1683840.255,-102,2,7,18.11717,144.33901,4.47458,316.3179,248.58048,0,75.0014,-6.57129
CS,1683856.5,1683857.637,1683857.76,-102,2,25,6.24085,137.66279,4.25189,333.70612,113.85759,0,278.36246,-5.98078
EL,1684218.5,1684219.156,1684219.28,-101,2,21,18.70955,342.03829,-0.76162,330.01913,80.62122,0,83.68921,-11.65115
MF,1684332.5,1684332.531,1684332.655,-101,6,15,3.71615,62.43816,0.36559,79.3463,244.30297,0,231.87807,-11.56484
AR,1684609.5,1684610.151,1684610.274,-100,3,18,18.58389,182.26196,2.95769,355.32728,267.84649,0,91.92778,-6.34083
CS,1684625.5,1684626.6,1684626.723,-100,4,4,5.36248,176.28308,2.3751,11.29887,94.39241,0,260.46508,-6.14506
EL,1685005.5,1685006.184,1685006.307,-99,4,18,19.37675,37.16288,0.23197,25.11832,107.16717,0,110.1531,-11.67615
MF,1685093.5,1685093.538,1685093.661,-99,7,15,3.86542,94.76491,0.93863,108.51947,240.16587,0,232.91472,-11.75642
AR,1685393.5,1685394.175,1685394.299,-98,5,11,19.16746,232.53155,-1.60691,46.8848,294.3658,0,114.86814,-5.84877
CS,1685403.5,1685404.56,1685404.683,-98,5,22,4.40175,229.29977,-2.24747,56.78182,65.94822,0,241.41278,-6.36537
EL,1685776.5,1685777.207,1685777.33,-97,5,29,19.9285,76.82234,0.91634,63.83571,119.08213,0,125.12332,-11.55327
MF,1685855.5,1685855.557,1685855.681,-97,8,16,4.33352,126.85845,1.17766,139.03506,245.95107,0,242.64393,-11.7836
AR,1686204.5,1686205.19,1686205.314,-96,7,30,19.52519,305.55375,-6.86528,123.8717,301.31421,0,118.47683,-6.47545
CS,1686208.5,1686209.571,1686209.695,-96,8,4,4.67289,304.36556,-6.81229,128.11561,58.36903,0,243.17401,-6.11586
EL,1686537.5,1686538.218,1686538.342,-95,6,28,20.20428,108.3336,1.17978,92.92816,118.639,0,128.81631,-11.68551
MF,1686620.5,1686620.579,1686620.702,-95,9,19,4.85534,161.36623,1.00835,173.07044,260.03593,0,258.74276,-11.67656
AR,1686998.5,1686999.137,1686999.26,-94,10,2,18.24933,14.32271,-2.36039,186.37557,265.76692,0,91.10987,-6.34527
CS,1687008.5,1687009.609,1687009.733,-94,10,13,5.58517,10.5738,-1.78202,196.91166,93.10612,0,273.74844,-6.55136
EL,1687296.5,1687297.212,1687297.335,-93,7,27,20.04833,138.48435,1.06931,120.29641,109.83778,0,123.99031,-11.59151
MF,1687391.5,1687391.602,1687391.726,-93,10,30,5.41377,202.07758,0.37238,213.85899,280.00555,0,277.96468,-11.61164
AR,1687772.5,1687773.105,1687773.228,-92,11,14,17.4706,61.20511,1.76849,230.40399,242.91489,0,72.19984,-5.8173
CS,1687785.5,1687786.637,1687786.761,-92,11,28,6.25752,55.91323,2.25073,244.21225,116.18363,0,290.95171,-6.83087
EL,1688058.5,1688059.189,1688059.312,-91,8,27,19.4894,171.7592,0.56734,150.95041,94.57809,0,111.96043,-11.63433
MF,1688186.5,1688186.636,1688186.759,-90,1,2,6.22039,264.95077,-0.74538,279.63624,299.57228,0,290.4527,-11.58352
AR,1688539.5,1688540.104,1688540.227,-90,12,21,17.45582,97.66391,3.90905,267.65441,236.60108,0,65.52478,-5.99784
CS,1688554.5,1688555.654,1688555.777,-89,1,6,6.65887,91.55417,4.14048,283.46173,123.9767,0,293.2425,-6.63169
EL,1688840.5,1688841.141,1688841.264,-89,10,18,18.33662,222.19916,-0.43777,202.27566,70.63637,0,87.01169,-11.51602
MF,1689028.5,1689028.562,1689028.686,-88,4,23,4.46132,6.81614,-0.78254,29.64964,267.58529,0,247.77605,-11.61803
AR,1689304.5,1689305.123,1689305.247,-87,1,24,17.91715,131.18938,4.58149,302.63947,243.35464,0,70.55857,-6.50088
CS,1689321.5,1689322.645,1689322.768,-87,2,11,6.44227,124.44284,4.49,320.18114,118.77555,0,283.68567,-6.37051
EL,1689668.5,1689669.14,1689669.263,-86,1,23,18.32101,313.88879,-1.04919,301.40743,68.48341,0,73.43696,-11.51787
MF,1689799.5,1689799.534,1689799.657,-86,6,3,3.77074,49.56778,0.07849,68.2694,248.42345,0,233.69636,-11.6569
AR,1690072.5,1690073.142,1690073.265,-85,3,3,18.35982,166.56518,3.78982,339.99766,259.39794,0,84.32005,-5.76948
CS,1690088.5,1690089.616,1690089.74,-85,3,20,5.75777,160.41727,3.35843,356.13739,103.01445,0,268.01794,-5.83112
EL,1690464.5,1690465.174,1690465.298,-84,3,29,19.14329,18.16375,-0.14428,6.16784,98.46703,0,100.92679,-11.74551
MF,1690560.5,1690560.533,1690560.656,-84,7,3,3.75592,82.58365,0.75197,97.36736,240.56112,0,231.42708,-11.69808
AR,1690848.5,1690849.165,1690849.288,-83,4,17,18.91381,210.88902,0.6836,24.25995,283.52923,0,105.7453,-6.28638
CS,1690861.5,1690862.575,1690862.699,-83,5,1,4.76869,206.35492,-0.01729,37.11101,77.64623,0,248.76536,-6.09278
EL,1691240.5,1691241.199,1691241.323,-82,5,14,19.74268,62.5188,0.69982,49.8908,116.12058,0,120.84157,-11.74622
MF,1691321.5,1691321.549,1691321.672,-82,8,3,4.13992,114.2278,1.12847,126.74148,242.59206,0,237.99127,-11.70356
AR,1691649.5,1691650.197,1691650.32,-81,6,27,19.68307,275.02395,-5.86735,91.57917,306.07803,0,123.96154,-6.46454
CS,1691654.5,1691655.556,1691655.679,-81,7,3,4.2968,273.59717,-6.08312,96.69775,53.58006,0,236.51133,-6.16625
EL,1692005.5,1692006.216,1692006.339,-80,6,17,20.13612,97.00411,1.12365,82.78382,119.93594,0,128.40736,-11.51777
MF,1692085.5,1692085.571,1692085.694,-80,9,5,4.65677,147.71036,1.12632,159.53018,253.82542,0,252.02846,-11.73775
AR,1692456.5,1692457.156,1692457.28,-79,9,11,18.71575,350.67372,-4.46724,165.80787,279.38736,0,101.08533,-6.38071
CS,1692464.5,1692465.596,1692465.719,-79,9,20,5.25791,347.93114,-3.99408,174.19486,79.82192,0,262.62523,-6.87768
EL,1692764.5,1692765.216,1692765.339,-78,7,16,20.14697,127.04409,1.15525,110.05836,113.96107,0,126.56089,-11.54188
MF,1692853.5,1692853.592,1692853.716,-78,10,13,5.17843,185.29861,0.67624,197.00542,271.80524,0,270.46368,-11.65012
AR,1693235.5,1693236.114,1693236.237,-77,10,30,17.69021,45.0346,0.43016,214.49043,249.5926,0,78.23209,-6.08299
CS,1693247.5,1693248.628,1693248.751,-77,11,12,6.03218,40.22663,0.98134,227.21835,109.23823,0,286.33297,-6.43719
EL,1693524.5,1693525.199,1693525.323,-76,8,14,19.74182,158.3934,0.80952,138.59947,101.10803,0,117.32385,-11.53503
MF,1693633.5,1693633.622,1693633.746,-76,12,1,5.90038,234.83806,-0.25506,247.37319,293.46974,0,288.58985,-11.56307
AR,1694004.5,1694005.101,1694005.225,-75,12,7,17.38816,84.36725,3.27268,253.73971,237.27306,0,66.67833,-5.94908
CS,1694018.5,1694019.651,1694019.775,-75,12,22,6.59428,78.632,3.60844,268.57683,122.66829,0,294.22782,-6.39093
EL,1694294.5,1694295.163,1694295.286,-74,9,23,18.86683,198.67867,0.02091,177.54653,81.15867,0,98.96047,-11.57651
MF,1694478.5,1694478.592,1694478.715,-73,3,26,5.15843,339.39971,-1.08097,2.05078,280.9492,0,261.28153,-11.51629
AR,1694769.5,1694770.116,1694770.24,-72,1,11,17.75655,118.53094,4.4724,288.87305,239.54368,0,67.69611,-6.85146
CS,1694785.5,1694786.654,1694786.778,-72,1,28,6.66467,112.08913,4.52994,305.55064,122.07222,0,289.08625,-5.76979
EL,1695109.5,1695110.123,1695110.246,-72,12,16,17.91128,277.93374,-1.07936,263.2201,60.1931,0,69.35459,-11.61258
MF,1695264.5,1695264.541,1695264.664,-71,5,20,3.94131,34.93699,-0.24764,55.30867,254.28895,0,237.41159,-11.58151
AR,1695535.5,1695536.138,1695536.261,-70,2,15,18.26256,152.68874,4.30172,324.53166,252.40233,0,78.42516,-6.98736
CS,1695553.5,1695554.627,1695554.751,-70,3,6,6.01333,145.71362,3.97506,342.8051,110.26415,0,273.93179,-6.46859
EL,1695921.5,1695922.163,1695922.287,-69,3,8,18.88097,356.85694,-0.53819,345.06113,87.89837,0,90.43846,-11.53525
MF,1696027.5,1696027.531,1696027.655,-69,6,22,3.70801,70.18809,0.51963,86.26766,242.44825,0,231.26771,-11.64218
AR,1696307.5,1696308.156,1696308.28,-68,3,28,18.71028,192.32663,2.28342,5.30735,273.38029,0,96.87779,-6.50217
