Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
CS,1478749.697,-664,8,6,4.73275,302.0769,-6.71906,125.79626,58.54208,0,243.43036,-5.92503
EL,1479077.335,-663,6,29,20.03494,103.80583,1.1785,89.53606,118.66375,0,127.20868,-11.53085
MF,1479156.7,-663,9,17,4.80947,155.14272,1.03045,166.94635,257.44585,0,256.38492,-11.80097
AR,1479537.263,-662,10,2,18.303,9.09081,-2.32041,182.29412,268.21826,0,92.44656,-5.80834
CS,1479546.731,-662,10,12,5.54338,5.64789,-1.81379,191.8421,90.71611,0,271.69507,-6.37894
EL,1479836.332,-661,7,28,19.9769,134.0883,1.07314,116.96583,111.01259,0,123.66508,-11.68084
MF,1479927.723,-661,10,28,5.34135,196.20886,0.39911,207.81005,277.13055,0,275.78572,-11.53085
AR,1480308.237,-660,11,11,17.68296,55.10842,1.5763,223.36553,245.41995,0,75.22858,-6.67628
CS,1480321.756,-660,11,25,6.1559,49.79299,2.06971,237.17191,113.48079,0,289.29354,-6.42253
EL,1480599.312,-659,8,29,19.47619,168.42214,0.55663,148.72986,96.02758,0,112.01912,-11.6581
MF,1480721.756,-659,12,30,6.14087,258.79853,-0.72737,272.59259,298.42419,0,290.87549,-11.60145
AR,1481075.23,-658,12,18,17.52214,90.85631,3.80003,260.63168,237.22993,0,66.25587,-6.13794
CS,1481089.775,-657,1,2,6.60418,85.1152,4.05718,275.41786,122.97412,0,293.88528,-6.33706
EL,1481381.267,-657,10,20,18.40698,219.62992,-0.46615,200.27191,71.97707,0,87.58055,-11.6117
MF,1481561.697,-656,4,18,4.72749,358.94444,-0.81962,20.56646,271.37474,0,252.95968,-11.56219
AR,1481840.247,-655,1,21,17.91891,124.4489,4.6145,295.59421,241.73198,0,69.11005,-6.73381
CS,1481856.772,-655,2,7,6.52768,118.06579,4.58054,312.12317,120.00898,0,286.59168,-6.23363
EL,1482208.265,-654,1,24,18.35716,310.85594,-1.04576,298.38554,67.91103,0,72.60936,-11.61103
MF,1482334.665,-654,5,31,3.95136,42.80784,0.0375,61.08665,251.27299,0,236.99012,-11.52768
AR,1482608.267,-653,2,28,18.40148,160.62981,3.95395,332.911,256.71618,0,81.84267,-6.99778
CS,1482625.744,-653,3,18,5.85229,154.15777,3.51857,350.0017,105.7107,0,270.79525,-6.44722
EL,1483003.294,-652,3,29,19.05206,13.67219,-0.15135,1.93185,96.23457,0,98.08277,-11.59695
MF,1483096.659,-652,7,1,3.82486,76.25644,0.72496,91.13067,241.87419,0,232.62158,-11.71943
AR,1483387.282,-651,4,17,18.77474,206.01542,0.71552,19.97536,281.1501,0,102.92281,-5.819
CS,1483399.706,-651,4,30,4.94263,201.88026,0.03857,31.863,79.9241,0,251.81285,-5.83887
EL,1483778.315,-650,5,13,19.5616,56.90005,0.67886,44.60976,114.04969,0,117.67416,-11.77089
MF,1483856.673,-650,7,31,4.14387,107.18648,1.11623,119.56778,241.89551,0,237.18632,-11.51722
AR,1484191.312,-649,6,30,19.49636,272.73378,-6.10154,90.10856,305.58376,0,122.38387,-5.82155
CS,1484195.683,-649,7,5,4.39782,271.57633,-6.25503,94.29379,54.19965,0,237.6642,-5.87534
EL,1484544.332,-648,6,17,19.95847,91.85535,1.1178,78.43474,119.46409,0,126.49347,-11.51497
MF,1484620.693,-648,9,2,4.629,140.75449,1.14302,152.40274,251.36857,0,249.68835,-11.58385
AR,1484995.283,-647,9,11,18.78824,346.77586,-4.35572,161.67442,280.882,0,102.59305,-6.48318
CS,1485003.719,-647,9,20,5.25988,343.96304,-3.89688,170.08223,78.30883,0,261.24551,-6.63226
EL,1485304.335,-646,7,17,20.03738,122.57157,1.15777,106.70723,114.75495,0,125.77139,-11.54436
MF,1485389.713,-646,10,11,5.12072,179.2708,0.70399,190.93201,268.90292,0,268.06716,-11.65263
AR,1485772.244,-645,10,28,17.8606,39.08788,0.28951,208.45808,252.38702,0,80.903,-6.3918
CS,1485784.746,-645,11,10,5.91002,34.24434,0.83215,221.19421,106.30465,0,284.01664,-6.6165
EL,1486064.322,-644,8,15,19.72947,154.18378,0.81223,135.33679,102.7332,0,117.63606,-11.69864
MF,1486170.741,-644,11,30,5.79212,230.01123,-0.24841,242.37819,291.45462,0,287.49895,-11.72921
AR,1486540.23,-643,12,4,17.50955,77.73734,3.11936,246.70757,238.79182,0,68.3738,-6.31058
CS,1486554.768,-643,12,19,6.4358,71.9911,3.47964,261.53781,120.82282,0,293.34863,-6.89508
EL,1486836.286,-642,9,26,18.87187,196.46357,-0.0123,176.43734,82.30969,0,98.81471,-11.50327
MF,1487009.726,-641,3,19,5.43041,330.11171,-1.09888,351.03633,284.79557,0,267.19543,-11.55265
AR,1487305.24,-640,1,8,17.76709,111.67945,4.44773,281.82972,238.68745,0,66.98219,-6.93818
CS,1487321.775,-640,1,25,6.59386,105.23826,4.54195,298.49054,122.55594,0,290.23966,-6.69971
EL,1487651.249,-640,12,19,17.98361,276.58825,-1.09421,262.31049,60.7495,0,69.31421,-11.51803
MF,1487799.672,-639,5,17,4.13986,28.26704,-0.28449,48.11649,257.41257,0,241.16659,-11.56548
AR,1488072.258,-638,2,13,18.18238,145.92639,4.4197,318.44596,249.77019,0,75.69448,-6.35819
CS,1488088.759,-638,3,2,6.20738,139.67537,4.16346,334.73268,112.454,0,277.99728,-5.95101
EL,1488460.285,-637,3,8,18.84219,352.63224,-0.54025,340.89013,85.95502,0,88.07934,-11.56346
MF,1488563.659,-637,6,20,3.81147,63.92181,0.48909,80.01882,244.37177,0,233.18946,-11.66357
AR,1488845.276,-636,3,27,18.61354,186.70636,2.41548,0.09909,270.56734,0,93.84,-6.22868
CS,1488860.72,-636,4,12,5.27398,181.25882,1.7628,14.98981,91.29311,0,259.00032,-6.41157
EL,1489241.307,-635,4,27,19.36439,41.68786,0.3995,29.69442,108.72125,0,111.35392,-11.71179
MF,1489323.666,-635,7,19,3.98765,95.18361,1.00211,108.31847,240.78407,0,234.4742,-11.58626
AR,1489637.301,-634,5,28,19.21914,243.85064,-3.39449,58.99363,299.06156,0,117.88735,-5.80615
CS,1489645.681,-634,6,6,4.34574,241.46491,-3.92058,66.96771,60.90147,0,239.53665,-6.61438
EL,1490010.326,-633,6,5,19.83465,79.21398,0.99762,66.40092,118.78938,0,124.40697,-11.57698
MF,1490086.684,-633,8,21,4.42752,127.91301,1.1835,139.94364,246.80277,0,244.12513,-11.79186
AR,1490450.3,-632,8,18,19.19299,320.17891,-6.18068,138.35626,294.53835,0,112.2716,-6.03249
CS,1490455.706,-632,8,24,4.93518,318.57855,-5.96399,143.66474,65.08097,0,249.54364,-6.44311
EL,1490771.336,-631,7,5,20.06872,110.55786,1.18794,95.5374,117.60646,0,127.18496,-11.6843
MF,1490852.705,-631,9,25,4.92939,163.58163,0.93469,175.19202,261.33496,0,260.50586,-11.6183
AR,1491235.255,-630,10,12,18.11015,21.03116,-1.28191,192.60984,261.65364,0,87.71738,-5.99294
CS,1491245.738,-630,10,23,5.70154,17.09352,-0.75494,203.23051,97.14724,0,276.96997,-6.18054
EL,1491531.329,-629,8,4,19.89141,141.67372,0.99353,124.00081,108.10624,0,121.5601,-11.60923
MF,1491626.729,-629,11,8,5.48857,207.52912,0.1861,219.25441,282.37766,0,280.39413,-11.56009
AR,1492005.231,-628,11,20,17.54943,63.769,2.23312,232.78139,242.34592,0,71.7743,-6.0905
CS,1492018.761,-628,12,4,6.26675,58.42438,2.66619,246.60244,116.79878,0,291.37533,-6.68287
EL,1492296.303,-627,9,7,19.28257,177.87725,0.37399,157.86105,91.40055,0,107.81618,-11.62044
MF,1492434.758,-626,1,24,6.19929,282.16473,-0.99005,298.07537,298.6285,0,287.51805,-11.50341
AR,1492771.232,-626,12,26,17.56644,98.66181,4.10348,269.0014,237.22766,0,65.81518,-6.04407
CS,1492785.778,-625,1,10,6.66631,92.93132,4.29812,283.75036,123.3367,0,293.35957,-6.01068
EL,1493089.254,-625,11,9,18.09558,238.52701,-0.75697,220.8261,65.41306,0,78.98176,-11.50024
MF,1493261.686,-624,4,30,4.45765,11.11699,-0.62609,32.27928,265.45879,0,247.60501,-11.56853
AR,1493536.252,-623,1,29,18.04232,132.4908,4.60838,303.8429,244.37991,0,71.30257,-6.9407
CS,1493552.769,-623,2,15,6.45772,126.14428,4.5024,320.29338,117.60943,0,283.94014,-5.8181
EL,1493913.274,-622,2,10,18.5671,327.63006,-0.89763,315.5939,74.39051,0,77.7445,-11.60034
MF,1494030.661,-622,6,8,3.85856,51.33588,0.21807,68.93917,248.15474,0,234.91439,-11.70772
AR,1494306.269,-621,3,10,18.44803,169.74564,3.51215,342.93837,261.41316,0,85.83305,-6.25767
CS,1494322.736,-621,3,27,5.65628,163.72134,3.00057,358.95877,100.83378,0,266.63443,-6.33834
EL,1494702.299,-620,4,9,19.16899,24.62069,0.06136,12.77367,101.39195,0,103.39732,-11.67861
MF,1494790.662,-620,7,7,3.87957,83.10287,0.83615,97.12238,241.08489,0,233.04055,-11.54992
AR,1495088.289,-619,4,30,18.94016,218.88482,-0.55632,32.6563,287.83513,0,108.75516,-6.18543
CS,1495099.696,-619,5,12,4.7017,215.27889,-1.2495,43.53248,72.81187,0,247.02088,-6.02164
EL,1495475.32,-618,5,22,19.66898,65.78347,0.81608,53.42037,116.42851,0,120.74031,-11.6261
MF,1495552.677,-618,8,8,4.23858,115.22302,1.16027,127.58408,243.38447,0,239.46418,-11.78856
AR,1495898.313,-617,7,19,19.52093,290.35774,-6.80877,108.58997,304.44848,0,120.93198,-6.09513
CS,1495902.689,-617,7,24,4.52547,289.19187,-6.83031,112.81096,55.30089,0,239.6752,-6.37443
EL,1496238.335,-616,6,23,20.03153,98.60675,1.15902,84.40765,119.18185,0,127.26277,-11.77078
MF,1496316.698,-616,9,10,4.74492,149.01081,1.08805,160.57343,254.75423,0,253.51061,-11.54713
AR,1496695.272,-615,9,23,18.52038,0.40072,-3.19378,173.87066,273.22917,0,96.77821,-6.34457
CS,1496704.726,-615,10,3,5.42365,357.07294,-2.67409,183.36062,85.75801,0,267.5854,-6.58272
EL,1496998.334,-614,7,23,20.01318,129.40828,1.11634,112.73952,112.63947,0,124.67973,-11.66644
MF,1497087.718,-614,10,21,5.24008,189.5011,0.53278,201.29141,273.89009,0,272.79216,-11.75171
AR,1497469.238,-613,11,6,17.715,48.7847,1.08331,217.84475,247.99491,0,77.04041,-6.27283
CS,1497481.754,-613,11,19,6.08681,43.88017,1.57729,230.61687,110.85502,0,287.55995,-6.08628
EL,1497760.316,-612,8,23,19.57707,162.71066,0.67124,143.42178,98.77697,0,114.29222,-11.6232
MF,1497873.75,-612,12,15,6.00202,245.08151,-0.5122,257.92198,295.90905,0,290.26528,-11.56363
AR,1498236.23,-611,12,12,17.51756,85.82114,3.54026,255.10056,237.64341,0,66.99381,-6.34396
CS,1498250.773,-611,12,27,6.55423,80.07342,3.842,269.91097,122.33456,0,293.9485,-6.43141
EL,1498537.275,-610,10,9,18.59649,209.45521,-0.26766,189.74114,76.30626,0,92.41618,-11.51993
MF,1498717.707,-609,4,8,4.96521,348.85592,-0.95352,10.60934,276.25066,0,257.6993,-11.60497
AR,1499001.244,-608,1,16,17.85934,119.42763,4.56733,290.13833,240.3725,0,68.1229,-6.86936
CS,1499017.774,-608,2,2,6.56647,113.01434,4.58704,306.72924,121.19384,0,288.20064,-6.37273
EL,1499360.258,-607,1,9,18.18492,296.96835,-1.10854,283.84841,63.85598,0,69.99851,-11.66759
MF,1499495.667,-607,5,25,4.01954,37.06407,-0.09768,55.96948,253.60829,0,238.52039,-11.52705
AR,1499769.261,-606,2,22,18.26129,154.42664,4.17704,327.57984,253.68982,0,79.02263,-5.99234
CS,1499785.75,-606,3,11,6.00737,148.24353,3.8261,343.77098,108.59574,0,273.83099,-6.18331
EL,1500161.29,-605,3,21,18.96822,5.48952,-0.3151,353.79683,92.24646,0,94.12099,-11.54776
MF,1500258.659,-605,6,27,3.80762,71.53785,0.63211,86.94023,242.69039,0,232.64372,-11.75202
AR,1500544.281,-604,4,7,18.74948,197.90031,1.54436,10.95196,276.65914,0,99.24346,-6.63356
CS,1500558.711,-604,4,22,5.06894,192.96277,0.83936,24.80324,84.83462,0,254.67237,-6.16601
EL,1500939.311,-603,5,7,19.47468,51.4339,0.574,39.47912,112.28472,0,115.44807,-11.54862
MF,1501018.67,-603,7,26,4.07511,102.58983,1.07553,115.31404,241.31608,0,235.97601,-11.61546
AR,1501343.309,-602,6,15,19.40812,260.13324,-5.05646,76.37603,303.83849,0,121.50247,-5.84891
CS,1501349.679,-602,6,22,4.29239,258.40537,-5.38488,82.45343,55.93829,0,237.28603,-6.5975
EL,1501705.33,-601,6,12,19.92539,86.63246,1.07304,73.30874,119.371,0,125.90171,-11.68743
MF,1501781.69,-601,8,28,4.55417,135.40143,1.16771,147.06183,249.34915,0,247.33265,-11.54549
AR,1502152.291,-600,9,1,18.97296,336.15366,-5.21568,152.3601,286.68095,0,106.76929,-6.44568
CS,1502159.714,-600,9,9,5.12582,333.80474,-4.83642,159.71105,72.68997,0,256.37371,-6.68463
EL,1502466.336,-599,7,12,20.05315,117.96067,1.17702,102.49885,115.98868,0,126.40606,-11.54879
MF,1502549.71,-599,10,4,5.04146,172.82853,0.81057,184.46365,265.75783,0,264.98712,-11.63779
AR,1502932.249,-598,10,21,17.97475,32.15755,-0.35285,201.94326,255.862,0,83.7788,-6.48439
CS,1502944.741,-598,11,3,5.77869,27.37978,0.22715,214.64391,102.76709,0,281.21513,-7.10089
EL,1503226.325,-597,8,11,19.78981,149.32819,0.89397,131.05736,104.8971,0,119.14789,-11.58872
MF,1503326.736,-597,11,20,5.65848,219.82437,-0.04933,231.73319,287.62297,0,284.70289,-11.55038
AR,1503701.23,-596,11,28,17.5235,72.38028,2.77487,241.17638,239.97065,0,69.63027,-6.34055
CS,1503714.768,-596,12,12,6.44088,67.01951,3.1582,254.99904,119.48316,0,293.2578,-5.91314
EL,1503994.294,-595,9,17,19.05994,188.21512,0.16544,168.04277,86.31632,0,102.94239,-11.58989
MF,1504155.743,-594,2,26,5.83383,311.80394,-1.13377,331.1078,291.86315,0,276.23893,-11.53617
AR,1504467.235,-593,1,3,17.63236,106.41515,4.33771,277.35535,237.88144,0,65.9911,-5.93359
CS,1504482.775,-593,1,19,6.60335,100.33074,4.46359,293.05772,123.0571,0,291.38338,-6.77738
EL,1504800.248,-593,12,2,17.94178,260.21231,-0.9931,244.53855,61.12895,0,71.89175,-11.50457
MF,1504959.677,-592,5,10,4.25471,21.62328,-0.42984,42.05778,260.46727,0,243.49826,-11.5647
AR,1505233.254,-591,2,7,18.08443,140.38229,4.52664,313.06595,247.41845,0,73.59114,-5.99541
CS,1505249.762,-591,2,24,6.27797,134.09031,4.32053,329.42169,114.71513,0,280.05626,-6.26485
EL,1505616.281,-590,2,25,18.74154,342.5662,-0.7049,330.68157,81.12201,0,83.64252,-11.63911
MF,1505725.659,-590,6,15,3.81781,59.10455,0.38033,75.85256,245.70485,0,233.66253,-11.73276
AR,1506004.273,-589,3,20,18.54333,179.57519,2.93553,352.93247,266.65798,0,90.43413,-6.2049
CS,1506019.728,-589,4,5,5.47346,174.01229,2.36376,7.89386,95.35069,0,262.59616,-6.00802
EL,1506401.303,-588,4,20,19.27938,35.3639,0.26772,23.58243,106.12433,0,108.44313,-11.55725
MF,1506485.664,-588,7,14,3.93582,90.56307,0.93947,104.09093,240.74643,0,233.73909,-11.63806
AR,1506791.296,-587,5,15,19.10084,232.90466,-2.09078,47.20974,294.49785,0,114.33894,-6.06332
CS,1506800.688,-587,5,25,4.51591,230.10215,-2.69649,56.14699,65.70302,0,242.82307,-5.95987
EL,1507171.324,-586,5,30,19.77508,73.92925,0.92828,61.28144,118.04088,0,123.13735,-11.62749
MF,1507247.682,-586,8,15,4.357,122.63451,1.18041,134.6531,245.24056,0,242.12611,-11.67279
AR,1507604.308,-585,8,6,19.38724,307.96393,-6.70715,126.25122,299.60286,0,116.67855,-6.27602
CS,1507608.7,-585,8,11,4.80953,306.72617,-6.60624,130.53091,60.11082,0,245.07234,-5.78977
EL,1507933.336,-584,6,30,20.0578,105.96996,1.18265,91.34142,118.36378,0,127.32172,-11.67187
MF,1508013.702,-584,9,19,4.84719,158.0057,1.00585,169.77098,258.74023,0,257.77443,-11.76859
AR,1508394.262,-583,10,4,18.27679,13.00126,-2.07171,185.13177,266.14284,0,91.3697,-6.24355
CS,1508404.732,-583,10,15,5.56497,9.16349,-1.51756,195.70265,92.67581,0,273.29015,-6.68415
EL,1508693.331,-582,7,30,19.93832,136.92533,1.05117,119.7452,109.96459,0,122.7991,-11.56523
MF,1508785.724,-582,10,31,5.37769,199.92093,0.34172,211.68333,278.86991,0,277.33048,-11.66758
AR,1509166.232,-581,11,15,17.57577,57.85297,1.79739,227.24624,244.3804,0,73.40857,-5.87149
CS,1509178.759,-581,11,28,6.22575,52.9113,2.23847,240.04084,114.67379,0,290.26997,-6.04098
EL,1509456.309,-580,8,31,19.41822,171.34974,0.51165,151.53218,94.61355,0,110.75908,-11.65915
MF,1509581.757,-579,1,4,6.17943,264.31508,-0.79304,278.49076,298.92836,0,290.60581,-11.54304
AR,1509932.231,-579,12,20,17.54825,93.72202,3.89205,263.48549,237.19269,0,66.16127,-6.29779
CS,1509946.777,-578,1,4,6.63991,87.98178,4.13271,278.26603,123.1519,0,293.86625,-6.06305
EL,1510241.262,-578,10,25,18.29829,224.99587,-0.54482,206.16326,69.91843,0,84.92437,-11.52537
MF,1510419.693,-577,4,22,4.64117,2.73464,-0.77194,24.28903,269.53803,0,251.21465,-11.57694
AR,1510697.249,-576,1,24,17.97098,127.33812,4.61411,298.42449,242.6433,0,69.89884,-6.94161
CS,1510713.771,-576,2,10,6.51294,120.95894,4.56067,314.94014,119.20293,0,285.76601,-5.99752
EL,1511067.267,-575,1,28,18.41686,315.55805,-1.01558,303.21266,69.5833,0,73.87446,-11.63029
MF,1511191.663,-575,6,2,3.91517,45.71479,0.08716,63.83551,250.18748,0,236.1893,-11.62434
AR,1511466.265,-574,3,3,18.37187,163.44745,3.83044,336.68116,258.14516,0,82.95311,-6.11213
CS,1511482.742,-574,3,20,5.80626,157.34458,3.38922,352.77723,104.14918,0,269.61531,-6.24348
EL,1511861.295,-573,4,2,19.08511,17.34651,-0.09173,5.66637,97.97653,0,99.85359,-11.53076
MF,1511952.66,-573,7,3,3.85007,78.43907,0.7534,92.93587,241.59892,0,232.79739,-11.58907
AR,1512245.284,-572,4,20,18.80927,209.63049,0.41166,23.68376,283.01771,0,104.55758,-5.75927
CS,1512257.702,-572,5,3,4.84191,205.54119,-0.28294,35.55269,77.9696,0,250.06095,-6.16477
EL,1512636.316,-571,5,16,19.5904,60.40387,0.72368,48.30436,115.03522,0,118.84892,-11.51373
MF,1512713.674,-571,8,2,4.1779,109.99216,1.13029,122.34642,242.36764,0,237.94233,-11.60045
AR,1513050.314,-570,7,4,19.53248,277.35359,-6.32594,94.77694,305.61723,0,122.43468,-6.04472
CS,1513054.685,-570,7,9,4.4309,276.20333,-6.45403,98.96568,54.14482,0,237.96652,-5.89058
EL,1513400.333,-569,6,19,19.99393,94.02758,1.12993,80.22525,119.40801,0,126.85561,-11.70745
MF,1513477.695,-569,9,5,4.66834,143.59201,1.12954,155.20176,252.50006,0,250.98779,-11.56671
AR,1513853.279,-568,9,14,18.69566,350.74151,-4.07073,165.47438,278.71911,0,100.73528,-6.3418
CS,1513861.722,-568,9,23,5.31738,347.88787,-3.60547,173.90346,80.44618,0,263.16351,-6.46423
EL,1514160.335,-567,7,18,20.04109,124.75291,1.14925,108.50903,114.11294,0,125.55074,-11.66808
MF,1514246.715,-567,10,13,5.1608,182.20929,0.66386,193.77011,270.33028,0,269.46381,-11.54758
AR,1514629.243,-566,10,30,17.83302,42.43789,0.50218,211.29856,250.89228,0,79.8697,-6.64088
CS,1514641.75,-566,11,12,5.99124,37.57773,1.03526,224.04368,107.85797,0,285.37259,-6.05984
EL,1514921.32,-565,8,18,19.67647,157.08067,0.77545,138.12756,101.41891,0,116.49395,-11.6489
MF,1515028.744,-565,12,4,5.84952,233.8741,-0.30956,246.25436,292.73077,0,288.40718,-11.61587
AR,1515397.23,-564,12,6,17.51865,80.65986,3.24578,249.56219,238.34276,0,67.93667,-6.47386
CS,1515411.77,-564,12,21,6.48744,74.91334,3.59086,264.38858,121.40796,0,293.70529,-6.59455
EL,1515694.283,-563,9,29,18.78905,200.23402,-0.07585,180.26939,80.5377,0,96.96069,-11.51246
MF,1515869.721,-562,3,24,5.30351,335.53476,-1.07108,356.72278,282.42321,0,264.48817,-11.52111
AR,1516163.238,-561,1,11,17.71232,114.11566,4.50286,285.67754,239.14983,0,66.76316,-5.7936
CS,1516178.775,-561,1,27,6.59627,108.0564,4.55841,301.31843,122.11773,0,289.66167,-6.46493
EL,1516511.251,-561,12,25,18.02757,282.1765,-1.1084,268.21008,61.2339,0,69.12722,-11.61107
MF,1516656.671,-560,5,19,4.09387,31.24418,-0.23439,50.86797,256.11144,0,240.16679,-11.59358
AR,1516929.26,-559,2,15,18.23848,148.93057,4.3536,321.24977,251.11211,0,76.92237,-6.65038
CS,1516945.757,-559,3,4,6.16771,142.688,4.07863,337.51912,111.16284,0,276.88933,-5.76027
EL,1517318.287,-558,3,11,18.88328,356.427,-0.48499,344.65744,87.79801,0,89.83857,-11.60378
MF,1517419.659,-558,6,21,3.82566,66.14402,0.52291,81.82323,243.85311,0,233.14976,-11.53684
AR,1517702.279,-557,3,30,18.70362,190.27646,2.21917,2.87519,272.4388,0,95.65448,-7.02762
CS,1517717.718,-557,4,15,5.23469,184.8664,1.55089,17.7488,89.37026,0,257.90937,-6.12131
EL,1518099.308,-556,4,30,19.39647,45.24816,0.45285,33.39804,110.06236,0,112.85114,-11.53063
MF,1518180.667,-556,7,21,4.01338,98.00182,1.02559,111.08589,240.94564,0,234.94555,-11.69303
AR,1518495.306,-555,5,31,19.34722,248.37952,-3.73383,62.69641,300.44777,0,119.54801,-6.73704
CS,1518503.681,-555,6,9,4.35402,246.02183,-4.25372,70.6706,59.42464,0,239.06597,-6.28787
EL,1518867.328,-554,6,7,19.86381,82.0318,1.02129,69.15004,119.05032,0,124.94766,-11.51766
MF,1518943.686,-554,8,23,4.46804,130.73965,1.18066,142.74009,247.73191,0,245.28323,-11.80988
AR,1519308.298,-553,8,22,19.15532,324.70373,-5.99493,142.12126,292.4889,0,111.01325,-6.35731
CS,1519314.707,-553,8,29,4.96817,322.79059,-5.71613,148.42303,67.04043,0,251.28903,-6.80643
EL,1519628.336,-552,7,7,20.05845,113.36194,1.18607,98.29642,117.03659,0,126.84757,-11.54983
MF,1519709.707,-552,9,27,4.9679,166.4786,0.90412,178.01528,262.70213,0,261.92493,-11.5458
AR,1520092.253,-551,10,14,18.07534,24.60306,-1.04189,195.44193,259.82499,0,86.58869,-6.28
CS,1520103.737,-551,10,26,5.6995,20.27713,-0.47309,207.0864,98.88405,0,278.26743,-6.79783
EL,1520388.327,-550,8,6,19.84517,144.51172,0.96574,126.77806,106.94868,0,120.56583,-11.5095
MF,1520484.73,-550,11,11,5.53167,211.28648,0.12521,223.11784,284.02444,0,281.7788,-11.61994
AR,1520862.231,-549,11,23,17.53951,66.76977,2.39309,235.62932,241.49266,0,71.03981,-6.24321
CS,1520875.764,-549,12,7,6.32814,61.42398,2.81322,249.4502,117.76151,0,292.10795,-6.36014
EL,1521153.301,-548,9,9,19.22378,180.81721,0.32523,160.67008,89.96303,0,106.51517,-11.65526
MF,1521297.756,-547,2,1,6.14281,290.0534,-1.0459,306.89541,297.52088,0,285.1221,-11.53582
AR,1521628.233,-547,12,28,17.60032,101.50229,4.17446,271.84086,237.42515,0,65.93253,-6.20579
CS,1521643.775,-546,1,13,6.59774,95.40389,4.35095,287.58423,123.29371,0,292.3087,-6.84919
EL,1521949.251,-546,11,14,18.03593,243.99225,-0.8203,226.74154,63.97541,0,76.91053,-11.54118
MF,1522118.684,-545,5,3,4.40443,14.13111,-0.58024,35.02848,264.01919,0,246.4525,-11.51635
AR,1522394.25,-544,2,2,17.99813,135.01951,4.59147,307.66629,245.31213,0,71.74626,-5.81202
CS,1522410.764,-544,2,19,6.34434,128.69494,4.43631,324.0886,116.70797,0,282.05865,-6.51902
EL,1522772.276,-543,2,14,18.61635,332.27794,-0.8499,320.39243,76.40586,0,79.45528,-11.52406
MF,1522886.661,-543,6,9,3.8599,53.56487,0.25588,70.73956,247.42682,0,234.66262,-11.59072
AR,1523163.272,-542,3,12,18.51754,173.03014,3.37005,345.73951,263.10847,0,87.42705,-6.77391
CS,1523179.734,-542,3,29,5.60909,167.02613,2.84144,1.74049,99.13188,0,265.43862,-6.13367
EL,1523560.3,-541,4,13,19.20257,28.26422,0.12017,16.51309,103.02427,0,105.11456,-11.56691
MF,1523647.662,-541,7,10,3.89245,85.9384,0.86827,99.89522,240.91238,0,233.17788,-11.68511
AR,1523946.292,-540,5,3,19.01369,222.89516,-0.89177,36.37295,289.71333,0,110.52667,-6.53242
CS,1523957.693,-540,5,15,4.63191,219.33401,-1.59548,47.23695,70.83325,0,245.59988,-6.14026
EL,1524332.321,-539,5,24,19.70806,68.62425,0.8489,56.18006,117.03491,0,121.61255,-11.61465
MF,1524408.679,-539,8,9,4.29152,117.40196,1.16557,129.40504,243.89904,0,240.32372,-11.524
AR,1524757.313,-538,7,23,19.5143,295.16911,-6.85564,113.29732,303.44168,0,120.14816,-6.29945
CS,1524761.692,-538,7,28,4.60775,293.98654,-6.84897,117.53115,56.29026,0,240.96813,-6.13303
EL,1525095.335,-537,6,26,20.03749,101.40628,1.16743,87.16491,118.91446,0,127.25174,-11.64483
MF,1525173.699,-537,9,13,4.78323,151.86115,1.06825,163.3882,255.99006,0,254.87012,-11.52221
