Mercury,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
EL,1600942.277,-329,2,21,18.65959,338.90595,3.63883,328.39235,84.19763,0,82.30652,-10.9588
MF,1600957.737,-329,3,9,5.68229,328.29121,1.38338,343.61239,282.79399,0,271.37573,-10.37603
ML,1600992.705,-329,4,13,4.92951,356.23438,-2.53674,17.54169,274.48835,0,255.43718,-10.04717
EF,1601023.314,-329,5,13,19.52567,57.86369,1.7395,46.82768,115.51999,0,117.81813,-10.93456
EL,1601067.33,-329,6,26,19.92306,105.22702,-3.59876,88.75412,112.7065,0,126.08093,-10.34545
MF,1601087.671,-329,7,17,4.09472,93.88033,-3.09391,108.24214,245.72718,0,235.4366,-10.53254
ML,1601109.684,-329,8,8,4.41919,119.24709,1.60969,129.52636,243.86194,0,241.50336,-10.13518
EF,1601153.285,-329,9,20,18.83805,192.41116,-1.63231,172.46042,82.4379,0,99.81735,-10.08397
EL,1601176.266,-329,10,13,18.38093,215.9471,-2.58437,195.52984,71.07915,0,88.97971,-10.31104
MF,1601192.729,-329,10,30,5.50483,202.35904,1.72159,212.21147,278.44094,0,278.50307,-10.00007
ML,1601232.751,-329,12,9,6.02097,241.49393,-0.63734,253.02497,295.17904,0,290.23766,-10.45083
EF,1601267.255,-328,1,12,18.11792,299.80028,-1.35552,288.10558,64.30394,0,69.89325,-10.37689
EL,1601290.268,-328,2,4,18.44191,321.49373,3.50227,311.24246,76.87525,0,75.82614,-10.77662
MF,1601302.751,-328,2,17,6.03253,311.05547,2.86281,323.66886,287.51652,0,279.88056,-10.46437
ML,1601341.72,-328,3,27,5.28631,340.65378,-2.48948,1.87701,281.66896,0,262.81536,-10.23193
EF,1601372.304,-328,4,26,19.29467,41.84743,1.47681,31.31724,109.96603,0,111.21213,-10.55964
EL,1601414.327,-328,6,7,19.84776,86.1473,-2.80023,71.3646,114.62675,0,124.91984,-11.02545
MF,1601436.666,-328,6,30,3.97484,76.42493,-3.49292,92.67086,246.95775,0,233.91971,-10.37693
ML,1601457.674,-328,7,21,4.16651,101.54729,1.15695,112.83164,241.14331,0,236.50956,-10.36441
EF,1601493.307,-328,8,25,19.36829,165.45777,-0.2822,147.49206,96.48243,0,111.41064,-10.11547
EL,1601524.28,-328,9,25,18.70976,199.92901,-3.09879,178.2093,77.40551,0,97.01103,-10.02332
MF,1601542.718,-328,10,14,5.22692,185.74264,1.14413,196.75024,271.47313,0,271.13002,-11.06091
ML,1601578.741,-328,11,19,5.78762,222.96461,0.02437,233.3654,288.68113,0,286.02393,-10.05926
EF,1601616.247,-328,12,26,17.93585,284.28728,-1.71797,271.62173,60.79344,0,68.40532,-10.29584
EL,1601638.261,-327,1,17,18.26306,304.81832,2.98952,293.9226,70.73009,0,71.4653,-11.26997
MF,1601649.759,-327,1,29,6.20798,293.97361,3.50666,305.4792,291.33087,0,285.95341,-10.76726
ML,1601691.734,-327,3,12,5.62736,326.98885,-2.35667,347.04776,287.46985,0,269.92275,-10.15048
EF,1601721.295,-327,4,10,19.0712,25.68673,1.09474,15.71956,102.96833,0,103.67243,-10.00201
EL,1601761.316,-327,5,20,19.58667,66.24891,-1.71381,53.99193,113.48865,0,120.0038,-10.54321
MF,1601785.665,-327,6,14,3.95994,58.72565,-3.69341,77.17084,250.58209,0,234.77943,-10.31429
ML,1601805.667,-327,7,4,4.00377,83.64386,0.51414,96.26263,241.48895,0,234.14799,-10.30469
EF,1601835.323,-327,8,2,19.76087,140.31227,0.87996,124.81942,108.47886,0,120.16913,-10.27589
EL,1601872.295,-327,9,8,19.09188,183.84019,-3.41294,161.05386,84.53772,0,105.30704,-10.17157
MF,1601891.712,-327,9,28,5.08109,169.933,0.24526,180.39946,265.0176,0,263.80569,-10.3997
ML,1601922.727,-327,10,29,5.45705,201.19903,0.90732,211.71176,278.81339,0,277.99402,-10.51987
EF,1601965.243,-327,12,10,17.82798,269.04233,-1.99512,255.07129,59.49882,0,69.31869,-10.18238
EL,1601987.251,-326,1,1,18.01907,288.12271,2.42289,277.47761,66.31923,0,68.83323,-10.62419
MF,1601997.76,-326,1,12,6.23919,277.09379,3.68375,288.12328,293.40941,0,289.72851,-11.03043
ML,1602041.747,-326,2,25,5.93101,313.62005,-2.20743,332.08413,292.43861,0,276.69893,-10.02157
EF,1602071.29,-326,3,26,18.96287,11.52432,0.80319,0.98262,96.25906,0,96.9546,-10.54926
EL,1602107.305,-326,5,1,19.30856,46.17279,-0.14794,35.63019,109.68055,0,112.73206,-10.09718
MF,1602133.671,-326,5,28,4.09894,40.36458,-3.80111,60.75803,256.5156,0,238.32049,-10.10578
ML,1602152.665,-326,6,16,3.95395,63.818,-0.43961,78.83813,245.53538,0,234.56228,-10.32932
EF,1602179.329,-326,7,12,19.90642,117.12014,1.59752,104.33029,116.65265,0,124.7768,-10.0382
EL,1602221.309,-326,8,23,19.4257,167.81058,-3.62872,145.04825,91.80096,0,112.54763,-10.23704
MF,1602241.7,-326,9,13,4.79978,153.35837,-0.35702,165.17717,258.20727,0,255.70707,-11.56044
ML,1602268.718,-326,10,10,5.23899,182.12805,1.46687,192.22238,269.43099,0,269.55322,-10.19853
EF,1602314.243,-326,11,24,17.83119,254.04852,-2.19021,238.48765,60.45482,0,72.56037,-10.08944
EL,1602335.247,-326,12,15,17.9298,272.41407,1.36188,259.92421,63.59831,0,69.35766,-11.18366
MF,1602345.76,-326,12,26,6.23279,260.98851,3.55978,270.63407,293.42097,0,291.7012,-10.13223
ML,1602390.756,-325,2,9,6.14522,298.86396,-2.00971,315.98047,296.70988,0,282.83315,-10.31615
EF,1602420.282,-325,3,10,18.76871,355.28601,0.28371,345.14197,88.08717,0,89.1571,-10.09199
EL,1602452.296,-325,4,11,19.11196,26.53291,1.65343,16.20747,103.94848,0,104.20547,-10.45244
MF,1602479.683,-325,5,9,4.38958,20.53551,-3.64828,42.43776,264.45344,0,244.55453,-10.02382
ML,1602499.671,-325,5,29,4.09679,44.18386,-1.36803,61.47975,252.39918,0,238.17789,-10.03993
EF,1602526.329,-325,6,24,19.88964,98.36981,1.84545,86.87604,119.99192,0,125.81923,-10.09264
EL,1602570.322,-325,8,7,19.71777,151.33406,-3.7618,129.20206,98.92042,0,118.87426,-10.46834
MF,1602590.692,-325,8,28,4.61164,137.20571,-1.25042,149.11991,252.76323,0,248.50858,-11.20797
ML,1602614.707,-325,9,21,4.97535,162.48341,1.83694,172.9149,259.86878,0,260.07498,-10.58825
EF,1602663.248,-325,11,8,17.96006,239.28171,-2.31005,221.92346,63.42006,0,77.79322,-10.10185
EL,1602684.243,-325,11,29,17.82746,256.35012,0.4916,243.3425,63.37348,0,71.45824,-10.23573
MF,1602694.753,-325,12,10,6.06303,244.4619,3.20517,254.07401,291.35642,0,290.59559,-10.09932
ML,1602739.761,-324,1,24,6.27352,284.37132,-1.77185,299.72852,299.26309,0,287.73553,-10.36726
EF,1602770.278,-324,2,23,18.66625,341.0992,-0.07005,330.14799,81.15429,0,82.94461,-10.80586
EL,1602798.287,-324,3,22,18.88761,7.31665,2.8789,357.58992,96.52454,0,94.99352,-10.02485
MF,1602821.702,-324,4,15,4.85811,358.77263,-2.50603,20.2138,273.26053,0,254.11449,-10.14928
ML,1602845.682,-324,5,9,4.37134,23.12377,-2.23275,43.16218,261.77853,0,244.23045,-10.07897
EF,1602875.326,-324,6,7,19.82803,82.97596,1.89816,71.39216,120.15499,0,124.74343,-10.81365
EL,1602919.33,-324,7,21,19.91832,134.18642,-3.8022,113.48951,105.41358,0,123.62602,-10.69481
MF,1602939.683,-324,8,11,4.40033,120.72019,-2.06473,133.21416,248.54315,0,242.1719,-10.96352
ML,1602962.699,-324,9,3,4.78263,145.70334,1.88738,155.78867,252.52263,0,252.19381,-10.2534
EF,1603011.258,-324,10,21,18.20006,223.32078,-2.31533,204.40829,68.53655,0,84.81619,-10.02727
EL,1603031.249,-324,11,10,17.9747,241.14863,-0.96817,224.73408,64.5143,0,77.111,-10.65418
MF,1603044.739,-324,11,24,5.74192,227.33948,2.81672,238.49732,287.0442,0,286.63383,-11.49628
ML,1603087.761,-323,1,6,6.26367,268.51921,-1.42697,282.32945,299.80394,0,290.76606,-10.58152
EF,1603119.269,-323,2,6,18.46292,325.02638,-0.60596,314.02313,73.67407,0,76.65761,-10.61295
EL,1603144.282,-323,3,3,18.75765,349.18106,3.54893,338.79076,88.74392,0,86.67804,-10.7795
MF,1603161.727,-323,3,21,5.43637,338.78811,0.17213,355.84301,279.61848,0,265.79914,-10.09514
ML,1603193.697,-323,4,22,4.71913,5.58059,-2.50595,26.69613,270.06152,0,251.22115,-10.02783
EF,1603223.315,-323,5,21,19.56249,65.27253,1.76929,54.96905,117.41118,0,119.98989,-10.13301
EL,1603268.332,-323,7,5,19.97092,116.14438,-3.72868,97.88754,110.61101,0,126.00428,-10.6073
MF,1603288.675,-323,7,26,4.19019,103.84803,-2.74698,117.44975,246.09759,0,237.29205,-10.76047
ML,1603310.689,-323,8,17,4.53634,128.51438,1.75034,138.83415,246.37083,0,244.80878,-10.34962
EF,1603357.274,-323,10,2,18.5657,204.90192,-2.03646,185.00702,76.34319,0,93.7416,-10.00929
EL,1603378.259,-323,10,23,18.2041,225.32587,-2.11096,206.19257,68.04249,0,84.29259,-10.45268
MF,1603393.732,-323,11,8,5.57684,211.42609,2.18424,221.91926,281.79684,0,281.84988,-10.71547
ML,1603435.758,-323,12,20,6.18073,252.88562,-1.03629,264.80303,297.97797,0,291.58477,-10.131
EF,1603468.26,-322,1,21,18.24924,309.13171,-1.09335,297.73876,67.32695,0,71.86814,-10.51612
EL,1603491.275,-322,2,13,18.60764,331.70021,3.58155,320.75648,81.03422,0,79.54738,-11.41292
MF,1603505.743,-322,2,28,5.84062,320.93345,2.10881,335.06931,284.89527,0,275.138,-10.49013
ML,1603542.712,-322,4,6,5.08142,349.84811,-2.52308,11.09205,277.46992,0,258.496,-10.05472
EF,1603573.31,-322,5,6,19.44048,51.3935,1.65568,40.4349,113.49058,0,115.33758,-10.92835
EL,1603616.33,-322,6,18,19.91909,97.32459,-3.29091,81.41196,113.86811,0,126.09321,-10.77404
MF,1603637.668,-322,7,10,4.02406,86.59341,-3.25984,101.80879,245.90621,0,234.42783,-10.56556
ML,1603658.678,-322,7,31,4.26862,110.96209,1.39642,122.05067,242.25757,0,238.71095,-10.60414
EF,1603699.294,-322,9,9,19.06562,181.0801,-1.08566,161.83601,88.32944,0,104.85994,-10.05167
EL,1603725.272,-322,10,5,18.53196,209.10546,-2.85704,187.78157,73.61883,0,92.60072,-10.30034
MF,1603743.721,-322,10,24,5.29594,194.81911,1.64836,206.41809,275.13765,0,275.06053,-11.71368
ML,1603781.748,-322,12,1,5.94506,234.30943,-0.40281,245.16177,292.94234,0,289.00445,-10.12861
EF,1603817.252,-321,1,5,18.04457,293.46779,-1.50747,281.32287,62.6277,0,69.04586,-10.4404
EL,1603840.263,-321,1,28,18.30489,314.10216,3.42251,304.5276,74.12729,0,73.40739,-10.13724
MF,1603851.755,-321,2,9,6.11367,303.78001,3.18586,316.0189,289.33797,0,282.59062,-10.71406
ML,1603891.726,-321,3,21,5.42931,334.3838,-2.44053,355.37086,284.41239,0,265.88336,-10.3232
EF,1603922.3,-321,4,20,19.20962,35.30979,1.34458,24.89089,107.28383,0,108.26118,-10.45929
EL,1603963.323,-321,5,31,19.76002,77.8649,-2.36199,64.03217,114.56161,0,123.30456,-11.01458
MF,1603986.664,-321,6,24,3.94643,69.0329,-3.58064,86.26624,248.1722,0,233.91686,-10.41429
ML,1604007.672,-321,7,15,4.12097,95.08467,0.98473,106.38059,240.84529,0,235.53879,-10.03417
EF,1604039.315,-321,8,15,19.558,153.59864,0.33312,137.01957,102.44596,0,115.69126,-10.06733
EL,1604073.287,-321,9,18,18.88988,193.05328,-3.25397,170.5305,80.39245,0,100.82666,-10.20892
MF,1604092.715,-321,10,8,5.15362,179.05262,0.8039,189.99765,268.69354,0,268.04647,-10.95529
ML,1604126.736,-321,11,11,5.6602,214.2234,0.37808,224.49187,284.9313,0,283.11718,-10.11565
EF,1604166.245,-321,12,20,17.88685,278.05978,-1.83785,264.80609,59.99113,0,68.53304,-10.33477
EL,1604188.256,-320,1,11,18.14331,297.69826,2.80142,287.15457,68.65755,0,69.99986,-10.8235
MF,1604198.762,-320,1,22,6.28074,287.1943,3.66423,297.75499,292.35406,0,288.20579,-10.38186
ML,1604241.74,-320,3,5,5.7549,320.85118,-2.29302,340.49325,289.86217,0,272.86898,-10.25681
EF,1604272.296,-320,4,4,19.09221,21.1884,1.09362,10.23079,100.9835,0,101.70349,-10.98811
EL,1604309.314,-320,5,11,19.53676,58.01102,-0.89645,45.70736,112.4839,0,117.63128,-11.22568
MF,1604335.666,-320,6,7,3.9818,51.31886,-3.70399,70.79681,252.69125,0,235.72935,-10.39487
ML,1604354.665,-320,6,26,3.95544,75.22972,0.11296,88.90998,242.79039,0,233.85901,-10.40543
EF,1604382.327,-320,7,23,19.84264,129.40118,1.28959,115.45103,112.81221,0,122.62029,-10.05132
EL,1604422.301,-320,9,1,19.22764,177.19496,-3.52106,154.4389,87.54991,0,108.32824,-10.11804
MF,1604441.708,-320,9,21,5.00198,163.19131,-0.11333,173.70436,262.29939,0,260.59286,-10.37576
ML,1604471.725,-320,10,21,5.39159,193.8721,1.12009,203.9049,275.27323,0,274.92729,-10.08862
EF,1604515.243,-320,12,3,17.82026,262.91489,-2.08374,248.23444,59.62171,0,70.42726,-10.20998
EL,1604537.247,-320,12,25,17.92057,281.1601,2.16064,270.6711,65.09579,0,68.3412,-10.20854
MF,1604546.763,-319,1,4,6.30143,270.70151,3.68107,280.33393,293.63805,0,291.28363,-10.0359
ML,1604591.751,-319,2,18,6.03509,307.60352,-2.13289,325.47436,294.36107,0,279.38622,-10.0924
EF,1604621.287,-319,3,19,18.89173,4.95197,0.60951,354.48182,92.98159,0,93.77545,-10.45793
EL,1604655.302,-319,4,22,19.24101,37.92997,0.69254,27.31519,107.59272,0,109.38152,-10.48731
MF,1604682.675,-319,5,20,4.20021,32.30654,-3.7867,53.44717,259.61188,0,240.55621,-10.06274
ML,1604701.666,-319,6,8,3.99247,55.48053,-0.85683,71.52168,248.17567,0,235.72988,-10.23682
EF,1604728.33,-319,7,4,19.92556,109.25658,1.73091,96.96184,118.45568,0,125.66042,-10.13635
EL,1604771.315,-319,8,16,19.54862,160.98788,-3.7071,138.50328,94.80725,0,115.25075,-10.25478
MF,1604790.701,-319,9,5,4.82626,147.11757,-1.03573,157.5579,256.34042,0,253.17694,-10.00778
ML,1604817.715,-319,10,2,5.16131,174.60245,1.62403,184.48,265.72209,0,266.00956,-10.00477
EF,1604864.245,-319,11,17,17.87437,248.01872,-2.2499,231.65869,61.43525,0,74.53498,-10.13766
EL,1604885.244,-319,12,8,17.86578,265.6135,1.03732,253.10159,63.26632,0,69.88615,-10.69088
MF,1604895.756,-319,12,19,6.14856,253.89729,3.43701,263.82019,292.78189,0,291.37668,-10.4022
ML,1604940.759,-318,2,2,6.21586,292.96785,-1.91892,309.31546,297.96714,0,285.06557,-10.30436
EF,1604970.279,-318,3,3,18.69994,348.73833,0.07562,338.58912,84.80727,0,86.15941,-10.05995
EL,1605000.294,-318,4,2,19.06498,18.5573,2.33676,7.83518,101.1463,0,100.52465,-10.95347
MF,1605027.689,-318,4,30,4.54414,11.79743,-3.39109,34.15401,268.1235,0,247.83643,-10.17512
ML,1605047.675,-318,5,20,4.19333,34.25734,-1.88593,53.21277,256.72788,0,240.54307,-10.17653
EF,1605076.329,-318,6,17,19.88795,92.17545,1.88006,80.49185,120.34439,0,125.78406,-10.52309
EL,1605120.325,-318,7,31,19.80747,144.23453,-3.80689,122.71358,101.73674,0,120.99867,-10.49396
MF,1605140.688,-318,8,21,4.51295,130.28999,-1.57239,142.54192,250.76084,0,245.63974,-11.25421
ML,1605163.703,-318,9,13,4.86837,154.69052,1.8931,165.24429,256.32184,0,256.3049,-10.72031
EF,1605213.252,-318,11,1,18.05193,233.32455,-2.34378,215.11392,65.10535,0,80.44553,-10.20382
EL,1605233.245,-318,11,21,17.88551,250.08804,-0.16504,235.49185,63.53764,0,73.65681,-10.5757
MF,1605244.749,-318,12,3,5.97248,237.54651,3.01435,247.23968,289.89637,0,289.4231,-10.13584
ML,1605289.763,-317,1,17,6.30914,278.5701,-1.66992,292.99796,299.76233,0,289.35055,-10.18003
EF,1605320.275,-317,2,16,18.59334,334.57113,-0.28039,323.53096,78.03382,0,80.27002,-10.81768
EL,1605346.287,-317,3,14,18.88058,359.79374,3.29139,349.13234,93.4264,0,91.57,-10.99862
MF,1605367.712,-317,4,5,5.0971,349.91038,-1.48479,9.93479,276.32476,0,258.94693,-10.21409
ML,1605394.688,-317,5,2,4.51369,15.0068,-2.43005,35.83403,265.61982,0,247.16507,-10.11989
EF,1605424.32,-317,5,31,19.68639,74.6702,1.84767,64.07237,119.22155,0,122.63086,-10.20729
EL,1605469.331,-317,7,15,19.95217,126.72572,-3.80582,107.05662,107.77921,0,124.84949,-10.61853
MF,1605489.679,-317,8,5,4.29955,113.66909,-2.33892,126.70394,247.2309,0,239.84062,-11.01554
ML,1605511.694,-317,8,27,4.64857,137.707,1.84636,148.20637,249.44911,0,248.53473,-10.61985
EF,1605560.264,-317,10,14,18.33799,216.0873,-2.25188,196.63374,71.39332,0,88.29864,-10.02317
EL,1605581.25,-317,11,4,18.0036,234.46344,-1.28259,217.91472,65.99261,0,79.26588,-10.05477
MF,1605594.736,-317,11,18,5.65588,220.55563,2.58627,231.66291,284.91559,0,284.73749,-11.39935
ML,1605637.761,-317,12,31,6.26757,262.79682,-1.31288,275.53534,299.42831,0,291.56269,-10.1363
EF,1605669.266,-316,1,31,18.38419,318.55423,-0.80235,307.32957,70.94447,0,74.53691,-10.6711
EL,1605693.279,-316,2,24,18.69127,341.74562,3.62974,331.21199,85.44824,0,83.4852,-10.96253
MF,1605709.733,-316,3,12,5.58739,330.98899,0.96207,347.38108,282.13688,0,269.50722,-10.57901
ML,1605742.703,-316,4,14,4.87026,357.5485,-2.58798,19.33032,273.92467,0,254.44555,-10.27073
EF,1605773.312,-316,5,14,19.48332,58.85674,1.6995,48.60462,115.74586,0,117.86971,-10.1735
EL,1605818.33,-316,6,28,19.92407,108.22632,-3.67908,91.49109,112.17357,0,125.97825,-10.23157
MF,1605838.671,-316,7,19,4.10394,96.65802,-2.95728,110.99975,245.69378,0,235.74772,-10.79344
ML,1605860.686,-316,8,10,4.46942,122.21213,1.66385,132.31267,244.58894,0,242.56786,-10.03582
EF,1605905.282,-316,9,23,18.75725,196.40569,-1.79147,176.30469,80.42581,0,97.98135,-10.10708
EL,1605927.264,-316,10,15,18.33259,218.5568,-2.47987,198.4076,70.16063,0,87.70044,-10.37447
MF,1605943.729,-316,11,1,5.49819,204.71102,1.89328,215.10475,279.28072,0,279.34005,-10.56273
ML,1605983.752,-316,12,11,6.04593,244.1219,-0.71149,255.93149,295.89321,0,290.56237,-10.57692
EF,1606018.257,-315,1,14,18.17047,302.74521,-1.26448,290.98669,65.20566,0,70.50456,-10.58685
EL,1606041.269,-315,2,6,18.46669,324.20911,3.55625,314.09248,77.97678,0,76.70054,-10.64196
MF,1606053.75,-315,2,19,6.00788,313.95016,2.75099,326.49617,286.68194,0,278.88984,-10.23621
ML,1606092.718,-315,3,30,5.23216,343.53263,-2.49538,4.64591,280.36325,0,261.56479,-10.10078
EF,1606123.306,-315,4,29,19.35565,44.91692,1.55256,34.05815,111.17268,0,112.63063,-10.87171
EL,1606165.328,-315,6,10,19.88007,89.27548,-2.92465,74.09236,114.54143,0,125.41587,-11.04985
MF,1606187.666,-315,7,3,3.97221,79.28996,-3.39547,95.40772,246.53383,0,233.85167,-10.58339
ML,1606208.675,-315,7,24,4.20904,104.55253,1.24816,115.58837,241.3976,0,237.21344,-10.29612
EF,1606245.304,-315,8,29,19.28981,169.57781,-0.4842,151.28057,94.36362,0,109.72094,-10.0806
EL,1606275.277,-315,9,28,18.649,202.54784,-3.03189,181.06368,76.30066,0,95.63508,-10.01763
MF,1606293.718,-315,10,17,5.22239,188.13169,1.33174,199.63006,272.38831,0,272.1366,-11.57151
ML,1606329.742,-315,11,22,5.81122,225.59168,-0.05204,236.27464,289.70419,0,286.73768,-10.26755
EF,1606367.249,-315,12,29,17.97904,287.17669,-1.64776,274.52174,61.30059,0,68.6011,-10.49377
EL,1606389.262,-314,1,20,18.28236,307.42538,3.10631,296.7959,71.62854,0,71.97,-11.06386
MF,1606400.758,-314,2,1,6.1901,296.71039,3.44359,308.33607,290.81392,0,285.12735,-10.71881
ML,1606441.732,-314,3,14,5.56624,328.1836,-2.38093,348.8577,286.99942,0,268.90111,-10.43771
EF,1606472.297,-314,4,13,19.12877,28.77382,1.19519,18.47172,104.40701,0,105.19816,-10.34056
EL,1606512.319,-314,5,23,19.64467,69.48403,-1.87566,56.71956,113.92143,0,121.05376,-10.77603
MF,1606536.664,-314,6,17,3.94187,61.66447,-3.63767,79.89702,249.78987,0,234.34257,-10.45255
ML,1606556.668,-314,7,7,4.02566,86.67125,0.63368,99.00294,241.20891,0,234.36635,-10.30298
EF,1606586.321,-314,8,5,19.70684,143.02365,0.80428,127.59124,107.34103,0,119.11229,-10.0829
EL,1606623.293,-314,9,11,19.02499,186.47575,-3.38021,163.88262,83.33294,0,103.92055,-10.09247
MF,1606642.712,-314,10,1,5.07831,172.34219,0.45426,183.26102,265.91732,0,264.88064,-10.87947
ML,1606674.731,-314,11,2,5.53613,205.42775,0.72497,215.62948,280.8654,0,279.77603,-10.16961
EF,1606716.244,-314,12,13,17.85311,271.87199,-1.94594,257.97939,59.5742,0,69.07877,-10.36188
EL,1606738.251,-313,1,4,18.03069,290.63844,2.58212,280.36702,66.93842,0,68.93614,-10.39956
MF,1606748.76,-313,1,15,6.22875,279.69633,3.66795,291.00185,293.23102,0,289.15715,-11.16727
ML,1606791.745,-313,2,27,5.87161,314.76281,-2.22071,333.9059,292.04691,0,275.71503,-10.36366
EF,1606822.292,-313,3,29,19.01655,14.60864,0.91735,3.75011,97.80574,0,98.49852,-10.87497
EL,1606858.307,-313,5,4,19.37704,49.44038,-0.33103,38.36279,110.56891,0,114.15941,-10.49162
MF,1606884.669,-313,5,31,4.06668,43.36193,-3.79704,63.4793,255.43303,0,237.57349,-10.14532
ML,1606903.664,-313,6,19,3.94513,66.83508,-0.30734,81.56786,244.72902,0,234.23119,-10.39992
EF,1606931.33,-313,7,16,19.92145,121.72204,1.47823,108.04356,115.32603,0,124.43903,-10.34912
EL,1606972.307,-313,8,26,19.35958,170.47268,-3.61806,147.85129,90.58351,0,111.23943,-10.09586
MF,1606991.705,-313,9,15,4.91822,156.40964,-0.47096,167.027,259.65802,0,257.38115,-10.38366
ML,1607019.719,-313,10,13,5.26274,184.85246,1.4124,195.10036,270.76835,0,270.80188,-10.34369
EF,1607065.243,-313,11,27,17.83254,256.81935,-2.16107,241.39357,60.11711,0,71.91747,-10.23482
EL,1607086.247,-313,12,18,17.93438,274.90304,1.55834,262.82612,63.92308,0,69.06329,-11.05221
MF,1607096.759,-313,12,29,6.22591,263.47176,3.59934,273.52863,293.54111,0,291.44677,-10.47021
ML,1607141.755,-312,2,12,6.12486,301.62175,-2.05168,318.82079,296.02632,0,281.9112,-10.13628
EF,1607171.284,-312,3,12,18.82082,358.36742,0.40781,347.93996,89.66839,0,90.64022,-10.3905
EL,1607203.299,-312,4,13,19.17607,29.74498,1.48492,18.96309,105.13764,0,105.78492,-10.86343
MF,1607231.68,-312,5,12,4.31013,24.17648,-3.69545,46.11947,262.91561,0,243.03785,-10.17585
ML,1607250.669,-312,5,31,4.0621,47.17686,-1.25247,64.20549,251.23606,0,237.41323,-10.12051
EF,1607277.329,-312,6,26,19.90285,101.27424,1.82422,89.61107,119.69229,0,125.8563,-10.08512
EL,1607321.319,-312,8,9,19.65941,154.04764,-3.77331,131.97892,97.76121,0,117.74085,-10.28092
MF,1607340.697,-312,8,29,4.73095,140.23118,-1.37469,150.95038,254.02245,0,250.12825,-10.08768
ML,1607365.709,-312,9,23,5.00703,165.28289,1.81089,175.76092,261.18071,0,261.42308,-10.62891
EF,1607414.247,-312,11,10,17.93702,241.99816,-2.29925,224.81772,62.73524,0,76.8213,-10.19734
EL,1607435.242,-312,12,1,17.81732,258.80606,0.70014,246.2453,63.35178,0,70.799,-10.1675
MF,1607445.752,-312,12,12,6.05827,246.86796,3.28735,256.97337,291.75557,0,290.68916,-10.56832
ML,1607490.761,-311,1,26,6.27004,287.08626,-1.82373,302.59235,298.924,0,287.06823,-10.22862
EF,1607520.276,-311,2,24,18.62824,342.17922,-0.13339,331.97962,81.57533,0,83.28019,-10.05847
EL,1607549.289,-311,3,25,18.93945,10.4104,2.75534,0.36978,97.83923,0,96.51734,-10.32471
MF,1607573.699,-311,4,19,4.77708,2.21542,-2.78324,23.9182,271.93753,0,252.43579,-10.1017
ML,1607596.68,-311,5,12,4.3195,26.0792,-2.16138,45.88746,260.42411,0,243.17137,-10.1149
EF,1607625.324,-311,6,9,19.78075,83.96147,1.88006,73.15961,120.18766,0,124.44359,-10.11179
EL,1607670.328,-311,7,24,19.87583,136.98297,-3.8375,116.24291,104.39897,0,122.78381,-10.48981
MF,1607690.684,-311,8,14,4.41312,123.33498,-1.87751,135.99626,249.03033,0,242.97264,-11.2941
ML,1607713.701,-311,9,6,4.82333,148.5656,1.88954,158.60625,253.70507,0,253.52347,-10.21351
