Saturn,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
MF,2181742.689,1261,4,15,4.53516,9.37603,-2.25149,32.14144,268.05719,0,248.02771,-11.27463
AR,2181903.258,1261,9,22,18.2003,13.35548,-2.80576,186.80142,266.83209,0,90.52456,-6.10006
CS,2181914.733,1261,10,4,5.59479,12.44043,-2.80668,198.19979,92.75033,0,274.69647,-6.10312
EL,2182081.294,1262,3,19,19.06575,17.74186,-2.27087,6.16222,95.72256,0,99.77916,-11.08713
MF,2182120.68,1262,4,28,4.3148,22.73774,-2.2785,44.45573,262.08358,0,243.14381,-11.06339
AR,2182282.247,1262,10,6,17.93001,26.95398,-2.7809,200.46319,260.82757,0,84.31822,-6.13944
CS,2182293.739,1262,10,18,5.74092,26.02685,-2.77697,211.96659,98.78486,0,280.45158,-6.34017
EL,2182460.301,1263,4,2,19.22561,31.43804,-2.18557,19.6363,101.68318,0,106.2078,-11.12545
MF,2182499.67,1263,5,12,4.07276,36.47673,-2.1787,57.65856,256.31089,0,238.27167,-11.49754
AR,2182662.235,1263,10,21,17.63522,40.76714,-2.59438,215.23371,255.16232,0,77.7623,-5.5308
CS,2182672.747,1263,11,1,5.92017,39.91051,-2.58601,225.82826,104.53214,0,285.62984,-6.36266
EL,2182839.309,1264,4,15,19.4142,45.35035,-1.97194,33.00603,107.16445,0,112.40953,-11.36052
MF,2182877.664,1264,5,24,3.94746,50.29625,-1.94964,69.8513,251.1814,0,235.1689,-11.53889
AR,2183041.228,1264,11,3,17.47456,54.88439,-2.24949,229.10883,250.14836,0,72.82242,-5.59216
CS,2183051.755,1264,11,14,6.1287,54.02044,-2.23732,239.77424,109.61663,0,289.89726,-6.16575
EL,2183218.318,1265,4,29,19.62393,59.41567,-1.638,46.29066,111.78785,0,118.03269,-11.68101
MF,2183254.665,1265,6,5,3.95467,64.12685,-1.60262,81.06774,247.04652,0,233.99468,-11.01118
AR,2183420.225,1265,11,17,17.39571,69.14008,-1.76344,243.05367,246.22629,0,69.02591,-5.68597
CS,2183430.765,1265,11,28,6.35133,68.27108,-1.74812,253.77362,113.63093,0,292.93887,-5.73124
EL,2183598.324,1266,5,14,19.77941,73.69049,-1.20045,60.46339,115.18685,0,122.31467,-11.23474
MF,2183633.664,1266,6,19,3.93234,78.27704,-1.15679,94.18204,244.18667,0,233.15614,-11.58738
AR,2183799.225,1266,12,1,17.40733,83.44292,-1.16649,257.0523,243.77274,0,66.68787,-5.80742
CS,2183810.77,1266,12,13,6.48857,82.48982,-1.14693,268.82242,116.19006,0,293.91943,-6.02288
EL,2183977.332,1267,5,28,19.96057,87.84424,-0.69046,73.61349,116.97593,0,125.46574,-11.48361
MF,2184011.669,1267,7,2,4.05334,92.29432,-0.64166,106.34711,242.96799,0,234.62918,-11.36948
AR,2184178.229,1267,12,15,17.50276,97.69799,-0.49932,271.08464,243.04302,0,66.02221,-5.92795
CS,2184190.774,1267,12,28,6.57679,96.66449,-0.47652,283.87687,117.0522,0,293.06271,-6.03217
EL,2184356.337,1268,6,10,20.07778,101.92948,-0.14057,86.72997,117.01132,0,126.89422,-11.60668
MF,2184390.674,1268,7,15,4.18697,106.35799,-0.08997,119.49363,243.49355,0,237.34175,-11.62883
AR,2184557.236,1268,12,28,17.65764,111.81054,0.19178,285.11306,244.08482,0,67.07535,-5.99852
CS,2184570.774,1269,1,11,6.5839,110.70127,0.21628,298.89059,116.15334,0,290.41225,-5.85372
EL,2184736.335,1269,6,25,20.04785,115.9977,0.41378,100.79637,115.29998,0,125.83164,-11.03219
MF,2184769.682,1269,7,29,4.35936,120.26792,0.46095,132.69819,245.67973,0,241.54705,-11.7423
AR,2184936.243,1270,1,11,17.83694,125.69378,0.86064,299.11593,246.72017,0,69.69163,-5.9336
CS,2184950.771,1270,1,26,6.4925,124.51391,0.88488,313.83805,113.65335,0,286.16886,-5.64622
EL,2185115.332,1270,7,9,19.97688,129.73108,0.93478,113.92134,112.11597,0,123.56026,-11.02047
MF,2185148.689,1270,8,12,4.53719,133.96164,0.97689,145.96599,249.25073,0,246.82399,-11.79996
AR,2185315.25,1271,1,25,18.00789,139.28125,1.46664,313.0708,250.61622,0,73.57816,-5.654
CS,2185330.763,1271,2,10,6.30316,138.03589,1.4884,328.6975,109.87169,0,280.64225,-5.56285
EL,2185493.328,1271,7,22,19.87474,143.08677,1.39384,126.12635,107.84194,0,120.50577,-11.45949
MF,2185526.698,1271,8,25,4.75137,147.27107,1.42771,158.34923,253.79656,0,252.85543,-11.12941
AR,2185693.259,1272,2,7,18.22097,152.6105,1.97651,325.93891,255.42653,0,78.61904,-6.18437
CS,2185710.751,1272,2,25,6.0293,151.22549,1.99512,343.43771,105.18391,0,274.19233,-5.7136
EL,2185872.318,1272,8,4,19.64006,156.28292,1.77003,139.34843,102.7564,0,115.5596,-11.31548
MF,2185905.703,1272,9,7,4.87846,160.4211,1.79549,171.80359,259.04941,0,258.96129,-11.52106
AR,2186071.266,1273,2,19,18.3956,165.58023,2.37111,338.72303,260.76316,0,84.1334,-6.42694
CS,2186089.74,1273,3,10,5.75876,164.13705,2.38403,357.07078,99.90981,0,267.9834,-5.57489
EL,2186251.306,1273,8,18,19.35121,169.18321,2.0481,152.64269,97.23134,0,109.73231,-11.1068
MF,2186283.71,1273,9,20,5.02836,173.1545,2.06394,184.37128,264.59342,0,265.07627,-11.3926
AR,2186449.272,1274,3,4,18.53306,178.19072,2.63924,351.42247,266.3253,0,89.85186,-6.3527
CS,2186468.727,1274,3,24,5.44191,176.69212,2.64501,10.60212,94.38082,0,261.46671,-5.84402
EL,2186629.295,1274,8,31,19.08796,181.67477,2.22173,165.05086,91.60029,0,104.09766,-11.26908
MF,2186661.715,1274,10,3,5.15027,185.60312,2.22847,197.02758,270.22134,0,270.85637,-11.61983
AR,2186827.277,1275,3,17,18.64016,190.46209,2.7779,4.02406,271.87518,0,95.53512,-5.98213
CS,2186846.715,1275,4,6,5.16612,188.98365,2.77644,23.04935,88.80304,0,255.72546,-5.91475
EL,2187007.284,1275,9,13,18.80796,193.89793,2.29006,177.54949,86.031,0,98.13516,-11.30369
MF,2187038.721,1275,10,15,5.30829,197.66897,2.28784,208.77803,275.67011,0,276.18988,-11.32753
AR,2187204.283,1276,3,28,18.79679,202.50211,2.79004,15.55905,277.25556,0,101.17245,-6.37759
CS,2187223.706,1276,4,17,4.94818,201.04096,2.78329,34.44336,83.37457,0,250.94117,-5.75867
EL,2187385.272,1276,9,25,18.52714,205.88226,2.25699,190.14406,80.7096,0,92.06886,-11.19254
MF,2187415.727,1276,10,26,5.45384,209.50395,2.24746,220.60068,280.82008,0,280.8689,-11.31914
AR,2187582.286,1277,4,10,18.86817,214.20311,2.68476,27.98954,282.23732,0,106.17545,-5.507
CS,2187600.697,1277,4,29,4.73454,212.83199,2.67267,45.77962,78.29433,0,246.46167,-5.92889
EL,2187762.263,1277,10,7,18.32,217.54938,2.13086,201.83847,75.84747,0,86.88009,-11.45292
MF,2187792.733,1277,11,7,5.59265,221.14568,2.11437,232.48695,285.5131,0,284.74722,-11.50902
AR,2187958.295,1278,4,21,19.07393,225.83881,2.47204,38.41087,286.76289,0,111.1533,-6.48518
CS,2187976.692,1278,5,10,4.60871,224.47837,2.45706,56.10854,73.68702,0,243.24808,-5.71009
EL,2188140.253,1278,10,20,18.08029,229.17307,1.91871,214.60789,71.50471,0,81.25822,-11.03616
MF,2188169.739,1278,11,19,5.72712,232.63611,1.89782,244.42447,289.59713,0,287.68477,-11.78605
AR,2188335.3,1279,5,3,19.20213,237.23982,2.16504,49.74226,290.6024,0,115.18979,-6.31785
CS,2188352.688,1279,5,21,4.51483,235.96104,2.14769,66.40461,69.72808,0,240.66921,-5.64198
EL,2188517.247,1279,11,1,17.93934,240.56748,1.63404,226.4492,67.91812,0,76.9113,-11.04857
MF,2188545.746,1279,11,30,5.91188,243.90384,1.60882,255.37864,292.89634,0,289.91177,-11.19958
AR,2188712.305,1280,5,14,19.32183,248.53669,1.77722,61.0233,293.64647,0,118.39308,-6.09478
CS,2188728.686,1280,5,31,4.46444,247.33681,1.75826,76.67194,66.56061,0,238.90696,-5.64092
EL,2188893.246,1280,11,11,17.90567,251.78052,1.28901,237.34437,65.21017,0,73.93444,-11.61738
MF,2188922.751,1280,12,11,6.02784,255.22813,1.25882,267.37339,295.33014,0,290.74887,-11.32937
AR,2189089.309,1281,5,26,19.42649,259.78617,1.3231,72.26879,295.76293,0,120.63388,-5.88292
CS,2189104.686,1281,6,11,4.46635,258.66202,1.30326,86.92788,64.3222,0,238.11672,-5.62379
EL,2189270.245,1281,11,23,17.86869,263.0881,0.89341,249.2921,63.46432,0,71.1914,-11.49822
MF,2189299.755,1281,12,23,6.12143,266.53923,0.86052,279.37212,296.73821,0,290.4425,-11.23767
AR,2189466.313,1282,6,7,19.50657,271.04585,0.81814,83.48985,296.83875,0,121.81978,-5.74728
CS,2189481.686,1282,6,23,4.45449,269.92158,0.79657,98.13813,63.13023,0,237.8326,-6.33968
EL,2189647.245,1282,12,5,17.88882,274.42285,0.46241,261.26878,62.81595,0,69.55956,-11.32952
MF,2189677.755,1283,1,5,6.12382,277.99984,0.42659,292.36826,297.02434,0,288.45292,-11.58299
AR,2189843.315,1283,6,19,19.55185,282.37395,0.27881,94.69219,296.79703,0,121.91407,-5.74372
CS,2189857.69,1283,7,4,4.56971,281.31871,0.25781,108.4027,63.0643,0,239.3565,-6.04584
EL,2190024.248,1283,12,17,17.96194,285.83236,0.01062,273.26276,63.32168,0,69.16594,-11.14773
MF,2190055.753,1284,1,18,6.08177,289.54222,-0.02762,305.32628,296.13665,0,285.34271,-11.58552
AR,2190220.315,1284,6,30,19.55415,293.82561,-0.27709,105.90253,295.61197,0,120.92655,-5.89121
CS,2190234.694,1284,7,15,4.66424,292.76496,-0.29839,119.64055,64.14532,0,241.56742,-6.38312
EL,2190401.253,1284,12,28,18.07887,297.36204,-0.44619,285.2495,64.97739,0,70.06743,-11.0146
MF,2190433.75,1285,1,30,5.98983,301.21252,-0.48609,318.22129,294.10285,0,281.30432,-11.30771
AR,2190598.31,1285,7,13,19.44027,305.38304,-0.83184,118.09227,293.33825,0,118.18459,-5.51626
CS,2190611.7,1285,7,27,4.79928,304.38768,-0.85112,130.92277,66.34954,0,244.94953,-6.44026
EL,2190777.262,1286,1,8,18.28423,308.93954,-0.89021,296.20544,67.68259,0,72.48741,-11.83977
MF,2190812.741,1286,2,13,5.78941,313.17386,-0.933,332.0456,290.97017,0,275.80031,-11.39802
AR,2190975.306,1286,7,25,19.35185,317.25028,-1.36109,129.35303,290.01531,0,115.28782,-6.04245
CS,2190988.707,1286,8,8,4.96464,316.2444,-1.37933,142.25011,69.59964,0,249.33877,-6.156
EL,2191155.267,1287,1,21,18.39929,320.96443,-1.30571,309.15724,71.43561,0,75.55299,-11.15133
MF,2191191.731,1287,2,27,5.54493,325.35694,-1.34818,345.77557,286.88983,0,269.74206,-11.33507
AR,2191353.298,1287,8,7,19.15675,329.33168,-1.84496,141.61769,285.81364,0,110.87886,-6.10982
CS,2191365.715,1287,8,20,5.15213,328.3879,-1.86007,153.63775,73.77749,0,254.52496,-5.51852
EL,2191532.274,1288,2,2,18.58511,333.11888,-1.67075,321.03566,75.98122,0,79.88503,-11.56382
MF,2191570.719,1288,3,12,5.2668,337.79877,-1.7113,359.39005,282.02474,0,263.38412,-11.2244
AR,2191732.286,1288,8,20,18.86585,341.66424,-2.25827,154.92827,280.89366,0,105.06409,-5.75462
CS,2191743.72,1288,9,1,5.28575,340.78295,-2.26916,166.07417,78.69788,0,260.08597,-5.58666
EL,2191910.28,1289,2,14,18.727,345.67185,-1.96601,333.85232,81.24332,0,84.968,-11.39394
MF,2191949.707,1289,3,26,4.96826,350.52609,-2.00132,12.89615,276.55932,0,256.95008,-11.163
AR,2192111.273,1289,9,3,18.56117,354.35002,-2.57334,168.33104,275.39655,0,98.85164,-5.5611
CS,2192122.724,1289,9,15,5.3656,353.45544,-2.58004,179.57621,84.17944,0,265.89187,-6.41677
EL,2192288.287,1290,2,27,18.8828,358.51932,-2.17104,346.59267,86.98091,0,90.75251,-11.52639
MF,2192328.694,1290,4,9,4.66446,3.55246,-2.19775,26.30374,270.69963,0,250.66271,-11.22067
AR,2192489.264,1290,9,16,18.32653,7.4789,-2.76447,180.85326,269.48537,0,93.30178,-6.08251
CS,2192500.731,1290,9,28,5.53853,6.57098,-2.76761,192.19551,90.0911,0,272.06206,-5.94976
EL,2192667.292,1291,3,13,19.0017,11.78663,-2.26742,0.22209,93.03031,0,96.94835,-11.1199
MF,2192707.682,1291,4,23,4.37218,16.87485,-2.28266,39.60999,264.6811,0,244.77121,-11.43397
AR,2192868.252,1291,9,30,18.04085,20.88637,-2.81262,194.46398,263.47596,0,86.97668,-6.07583
CS,2192879.736,1291,10,12,5.66731,19.96493,-2.81087,205.91399,96.12085,0,277.93811,-6.32257
EL,2193046.298,1292,3,26,19.1461,25.3355,-2.24183,13.74184,99.07178,0,103.35162,-11.01268
MF,2193085.674,1292,5,5,4.16939,30.35183,-2.24207,51.87953,258.82734,0,240.2674,-11.32646
AR,2193247.241,1292,10,13,17.7918,34.62009,-2.70268,208.17844,257.62129,0,80.98529,-6.12332
CS,2193258.743,1292,10,25,5.82875,33.68611,-2.69611,219.73185,102.01723,0,283.38671,-6.47499
EL,2193425.305,1293,4,9,19.32005,39.13196,-2.08791,27.16055,104.79542,0,109.66867,-11.1428
MF,2193463.667,1293,5,18,4.01524,44.06536,-2.07265,64.10388,253.40017,0,236.6432,-11.3385
AR,2193626.233,1293,10,27,17.59931,48.62485,-2.43138,221.99453,252.27074,0,75.62906,-6.21388
CS,2193637.751,1293,11,8,6.02327,47.68046,-2.42034,233.63837,107.43352,0,288.08024,-6.39665
EL,2193804.313,1294,4,23,19.52078,53.12323,-1.80857,40.48489,109.84172,0,115.57552,-11.42391
MF,2193841.664,1294,5,31,3.92862,57.95878,-1.77898,76.28585,248.76113,0,234.20701,-11.39863
AR,2194006.225,1294,11,11,17.41187,62.74202,-2.00786,236.91119,247.84003,0,70.49348,-5.56755
CS,2194016.76,1294,11,22,6.24159,61.87204,-1.99383,247.61465,111.97283,0,291.69346,-6.07139
EL,2194183.322,1295,5,7,19.73431,67.24153,-1.41724,53.72868,113.82001,0,120.69506,-11.74593
MF,2194219.664,1295,6,13,3.92463,71.96241,-1.37621,88.44365,245.28918,0,233.24104,-11.41251
AR,2194385.224,1295,11,25,17.38312,77.04173,-1.4577,250.88886,244.6874,0,67.47639,-5.67641
CS,2194395.769,1295,12,6,6.46112,76.16846,-1.44097,261.63232,115.22821,0,293.93313,-5.50016
EL,2194563.328,1296,5,21,19.87799,81.53719,-0.93587,67.86357,116.37319,0,124.19364,-11.28991
MF,2194597.667,1296,6,25,4.00872,85.99933,-0.88937,100.60646,243.31804,0,233.92991,-11.27599
AR,2194764.227,1296,12,8,17.44367,91.34075,-0.81698,264.91203,243.16552,0,66.05609,-5.80226
CS,2194775.774,1296,12,20,6.57629,90.38563,-0.79652,276.68563,116.86676,0,293.95638,-5.64616
EL,2194942.335,1297,6,4,20.02829,95.67228,-0.39972,81.00217,117.20036,0,126.41106,-11.47478
MF,2194976.671,1297,7,9,4.11509,100.1177,-0.34943,113.74208,243.05891,0,235.8819,-11.61648
AR,2195143.232,1297,12,22,17.57662,105.53945,-0.13039,278.9474,243.42457,0,66.36136,-5.90575
CS,2195155.776,1298,1,4,6.62332,104.50645,-0.10743,291.72345,116.74293,0,292.13377,-5.56048
EL,2195321.337,1298,6,18,20.09874,109.69769,0.15676,94.12196,116.26321,0,126.79922,-11.53809
MF,2195354.68,1298,7,22,4.3307,113.9873,0.20517,125.96443,244.50704,0,239.79523,-11.02574
AR,2195522.24,1299,1,5,17.75041,119.54812,0.55495,292.96731,245.38446,0,68.32358,-5.91659
CS,2195536.771,1299,1,20,6.50712,118.36149,0.58031,307.72164,114.94081,0,287.83496,-6.13566
EL,2195700.336,1299,7,2,20.07288,123.54517,0.69726,107.23534,113.71211,0,125.35524,-11.52207
MF,2195733.688,1299,8,5,4.51073,127.79802,0.74157,139.19656,247.49485,0,244.58231,-11.04953
AR,2195901.247,1300,1,19,17.92995,133.29369,1.1952,306.94728,248.77034,0,71.70381,-5.75528
CS,2195916.765,1300,2,4,6.3617,132.03994,1.2189,322.62609,111.68297,0,282.81998,-5.93839
EL,2196079.331,1300,7,15,19.95174,137.16231,1.18924,120.37484,109.85391,0,122.2636,-11.45672
MF,2196112.695,1300,8,18,4.68164,141.37212,1.22686,152.50653,251.67893,0,250.20754,-11.10511
AR,2196279.257,1301,1,31,18.16011,146.80422,1.75231,319.85214,253.24516,0,76.42845,-6.42621
CS,2196296.755,1301,2,18,6.12486,145.40935,1.77379,337.42334,107.3439,0,276.73119,-5.93382
EL,2196458.323,1301,7,29,19.74873,150.51269,1.60665,133.56903,105.05666,0,117.81943,-11.35115
MF,2196491.701,1301,9,1,4.82539,154.67592,1.63611,165.91182,256.68967,0,256.26031,-11.34486
AR,2196658.262,1302,2,14,18.28284,159.8887,2.20381,333.68485,258.36741,0,81.55519,-5.76175
CS,2196675.745,1302,3,4,5.88283,158.51413,2.21867,351.11262,102.2615,0,270.74608,-5.60214
EL,2196837.312,1302,8,12,19.48279,163.57448,1.93133,146.82494,99.67547,0,112.35826,-11.19718
MF,2196869.708,1302,9,14,4.9918,167.56829,1.95091,178.43169,262.12912,0,262.46326,-11.03012
AR,2197036.268,1303,2,27,18.439,172.69435,2.53065,346.43037,263.87808,0,87.25117,-5.85474
CS,2197054.733,1303,3,18,5.58588,171.26436,2.53916,4.69307,96.79567,0,264.3445,-5.66878
EL,2197215.301,1303,8,25,19.23404,176.22491,2.15347,159.19499,94.07146,0,106.95978,-11.42917
MF,2197247.714,1303,9,27,5.12766,180.17315,2.16353,191.04563,267.76121,0,268.43149,-11.06308
AR,2197414.273,1304,3,11,18.56145,185.15111,2.7281,359.07357,269.47496,0,93.00343,-5.65167
CS,2197432.722,1304,3,30,5.32213,183.74142,2.72982,17.18425,91.18231,0,258.6187,-5.53836
EL,2197594.288,1304,9,7,18.90073,188.71329,2.26898,172.63316,88.38312,0,100.3404,-11.06313
MF,2197625.718,1304,10,9,5.23962,192.50225,2.27106,203.75689,273.35315,0,273.95547,-11.46299
AR,2197791.28,1305,3,23,18.72932,197.35685,2.79627,10.64401,274.97891,0,98.77763,-6.20254
CS,2197810.71,1305,4,12,5.04003,195.89075,2.79181,29.59098,85.67346,0,252.93998,-5.81014
EL,2197972.276,1305,9,20,18.61998,200.8242,2.28103,185.182,82.92642,0,94.31323,-11.03189
MF,2198002.725,1305,10,21,5.39178,204.45997,2.27509,215.54235,278.65974,0,278.94767,-11.30702
AR,2198168.287,1306,4,4,18.87949,209.27127,2.74262,22.14489,280.17595,0,104.23166,-6.47222
CS,2198187.701,1306,4,24,4.82447,207.82103,2.73301,40.96393,80.41647,0,248.31163,-5.83568
EL,2198349.267,1306,10,2,18.4068,212.59588,2.19619,196.82817,77.8665,0,89.08284,-11.36547
MF,2198379.731,1306,11,2,5.53473,216.20324,2.18266,227.39186,283.57222,0,283.1995,-11.39084
AR,2198546.289,1307,4,17,18.94788,220.87307,2.57682,34.53188,284.88861,0,108.93262,-5.52452
CS,2198564.693,1307,5,6,4.62145,219.5108,2.5623,52.2669,75.59674,0,244.11328,-6.1492
EL,2198727.256,1307,10,15,18.15535,224.30509,2.02073,209.55912,73.26035,0,83.312,-11.0297
MF,2198756.736,1307,11,14,5.67274,227.7761,2.00218,239.30516,287.93785,0,286.56716,-11.61984
AR,2198922.298,1308,4,27,19.15212,232.4377,2.31044,44.92215,289.0553,0,113.58095,-6.43394
CS,2198940.688,1308,5,16,4.51411,231.08487,2.29324,62.56702,71.33771,0,241.28094,-6.02186
EL,2199104.25,1308,10,26,17.99789,235.76394,1.76747,221.36918,69.35127,0,78.73248,-11.10706
MF,2199132.744,1308,11,24,5.86221,239.10564,1.74402,250.24417,291.57529,0,289.23358,-11.0297
AR,2199299.303,1309,5,9,19.27781,243.79743,1.95686,56.22624,292.45434,0,117.16944,-6.24386
CS,2199316.685,1309,5,27,4.44551,242.5234,1.93767,72.85034,67.81327,0,239.18233,-6.01169
EL,2199481.245,1309,11,7,17.88544,247.13228,1.44681,233.24115,66.2419,0,74.79125,-11.08331
MF,2199509.749,1309,12,6,5.98573,250.46817,1.41943,262.22127,294.40695,0,290.5714,-11.20708
AR,2199676.308,1310,5,21,19.39127,255.08112,1.53023,67.48146,294.97645,0,119.84716,-6.03711
CS,2199692.684,1310,6,7,4.42569,253.88236,1.50984,83.11104,65.16421,0,237.99935,-6.02351
EL,2199857.245,1310,11,18,17.88394,258.34093,1.07264,244.15349,64.08771,0,72.30662,-11.65312
MF,2199886.754,1310,12,18,6.091,261.79293,1.04075,274.21545,296.26,0,290.76246,-11.20486
AR,2200053.312,1311,6,2,19.48384,266.34425,1.04565,78.70683,296.49937,0,121.50046,-5.87315
CS,2200068.686,1311,6,18,4.46124,265.21849,1.0248,93.35935,63.51864,0,237.87201,-5.96218
EL,2200234.245,1311,11,30,17.88077,269.6668,0.65536,256.11644,62.96819,0,70.18627,-11.51682
MF,2200264.755,1311,12,31,6.10962,273.24217,0.62031,287.21859,297.02674,0,289.26968,-11.67827
AR,2200430.314,1312,6,13,19.54528,277.64466,0.51907,89.91724,296.93072,0,122.06295,-5.80787
CS,2200444.69,1312,6,28,4.55383,276.58938,0.49844,103.61564,62.97584,0,238.87992,-5.73542
EL,2200611.247,1312,12,11,17.93273,281.04371,0.2106,268.10687,62.98578,0,69.25194,-11.34264
MF,2200641.756,1313,1,11,6.14507,284.63406,0.17395,299.18256,296.6412,0,287.22022,-11.13807
AR,2200807.315,1313,6,25,19.5665,289.04223,-0.03235,101.12222,296.22315,0,121.53103,-5.8867
CS,2200821.693,1313,7,10,4.62854,287.98162,-0.05363,114.84364,63.57594,0,240.55754,-6.16561
EL,2200988.251,1313,12,23,18.03269,292.52033,-0.24639,280.10163,64.16233,0,69.59699,-11.18592
MF,2201019.753,1314,1,24,6.07493,296.24907,-0.28494,312.1173,295.08776,0,283.58362,-11.00778
AR,2201184.314,1314,7,7,19.54205,300.59616,-0.58989,112.33826,294.38371,0,119.95834,-6.1303
CS,2201198.698,1314,7,22,4.74807,299.52754,-0.61112,126.10398,65.3166,0,243.45981,-6.33938
EL,2201365.257,1315,1,4,18.16996,304.14468,-0.69917,292.08139,66.45867,0,71.22921,-11.11452
MF,2201398.746,1315,2,7,5.8956,308.13607,-0.74014,325.98454,292.39581,0,278.39994,-11.21296
AR,2201562.308,1315,7,20,19.40223,312.29008,-1.13484,124.53499,291.50021,0,116.68481,-5.88524
CS,2201575.704,1315,8,3,4.90224,311.28548,-1.1537,137.40514,68.14186,0,247.44752,-6.18838
EL,2201742.264,1316,1,16,18.33328,315.96224,-1.12988,304.03729,69.78212,0,74.07256,-11.19328
MF,2201777.736,1316,2,21,5.66887,320.22544,-1.17205,339.75864,288.69541,0,272.55314,-11.20907
AR,2201940.301,1316,8,1,19.22186,324.24885,-1.64291,136.78345,287.66102,0,112.56244,-5.87165
CS,2201952.712,1316,8,14,5.08154,323.30824,-1.65885,148.76326,71.9491,0,252.32196,-5.68877
EL,2202119.271,1317,1,27,18.51378,328.01274,-1.51942,315.94892,73.99976,0,77.99424,-11.49213
MF,2202156.725,1317,3,6,5.40361,332.55785,-1.56075,353.43026,284.13856,0,266.29322,-11.11573
AR,2202318.292,1317,8,14,19.00989,336.51838,-2.08963,149.09882,283.00197,0,107.78044,-6.05336
CS,2202330.717,1317,8,27,5.20819,335.56544,-2.103,161.16551,76.56608,0,257.64528,-5.88291
EL,2202497.277,1318,2,9,18.65089,340.45087,-1.84785,328.80659,79.00626,0,82.72966,-11.1924
MF,2202535.713,1318,3,20,5.11208,345.16598,-1.88528,6.99561,278.90096,0,259.85644,-11.03392
AR,2202697.28,1318,8,28,18.7095,349.05862,-2.45062,162.45346,277.72212,0,101.71755,-5.80501
CS,2202708.723,1318,9,9,5.35214,348.16865,-2.45947,173.65052,81.85748,0,263.49814,-5.77918
EL,2202875.283,1319,2,22,18.80076,353.17986,-2.09422,341.58578,84.5729,0,88.25966,-11.19507
MF,2202914.7,1319,4,3,4.8088,358.07084,-2.12465,20.45567,273.17877,0,253.4724,-11.0398
AR,2203076.267,1319,9,11,18.40389,1.96389,-2.69849,175.90843,271.9768,0,95.38445,-5.68765
CS,2203087.727,1319,9,23,5.44438,1.06045,-2.70285,187.21398,87.59708,0,269.44822,-6.45995
EL,2203253.29,1320,3,6,18.96742,6.20753,-2.23964,354.26768,90.48941,0,94.3567,-11.5217
MF,2203293.688,1320,4,16,4.50995,11.27771,-2.25951,33.80954,267.19405,0,247.3817,-11.18167
AR,2203455.255,1320,9,24,18.10908,15.23502,-2.81019,189.47918,265.98841,0,89.00846,-5.64881
CS,2203465.735,1320,10,5,5.63341,14.39794,-2.81032,199.89701,93.63328,0,275.59912,-5.85341
EL,2203632.296,1321,3,20,19.1013,19.65324,-2.26767,7.8404,96.57219,0,100.72046,-11.29725
MF,2203671.679,1321,4,29,4.29306,24.65326,-2.27328,46.11633,261.25511,0,242.57629,-11.00077
AR,2203834.243,1321,10,8,17.84311,28.85188,-2.76832,203.15443,260.02566,0,82.85852,-5.66572
CS,2203844.741,1321,10,19,5.78204,28.00409,-2.76401,213.66524,99.62626,0,281.28603,-6.07611
EL,2204011.303,1322,4,3,19.26381,33.36576,-2.16885,21.31401,102.47223,0,107.12955,-11.33456
MF,2204050.669,1322,5,13,4.05762,38.40873,-2.1599,59.31968,255.55898,0,237.82357,-11.46362
AR,2204213.234,1322,10,22,17.6255,42.76673,-2.56481,216.93229,254.4159,0,77.22361,-5.72181
CS,2204223.749,1322,11,2,5.96454,41.9096,-2.55628,227.52842,105.28715,0,286.36257,-6.07722
EL,2204390.311,1323,4,17,19.45522,47.2955,-1.94205,34.68017,107.84715,0,113.27502,-11.56705
MF,2204428.664,1323,5,26,3.94184,52.24538,-1.91782,71.51066,250.55185,0,234.88484,-11.51362
AR,2204592.228,1323,11,5,17.47584,56.90657,-2.20417,230.8085,249.54236,0,72.42478,-5.80919
CS,2204602.757,1323,11,16,6.17574,56.04186,-2.19186,241.47841,110.23425,0,290.49388,-5.85481
EL,2204770.317,1324,5,1,19.61097,61.50599,-1.59468,48.91617,112.34697,0,118.52258,-11.10615
MF,2204806.663,1324,6,7,3.9032,66.21896,-1.55908,83.67715,246.56018,0,233.30341,-11.56739
AR,2204971.225,1324,11,18,17.41034,71.18212,-1.7048,244.75283,245.81407,0,68.81437,-5.93804
CS,2204982.764,1324,11,30,6.32675,70.23041,-1.68753,256.49406,114.04566,0,292.88427,-6.38173
EL,2205149.326,1325,5,15,19.81999,75.66505,-1.14945,62.12243,115.50582,0,122.9151,-11.42506
MF,2205184.665,1325,6,20,3.95172,80.25388,-1.10469,95.84233,243.94466,0,233.31574,-11.52157
AR,2205350.226,1325,12,2,17.43554,85.49486,-1.09828,258.75107,243.59912,0,66.69348,-6.0943
CS,2205361.772,1325,12,14,6.5313,84.54103,-1.07865,270.52549,116.38137,0,294.14087,-5.65416
EL,2205528.333,1326,5,29,19.99464,89.82372,-0.63334,75.27146,117.05474,0,125.86123,-11.64815
MF,2205562.67,1326,7,3,4.0844,94.27451,-0.58399,108.00832,242.96898,0,235.02712,-11.25583
AR,2205729.231,1326,12,16,17.54237,99.75166,-0.42598,272.78402,243.12836,0,66.25655,-6.24353
CS,2205741.775,1326,12,29,6.61038,98.71804,-0.40317,285.57612,116.986,0,293.06862,-5.64792
