Jupiter,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
AR,1719516.253,-5,10,12,18.06194,27.00751,-1.44156,196.85161,258.90597,-0.5667,86.19536,-6.66413
CS,1719530.741,-5,10,27,5.79583,25.04379,-1.41982,211.497,100.2741,-0.5667,280.53467,-6.03509
EL,1719712.296,-4,4,25,19.11083,40.73848,-0.72472,32.83262,107.40662,-0.5667,110.06457,-8.05067
MF,1719743.672,-4,5,27,4.13222,47.97981,-0.68244,62.78041,249.97805,-0.5667,238.20609,-9.64024
AR,1719916.232,-4,11,15,17.57222,61.74617,-0.60398,232.09122,245.87788,-0.5667,72.3657,-6.62083
CS,1719930.761,-4,11,30,6.2725,59.78323,-0.56903,246.91779,113.67035,-0.5667,291.60396,-6.28676
EL,1720113.312,-3,5,31,19.48333,74.90354,-0.07645,66.96794,117.27971,-0.5667,121.09248,-7.53326
MF,1720139.67,-3,6,27,4.08472,80.81225,-0.03142,92.0817,242.00689,-0.5667,234.87328,-9.31837
AR,1720314.233,-3,12,18,17.58306,94.57849,0.3828,265.51873,241.20865,-0.5667,66.46656,-6.82925
CS,1720329.775,-2,1,3,6.60361,92.51063,0.41989,281.33398,118.90513,-0.5667,293.36005,-6.31755
EL,1720511.32,-2,7,3,19.67778,106.96196,0.56812,98.20736,117.78285,-0.5667,123.24817,-7.44242
MF,1720536.681,-2,7,29,4.34333,112.51474,0.60534,122.57397,243.16393,-0.5667,239.44894,-9.94202
AR,1720711.246,-1,1,19,17.91194,125.72562,1.20416,297.76212,245.79861,-0.5667,69.57477,-6.55059
CS,1720728.769,-1,2,6,6.44694,123.44469,1.23158,315.3632,114.90225,-0.5667,285.23886,-6.5424
EL,1720907.312,-1,8,3,19.47667,137.54745,1.02759,127.78692,110.02086,-0.5667,117.00955,-7.47845
MF,1720931.7,-1,8,28,4.80361,142.83016,1.04763,151.56277,251.97284,-0.5667,250.96963,-9.30458
AR,1721107.262,0,2,19,18.29944,155.96641,1.66664,328.567,256.79376,-0.5667,79.72773,-6.42891
CS,1721126.745,0,3,10,5.89194,153.48399,1.67319,347.78642,104.29899,-0.5667,271.75226,-6.54052
EL,1721302.291,0,9,1,18.975,167.47505,1.19895,156.82017,97.48653,-0.5667,105.55334,-7.65847
MF,1721327.715,0,9,27,5.14944,173.00389,1.19905,182.05416,265.08773,-0.5667,265.03985,-9.69527
AR,1721503.276,1,3,21,18.62111,186.10291,1.679,358.81928,270.72022,-0.5667,93.35635,-6.4285
CS,1721522.719,1,4,10,5.2475,183.65393,1.66247,17.66102,90.40822,-0.5667,257.97087,-6.12368
EL,1721698.263,1,10,2,18.31639,197.83172,1.04287,187.36671,83.2006,-0.5667,91.10733,-7.52839
MF,1721722.731,1,10,27,5.53667,203.2496,1.02254,212.04646,279.22792,-0.5667,278.75938,-9.41004
AR,1721900.289,2,4,22,18.93778,216.94743,1.22588,29.51754,284.68406,-0.5667,107.52143,-6.41025
CS,1721918.694,2,5,11,4.64444,214.62999,1.19157,47.12809,76.18908,-0.5667,245.62348,-6.24317
EL,1722095.24,2,11,3,17.76833,229.24812,0.58203,219.42323,70.17897,-0.5667,77.20837,-7.47722
MF,1722119.748,2,11,28,5.94611,234.82701,0.54558,244.40024,291.58599,-0.5667,288.98605,-9.7999
AR,1722298.307,3,5,25,19.36167,249.31257,0.38106,60.8306,295.24382,-0.5667,119.1695,-6.96638
CS,1722315.68,3,6,12,4.315,247.10722,0.33771,77.36631,65.12951,-0.5667,237.82966,-6.6649
EL,1722493.234,3,12,6,17.62306,262.20181,-0.07863,252.80748,62.54723,-0.5667,68.37324,-7.95264
MF,1722518.764,4,1,1,6.33528,268.18762,-0.1236,278.82651,297.77278,-0.5667,291.75579,-9.36103
AR,1722699.316,4,6,29,19.57444,283.42434,-0.64725,94.90162,297.58842,-0.5667,122.59438,-6.36784
CS,1722714.686,4,7,15,4.45694,281.43724,-0.68533,109.62306,62.13869,-0.5667,238.72028,-6.90599
EL,1722894.246,5,1,10,17.90306,297.30412,-0.74082,289.21553,64.8276,-0.5667,68.58832,-7.77232
MF,1722922.758,5,2,8,6.19444,304.12859,-0.78274,317.89727,293.42552,-0.5667,282.70509,-9.30334
AR,1723101.306,5,8,5,19.33694,319.31073,-1.48816,130.24148,289.15065,-0.5667,115.30286,-6.26972
CS,1723115.706,5,8,20,4.94389,317.40971,-1.50986,144.25783,70.11686,-0.5667,249.84166,-6.43974
EL,1723296.266,6,2,16,18.37806,333.67428,-1.14051,326.12155,77.07604,-0.5667,79.54991,-7.79565
MF,1723329.725,6,3,22,5.39639,341.69735,-1.16183,359.04321,279.39546,-0.5667,264.52025,-9.68631
AR,1723503.278,6,9,11,18.68111,356.02007,-1.76085,166.23301,273.41154,-0.5667,100.44592,-6.47378
CS,1723517.725,6,9,26,5.41,354.07714,-1.75852,180.60366,85.6798,-0.5667,266.55018,-6.1355
EL,1723699.281,7,3,26,18.74778,10.38451,-1.09643,3.2345,94.02475,-0.5667,96.1119,-7.49413
MF,1723732.69,7,4,29,4.56806,18.2684,-1.07911,35.44667,262.35146,-0.5667,247.67701,-9.68109
AR,1723904.249,7,10,17,17.97028,32.14616,-1.34605,201.97736,256.65638,-0.5667,83.91858,-6.69136
CS,1723918.744,7,11,1,5.86389,30.1808,-1.32182,216.66039,102.55974,-0.5667,282.58688,-6.04572
EL,1724101.297,8,5,1,19.12694,45.96835,-0.64067,38.66877,109.38008,-0.5667,112.01498,-7.40712
MF,1724130.672,8,5,31,4.11917,52.71717,-0.5985,66.67995,248.36694,-0.5667,237.47906,-9.39272
AR,1724304.23,8,11,20,17.52222,66.54031,-0.4648,237.26984,244.63707,-0.5667,70.75826,-6.42123
CS,1724318.763,8,12,5,6.32194,64.58062,-0.42898,252.10197,114.98447,-0.5667,292.38927,-6.50757
EL,1724500.315,9,6,4,19.56694,79.44077,0.01782,70.86214,117.92236,-0.5667,122.23311,-7.99235
MF,1724527.67,9,7,2,4.07667,85.54539,0.06437,96.94285,241.59619,-0.5667,234.76185,-9.71405
AR,1724702.233,9,12,23,17.58056,99.05425,0.51434,270.69194,241.33781,-0.5667,66.08521,-6.34256
CS,1724717.775,10,1,8,6.59444,96.99139,0.54998,286.48788,118.85993,-0.5667,292.56296,-6.57415
EL,1724898.321,10,7,7,19.69417,111.31242,0.64579,102.11952,117.1176,-0.5667,123.02568,-7.65486
MF,1724923.684,10,8,2,4.41694,116.85164,0.68104,126.52622,244.02701,-0.5667,240.84939,-9.73529
AR,1725098.25,11,1,23,17.99528,130.12374,1.29201,301.8787,247.08405,-0.5667,70.81715,-6.90088
CS,1725115.768,11,2,10,6.43417,127.84892,1.31747,319.43843,113.67752,-0.5667,284.0615,-6.05727
EL,1725294.31,11,8,7,19.42917,141.79626,1.06982,131.74029,108.45583,-0.5667,115.75366,-7.59051
MF,1725319.701,11,9,2,4.82361,147.29413,1.08816,156.55884,253.72755,-0.5667,252.84235,-9.85289
AR,1725494.265,12,2,23,18.37056,160.2991,1.6956,332.61398,258.69492,-0.5667,81.60666,-6.74608
CS,1725513.743,12,3,14,5.82944,157.82078,1.69959,351.7828,102.42039,-0.5667,270.08346,-6.22452
EL,1725689.287,12,9,5,18.89833,171.72374,1.1968,160.84223,95.50849,-0.5667,103.78434,-7.76292
MF,1725714.717,12,10,1,5.21028,177.26454,1.19365,186.13761,267.09242,-0.5667,267.0945,-9.51906
AR,1725890.279,13,3,25,18.69361,190.51772,1.64263,2.79514,272.81205,-0.5667,95.50618,-6.85582
CS,1725910.713,13,4,15,5.10389,187.94903,1.6217,22.55683,88.35735,-0.5667,255.468,-6.53909
EL,1726085.26,13,10,6,18.24694,202.17887,0.99528,191.45635,81.21156,-0.5667,89.301,-7.70385
MF,1726110.732,13,11,1,5.56083,207.83996,0.97146,217.20053,281.2616,-0.5667,280.49639,-9.94627
AR,1726287.293,14,4,26,19.035,221.5763,1.1278,33.45031,286.54326,-0.5667,109.62372,-7.03923
CS,1726305.692,14,5,15,4.60306,219.25823,1.09207,51.03074,74.27996,-0.5667,244.44758,-6.0226
EL,1726482.239,14,11,7,17.74639,233.77396,0.49823,223.56733,68.66701,-0.5667,75.89362,-7.81562
MF,1726506.752,14,12,2,6.04056,239.37892,0.4599,248.56369,292.94307,-0.5667,290.10899,-9.31959
AR,1726686.309,15,5,30,19.40694,254.1251,0.23969,65.67952,296.20272,-0.5667,120.26832,-6.84467
CS,1726702.681,15,6,16,4.35222,252.03962,0.19817,81.2716,64.06525,-0.5667,237.78043,-6.20909
EL,1726881.235,15,12,11,17.63472,267.1748,-0.17771,258.00069,62.17978,-0.5667,67.68294,-7.92326
MF,1726907.763,16,1,7,6.31972,273.41669,-0.22436,285.00842,297.85949,-0.5667,290.83809,-9.82041
AR,1727087.316,16,7,4,19.58611,288.53268,-0.78591,99.77947,297.01485,-0.5667,122.31494,-6.45113
CS,1727102.688,16,7,20,4.51278,286.54191,-0.82282,114.52181,62.62405,-0.5667,239.72352,-6.91502
EL,1727282.249,17,1,15,17.97722,302.44887,-0.81804,294.36235,66.05767,-0.5667,69.61819,-7.87869
MF,1727311.754,17,2,14,6.10444,309.51752,-0.85899,323.9624,291.87241,-0.5667,280.36002,-9.40485
AR,1727489.303,17,8,10,19.27611,324.57885,-1.56515,135.19269,287.18836,-0.5667,113.66488,-6.41498
CS,1727503.71,17,8,25,5.02861,322.6717,-1.58402,149.25634,72.03395,-0.5667,252.08985,-6.20474
EL,1727684.269,18,2,21,18.45028,338.86249,-1.16173,331.17852,79.33081,-0.5667,81.72319,-7.96273
MF,1727717.721,18,3,27,5.30056,346.86983,-1.17744,3.99604,277.05003,-0.5667,262.29235,-9.4536
AR,1727891.274,18,9,16,18.57861,1.22272,-1.7411,171.28248,270.94643,-0.5667,98.11862,-6.54493
CS,1727905.728,18,10,1,5.47778,359.27554,-1.73559,185.70331,88.14466,-0.5667,269.0204,-6.03265
EL,1728087.284,19,3,31,18.80722,15.46663,-1.05437,8.19589,96.4065,-0.5667,98.53677,-7.59949
MF,1728119.688,19,5,3,4.52056,23.08735,-1.03203,39.37957,260.15743,-0.5667,246.31793,-9.32748
AR,1728292.245,19,10,22,17.875,37.09279,-1.24303,207.12348,254.56803,-0.5667,81.62871,-6.59337
CS,1728306.747,19,11,6,5.91917,35.12803,-1.21629,221.83382,104.68953,-0.5667,284.41593,-6.24252
EL,1728488.301,20,5,5,19.22972,50.6176,-0.55779,42.59465,111.02269,-0.5667,114.00273,-8.04059
MF,1728518.669,20,6,5,4.05583,57.56301,-0.51183,71.53609,246.85989,-0.5667,236.22869,-9.71191
AR,1728692.228,20,11,25,17.47278,71.17339,-0.3277,242.46263,243.60262,-0.5667,69.24566,-6.08534
CS,1728706.765,20,12,10,6.35694,69.21502,-0.29136,257.30548,116.09317,-0.5667,292.87392,-6.86446
EL,1728888.316,21,6,9,19.59028,84.11386,0.11091,75.72765,118.38864,-0.5667,122.79183,-7.71367
MF,1728914.672,21,7,6,4.12194,89.97637,0.15544,100.87409,241.39574,-0.5667,235.23559,-9.57853
AR,1729089.236,21,12,27,17.65278,103.56249,0.63666,274.86065,241.66568,-0.5667,66.43855,-6.74364
CS,1729104.777,22,1,12,6.64444,101.50584,0.67142,290.63039,118.61501,-0.5667,292.23505,-6.00116
EL,1729285.321,22,7,11,19.69833,115.62143,0.7182,106.05316,116.29742,-0.5667,122.60829,-7.81253
MF,1729310.687,22,8,6,4.49,121.15274,0.75137,130.50368,245.03312,-0.5667,242.33563,-9.5553
AR,1729486.25,23,1,28,18.00056,134.36362,1.37362,306.9959,248.44051,-0.5667,71.80403,-6.13301
CS,1729503.764,23,2,15,6.33861,132.09583,1.39536,324.50877,112.37109,-0.5667,281.94902,-6.34615
EL,1729681.307,23,8,11,19.37556,146.04698,1.1056,135.72567,106.79931,-0.5667,114.37743,-7.6859
MF,1729706.704,23,9,6,4.89111,151.54865,1.12095,160.60316,255.47871,-0.5667,254.83926,-9.66755
AR,1729881.268,24,2,27,18.44194,164.65246,1.71502,336.66455,260.65714,-0.5667,83.55167,-7.07464
CS,1729901.737,24,3,19,5.69278,162.05687,1.71528,356.75396,100.52876,-0.5667,267.53867,-6.56225
EL,1730077.282,24,9,10,18.76528,176.21583,1.18698,165.87046,93.39274,-0.5667,101.23568,-7.44303
MF,1730101.72,24,10,5,5.27306,181.55482,1.18126,190.24318,269.12188,-0.5667,269.14289,-9.33436
AR,1730278.279,25,3,30,18.69444,194.84954,1.59636,7.74191,274.84944,-0.5667,97.46235,-6.23412
CS,1730297.71,25,4,19,5.03361,192.40601,1.57325,26.49347,86.24409,-0.5667,253.84514,-6.34173
EL,1730473.255,25,10,11,18.12694,206.77671,0.9401,196.57228,79.15936,-0.5667,86.78721,-7.4351
MF,1730497.735,25,11,5,5.63667,212.23759,0.91476,221.35478,283.15021,-0.5667,282.21042,-9.68145
AR,1730675.294,26,5,1,19.06028,226.10956,1.0208,38.32169,288.26879,-0.5667,111.35082,-6.66013
CS,1730693.687,26,5,20,4.49778,223.79099,0.98242,55.87956,72.49779,-0.5667,242.60116,-6.47071
EL,1730870.237,26,11,12,17.68111,238.53127,0.40945,228.73959,67.22656,-0.5667,74.03417,-7.6375
MF,1730894.754,26,12,7,6.08639,244.15935,0.36986,253.75651,294.20175,-0.5667,290.81448,-9.56006
AR,1731074.31,27,6,4,19.44611,258.91061,0.09685,70.53124,296.95397,-0.5667,121.14266,-6.69635
CS,1731090.68,27,6,21,4.32583,256.8232,0.05473,86.1205,63.22651,-0.5667,237.22418,-6.54382
EL,1731269.236,27,12,16,17.655,272.1119,-0.2754,263.1781,62.05089,-0.5667,67.22153,-7.86969
MF,1731295.764,28,1,12,6.33972,278.37217,-0.32156,290.15002,297.70125,-0.5667,290.14776,-9.64072
AR,1731475.316,28,7,9,19.58056,293.567,-0.91781,104.64811,296.2175,-0.5667,121.76338,-6.48642
CS,1731490.69,28,7,25,4.56917,291.5698,-0.95314,119.42367,63.33827,-0.5667,240.9028,-6.96201
EL,1731670.252,29,1,20,18.04778,307.52913,-0.88822,299.49058,67.46845,-0.5667,70.82271,-7.93069
MF,1731700.75,29,2,20,5.99833,314.83965,-0.92769,329.99717,290.15021,-0.5667,277.83875,-9.53967
AR,1731877.3,29,8,15,19.20139,329.75423,-1.63021,140.13383,285.13293,-0.5667,111.85939,-6.51279
CS,1731891.713,29,8,30,5.10417,327.84114,-1.64625,154.24468,74.05158,-0.5667,254.37131,-6.03651
EL,1732072.271,30,2,26,18.51528,343.98717,-1.17469,336.211,81.63075,-0.5667,83.95212,-8.08268
MF,1732106.714,30,4,2,5.14333,352.21611,-1.18565,9.89754,274.57652,-0.5667,259.31072,-9.69498
AR,1732279.27,30,9,21,18.4725,6.35439,-1.70887,176.33413,268.5075,-0.5667,95.74831,-6.58027
CS,1732294.728,30,10,7,5.46389,4.27116,-1.69833,191.79666,90.52942,-0.5667,271.21084,-7.11696
EL,1732475.286,31,4,5,18.86472,20.5079,-1.00454,13.11569,98.73251,-0.5667,100.9255,-7.69905
MF,1732507.684,31,5,8,4.42083,28.10301,-0.97753,44.2345,257.93352,-0.5667,244.35061,-9.42324
AR,1732680.241,31,10,27,17.78583,42.02349,-1.13263,212.26079,252.58203,-0.5667,79.43032,-6.49493
CS,1732694.749,31,11,11,5.975,40.05604,-1.10356,227.00772,106.72138,-0.5667,286.10608,-6.44476
EL,1732876.304,32,5,10,19.28583,55.49814,-0.46907,47.46128,112.61097,-0.5667,115.75882,-7.98086
MF,1732905.669,32,6,9,4.055,62.19171,-0.42267,75.43449,245.56099,-0.5667,235.74914,-9.52324
AR,1733079.23,32,11,29,17.51028,75.97704,-0.18978,246.62888,242.71923,-0.5667,68.67822,-6.64866
CS,1733093.77,32,12,14,6.46833,74.02347,-0.15339,261.46621,117.05754,-0.5667,293.73836,-6.09955
EL,1733276.317,33,6,14,19.60972,88.82227,0.20478,80.58061,118.66114,-0.5667,123.16799,-7.47899
MF,1733301.674,33,7,10,4.17806,94.4476,0.24704,104.79632,241.37328,-0.5667,235.90855,-9.3745
AR,1733477.236,34,1,1,17.66111,108.01781,0.76041,280.02509,242.15836,-0.5667,66.45863,-6.21802
CS,1733492.776,34,1,17,6.61667,105.96556,0.7933,295.77215,118.20055,-0.5667,291.07121,-6.22659
EL,1733673.319,34,7,16,19.64528,120.20425,0.78923,110.94215,115.26558,-0.5667,121.48714,-7.49021
MF,1733698.688,34,8,11,4.52083,125.72912,0.82062,135.45297,246.24945,-0.5667,243.78617,-10.01222
AR,1733873.254,35,2,1,18.08778,138.8186,1.44726,311.10731,249.98015,-0.5667,73.32469,-6.53293
CS,1733891.76,35,2,20,6.24083,136.43306,1.46713,329.5608,110.92606,-0.5667,279.78321,-6.56006
EL,1734068.305,35,8,15,19.31972,150.35371,1.13662,139.70696,105.04762,-0.5667,112.95081,-7.81849
MF,1734093.707,35,9,10,4.96139,155.85738,1.14878,164.64759,257.31345,-0.5667,256.89863,-9.42145
AR,1734269.268,36,3,3,18.44194,168.94676,1.72708,341.68521,262.62775,-0.5667,85.36458,-6.37845
CS,1734288.734,36,3,23,5.62694,166.48024,1.72373,0.74591,98.51146,-0.5667,265.84085,-6.24955
EL,1734464.279,36,9,14,18.68861,180.5251,1.17196,169.93146,91.35183,-0.5667,99.40748,-7.57375
MF,1734489.72,36,10,10,5.28889,186.09046,1.16319,195.36512,271.26692,-0.5667,271.1725,-9.91291
AR,1734665.282,37,4,3,18.77222,199.31864,1.54158,11.71562,276.92582,-0.5667,99.63176,-6.70497
CS,1734684.707,37,4,23,4.96583,196.87684,1.51643,30.42659,84.14397,-0.5667,252.26162,-6.15353
EL,1734860.253,37,10,15,18.06556,211.14142,0.88206,200.69208,77.26271,-0.5667,85.04459,-7.62268
MF,1734884.738,37,11,9,5.71278,216.61663,0.85412,225.52041,284.96693,-0.5667,283.83119,-9.43933
AR,1735063.295,38,5,6,19.08194,230.57904,0.90937,43.20802,289.87219,-0.5667,112.9223,-6.20711
CS,1735080.686,38,5,24,4.46806,228.38395,0.87142,59.79423,70.79548,-0.5667,241.61918,-6.29268
EL,1735258.234,38,11,17,17.62222,243.23101,0.32039,233.92627,65.95237,-0.5667,72.29159,-7.40312
MF,1735282.755,38,12,12,6.12556,248.87544,0.27985,258.95021,295.27932,-0.5667,291.28288,-9.8281
AR,1735462.311,39,6,9,19.47028,263.57128,-0.04285,75.39142,297.49547,-0.5667,121.7283,-6.43791
CS,1735477.682,39,6,25,4.37611,261.60577,-0.08261,90.03911,62.59088,-0.5667,237.4705,-6.14165
EL,1735657.237,39,12,21,17.67722,276.95356,-0.36776,268.37204,62.14529,-0.5667,66.93113,-7.70965
MF,1735683.764,40,1,17,6.3425,283.22777,-0.41322,295.30494,297.32703,-0.5667,289.19547,-9.54197
AR,1735863.315,40,7,14,19.5525,298.43042,-1.0391,109.54239,295.24605,-0.5667,120.88708,-6.38804
CS,1735877.696,40,7,29,4.69278,296.55589,-1.07098,123.38915,64.26605,-0.5667,242.62233,-6.15213
EL,1736058.255,41,1,25,18.11,312.49665,-0.94989,304.62364,69.01612,-0.5667,72.14531,-7.85746
MF,1736088.747,41,2,25,5.92861,319.81271,-0.986,335.04219,288.39394,-0.5667,275.82656,-9.30933
AR,1736265.296,41,8,20,19.11056,334.7536,-1.68143,145.1146,283.04503,-0.5667,109.83672,-6.48778
CS,1736279.715,41,9,4,5.16417,332.83548,-1.69421,159.26764,76.10997,-0.5667,256.60615,-6.06546
EL,1736460.274,42,3,3,18.57111,349.0083,-1.17835,341.23477,83.93922,-0.5667,86.194,-8.10064
MF,1736494.71,42,4,7,5.03417,357.22841,-1.1838,14.82107,272.22599,-0.5667,257.01995,-9.61974
AR,1736667.265,42,9,26,18.36111,11.35243,-1.66566,181.40601,266.14079,-0.5667,93.3146,-6.53401
CS,1736681.733,42,10,11,5.59111,9.39614,-1.6534,195.91971,92.96716,-0.5667,273.70298,-6.12205
EL,1736863.288,43,4,10,18.91833,25.48143,-0.94889,18.04564,100.9731,-0.5667,103.23602,-7.71504
MF,1736895.68,43,5,13,4.32361,33.0559,-0.91758,49.09971,255.81432,-0.5667,242.45067,-9.58987
AR,1737068.238,43,11,1,17.70083,46.87891,-1.01666,217.41828,250.74039,-0.5667,77.29827,-6.33863
CS,1737082.751,43,11,16,6.02667,44.91192,-0.98544,232.18452,108.61528,-0.5667,287.60437,-6.70234
EL,1737264.306,44,5,15,19.33889,60.34332,-0.37843,52.32212,114.02712,-0.5667,117.34223,-7.88563
MF,1737292.669,44,6,13,4.0625,66.79058,-0.33211,79.33261,244.43371,-0.5667,235.4215,-9.33933
AR,1737467.228,44,12,4,17.4825,80.61489,-0.05015,251.81374,242.05863,-0.5667,67.54843,-6.32078
CS,1737481.771,44,12,19,6.49722,78.66255,-0.01357,266.65375,117.79908,-0.5667,293.83773,-6.37785
EL,1737663.32,45,6,18,19.66889,93.2903,0.29486,84.48092,118.71993,-0.5667,123.73329,-7.82799
MF,1737689.675,45,7,15,4.19167,99.12032,0.33791,109.67937,241.56459,-0.5667,236.39233,-9.79336
AR,1737864.24,46,1,5,17.74806,112.5735,0.87557,284.17263,242.86267,-0.5667,67.19815,-6.68713
CS,1737880.774,46,1,22,6.57694,110.3986,0.90879,300.89222,117.59858,-0.5667,289.71489,-6.4348
EL,1738060.318,46,7,20,19.63333,124.54151,0.8541,114.8732,114.13641,-0.5667,120.77438,-7.66744
MF,1738085.692,46,8,15,4.59833,130.05806,0.88299,139.43088,247.53915,-0.5667,245.52257,-9.7644
AR,1738260.257,47,2,5,18.17056,143.22407,1.51198,315.19041,251.61312,-0.5667,74.92558,-6.90911
CS,1738278.759,47,2,24,6.20472,140.84204,1.52956,333.6042,109.33871,-0.5667,278.34268,-6.11786
EL,1738456.3,47,8,20,19.20111,154.83037,1.16096,144.66803,103.14826,-0.5667,110.70857,-7.48047
MF,1738481.707,47,9,15,4.97806,160.33665,1.17086,169.6867,259.284,-0.5667,258.9256,-9.98238
AR,1738656.271,48,3,7,18.51111,173.30355,1.72859,345.70748,264.66029,-0.5667,87.40289,-6.72582
CS,1738676.729,48,3,28,5.48472,170.72074,1.7212,5.68199,96.53938,-0.5667,263.27596,-6.61234
EL,1738851.275,48,9,18,18.61,184.79134,1.15042,173.97769,89.32718,-0.5667,97.56469,-7.69604
MF,1738876.723,48,10,14,5.35083,190.36912,1.13844,199.47213,273.28373,-0.5667,273.14595,-9.739
AR,1739053.282,49,4,8,18.77361,203.63449,1.47793,16.6316,278.89877,-0.5667,101.53117,-6.08974
CS,1739072.701,49,4,28,4.8275,201.19617,1.44883,35.30315,82.13974,-0.5667,249.89446,-6.62601
EL,1739247.25,49,10,19,18.00861,215.50461,0.81848,204.81365,75.43008,-0.5667,83.3517,-7.82118
MF,1739272.739,49,11,14,5.74278,221.22317,0.78712,230.69331,286.79209,-0.5667,285.23866,-9.94273
AR,1739450.299,50,5,10,19.18417,235.2293,0.79224,47.11577,291.41542,-0.5667,114.8062,-6.84991
CS,1739467.685,50,5,28,4.44944,233.03223,0.75327,63.68498,69.18801,-0.5667,240.7996,-6.0603
EL,1739645.235,50,11,21,17.62861,247.76636,0.22906,238.08412,64.87142,-0.5667,71.35497,-7.78059
MF,1739670.757,50,12,17,6.16778,253.66519,0.18579,264.13432,296.19506,-0.5667,291.58629,-9.98074
AR,1739850.313,51,6,14,19.50111,268.39349,-0.18737,80.24364,297.85175,-0.5667,122.21323,-6.32557
CS,1739865.682,51,6,30,4.37333,266.42355,-0.22717,94.90272,62.14745,-0.5667,237.35249,-6.43651
EL,1740045.238,51,12,26,17.71778,281.93254,-0.46154,273.54707,62.46253,-0.5667,66.95118,-7.67372
MF,1740072.762,52,1,23,6.29417,288.4629,-0.50782,301.43724,296.68985,-0.5667,287.55893,-9.84498
AR,1740251.314,52,7,19,19.52861,303.55058,-1.15888,114.43919,294.02701,-0.5667,119.9454,-6.46598
CS,1740265.699,52,8,3,4.76417,301.67127,-1.18891,128.31666,65.41588,-0.5667,244.20119,-6.07393
EL,1740446.258,53,1,30,18.18639,317.64976,-1.00705,309.73244,70.77341,-0.5667,73.74492,-7.97773
MF,1740477.742,53,3,3,5.80611,325.21002,-1.04065,341.04338,286.34976,-0.5667,273.11139,-9.40866
AR,1740653.293,53,8,25,19.0275,340.0431,-1.72194,150.09148,280.74744,-0.5667,107.83993,-6.63567
CS,1740668.715,53,9,10,5.16861,337.98568,-1.7314,165.28534,78.3226,-0.5667,258.82833,-6.91741
EL,1740849.275,54,3,9,18.5925,354.45108,-1.17302,347.22972,86.48266,-0.5667,88.61095,-7.56781
MF,1740882.705,54,4,12,4.93167,2.41808,-1.17291,19.73857,269.77688,-0.5667,254.80716,-9.47891
AR,1741055.261,54,10,1,18.26139,16.58116,-1.60689,186.49889,263.68495,-0.5667,90.95799,-6.61156
CS,1741069.736,54,10,16,5.66139,14.6236,-1.59159,201.04964,95.44138,-0.5667,276.06965,-6.02293
EL,1741251.291,55,4,15,18.98361,30.57737,-0.8845,22.95909,103.20543,-0.5667,105.58522,-7.85991
MF,1741283.677,55,5,18,4.23778,38.12084,-0.849,53.96203,253.73177,-0.5667,240.70859,-9.71974
AR,1741456.235,55,11,6,17.62944,51.84037,-0.89126,222.59009,248.97876,-0.5667,75.31343,-6.24307
CS,1741470.754,55,11,21,6.08861,49.87329,-0.8584,237.38251,110.43529,-0.5667,289.00726,-6.85562
EL,1741652.308,56,5,20,19.39361,65.22218,-0.28501,57.18771,115.2917,-0.5667,118.79361,-7.80907
MF,1741680.668,56,6,18,4.02972,71.63696,-0.23774,84.19439,243.42065,-0.5667,234.72857,-9.67479
AR,1741854.231,56,12,8,17.53778,85.36008,0.086,255.99291,241.58426,-0.5667,67.29026,-6.87221
CS,1741869.772,56,12,24,6.51944,83.2813,0.12456,271.83893,118.35271,-0.5667,293.71667,-6.63359
EL,1742051.319,57,6,23,19.66722,97.93514,0.38308,89.35304,118.58354,-0.5667,123.63513,-7.52647
MF,1742076.677,57,7,19,4.25694,103.52319,0.42333,113.62741,241.92265,-0.5667,237.37445,-9.61065
AR,1742252.24,58,1,10,17.75389,116.88874,0.98484,289.33426,243.68322,-0.5667,67.54447,-6.00408
CS,1742268.772,58,1,27,6.52111,114.72108,1.01532,306.01929,116.84864,-0.5667,288.13264,-6.7148
EL,1742447.317,58,7,24,19.60806,128.79363,0.91226,118.82123,112.90137,-0.5667,119.87623,-7.77408
MF,1742472.695,58,8,19,4.66889,134.30036,0.93858,143.43526,248.91783,-0.5667,247.2718,-9.60205
AR,1742648.257,59,2,10,18.165,147.36254,1.56811,320.28724,253.22808,-0.5667,76.24141,-6.02548
CS,1742666.753,59,3,1,6.08278,144.99116,1.5812,338.638,107.75523,-0.5667,275.93697,-6.47366
EL,1742843.297,59,8,24,19.12944,159.00612,1.17822,148.67204,101.31959,-0.5667,109.06113,-7.53875
