Almagest Venus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,,east,west
-734,8,23,21.85327,-733,3,22,15.61779,-733,5,14,15.87442,-733,6,4,15.63501,-733,6,26,20.41477,-733,8,16,1.65473,1453199.41055,1453410.15074,1453463.16143,1453484.15146,1453506.35062,1453556.56895,146.63716,146.63716,144.29478,146.63716,41.31882,354.35012,356.57844,354.35012,75.09196,46.59933,47.34371,46.59933,67.28785,67.28784,67.21678,67.28784,58.69614,89.16811,88.24547,89.16811,90.28799,138.66507,136.40863,138.66507,,46.96870000000001,-48.37707999999999
-732,3,20,5.07001,-732,11,7,19.20576,-732,12,24,4.8481,-731,1,15,7.61279,-731,2,3,6.59411,-731,3,29,7.4969,1453773.71125,1454006.30024,1454052.702,1454074.8172,1454093.77475,1454147.81237,352.68819,352.68819,354.94014,352.68819,268.89892,221.9361,220.94348,221.9361,297.77735,267.67132,268.60787,267.67132,289.46884,289.46883,291.17668,289.46883,283.0832,308.15407,310.31476,308.15407,317.95941,1.41545,3.52356,1.41545,,46.962819999999965,-43.45604000000003
-731,10,30,15.80823,-730,5,29,22.0973,-730,7,23,21.19936,-730,8,12,1.49396,-730,9,3,17.35251,-730,10,20,9.44995,1454363.15868,1454574.42072,1454629.38331,1454648.56225,1454671.22302,1454717.89375,213.66837,213.66837,212.36285,213.66837,106.03127,61.89569,62.04022,61.89569,141.53435,116.06875,114.27324,116.06875,134.9722,134.9722,132.76992,134.9722,126.24054,157.30745,154.91956,157.30745,155.24009,203.30777,201.65343,203.30777,,44.135580000000004,-48.067679999999996
-729,6,7,14.16028,-728,1,16,2.06471,-728,3,4,15.35273,-728,3,27,7.09039,-728,4,16,11.39163,-728,6,9,19.11216,1454948.09001,1455170.58603,1455219.1397,1455241.79543,1455261.97465,1455316.29634,70.19733,70.19733,70.01006,70.19733,338.18976,289.49725,291.20594,289.49725,8.53124,337.35346,339.73498,337.35346,359.68376,359.68375,1.82421,359.68375,352.42989,19.5731,21.23982,19.5731,27.28272,73.11447,72.81113,73.11447,,48.69250999999997,-45.83175
-727,1,5,1.10083,-727,8,17,12.85233,-727,10,7,4.65661,-727,10,26,18.81537,-727,11,16,9.47943,-726,1,3,13.00113,1455525.54587,1455750.03551,1455800.69403,1455820.28397,1455840.89498,1455889.04171,279.35819,279.35819,280.73528,279.35819,184.26133,140.6231,138.34157,140.6231,216.57435,190.55392,188.55227,190.55392,209.86246,209.86246,208.42264,209.86246,202.54299,230.1774,229.51969,230.1774,232.87957,277.63252,278.9481,277.63252,,43.63822999999999,-44.75295
-726,8,21,14.68927,-725,3,20,13.7144,-725,5,12,10.8221,-725,6,2,12.22504,-725,6,24,15.75984,-725,8,14,0.5753,1456119.11205,1456330.07143,1456382.95092,1456404.00938,1456426.15666,1456476.52397,144.39796,144.39796,142.07534,144.39796,39.38656,352.32697,354.58382,352.32697,73.05353,44.44686,45.27273,44.44686,65.20282,65.20281,65.21515,65.20281,56.64249,87.03196,86.18893,87.03196,88.34748,136.67576,134.44739,136.67576,,47.05958999999996,-48.32827999999999
-724,3,17,17.8407,-724,11,5,9.65938,-724,12,21,19.80215,-723,1,12,20.99835,-723,1,31,20.04138,-723,3,26,17.80065,1456693.24336,1456925.90247,1456972.32509,1456994.37493,1457013.33506,1457067.24169,350.28204,350.28203,352.56499,350.28203,266.44856,219.59906,218.51533,219.59906,295.34982,265.35483,266.19822,265.35483,287.08793,287.08793,288.72274,287.08793,280.70432,305.7757,307.89146,305.7757,315.48554,358.90798,1.06234,358.90798,,46.84949999999998,-43.422439999999995
-723,10,28,12.53741,-722,5,27,12.88611,-722,7,21,12.56716,-722,8,9,17.72754,-722,9,1,10.20619,-722,10,18,3.89896,1457283.02239,1457494.03692,1457549.02363,1457568.23865,1457590.92526,1457637.66246,211.58905,211.58905,210.20933,211.58905,103.78576,59.57242,59.80959,59.57242,139.29709,113.76926,112.03656,113.76926,132.70827,132.70826,130.54352,132.70826,123.95258,155.06898,152.68387,155.06898,152.99635,201.13481,199.41446,201.13481,,44.213339999999995,-48.13845999999998
-721,6,5,0.80164,-720,1,13,23.97411,-720,3,2,10.12828,-720,3,25,2.4505,-720,4,14,5.19095,-720,6,7,14.92078,1457867.5334,1458090.49892,1458138.92201,1458161.6021,1458181.71629,1458236.1217,67.70372,67.70372,67.61604,67.70372,336.16176,287.46641,289.11304,287.46641,6.40667,335.19391,337.58037,335.19391,357.54821,357.54821,359.72601,357.54821,350.33963,17.37346,19.1028,17.37346,25.26503,70.99735,70.7782,70.99735,,48.69535000000002,-45.73232
-719,1,2,20.20148,-719,8,14,19.66272,-719,10,4,16.67387,-719,10,24,5.27399,-719,11,13,22.0933,-719,12,31,21.76171,1458445.34173,1458669.31928,1458720.19474,1458739.71975,1458760.42055,1458808.40674,277.212,277.212,278.51238,277.212,181.55461,137.97217,135.72521,137.97217,214.03647,188.11682,186.06044,188.11682,207.36137,207.36136,205.83706,207.36136,199.98678,227.7648,227.00711,227.7648,230.19612,275.06168,276.28318,275.06168,,43.58243999999999,-44.865560000000016
-718,8,19,7.31744,-717,3,18,11.92631,-717,5,10,5.78531,-717,5,31,8.86963,-717,6,22,11.12456,-717,8,11,23.51861,1459038.80489,1459249.99693,1459302.74105,1459323.86957,1459345.96352,1459396.47994,142.15023,142.15023,139.8509,142.15023,37.45762,350.30855,352.59118,350.30855,71.01703,42.29502,43.20132,42.29502,63.12003,63.12003,63.21565,63.12003,54.59238,84.89661,84.13421,84.89661,86.41099,134.68737,132.48964,134.68737,,47.149069999999995,-48.27637999999999
-716,3,15,6.82343,-716,11,2,23.64432,-716,12,19,10.62641,-715,1,10,10.16528,-715,1,29,9.33282,-715,3,24,3.78977,1459612.78431,1459845.48518,1459891.94277,1459913.92355,1459932.88887,1459986.65791,347.88459,347.88459,350.19457,347.88459,263.97678,217.24278,216.06923,217.24278,292.91196,263.03301,263.78146,263.03301,284.69806,284.69805,286.25645,284.69805,278.31425,303.39093,305.45775,303.39093,312.99427,356.3876,358.58448,356.3876,,46.73400000000001,-43.39333000000005
-715,10,26,9.22357,-714,5,25,3.86737,-714,7,19,4.0248,-714,8,7,10.17535,-714,8,30,3.23081,-714,10,15,22.57142,1460202.88432,1460413.66114,1460468.6677,1460487.92397,1460510.63462,1460557.44048,209.50797,209.50797,208.05599,209.50797,101.55058,57.25705,57.5862,57.25705,137.07019,111.47345,109.80603,111.47345,130.45312,130.45311,128.32896,130.45311,121.67543,152.83753,150.45879,152.83753,150.76588,198.97103,197.18763,198.97103,,44.29353,-48.20515
-713,6,2,11.33972,-712,1,11,21.75542,-712,2,29,4.79226,-712,3,22,21.67291,-712,4,11,22.85076,-712,6,5,10.51351,1460786.97249,1461010.40648,1461058.69968,1461081.40304,1461101.45212,1461155.93806,65.20588,65.20588,65.21809,65.20588,334.12445,285.4303,287.01243,285.4303,4.27459,333.02979,335.4178,333.02979,355.40703,355.40702,357.61936,355.40702,348.24318,15.1681,16.95786,15.1681,23.23835,68.87137,68.73703,68.87137,,48.694150000000036,-45.63302
-712,12,31,15.4444,-711,8,12,2.57743,-711,10,2,4.69825,-711,10,21,15.82635,-711,11,11,10.76796,-711,12,29,6.66842,1461365.14352,1461588.60739,1461639.69576,1461659.15943,1461679.94866,1461727.77785,275.07165,275.07164,276.29352,275.07164,178.85744,135.32552,133.11768,135.32552,211.50443,185.68002,183.57287,185.68002,204.86411,204.8641,203.25866,204.8641,197.43391,225.3547,224.49865,225.3547,227.51624,272.49684,273.62176,272.49684,,43.531919999999985,-44.98060000000001
-710,8,16,23.73413,-709,3,16,10.20284,-709,5,8,0.82414,-709,5,29,5.56238,-709,6,20,6.53738,-709,8,9,22.47683,1461958.48892,1462169.92512,1462222.53434,1462243.73177,1462265.77239,1462316.43653,139.89381,139.89381,137.62132,139.89381,35.5298,348.29278,350.59844,348.29278,68.98212,40.14629,41.13177,40.14629,61.03923,61.03922,61.21793,61.03922,52.5455,82.76324,82.08234,82.76324,84.47811,132.6996,130.53502,132.6996,,47.23702000000003,-48.22149
-708,3,12,20.02203,-708,10,31,13.4351,-708,12,17,1.24499,-707,1,7,23.11688,-707,1,26,22.53518,-707,3,21,13.38471,1462532.33425,1462765.0598,1462811.55187,1462833.4632,1462852.43897,1462906.0577,345.49601,345.49601,347.82902,345.49601,261.49507,214.87852,213.61707,214.87852,290.46398,260.70275,261.35452,260.70275,282.29934,282.29933,283.77802,282.29933,275.91309,301.00251,303.01649,301.00251,310.48223,353.85102,356.08662,353.85102,,46.61654999999999,-43.36878999999999
-707,10,24,5.86066,-706,5,22,19.26564,-706,7,16,19.66743,-706,8,5,2.83392,-706,8,27,20.36714,-706,10,13,17.46593,1463122.74419,1463333.30274,1463388.31948,1463407.61808,1463430.34863,1463477.22775,207.42488,207.42488,205.90269,207.42488,99.3348,54.9588,55.37879,54.9588,134.85346,109.18524,107.58531,109.18524,128.20663,128.20663,126.126,128.20663,119.40898,150.61066,148.24185,150.61066,148.54869,196.81637,194.97292,196.81637,,44.376000000000005,-48.26768000000001
-705,5,30,21.78589,-704,1,9,19.40181,-704,2,26,23.3926,-704,3,20,16.75232,-704,4,9,16.36355,-704,6,3,5.93168,1463706.40775,1463930.30841,1463978.47469,1464001.19801,1464021.18181,1464075.74715,62.70427,62.70426,62.8165,62.70426,332.0775,283.38866,284.90391,283.38866,2.13474,330.86304,333.2492,330.86304,353.25996,353.25995,355.50398,353.25995,346.14025,12.95669,14.80459,12.95669,21.20423,66.73821,66.68913,66.73821,,48.68883999999997,-45.53398
-704,12,29,10.82391,-703,8,9,9.62059,-703,9,29,16.76389,-703,10,19,2.48364,-703,11,8,23.5922,-703,12,26,15.8695,1464284.951,1464507.90086,1464559.1985,1464578.60349,1464599.48301,1464647.16123,272.9369,272.9369,274.07858,272.9369,176.17086,132.68415,130.51983,132.68415,208.97875,183.24491,181.09108,183.24491,202.37116,202.37115,200.68804,202.37115,194.88497,222.95075,221.99827,222.95075,224.84631,269.94409,270.97038,269.94409,,43.486710000000016,-45.09778000000003
-702,8,14,15.9364,-701,3,14,8.58437,-701,5,5,19.93228,-701,5,27,2.29724,-701,6,18,1.94588,-701,8,7,21.44205,1464878.16402,1465089.85768,1465142.33051,1465163.59572,1465185.58108,1465236.39342,137.62858,137.62858,135.38644,137.62858,33.60466,346.28133,348.6072,346.28133,66.94849,38.0004,39.06372,38.0004,58.96015,58.96014,59.22167,58.96014,50.50154,80.62968,80.03113,80.62968,82.54843,130.71212,128.58315,130.71212,,47.32333,-48.16369
-700,3,10,9.43964,-700,10,29,2.70941,-700,12,14,15.75083,-699,1,5,11.85699,-699,1,24,11.56257,-699,3,18,22.82738,1465451.89332,1465684.61289,1465731.15628,1465752.99404,1465771.98177,1465825.45114,343.11642,343.11642,345.46845,343.11642,258.99045,212.49304,211.14534,212.49304,288.00614,258.36785,258.92154,258.36785,279.89193,279.89192,281.28775,279.89192,273.50099,298.6069,300.56412,298.6069,307.95922,351.30819,353.5784,351.30819,,46.49741,-43.34897000000001
-699,10,22,2.44226,-698,5,20,11.05793,-698,7,14,11.49859,-698,8,2,19.69977,-698,8,25,13.60917,-698,10,11,12.58044,1466042.60176,1466252.96075,1466307.97911,1466327.32082,1466350.06705,1466397.02419,205.3395,205.3395,203.74925,205.3395,97.13731,52.67674,53.18633,52.67674,132.64672,106.90478,105.37442,106.90478,125.96866,125.96866,123.93437,125.96866,117.1531,148.38814,146.03274,148.38814,146.34474,194.67075,192.77032,194.67075,,44.46057,-48.32601
-697,5,28,8.15222,-696,1,7,16.9066,-696,2,24,17.92382,-696,3,18,11.68323,-696,4,7,9.76147,-696,6,1,1.07394,1466625.83968,1466850.20444,1466898.24683,1466920.9868,1466940.90673,1466995.54475,60.19937,60.19937,60.41157,60.19937,330.02059,281.3412,282.78725,281.3412,359.98687,328.69346,331.07432,328.69346,351.10679,351.10679,353.37955,351.10679,344.03054,10.74057,12.64418,10.74057,19.1584,64.59373,64.63042,64.59373,,48.67939000000001,-45.43532999999999
-696,12,27,6.33417,-695,8,6,16.65013,-695,9,27,4.85454,-695,10,16,13.2572,-695,11,6,12.47399,-695,12,24,1.42776,1467204.76392,1467427.19376,1467478.70227,1467498.05238,1467519.01975,1467566.55949,270.80753,270.80753,271.86745,270.80753,173.48908,130.04222,127.9258,130.04222,206.45996,180.81083,178.61443,180.81083,199.88299,199.88298,198.12582,199.88298,192.34057,220.54916,219.50223,220.54916,222.18919,267.406,268.33197,267.406,,43.446860000000015,-45.21681000000001
-694,8,12,7.92169,-693,3,12,7.06196,-693,5,3,15.10347,-693,5,24,23.06799,-693,6,15,21.34428,-693,8,5,20.40632,1467797.83007,1468009.79425,1468062.12931,1468083.46117,1468105.38934,1468156.35026,135.35445,135.35445,133.14615,135.35445,31.68173,344.27382,346.61709,344.27382,64.91583,35.8571,36.99683,35.8571,56.88254,56.88253,57.22652,56.88253,48.46019,78.49572,77.98025,78.49572,80.62154,128.7246,126.63366,128.7246,,47.407910000000015,-48.10306000000001
-692,3,7,23.07861,-692,10,26,15.75888,-692,12,12,6.08516,-691,1,3,0.39001,-691,1,22,0.53534,-691,3,16,7.86207,1468371.46161,1468604.15662,1468650.75355,1468672.51625,1468691.52231,1468744.82759,340.74593,340.74593,343.11294,340.74593,256.47514,210.09834,208.66664,210.09834,285.53871,256.02592,256.48018,256.02592,277.47601,277.476,278.78594,277.476,271.0781,296.20904,298.10578,296.20904,305.41462,348.74861,351.0493,348.74861,,46.3768,-43.33398999999997
-691,10,19,22.96234,-690,5,18,3.04502,-690,7,12,3.40622,-690,7,31,12.76959,-690,8,23,7.02285,-690,10,9,8.04502,1468962.45676,1469172.62688,1469227.64193,1469247.03207,1469269.79262,1469316.83521,203.2516,203.2516,201.59553,203.2516,94.9498,50.40268,51.00084,50.40268,130.44975,104.62745,103.16878,104.62745,123.73906,123.73906,121.75384,123.73906,114.90765,146.17266,143.8341,146.17266,144.15941,192.5395,190.58531,192.5395,,44.54712,-48.380089999999996
-689,5,25,18.45117,-688,1,5,14.26335,-688,2,22,12.38026,-688,3,16,6.45959,-688,4,5,3.06644,-688,5,29,19.92736,1469545.2688,1469770.09431,1469818.01584,1469840.76915,1469860.62777,1469915.33031,57.69171,57.6917,58.00362,57.6917,327.95341,279.28766,280.66225,279.28766,357.83072,326.52081,328.89291,326.52081,348.94729,348.94727,351.24576,348.94727,341.91376,8.52063,10.4774,8.52063,17.10018,62.43738,62.56028,62.43738,,48.66575,-45.337199999999996
-688,12,25,1.9693,-687,8,3,23.76756,-687,9,24,17.0018,-687,10,14,0.15784,-687,11,4,1.53555,-687,12,21,11.14342,1470124.58205,1470346.49032,1470398.20841,1470417.50658,1470438.56398,1470485.96431,268.68329,268.68329,269.66001,268.68329,170.81629,127.4039,125.33955,127.4039,203.94853,178.37907,176.14432,178.37907,197.40003,197.40003,195.57257,197.40003,189.80125,218.15495,217.01592,218.15495,219.53698,264.87439,265.69825,264.87439,,43.412390000000016,-45.337410000000006
-686,8,9,23.68726,-685,3,10,5.62682,-685,5,1,10.31228,-685,5,22,19.86823,-685,6,13,16.72681,-685,8,3,19.36164,1470717.48697,1470929.73445,1470981.92968,1471003.32784,1471025.19695,1471076.30674,133.07129,133.07129,130.90031,133.07129,29.76055,342.26989,344.62773,342.26989,62.88382,33.71535,34.93001,33.71535,54.80615,54.80614,55.23214,54.80614,46.42115,76.3611,75.92939,76.3611,78.69701,126.73671,124.68619,126.73671,,47.49066000000005,-48.039699999999996
-684,3,5,12.94135,-684,10,24,4.37227,-684,12,9,20.26849,-684,12,31,12.7207,-683,1,19,13.33276,-683,3,13,16.6728,1471291.03922,1471523.68218,1471570.34452,1471592.03003,1471611.05553,1471664.1947,338.38462,338.38462,340.76261,338.38462,253.94072,207.68573,206.17221,207.68573,283.06198,253.67778,254.03149,253.67778,275.05179,275.05178,276.27292,275.05178,268.6446,293.80399,295.63645,293.80399,302.85589,346.17982,348.50664,346.17982,,46.25498999999999,-43.32393000000002
-683,10,17,19.41449,-682,5,15,19.43662,-682,7,9,19.50474,-682,7,29,6.03918,-682,8,21,0.55583,-682,10,7,3.73688,1471882.30894,1472092.30986,1472147.3127,1472166.75163,1472189.52316,1472236.6557,201.16091,201.16091,199.44134,201.16091,92.78072,48.14523,48.83049,48.14523,128.26231,102.35797,100.97281,102.35797,121.51768,121.51767,119.58413,121.51767,112.67247,143.96209,141.64371,143.96209,141.98768,190.41759,188.41277,190.41759,,44.635490000000004,-48.42990999999998
-681,5,23,4.69501,-680,1,3,11.44548,-680,2,20,6.69714,-680,3,14,1.07666,-680,4,2,20.21426,-680,5,27,14.47858,1472464.69563,1472689.97689,1472737.77905,1472760.54486,1472780.34226,1472835.10327,55.18178,55.18178,55.59298,55.18178,325.87485,277.22694,278.52787,277.22694,355.66604,324.34243,326.70226,324.34243,346.78122,346.78122,349.10233,346.78122,339.78963,6.29424,8.30157,6.29424,15.02891,60.26862,60.47806,60.26862,,48.64790999999997,-45.23971
-680,12,22,21.72363,-679,8,1,7.08496,-679,9,22,5.19309,-679,10,11,11.19562,-679,11,1,14.6684,-679,12,18,21.35989,1473044.40515,1473265.79521,1473317.71638,1473336.96648,1473358.11118,1473405.39,266.56394,266.56394,267.45616,266.56394,168.15712,124.77379,122.76544,124.77379,201.44494,175.94913,173.68024,175.94913,194.92271,194.92271,193.02882,194.92271,187.26758,215.76367,214.53486,215.76367,216.9041,262.36333,263.08414,262.36333,,43.38332999999999,-45.45923000000002
-678,8,7,15.2309,-677,3,8,4.27027,-677,4,29,5.52497,-677,5,20,16.69189,-677,6,11,12.08771,-677,8,1,18.29996,1473637.13462,1473849.67793,1473901.73021,1473923.1955,1473945.00365,1473996.2625,130.77901,130.77901,128.6488,130.77901,27.84066,340.26919,342.63875,340.26919,60.85215,31.57376,32.86182,31.57376,52.73071,52.7307,53.23818,52.7307,44.38411,74.22559,73.8782,74.22559,76.77443,124.74812,122.74034,124.74812,,47.57147000000003,-47.973690000000005
-676,3,3,3.02893,-676,10,21,16.69924,-676,12,7,10.33111,-676,12,29,0.85492,-675,1,17,2.08522,-675,3,11,1.25461,1474210.62621,1474443.1958,1474489.93046,1474511.53562,1474530.58688,1474583.55228,336.03255,336.03255,338.41749,336.03255,251.39361,205.26135,203.66859,205.26135,280.57629,251.32468,251.57695,251.32468,272.61949,272.61949,273.74909,272.61949,266.20073,291.39708,293.16172,291.39708,300.28273,343.60164,345.95011,343.60164,,46.13226,-43.31890999999996
-675,10,15,15.79266,-674,5,13,12.2164,-674,7,7,11.78799,-674,7,26,23.5047,-674,8,18,18.18908,-674,10,4,23.63055,1474802.15803,1475012.00902,1475066.99117,1475086.47936,1475109.25788,1475156.48461,199.06718,199.06718,197.28652,199.06718,90.62927,45.90372,46.67454,45.90372,126.0842,100.09607,98.78613,100.09607,119.30432,119.30432,117.42496,119.30432,110.4474,141.75563,139.46075,141.75563,139.82854,188.30396,186.25164,188.30396,,44.725550000000005,-48.475419999999986
-673,5,20,14.89691,-672,1,1,8.38881,-672,2,18,0.92558,-672,3,11,19.52856,-672,3,31,13.19695,-672,5,25,8.80946,1475384.1207,1475609.84953,1475657.53857,1475680.31369,1475700.04987,1475754.86706,52.67013,52.67013,53.17997,52.67013,323.78224,275.15643,276.38145,275.15643,353.4926,322.16042,324.50448,322.16042,344.60839,344.60838,346.94895,344.60838,337.65787,4.06106,6.11626,4.06106,12.94781,58.09082,58.3869,58.09082,,48.62581,-45.143010000000004
-672,12,20,17.59131,-671,7,29,14.53894,-671,9,19,17.45353,-671,10,8,22.38025,-671,10,30,3.96524,-671,12,16,7.76379,1475964.23297,1476185.10579,1476237.22723,1476256.43251,1476277.66522,1476324.82349,264.44925,264.44924,265.25578,264.44924,165.50895,122.14928,120.20077,122.14928,198.94961,173.52202,171.22328,173.52202,192.45143,192.45142,190.49507,192.45142,184.74008,213.37912,212.06316,213.37912,214.27796,259.85998,260.47648,259.85998,,43.359669999999994,-45.58202
-670,8,5,6.55115,-669,3,6,2.98376,-669,4,27,0.78927,-669,5,18,13.53259,-669,6,9,7.49667,-669,7,30,17.21315,1476556.77296,1476769.62432,1476821.53289,1476843.06386,1476864.81236,1476916.21721,128.47757,128.47756,126.39152,128.47756,25.92162,338.27137,340.64978,338.27137,58.8205,29.43428,30.79405,29.43428,50.65597,50.65597,51.24431,50.65597,42.34875,72.09206,71.82933,72.09206,74.85336,122.7585,120.79575,122.7585,,47.65025000000003,-47.90514
-668,2,29,17.34283,-668,10,19,4.62575,-668,12,5,0.19922,-668,12,26,12.79834,-667,1,14,14.68475,-667,3,8,9.48993,1477130.22262,1477362.69274,1477409.5083,1477431.03326,1477450.11186,1477502.89541,333.68978,333.68977,336.07767,333.68977,248.8294,202.82053,201.15116,202.82053,278.082,248.9636,249.1136,248.9636,270.17936,270.17936,271.21484,270.17936,263.74672,288.9839,290.67712,288.9839,297.69022,341.00923,343.37478,341.00923,,46.00887,-43.31900999999999
-667,10,13,12.09082,-666,5,11,5.15909,-666,7,5,4.13962,-666,7,24,17.16156,-666,8,16,11.92409,-666,10,2,19.72198,1477722.00378,1477931.71496,1477986.67248,1478006.21507,1478028.99684,1478076.32175,196.97017,196.97017,195.13091,196.97017,88.48603,43.6689,44.52398,43.6689,123.91516,97.83698,96.604,97.83698,117.09884,117.09883,115.27604,117.09883,108.23225,139.55335,137.2852,139.55335,137.68182,186.19845,184.10177,186.19845,,44.81713,-48.51663000000002
-665,5,18,1.06952,-665,12,30,5.15959,-664,2,15,19.07118,-664,3,9,13.81055,-664,3,29,6.10383,-664,5,23,2.89627,1478303.54456,1478529.71498,1478577.29463,1478600.07544,1478619.75433,1478674.62068,50.15728,50.15728,50.76495,50.15728,321.67826,273.07882,274.22589,273.07882,351.31016,319.975,322.29978,319.975,342.42857,342.42857,344.78535,342.42857,335.51819,1.82477,3.92498,1.82477,10.85578,55.90299,56.28572,55.90299,,48.599440000000016,-45.04721000000001
-664,12,18,13.56592,-663,7,26,22.06322,-663,9,17,5.77879,-663,10,6,9.72125,-663,10,27,17.36973,-663,12,13,18.56248,1478884.06525,1479104.4193,1479156.74078,1479175.90505,1479197.22374,1479244.27344,262.33894,262.33894,263.05873,262.33894,162.86904,119.52767,117.64272,119.52767,196.46295,171.09757,168.77328,171.09757,189.98656,189.98655,187.97181,189.98655,182.21925,210.999,209.59858,210.999,211.66738,257.37284,257.8844,257.37284,,43.34137000000001,-45.70545999999999
-662,8,2,21.64636,-661,3,4,1.75881,-661,4,24,20.09912,-661,5,16,10.38391,-661,6,7,2.87426,-661,7,28,16.09304,1479476.40193,1479689.57328,1479741.33746,1479762.93266,1479784.61976,1479836.17054,126.16688,126.16687,124.12837,126.16687,24.00297,336.27608,338.66049,336.27608,56.78856,27.29668,28.72638,27.29668,48.58168,48.58167,49.25017,48.58167,40.31476,69.95724,69.77955,69.95724,72.93339,120.76751,118.85204,120.76751,,47.726890000000026,-47.83412
-660,2,27,7.88324,-660,10,16,16.26097,-660,12,2,13.96887,-660,12,24,0.55792,-659,1,12,3.23329,-659,3,5,17.59834,1480049.82847,1480282.17754,1480329.08204,1480350.52325,1480369.63472,1480422.23326,331.3563,331.3563,333.74318,331.3563,246.25285,200.36774,198.62473,200.36774,275.5795,246.59847,246.64574,246.59847,267.73169,267.73168,268.67064,267.73168,261.28286,286.56862,288.18709,286.56862,295.0873,338.4116,340.78949,338.4116,,45.88511,-43.324299999999994
-659,10,11,8.30273,-658,5,8,22.4657,-658,7,2,20.67322,-658,7,22,11.00537,-658,8,14,5.82452,-658,9,30,16.00667,1480641.84595,1480851.43607,1480906.36138,1480925.95856,1480948.74269,1480996.16694,194.86961,194.86961,192.97434,194.86961,86.35914,41.44903,42.38665,41.44903,121.75494,95.58536,94.43081,95.58536,114.90103,114.90102,113.13708,114.90102,106.02683,137.35787,135.11958,137.35787,135.54734,184.10089,181.963,184.10089,,44.910109999999996,-48.55355
-657,5,15,11.22601,-657,12,28,1.75211,-656,2,13,13.12825,-656,3,7,7.91711,-656,3,26,22.85577,-656,5,20,20.64834,1481222.96775,1481449.573,1481497.04701,1481519.82988,1481539.45232,1481594.36035,47.64376,47.64376,48.34825,47.64376,319.56268,270.99389,272.06104,270.99389,349.11851,317.78595,320.08792,317.78595,340.24156,340.24155,342.61124,340.24155,333.37032,359.58212,1.72442,359.58212,8.74894,53.70141,54.17085,53.70141,,48.56878999999998,-44.952470000000005
-656,12,16,9.64178,-655,7,24,5.8575,-655,9,14,18.18179,-655,10,3,21.22723,-655,10,25,6.91683,-655,12,11,5.66982,1481803.90174,1482023.74406,1482076.25757,1482095.38447,1482116.7882,1482163.73624,260.2328,260.2328,260.86492,260.2328,160.24556,116.91715,115.09912,116.91715,193.98534,168.67632,166.33078,168.67632,187.52847,187.52846,185.45945,187.52846,179.70557,208.62473,207.14272,208.62473,209.06914,254.89838,255.30445,254.89838,,43.328410000000005,-45.82924
-654,7,31,12.51562,-653,3,2,0.58705,-653,4,22,15.44852,-653,5,14,7.23999,-653,6,4,22.21882,-653,7,26,14.93137,1482396.02148,1482609.52446,1482661.14369,1482682.80167,1482704.42578,1482756.12214,123.84691,123.84691,121.85925,123.84691,22.08428,334.28297,336.6705,334.28297,54.75601,25.1607,26.65849,25.1607,46.50757,46.50757,47.25544,46.50757,38.28184,67.82106,67.72869,67.82106,71.01408,118.77482,116.9088,118.77482,,47.80131,-47.76074
-652,2,24,22.65033,-652,10,14,3.48635,-652,11,30,3.56098,-652,12,21,12.14099,-651,1,9,15.65812,-651,3,3,1.48764,1482969.44376,1483201.64526,1483248.64837,1483270.00587,1483289.15242,1483341.56198,329.03213,329.03213,331.41404,329.03213,243.65939,197.89812,196.08447,197.89812,273.06919,244.22605,244.17018,244.22605,265.27676,265.27675,266.11697,265.27675,258.80945,284.14827,285.68865,284.14827,292.47011,335.80498,338.19038,335.80498,,45.761269999999996,-43.33487000000002
-651,10,9,4.42218,-650,5,6,16.12511,-650,6,30,13.38023,-650,7,20,5.03137,-650,8,11,23.81866,-650,9,28,12.47971,1483561.68426,1483771.17188,1483826.05751,1483845.70964,1483868.49244,1483916.01999,192.76526,192.76526,190.81663,192.76526,84.24798,39.24365,40.26202,39.24365,119.6033,93.34086,92.26608,93.34086,112.7107,112.71069,111.00778,112.71069,103.83095,135.16623,132.96089,135.16623,133.42491,182.01105,179.83513,182.01105,,45.004329999999996,-48.58614
-649,5,12,21.37976,-649,12,25,22.16101,-648,2,11,7.03782,-648,3,5,1.84387,-648,3,24,15.43286,-648,5,18,14.05093,1484142.39082,1484369.42338,1484416.79324,1484439.57683,1484459.14304,1484514.08546,45.13014,45.13014,45.93024,45.13014,317.43525,268.90143,269.88677,268.90143,346.91741,315.59084,317.86645,315.59084,338.04715,338.04715,340.42637,338.04715,331.214,357.33229,359.5137,357.33229,6.62657,51.48548,52.04156,51.48548,,48.53381999999999,-44.85891
