Almagest Saturn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunction,,,,first station,,,,opposition,,,,second station,,,,conjunction,first station,opposition,second station,conjunction,,,,first station,,,,opposition,,,,second station,,,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean
1249,11,8,21.25085,1250,3,6,20.89862,1250,5,16,5.65892,1250,7,25,14.06321,2177567.38545,2177685.37078,2177755.73579,2177826.08597,229.2678,227.49769,228.57223,229.26779,238.43297,231.44884,347.89075,345.55829,234.91253,233.80526,55.33434,54.91253,231.39434,236.16119,122.25539,124.25215
1250,11,20,13.77972,1251,3,18,12.85111,1251,5,27,21.78843,1251,8,6,6.80378,2177944.07415,2178062.03546,2178132.40785,2178202.78349,240.54547,240.11244,240.32988,240.54547,249.69224,244.06279,359.0023,356.8123,246.1738,246.41946,66.1473,66.1738,242.65487,248.77624,133.32736,135.53852
1251,12,2,5.8607,1252,3,29,6.2911,1252,6,7,14.17197,1252,8,16,22.56667,2178320.7442,2178438.76213,2178509.0905,2178579.44028,251.80475,252.72657,252.07776,251.80475,260.96392,256.67882,10.09329,8.12739,257.44551,259.03401,76.97118,77.44551,253.92386,261.38992,144.44118,146.78473
1252,12,12,22.89629,1253,4,10,2.5812,1253,6,19,8.20564,1253,8,28,14.78251,2178697.45401,2178815.60755,2178885.8419,2178956.11594,263.10323,265.34203,263.85458,263.10323,272.30542,269.29882,21.22665,19.55953,268.78498,271.65087,87.87654,88.78498,265.25858,274.00424,155.66155,158.04955
1253,12,24,18.26866,1254,4,22,3.00199,1254,7,1,5.24993,1254,9,9,8.89004,2179074.26119,2179192.62508,2179262.71875,2179332.87042,274.49769,277.96075,275.69818,274.49769,283.77279,281.92459,32.46332,31.16131,280.2481,284.27192,98.93304,100.2481,276.71477,286.6212,167.05236,169.39206
1255,1,5,17.30836,1255,5,4,8.71602,1255,7,13,6.59651,1255,9,21,6.30118,2179451.22118,2179569.86317,2179639.77485,2179709.76255,286.04275,290.58459,287.64452,286.04275,295.41929,294.55774,43.86127,42.98048,291.8879,296.89898,110.20851,111.8879,288.34532,299.24277,178.67484,180.87024
1256,1,17,21.25868,1256,5,15,20.73223,1256,7,24,13.42987,1256,10,2,8.36055,2179828.38578,2179947.36384,2180017.05958,2180086.84836,297.78948,303.21529,299.7265,297.78948,307.29377,307.19969,55.47452,55.05846,303.75303,309.5337,121.7675,123.75303,300.19876,311.87082,190.58513,192.53932
1257,1,29,7.23374,1257,5,28,15.86115,1257,8,6,2.78119,1257,10,14,16.29108,2180205.80141,2180325.16088,2180394.61588,2180464.17879,309.78364,315.85438,311.97285,309.78364,319.43868,319.85156,67.35186,67.42855,315.88585,322.17751,133.66935,135.88585,312.31749,324.50707,202.83091,204.44951
1258,2,11,0.16798,1258,6,10,18.66816,1258,8,18,23.47307,1258,10,27,7.13923,2180583.507,2180703.27784,2180772.47804,2180841.79747,322.0636,328.50319,324.40688,322.0636,331.88769,332.51414,79.53542,80.11396,328.32012,334.83156,145.96519,148.32012,324.73558,337.15296,215.44776,216.64379
1259,2,24,0.756,1259,6,24,5.41171,1259,9,1,4.05485,1259,11,9,5.7028,2180961.5315,2181081.72549,2181150.66895,2181219.73762,334.65788,341.16268,337.04504,334.65788,344.66298,345.1878,92.05828,93.12531,341.07842,347.49662,158.6941,161.07842,337.47618,349.80963,228.45469,229.15494
1260,3,8,9.38372,1260,7,6,23.98484,1260,9,13,16.73078,1260,11,21,12.4587,2181339.89099,2181460.49937,2181529.19712,2181598.01911,347.58234,353.83339,349.89545,347.58234,357.77216,357.87239,104.94174,106.45821,354.16914,0.17297,171.87794,174.16914,350.54866,2.47772,241.85009,242.00252
1261,3,22,2.05582,1261,7,21,1.85609,1261,9,27,13.28895,1261,12,5,3.48145,2181718.58566,2181839.57734,2181908.05371,2181976.64506,0.83717,6.51532,2.95629,0.83717,11.20542,10.56716,118.19192,120.09083,7.58356,12.86033,185.51572,187.58356,3.94559,15.15735,255.60816,255.18962
1262,4,5,2.32915,1262,8,4,10.03183,1262,10,11,17.04396,1262,12,19,2.38304,2182097.59705,2182218.91799,2182287.21017,2182355.59929,14.40416,19.20786,16.21429,14.40416,24.93319,23.27072,131.7961,133.98237,21.29354,25.55772,199.57792,201.29354,17.64034,27.84798,269.67767,268.70028
1263,4,19,9.26965,1263,8,18,23.05795,1263,10,26,2.81282,1264,1,2,8.26621,2182476.88624,2182598.46075,2182666.6172,2182734.84443,28.24497,31.9097,29.64386,28.24497,38.9053,35.98105,145.71988,148.0731,35.2505,38.26351,214.00273,215.2505,31.58582,40.54834,283.98305,282.49766
1264,5,2,21.45255,1264,9,1,15.0719,1264,11,8,16.94437,1265,1,15,19.72954,2182856.39386,2182978.128,2183046.20602,2183114.32206,42.30107,44.61886,43.20714,42.30107,53.05246,48.69555,159.90554,162.28653,49.38663,50.97539,228.69599,229.38663,45.71548,53.2565,298.4291,296.52421
1265,5,17,13.02452,1265,9,16,7.93228,1265,11,23,9.4159,1266,1,30,10.9418,2183236.04269,2183357.83051,2183425.89233,2183493.95591,56.49635,57.33274,56.85563,56.49635,67.29045,61.41124,174.27368,176.53472,63.61885,63.69053,243.5366,243.61885,59.94702,65.96988,312.90923,310.70472
1266,6,1,5.83392,1266,9,30,23.3882,1266,12,8,1.99363,1267,2,14,3.76483,2183615.74308,2183737.47451,2183805.58307,2183873.65687,70.74245,70.04835,70.53345,70.74245,81.5269,74.12496,188.72758,190.72524,77.85544,76.40582,258.38746,257.85544,74.18883,78.68551,327.31499,324.95138
1267,6,15,21.61588,1267,10,15,11.28492,1267,12,22,16.4341,1268,2,28,19.95234,2183995.40066,2184116.97021,2184185.18475,2184253.33135,84.94636,82.76253,84.18207,84.94636,95.66976,86.83372,203.16114,204.76959,92.00425,89.11812,273.11033,272.00425,88.34822,91.40025,341.54671,339.17194
1268,6,29,10.19968,1268,10,28,17.756,1269,1,5,2.68716,1269,3,14,9.34218,2184374.92499,2184496.23983,2184564.61197,2184632.88926,99.01892,95.47225,97.74546,99.01892,109.63555,99.5349,217.4687,218.59111,105.9811,101.82459,287.5809,285.9811,102.3399,104.11109,355.52138,353.27761
1269,7,13,17.69762,1269,11,11,17.35579,1270,1,19,7.06178,1270,3,28,18.03939,2184754.2374,2184875.22316,2184943.79424,2185012.25164,112.88262,108.17487,111.17483,112.88262,123.35603,112.2265,231.55465,232.13045,119.71652,114.52285,301.70051,299.71653,116.09293,116.81539,9.17786,7.19055
1270,7,27,18.64117,1270,11,25,9.13936,1271,2,2,4.32903,1271,4,11,20.54897,2185133.27672,2185253.88081,2185322.68038,2185391.35621,126.47714,120.86834,124.43206,126.47714,136.78223,124.90719,245.34173,245.34878,133.16007,127.21119,315.40244,313.16007,129.55527,129.51104,22.47875,20.84939
1271,8,10,12.04958,1271,12,8,16.67077,1272,2,15,17.75734,1272,4,24,15.83349,2185512.00207,2185632.19462,2185701.23989,2185770.15973,139.7622,133.5513,137.49138,139.7622,149.88562,137.57637,258.77601,258.22822,146.28168,139.8886,328.65259,326.28168,142.69545,142.19662,35.40894,34.2115
1272,8,22,21.43517,1272,12,20,15.98523,1273,2,27,23.09262,1273,5,8,3.31899,2185890.39313,2186010.16605,2186079.46219,2186148.63829,152.71779,146.22306,150.3395,152.71779,162.65707,150.23408,271.82867,270.7702,159.07092,152.55471,341.44613,339.07092,155.50185,154.87132,47.97275,47.25333
1273,9,4,22.76333,1274,1,2,7.52501,1274,3,12,20.50319,1274,5,21,6.86174,2186268.44847,2186387.81354,2186457.3543,2186526.78591,165.34247,158.88358,162.9747,165.34247,175.1045,162.88095,284.49493,282.99289,171.53471,165.20976,353.80201,351.53472,167.98062,167.53493,60.19034,59.96896
1274,9,17,16.38748,1275,1,14,16.06088,1275,3,25,10.5092,1275,6,3,2.68845,2186646.18281,2186765.1692,2186834.93788,2186904.61202,177.65076,171.53336,175.40533,177.65076,187.2499,175.51804,296.79089,294.92794,183.69442,177.85449,5.7572,3.69442,180.15267,180.18777,72.09402,72.3677
1275,9,30,2.9764,1276,1,26,18.61932,1276,4,5,17.91064,1276,6,14,15.33834,2187023.62402,2187142.2758,2187212.24628,2187282.1391,189.67013,184.17331,187.64817,189.67013,199.12645,188.14679,308.74962,306.61751,195.58288,190.48999,17.36146,15.58288,192.05073,192.8306,83.72547,84.47171
1276,10,11,7.44482,1277,2,6,16.40933,1277,4,17,19.72172,1277,6,26,21.60114,2187400.8102,2187519.18372,2187589.32174,2187659.40005,201.43813,196.80473,199.72684,201.43813,210.77585,200.76888,320.41683,318.11125,207.24176,203.1177,28.67323,27.24176,203.71655,205.46452,95.13332,96.31341
1277,10,23,6.89232,1278,2,18,10.76623,1278,4,29,17.11462,1278,7,8,22.46935,2187777.78718,2187895.94859,2187966.21311,2188036.43622,212.99995,209.42913,211.67036,212.99994,222.24614,213.38619,331.84713,329.464,218.71919,215.73924,39.75658,38.71919,215.19845,218.09091,106.37154,107.93357
1278,11,4,2.55206,1279,3,2,3.09803,1279,5,11,11.37275,1279,7,20,19.09271,2188154.60634,2188272.62908,2188342.97386,2188413.29553,224.4062,222.04826,223.51188,224.4062,233.58989,226.00067,343.10067,340.73358,230.06788,228.35641,50.67902,50.06788,226.54937,230.71138,117.49815,119.37939
1279,11,15,19.74799,1280,3,12,18.8424,1280,5,22,3.85167,1280,7,31,12.74183,2188531.32283,2188649.2851,2188719.66049,2188790.03091,235.71127,234.66394,235.28754,235.71127,244.8626,238.61433,354.24053,351.97904,241.3435,240.9711,61.51008,61.3435,237.82515,243.3277,128.57427,130.70307
1280,11,26,11.85887,1281,3,24,11.43184,1281,6,2,19.9454,1281,8,12,4.77431,2188907.99412,2189025.97633,2189096.33106,2189166.69893,246.97178,247.27811,247.03528,246.97178,256.12148,251.22917,5.33088,3.2592,252.60331,253.58524,72.32026,72.60331,249.08314,255.94176,139.66317,141.96036
1281,12,8,4.28652,1282,4,5,6.25957,1282,6,14,13.05624,1282,8,23,20.60512,2189284.67861,2189402.76082,2189473.04401,2189543.35855,258.24529,259.89273,258.7938,258.24529,267.42413,263.84713,16.43539,14.63129,263.90488,266.20081,83.18026,83.90488,260.3809,268.55554,150.82933,153.20937
1282,12,19,22.42614,1283,4,17,4.64771,1283,6,26,8.56471,1283,9,4,13.67377,2189661.43442,2189779.69365,2189849.85686,2189920.06974,269.58912,272.50973,270.60151,269.58912,278.82739,276.47006,27.61608,26.14959,275.30492,278.81972,94.16026,95.30492,271.77503,281.17105,162.13716,164.50921
1283,12,31,19.63589,1284,4,28,7.81659,1284,7,7,7.79826,1284,9,15,9.40939,2190038.31816,2190156.82569,2190226.82493,2190296.89206,281.05903,285.13102,282.49538,281.05903,290.38597,289.09966,38.93244,37.86423,286.85795,291.44383,105.32904,106.85795,283.31988,293.79028,173.6493,175.91858
1285,1,11,21.20352,1285,5,10,16.84987,1285,7,19,11.99535,1285,9,27,9.19226,2190415.38348,2190534.20208,2190603.99981,2190673.88301,292.70791,297.75838,294.50991,292.70791,302.15095,301.73745,50.44045,49.81971,298.61481,304.07487,116.75286,118.61481,295.06617,306.41516,185.42443,187.49417
1286,1,24,4.30767,1286,5,23,8.65462,1286,7,31,22.26322,1286,10,9,14.30767,2190792.67949,2190911.86061,2190981.42763,2191051.09615,304.58416,310.39348,306.67595,304.58416,314.16798,314.38468,62.19152,62.05328,310.621,316.71438,128.49372,130.621,307.05934,319.04747,197.51443,199.28875
1287,2,5,17.97146,1287,6,5,7.91409,1287,8,13,15.52691,1287,10,22,1.89036,2191170.24881,2191289.82975,2191359.14695,2191428.57876,316.72981,323.03772,319.01953,316.72981,326.47503,327.04231,74.23107,74.593,322.91448,329.36364,140.60685,142.91448,319.33754,331.68881,209.96076,211.34893
1288,2,18,15.00675,1288,6,17,15.0336,1288,8,25,16.46878,1288,11,2,20.86112,2191548.12528,2191668.1264,2191737.1862,2191806.36921,329.17819,335.69225,331.56053,329.17819,339.09988,339.71092,86.59663,87.45553,335.5233,342.02363,153.13733,155.5233,331.92925,344.34047,222.7904,223.71252
1289,3,2,19.94895,1289,7,1,6.08157,1289,9,8,1.45928,1289,11,15,23.85167,2191926.33121,2192046.7534,2192115.5608,2192184.49382,341.95129,348.35782,344.31118,341.95129,352.05715,352.39058,99.31533,100.64365,348.46266,354.69484,166.11545,168.46266,344.85047,357.00331,236.01146,236.40547
1290,3,16,8.98526,1290,7,15,4.72498,1290,9,21,18.48429,1290,11,29,11.13116,2192304.87439,2192425.69687,2192494.27018,2192562.9638,355.0568,1.03468,357.27452,355.0568,5.34531,5.08084,112.40061,114.14371,1.73198,7.37726,179.5512,181.73198,358.10179,9.67771,249.60945,249.43883
1291,3,30,5.88359,1291,7,29,10.1836,1291,10,5,19.07948,1291,12,13,6.52535,2192683.74515,2192804.92432,2192873.29498,2192941.77189,8.48519,13.7225,10.44279,8.48519,18.94397,17.78062,125.84872,127.92366,15.31219,20.07025,193.4285,195.31219,11.66555,22.36344,263.54452,262.80545
1292,4,12,9.93649,1292,8,11,21.21022,1292,10,19,2.28836,1292,12,26,9.37424,2193062.91402,2193184.38376,2193252.59535,2193320.89059,22.20741,26.42032,23.7962,22.20741,32.81235,30.48816,139.63539,141.93227,29.16402,32.77247,207.7003,209.16402,25.50401,35.05958,277.75191,276.47822
1293,4,26,19.93893,1293,8,26,12.11511,1293,11,2,14.66519,1294,1,9,18.50002,2193442.33079,2193564.0048,2193632.11105,2193700.27083,36.17396,39.12643,37.30248,36.17396,46.88949,43.20112,153.71332,156.10016,43.22808,45.48189,222.28664,223.22808,39.55919,47.76447,292.14456,290.40877
1294,5,11,10.22058,1294,9,10,4.86866,1294,11,17,6.34005,1295,1,24,8.25602,2193821.92586,2193943.70286,2194011.76417,2194079.844,50.31625,51.83852,50.91777,50.31625,61.09727,55.91665,168.0126,170.34396,57.42759,58.19592,237.07745,237.42759,53.75533,60.47582,306.62014,304.52947
1295,5,26,2.74539,1295,9,24,21.2413,1295,12,1,23.15192,1296,2,8,0.62187,2194201.61439,2194323.38505,2194391.46466,2194459.52591,64.55067,64.55373,64.58908,64.55067,75.34606,68.63165,182.44323,184.57213,71.67379,70.91154,251.94115,251.67379,68.00409,73.19081,321.06988,318.75736
1296,6,8,19.27476,1296,10,8,11.01083,1296,12,15,14.83575,1297,2,21,17.37744,2194581.30311,2194702.95878,2194771.11816,2194839.22406,78.78527,77.26895,78.25849,78.78527,89.54258,81.34302,196.90209,198.69339,85.87367,83.62558,266.73806,265.87367,82.21222,85.90635,335.38926,333.00125
1297,6,23,9.5696,1297,10,22,20.15994,1297,12,30,3.22973,1298,3,8,8.29557,2194960.89873,2195082.34,2195150.63457,2195218.84565,92.9281,89.98105,91.86816,92.9281,103.59849,94.04794,211.28189,212.62489,99.93844,96.33503,281.3359,279.93844,96.29005,98.61932,349.48697,347.16968
1298,7,7,19.59272,1298,11,5,23.0362,1299,1,13,10.46242,1299,3,22,19.34044,2195340.31636,2195461.45984,2195529.93593,2195598.30585,106.8955,102.6872,105.36543,106.8955,117.43794,106.74411,225.48107,226.29879,113.79124,109.03728,295.62335,293.79124,110.15939,111.32689,3.29168,1.17904
1299,7,21,23.67208,1299,11,19,18.46245,1300,1,27,11.08624,1300,4,5,0.82429,2195719.48634,2195840.26927,2195908.96193,2195977.53435,120.61881,115.38505,118.70695,120.6188,131.00289,119.42989,239.41312,239.66672,127.37263,121.73031,309.51899,307.37263,123.75923,124.0267,16.75536,14.96003
1300,8,3,20.60072,1300,12,2,5.77366,1301,2,9,4.14269,1301,4,18,23.4967,2196098.35836,2196218.74057,2196287.67261,2196356.47903,134.04844,128.07292,131.86109,134.04844,144.2555,132.10434,253.01308,252.70139,140.64324,134.41277,322.97429,320.64324,137.04867,136.717,29.85309,28.46127
1301,8,17,9.66916,1301,12,15,8.79685,1302,2,22,13.16558,1302,5,2,14.57584,2196476.90288,2196596.86654,2196666.04857,2196735.10733,147.15527,140.74982,144.80882,147.15527,157.17805,144.76723,266.24072,265.39568,153.58393,147.08403,335.97187,333.58393,150.00728,149.39671,42.58085,41.65068
1302,8,30,14.64356,1302,12,28,3.79894,1303,3,7,14.13906,1303,5,15,21.72717,2196855.11015,2196974.65829,2197044.08913,2197113.4053,159.9297,153.41543,157.54318,159.9297,169.77105,157.41892,279.08075,277.76056,166.19404,159.74406,348.52073,346.19405,162.63344,162.06536,54.95199,54.51451
1303,9,12,11.70955,1304,1,9,15.40938,1304,3,19,7.43223,1304,5,27,21.01741,2197232.9879,2197352.14206,2197421.80968,2197491.37573,172.37934,166.07,170.06802,172.37934,182.05046,170.0603,291.54028,289.82188,178.48874,172.39337,0.65045,358.48874,174.94171,174.72303,66.99373,67.0555
1304,9,24,1.40133,1305,1,20,20.54926,1305,3,31,17.72633,1305,6,9,12.85093,2197610.55839,2197729.35622,2197799.2386,2197869.03546,184.52613,178.71429,182.39635,184.52613,194.04469,182.69265,303.64541,301.61747,190.496,185.03291,12.4056,10.496,186.95982,187.37031,78.74377,79.29025
1305,10,6,8.52974,1306,2,1,20.35093,1306,4,12,21.94556,1306,6,21,21.9094,2197987.85541,2198106.34796,2198176.4144,2198246.41289,196.40338,191.34941,194.54875,196.40338,205.79189,195.31756,315.43668,313.19382,202.25378,197.66398,23.84117,22.25378,198.72573,200.00813,90.24774,91.24676
1306,10,18,10.1172,1307,2,13,16.09932,1307,4,24,21.19652,1307,7,4,1.09973,2198364.92155,2198483.1708,2198553.38319,2198623.54582,208.05308,203.97681,206.55183,208.05308,217.33744,207.9368,326.9652,324.60371,213.80752,210.28811,35.01898,33.80752,210.28504,212.63776,101.55735,102.96228
1307,10,30,7.34184,1308,2,25,9.17562,1308,5,5,16.71725,1308,7,14,23.50455,2198741.80591,2198859.88232,2198930.19655,2199000.47936,219.5236,216.59812,218.43696,219.5236,228.73206,220.55232,338.28908,335.90387,225.20806,222.90704,46.00522,45.20806,221.68881,225.26071,112.72885,114.48127
1308,11,10,1.49105,1309,3,8,1.00886,1309,5,17,9.83494,1309,7,26,18.34387,2199118.56213,2199236.54204,2199306.90979,2199377.26433,230.86782,229.21513,230.23897,230.86782,240.0301,233.16611,349.47043,347.15298,236.50992,235.52262,56.86866,56.50992,232.99175,237.87869,123.82201,125.85383
1309,11,21,17.9228,1310,3,19,17.03758,1310,5,29,1.92998,1310,8,7,10.94036,2199495.24678,2199613.2099,2199683.58042,2199753.95585,242.1415,241.82975,241.99509,242.1415,251.28813,245.78016,0.57318,358.41011,247.76978,248.13677,67.67945,67.76978,244.25068,250.49354,134.89922,137.13428
1310,12,3,10.03212,1311,3,31,10.67732,1311,6,9,18.40455,1311,8,19,2.68459,2199871.918,2199989.94489,2200060.26686,2200130.61186,253.40195,254.44392,253.7438,253.40195,262.56372,258.39647,11.66147,9.73341,259.04522,260.75145,78.5083,79.04522,255.52323,263.1072,146.0244,148.37974
1311,12,15,3.22096,1312,4,11,7.28624,1312,6,20,12.65286,1312,8,29,19.01091,2200248.63421,2200366.80359,2200437.0272,2200507.29212,264.70673,267.0596,265.52376,264.70673,273.91423,271.01692,22.79824,21.17864,270.39351,273.3686,89.4257,90.39351,266.86658,275.72167,157.26219,159.64909
1312,12,25,22.8682,1313,4,23,8.13511,1313,7,2,10.03063,1313,9,10,13.35719,2200625.45284,2200743.83896,2200813.91794,2200884.05655,276.11247,279.6787,277.37277,276.11247,285.3955,283.64328,34.0443,32.798,281.87032,285.99012,100.50121,101.87032,278.33626,288.33896,168.67619,171.0014
1314,1,6,22.29806,1314,5,5,14.37407,1314,7,14,11.82166,1314,9,22,11.13164,2201002.42909,2201121.09892,2201190.99257,2201260.96382,287.67355,292.30309,289.32662,287.67355,297.06049,296.27717,45.45737,44.63873,293.52837,298.6178,111.80241,113.52837,289.98485,300.96104,180.32711,182.49451
1315,1,19,2.74413,1315,5,18,2.99712,1315,7,26,19.19865,1315,10,4,13.66766,2201379.61434,2201498.62488,2201568.29994,2201638.06949,299.44064,304.93447,301.41805,299.44064,308.95754,308.91996,57.0912,56.74163,305.41583,311.25327,123.39345,125.41583,301.8604,313.58976,192.27017,194.18315
1316,1,31,13.30666,1316,5,29,22.79423,1316,8,7,9.17656,1316,10,15,22.17716,2201757.05444,2201876.44976,2201945.88236,2202015.42405,311.45893,317.57439,313.67553,311.45893,321.12842,321.57276,68.99413,69.13916,317.57438,323.89796,135.33301,137.57438,314.00466,326.22681,204.55199,206.11712
1317,2,12,6.90122,1317,6,12,2.30524,1317,8,20,6.55632,1317,10,28,13.68761,2202134.78755,2202254.59605,2202323.77318,2202393.07032,323.766,330.22412,326.12201,323.766,333.60591,334.23633,81.2076,81.85349,330.03691,336.55297,147.67122,150.03691,326.45083,338.87363,217.20657,218.33861
1318,2,25,8.1977,1318,6,25,13.75849,1318,9,2,11.85938,1318,11,10,12.97012,2202512.84157,2202633.07327,2202701.99414,2202771.04042,336.38938,342.8846,338.77353,336.38938,346.41099,346.91098,93.76385,94.89399,342.82483,349.21904,160.44567,162.82483,339.22096,351.5313,230.25092,230.87928
1319,3,10,17.55093,1319,7,9,9.01298,1319,9,16,1.2556,1319,11,23,20.46767,2202891.23129,2203011.87554,2203080.55232,2203149.35282,349.34364,355.55631,351.63763,349.34364,359.54984,359.59651,106.68305,108.25487,355.94512,1.8964,173.67618,175.94512,352.32303,4.20043,243.68109,243.75732
1320,3,23,10.92794,1320,7,22,11.4954,1320,9,28,22.49268,1320,12,6,12.21975,2203269.95533,2203390.97898,2203459.43719,2203528.00916,2.62741,8.23923,4.71181,2.62741,13.01094,12.29213,119.96966,121.91259,9.38742,14.5847,187.35908,189.38742,5.74798,16.88108,257.46901,256.97437
1321,4,6,11.84306,1321,8,5,20.17158,1321,10,13,2.84104,1321,12,20,11.7906,2203648.99346,2203770.34048,2203838.61838,2203906.99127,16.22077,20.93266,17.98198,16.22077,26.76291,24.9964,133.60911,135.82467,23.12177,27.28292,201.46169,203.12177,19.46737,29.57263,271.56097,270.51251
1322,4,20,19.31742,1322,8,20,9.54523,1322,10,27,13.07371,1323,1,3,18.23512,2204028.30489,2204149.89772,2204218.04474,2204286.2598,30.0835,33.63525,31.42168,30.0835,40.75376,37.70722,147.5646,149.92967,37.09778,39.98936,215.91878,217.09778,33.4323,42.27378,285.8794,284.33295
1323,5,5,7.88443,1323,9,4,1.72618,1323,11,11,3.50134,1324,1,18,6.11452,2204407.82852,2204529.57192,2204597.64589,2204665.75477,44.15537,46.34494,44.9922,44.15537,54.91265,50.42195,161.77622,164.14997,51.24607,52.70165,230.63308,231.24607,47.57461,54.98252,300.32816,298.37658
1324,5,18,23.6578,1324,9,17,18.552,1324,11,24,20.07495,1325,1,31,21.55971,2204787.48574,2204909.273,2204977.33646,2205045.39832,58.35892,59.05911,58.64435,58.35892,69.15431,63.13759,176.16225,178.39674,65.48248,65.41693,245.48124,245.48248,61.81088,67.69622,314.80027,312.56666
1325,6,2,16.46761,1325,10,2,9.7737,1325,12,9,12.5514,1326,2,15,14.41906,2205167.18615,2205288.90724,2205357.02297,2205425.10079,72.60504,71.77472,72.32192,72.60504,83.38608,75.85098,190.62439,192.57764,79.71491,78.13208,260.32533,259.71491,76.04904,80.41191,329.18829,326.81481
1326,6,17,8.04895,1326,10,16,21.25696,1326,12,24,2.69653,1327,3,2,6.44135,2205546.83537,2205668.38571,2205736.61236,2205804.76839,86.80071,84.48862,85.96637,86.80071,97.51631,88.55916,205.05579,206.60501,93.8516,90.84397,275.02786,273.8516,90.19674,93.12642,343.39403,341.02859
1327,7,1,20.24931,1327,10,31,3.16485,1328,1,7,12.48637,1328,3,15,19.48266,2205926.34372,2206047.63187,2206116.02027,2206184.31178,100.85753,97.1978,99.52205,100.85752,111.46267,101.25956,219.35081,220.4034,107.80942,103.54979,289.46669,287.80942,104.1697,105.83677,357.3367,355.11994
1328,7,15,3.21389,1328,11,13,2.09654,1329,1,20,16.26805,1329,3,30,3.68136,2206305.63391,2206426.58736,2206495.17784,2206563.65339,114.69932,109.89967,112.9409,114.69932,125.15852,113.95023,233.41502,233.9153,121.5205,116.24722,303.54626,301.5205,117.89856,118.54037,10.95764,9.01242
1329,7,29,3.51604,1329,11,26,17.15214,1330,2,3,12.85666,1330,4,13,5.58021,2206684.6465,2206805.21467,2206874.03569,2206942.73251,128.2675,122.59225,126.18565,128.2675,138.55672,126.6299,247.17297,247.10374,134.93617,128.93462,317.20324,314.93617,131.33306,131.23518,24.22168,22.64617
1330,8,11,20.21965,1330,12,9,23.94111,1331,2,17,1.56477,1331,4,27,0.18347,2207063.34249,2207183.49755,2207252.5652,2207321.50764,141.52362,135.27423,139.2314,141.52362,151.63051,139.29805,260.57308,259.95269,148.0282,141.61102,330.40674,328.0282,144.44358,143.9198,37.11568,35.98031
1331,8,25,4.87976,1331,12,22,22.53684,1332,3,1,6.17869,1332,5,9,10.95962,2207441.70332,2207561.43903,2207630.75745,2207699.95665,154.44941,147.94498,152.06571,154.44941,164.37243,151.95475,273.58886,272.46515,160.78782,154.27613,343.15461,340.78782,157.22019,156.59351,49.64566,48.993
1332,9,6,5.49932,1333,1,3,13.41318,1333,3,14,2.90119,1333,5,22,13.79716,2207819.72914,2207939.05888,2208008.62088,2208078.07488,167.04499,160.60451,164.68755,167.04499,176.79177,164.60069,286.21777,284.66059,173.22335,166.93022,355.4679,353.22335,169.67047,169.25613,61.83282,61.67967
1333,9,18,22.4629,1334,1,15,21.37068,1334,3,26,16.28032,1334,6,4,8.95638,2208197.43595,2208316.39045,2208386.17835,2208455.87318,179.32615,173.25336,177.10584,179.32615,188.91163,177.23697,298.47802,296.57189,185.35731,179.57407,7.38508,5.35731,181.81653,181.90805,73.71052,74.051
1334,10,1,8.46403,1335,1,27,23.45089,1335,4,7,23.13776,1335,6,16,20.99886,2208574.85267,2208693.47712,2208763.46407,2208833.37495,191.32138,185.8925,189.33777,191.32138,200.76606,189.86506,310.4041,308.24182,197.22343,192.20882,18.95695,17.22343,193.69201,194.55003,85.32097,86.13006
1335,10,13,12.43627,1336,2,8,20.87822,1336,4,19,0.504,1336,6,28,2.73634,2208952.01818,2209070.36993,2209140.521,2209210.61401,203.06901,198.52322,201.40729,203.06901,212.3974,202.48665,322.04298,319.72067,208.86404,204.8359,30.24264,28.86404,205.33933,207.18322,96.71332,97.95019
1336,10,24,11.49319,1337,2,19,14.99534,1337,4,30,21.56293,1337,7,10,3.17605,2209328.97888,2209447.12481,2209517.39846,2209587.63234,214.61478,211.14708,213.34368,214.61478,223.85419,215.10362,333.45004,331.06357,220.32776,217.45698,41.3066,40.32776,216.80731,219.80901,107.94181,109.55275
1337,11,5,6.8776,1338,3,3,7.21596,1338,5,12,15.60596,1338,7,21,23.48001,2209705.78657,2209823.80067,2209894.15025,2209964.47833,226.00973,223.76582,225.18024,226.00973,235.18928,227.71794,344.68603,342.32858,231.66762,230.07385,52.2166,51.66762,228.1492,232.42903,119.0647,120.98546
1338,11,16,23.9198,1339,3,14,22.97825,1339,5,24,7.99331,1339,8,2,16.92817,2210082.49666,2210200.45743,2210270.83305,2210341.20534,237.30848,236.38129,236.95323,237.30848,246.45842,240.33163,355.81435,353.57478,242.93948,242.6884,63.04231,62.93948,239.42105,245.04507,130.14325,132.30089
1339,11,28,16.00179,1340,3,25,15.71168,1340,6,4,0.12106,1340,8,13,8.88494,2210459.16674,2210577.15465,2210647.50504,2210717.87021,248.5678,248.99542,248.70063,248.5678,257.71886,252.94667,6.89924,4.86085,254.20068,255.3026,73.85427,74.20068,250.68025,257.65903,141.24078,143.55507
