Almagest Mercury,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong(west),,,,Sup conj,greatest elong (east),first station,inf conj,second station,greatest elong(west),Sup conj,,,,greatest elong (east),,,,first station,,,,inf conj,,,,second station,,,,greatest elong (west),,,,,greatest elongations,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,,east,west
967,8,24,2.40125,967,9,29,2.66704,967,10,12,5.22236,967,10,22,7.07922,967,11,2,16.61831,967,11,15,8.56468,2074489.60005,2074525.61113,2074538.7176,2074548.79497,2074560.19243,2074572.85686,152.16608,152.16608,149.78997,152.16608,207.2171,187.65987,185.59366,187.65987,214.16712,200.57807,198.84123,200.57807,210.51068,210.51068,209.09325,210.51068,206.04269,221.74442,220.74425,221.74442,212.71288,234.22693,233.7399,234.22693,,19.557229999999976,-21.514049999999997
967,12,22,2.42761,968,1,24,20.16609,968,2,3,9.15367,968,2,13,16.17133,968,2,26,3.7982,968,3,6,16.6576,2074609.60115,2074643.34025,2074652.8814,2074663.17381,2074675.65826,2074685.19407,270.4434,270.4434,271.48917,270.4434,324.46393,303.69785,305.77118,303.69785,329.58711,313.10194,315.34346,313.10194,323.2465,323.2465,325.59884,323.2465,314.57217,335.55161,337.93749,335.55161,319.6884,344.95044,347.28816,344.95044,,20.766079999999988,-25.262040000000013
968,4,13,11.20459,968,5,21,15.44297,968,5,31,2.00399,968,6,12,18.58887,968,6,22,21.73368,968,7,2,11.10968,2074722.96686,2074761.14346,2074770.5835,2074783.27454,2074793.40557,2074802.9629,22.18064,22.18064,23.77023,22.18064,85.56114,59.80884,60.0366,59.80884,90.62462,69.11328,68.96928,69.11328,81.62201,81.62201,80.98506,81.62201,75.3993,91.60752,90.59536,91.60752,80.53855,101.02756,99.68642,101.02756,,25.752299999999998,-20.489009999999993
968,8,5,7.13562,968,9,10,18.71816,968,9,23,16.86874,968,10,4,15.40906,968,10,15,2.13844,968,10,28,4.27857,2074836.79732,2074873.27992,2074886.20286,2074897.14204,2074907.5891,2074920.67827,134.37596,134.37595,132.18325,134.37595,191.14478,170.3345,168.00305,170.3345,197.95975,183.0718,180.91481,183.0718,193.85385,193.85385,191.93247,193.85385,190.0437,204.15083,202.52282,204.15083,196.96324,217.05198,215.87126,217.05198,,20.810280000000006,-20.088739999999973
968,12,3,9.46545,969,1,6,8.85922,969,1,16,0.67271,969,1,25,23.39008,969,2,7,21.40199,969,2,17,6.57164,2074956.89439,2074990.86913,2075000.52803,2075010.47459,2075023.39175,2075032.77382,252.74787,252.74787,253.06156,252.74787,306.37691,286.23457,287.84245,286.23457,311.58274,295.75472,297.63959,295.75472,305.5584,305.5584,307.66985,305.5584,296.27878,318.29001,320.59754,318.29001,301.30853,327.53731,329.91393,327.53731,,20.14233999999999,-26.228779999999972
969,3,27,19.52234,969,5,4,1.05981,969,5,13,17.29218,969,5,25,23.15607,969,6,5,10.64491,969,6,15,0.40715,2075071.31343,2075108.54416,2075118.22051,2075130.46484,2075140.94354,2075150.51696,5.52331,5.52331,7.54749,5.52331,66.87609,42.21923,43.12834,42.21923,72.06737,51.75658,52.3021,51.75658,63.82503,63.82502,63.89246,63.82502,57.40471,74.1532,73.80867,74.1532,62.53493,83.58911,82.87655,83.58911,,24.65686,-21.054180000000002
969,7,18,16.99567,969,8,24,18.69786,969,9,6,1.20661,969,9,17,23.37415,969,9,27,17.04072,969,10,10,16.53372,2075184.20815,2075221.27908,2075233.55028,2075245.47392,2075255.21003,2075268.18891,116.79633,116.79633,114.98149,116.79633,175.71913,153.33474,150.95428,153.33474,182.18245,165.42967,163.06237,165.42967,177.18203,177.18203,174.92994,177.18203,173.59129,186.77828,184.69352,186.77828,180.50098,199.57072,197.80452,199.57072,,22.384389999999996,-19.069739999999996
969,11,15,11.79547,969,12,19,19.37961,969,12,29,20.83607,970,1,8,11.97601,970,1,21,18.29789,970,1,31,5.43438,2075303.99148,2075338.30748,2075348.36817,2075357.999,2075371.26241,2075380.72643,234.859,234.859,234.39888,234.859,288.14296,268.68207,269.65874,268.68207,293.58227,278.59823,279.9484,278.59823,288.09073,288.09072,289.75667,288.09072,278.72417,301.16361,303.18127,301.16361,283.78541,310.49168,312.69271,310.49168,,19.460890000000006,-26.70626999999996
970,3,11,2.79749,970,4,16,5.72825,970,4,26,3.88512,970,5,7,23.54883,970,5,18,18.98932,970,5,28,12.77182,2075419.61656,2075455.73868,2075465.66188,2075477.4812,2075488.29122,2075498.03216,348.82317,348.82316,351.12303,348.82316,47.98905,24.42639,25.94715,24.42639,53.30278,34.20705,35.40464,34.20705,45.85661,45.85659,46.6292,45.85659,39.38345,56.51133,56.87001,56.51133,44.58465,66.11234,66.08829,66.11234,,23.562659999999997,-21.52769
970,7,1,8.32123,970,8,8,1.93898,970,8,19,11.1958,970,9,1,5.62903,970,9,10,14.17275,970,9,22,23.93859,2075531.84672,2075569.58079,2075580.96649,2075593.73454,2075603.09053,2075615.49744,99.44117,99.44116,98.15335,99.44116,160.68098,136.6332,134.40546,136.6332,166.69395,147.85535,145.50368,147.85535,160.44,160.43999,158.05433,160.43999,156.69229,169.66158,167.32417,169.66158,163.35035,181.89027,179.71224,181.89027,,24.047780000000017,-18.539919999999995
970,10,28,10.61023,970,12,2,3.43977,970,12,12,20.68308,970,12,22,5.98773,971,1,4,16.19457,971,1,14,12.12544,2075650.94209,2075685.64332,2075696.36179,2075705.74949,2075719.17477,2075729.00523,216.82577,216.82577,215.63655,216.82577,269.88564,251.02852,251.26799,251.02852,275.68493,261.59303,262.28189,261.59303,270.84588,270.84587,271.90728,270.84587,262.0507,284.0783,285.61639,284.0783,267.28549,293.76755,295.59901,293.76755,,18.857120000000037,-26.482060000000047
971,2,22,7.7135,971,3,29,9.57405,971,4,8,10.44907,971,4,19,21.19354,971,5,1,0.01917,971,5,10,22.91118,2075767.8214,2075802.89892,2075812.93538,2075824.38306,2075835.5008,2075845.45463,332.02614,332.02613,334.41371,332.02613,29.27491,6.59978,8.60033,6.59978,34.6345,16.49206,18.24584,16.49206,27.77531,27.77531,29.1895,27.77531,21.22066,38.73334,39.77021,38.73334,26.53312,48.54419,49.21412,48.54419,,22.67513,-22.01107
971,6,14,4.90521,971,7,22,13.70585,971,8,2,2.13604,971,8,15,8.90332,971,8,24,15.29237,971,9,5,5.26574,2075879.70438,2075918.07108,2075928.589,2075941.87097,2075951.13718,2075962.71941,82.30195,82.30195,81.63879,82.30195,145.62111,120.11752,118.21794,120.11752,151.19758,130.48435,128.35962,130.48435,143.57554,143.57553,141.26104,143.57553,139.38351,152.70864,150.33038,152.70864,145.63375,164.12449,161.75062,164.12449,,25.50358999999999,-18.490740000000017
971,10,10,7.52948,971,11,14,9.52205,971,11,25,22.53633,971,12,5,4.97717,971,12,18,12.02742,971,12,28,23.85802,2075997.81373,2076032.89675,2076044.43901,2076053.70738,2076067.00114,2076077.49408,198.71469,198.71469,196.92399,198.71469,251.79172,233.29375,232.76711,233.29375,258.02032,244.67021,244.63365,244.67021,253.80545,253.80544,254.16464,253.80544,246.12979,266.90824,267.81429,266.90824,251.69607,277.25046,278.55224,277.25046,,18.49797000000001,-25.554389999999984
972,2,5,9.06537,972,3,10,15.76855,972,3,20,14.75194,972,3,31,17.85535,972,4,12,4.3041,972,4,22,5.24124,2076115.87772,2076150.15702,2076160.11466,2076171.24397,2076182.67934,2076192.71838,315.08273,315.08273,317.35174,315.08273,10.90279,348.86961,351.16896,348.86961,16.21504,358.68422,0.8425,358.68422,9.65366,9.65365,11.58363,9.65365,2.81231,20.92475,22.55188,20.92475,8.17534,30.81959,32.13312,30.81959,,22.03317999999996,-22.64425
972,5,27,6.08789,972,7,5,1.20764,972,7,14,21.82749,972,7,28,8.08118,972,8,6,17.18316,972,8,17,11.03198,2076227.75366,2076266.55032,2076276.40948,2076289.83672,2076299.21597,2076309.95967,65.3516,65.3516,65.35798,65.3516,130.04805,103.59095,102.1656,103.59095,135.3013,113.30849,111.58869,113.30849,126.54285,126.54285,124.49639,126.54285,121.73099,135.78737,133.57237,135.78737,127.54028,146.37674,144.03648,146.37674,,26.457099999999983,-18.836460000000017
972,9,21,4.40991,972,10,26,14.85119,972,11,7,23.76299,972,11,17,8.10388,972,11,30,3.21748,972,12,11,11.42261,2076344.68375,2076380.1188,2076392.49012,2076401.83766,2076414.63406,2076425.97594,180.60202,180.60201,178.40216,180.60201,234.05685,215.52805,214.29052,215.52805,240.69588,227.72167,226.9622,227.72167,236.93494,236.93493,236.56363,236.93493,230.62495,249.54751,249.72284,249.54751,236.61277,260.72647,261.37924,260.72647,,18.52879999999999,-24.113699999999994
973,1,18,5.8537,973,2,21,1.50044,973,3,2,19.66918,973,3,13,15.42316,973,3,25,10.66328,973,4,4,8.97752,2076463.7439,2076497.56252,2076507.31955,2076518.14263,2076529.9443,2076539.87406,297.95191,297.95191,299.89297,297.95191,352.83111,331.28473,333.67151,331.28473,358.04381,340.9016,343.26775,340.9016,351.56922,351.56921,353.83606,351.56921,344.15236,3.20136,5.27421,3.20136,349.4671,12.98848,14.83556,12.98848,,21.54638,-23.521379999999965
973,5,10,10.88031,973,6,18,8.41995,973,6,27,19.7147,973,7,11,2.30896,973,7,20,17.14725,973,7,30,19.15481,2076575.95335,2076614.85083,2076624.32145,2076637.59621,2076647.21447,2076657.29812,48.54949,48.54949,49.21922,48.54949,113.59986,86.88822,86.0506,86.88822,118.66304,96.2228,95.04588,96.2228,109.30687,109.30687,107.70329,109.30687,103.84066,118.78697,116.92065,118.78697,109.29228,128.72577,126.63481,128.72577,,26.711640000000003,-19.433490000000006
973,9,3,3.11261,973,10,8,21.94495,973,10,21,21.13053,973,10,31,14.26099,973,11,12,13.38671,973,11,24,19.07327,2076691.62969,2076727.41437,2076740.38044,2076750.09421,2076762.05778,2076774.29472,162.56418,162.56418,160.18411,162.56418,216.87299,197.83482,196.01941,197.83482,223.7792,210.61463,209.20082,210.61463,220.18887,220.18887,219.12795,220.18887,215.14297,231.98059,231.39848,231.98059,221.58903,244.04175,243.97787,244.04175,,19.03816999999998,-22.45272
973,12,31,21.40228,974,2,3,14.11853,974,2,13,3.80887,974,2,23,15.67236,974,3,7,21.11518,974,3,17,13.43663,2076811.39176,2076845.08827,2076854.6587,2076865.15302,2076877.3798,2076887.05986,280.6059,280.6059,282.0266,280.6059,334.89334,313.81837,316.07016,313.81837,340.01925,323.25132,325.60371,323.25132,333.59489,333.59489,335.98282,333.59489,325.38663,345.64604,347.97772,345.64604,330.57701,355.18705,357.40277,355.18705,,21.074970000000008,-24.610040000000026
974,4,23,18.08405,974,6,1,7.60986,974,6,10,16.73346,974,6,23,15.12012,974,7,3,13.43725,974,7,13,5.6489,2076924.2535,2076962.81708,2076972.19723,2076985.13,2076995.05989,2077004.73537,31.84641,31.84641,33.12521,31.84641,96.11605,69.85603,69.68238,69.85603,101.14354,79.10144,78.56232,79.10144,91.84844,91.84844,90.82753,91.84844,85.84205,101.63568,100.27433,101.63568,91.05736,111.17218,109.5135,111.17218,,26.260019999999997,-20.114819999999995
974,8,16,5.27161,974,9,21,10.09757,974,10,4,12.24337,974,10,14,22.18213,974,10,25,21.65845,974,11,7,19.38475,2077038.71965,2077074.92073,2077088.01014,2077098.42426,2077109.40244,2077122.3077,144.66829,144.66829,142.3431,144.66829,200.38742,180.34935,178.14535,180.34935,207.30805,193.25073,191.31417,193.25073,203.51525,203.51525,201.86736,203.51525,199.38133,214.33573,213.05444,214.33573,206.18581,227.05561,226.26881,227.05561,,20.038070000000005,-20.869799999999998
974,12,14,7.48389,975,1,17,3.10813,975,1,26,16.58126,975,2,5,20.04639,975,2,18,12.1198,975,2,27,23.03841,2077158.81183,2077192.62951,2077202.19089,2077212.33527,2077225.00499,2077234.45993,263.03538,263.03537,263.78392,263.03537,316.88171,296.36727,298.26811,296.36727,322.02509,305.7913,307.90737,305.7913,315.78997,315.78996,318.06811,315.78996,306.8136,328.27769,330.65714,328.27769,311.88549,337.59681,339.97757,337.59681,,20.51443999999998,-25.71132
975,4,7,2.38586,975,5,14,21.77899,975,5,24,10.5386,975,6,5,22.55054,975,6,16,5.25621,975,6,25,18.18437,2077272.59941,2077310.40746,2077319.93911,2077332.43961,2077342.71901,2077352.25768,15.18844,15.18843,16.97764,15.18843,77.76056,52.45337,52.9717,52.45337,82.87467,61.8481,61.99454,61.8481,74.16904,74.16904,73.82388,74.16904,67.83687,84.30078,83.56105,84.30078,72.95979,93.70243,92.6147,93.70243,,25.30719,-20.74264000000001
975,7,29,12.09979,975,9,4,5.33661,975,9,16,21.97846,975,9,28,6.52368,975,10,8,9.12262,975,10,21,11.58713,2077386.00416,2077422.72236,2077435.41577,2077446.77182,2077456.88011,2077469.9828,126.96415,126.96415,124.90888,126.96415,184.60453,163.1549,160.77697,163.1549,191.29108,175.66598,173.39339,175.66598,186.85891,186.8589,184.77581,186.8589,183.19263,196.82199,194.97869,196.82199,190.13623,209.73646,208.29231,209.73646,,21.449630000000013,-19.600229999999982
975,11,26,12.41437,975,12,30,15.09973,976,1,9,10.2005,976,1,19,5.49683,976,2,1,7.3914,976,2,10,16.57835,2077506.01727,2077540.12916,2077549.92502,2077559.72903,2077572.80797,2077582.19076,245.25331,245.2533,245.24209,245.2533,298.72933,278.87518,280.23519,278.87518,304.01486,288.53033,290.20977,288.53033,298.19352,298.19352,300.14058,298.19352,288.80023,311.08458,313.29523,311.08458,293.82519,320.33259,322.66076,320.33259,,19.854150000000004,-26.50739999999996
976,3,20,10.42657,976,4,26,4.87491,976,5,5,23.7756,976,5,18,1.20355,976,5,28,16.14624,976,6,7,7.28203,2077620.93444,2077657.70312,2077667.49065,2077679.55015,2077690.17276,2077699.80342,358.51973,358.51972,0.68089,358.51972,58.93758,34.76023,35.93852,34.76023,64.18522,44.40717,45.23453,44.40717,56.29345,56.29343,56.66074,56.29343,49.8418,66.76345,66.71336,66.76345,54.99385,76.25577,75.82821,76.25577,,24.177349999999997,-21.261919999999996
976,7,11,0.26788,976,8,17,8.68305,976,8,29,6.40897,976,9,10,13.92554,976,9,20,2.76134,976,10,2,21.57955,2077733.51116,2077770.86179,2077782.76704,2077795.08023,2077804.61506,2077817.39915,109.47931,109.47931,107.87057,109.47931,169.38816,146.29341,143.95384,146.29341,175.66245,158.02764,155.63963,158.02764,170.16396,170.16396,167.83096,170.16396,166.54789,179.56182,177.3452,179.56182,173.37825,192.16227,190.19887,192.16227,,23.094750000000005,-18.784019999999998
976,11,7,13.08051,976,12,12,0.52028,976,12,22,8.04289,976,12,31,20.40674,977,1,14,5.07842,977,1,23,19.13083,2077853.04502,2077887.52168,2077897.83512,2077907.35028,2077920.7116,2077930.29712,227.2961,227.2961,226.51916,227.2961,280.46342,261.27751,261.95325,261.27751,286.04275,271.4428,272.52729,271.4428,280.82129,280.82128,282.24943,280.82128,271.6172,293.99067,295.82824,293.99067,276.73634,303.43849,305.50632,303.43849,,19.18590999999998,-26.702150000000017
977,3,3,16.85779,977,4,8,8.69873,977,4,18,8.53862,977,4,30,0.23346,977,5,10,22.84538,977,5,20,18.99206,2077969.20241,2078004.86245,2078014.85578,2078026.50973,2078037.45189,2078047.29134,341.78492,341.78492,344.14585,341.78492,40.08803,16.93271,18.67431,16.93271,45.43224,26.78249,28.22875,26.78249,38.26904,38.26903,39.32268,38.26903,31.77616,49.05402,49.70432,49.05402,37.02888,58.75212,59.02193,58.75212,,23.155320000000003,-21.723239999999997
977,6,23,17.87622,977,7,31,18.22185,977,8,11,18.30186,977,8,24,19.06549,977,9,3,1.97821,977,9,15,3.71363,2078081.24484,2078119.25924,2078130.26258,2078143.2944,2078152.58243,2078164.65473,92.2179,92.21789,91.18359,92.21789,154.39445,129.68623,127.57659,129.68623,160.21497,140.5315,138.25108,140.5315,153.37613,153.37612,150.99552,153.37612,149.46937,162.53073,160.15055,162.53073,155.96587,174.42963,172.14155,174.42963,,24.70822000000001,-18.463760000000008
977,10,20,10.87537,977,11,24,7.67942,977,12,5,9.00019,977,12,14,16.6084,977,12,28,2.50024,978,1,7,4.47288,2078199.95314,2078234.81998,2078245.87501,2078255.19202,2078268.60418,2078278.68637,209.22098,209.22098,207.7592,209.22098,262.25259,243.58696,243.50332,243.58696,268.22863,254.48319,254.87148,254.48319,263.66637,263.66637,264.44086,263.66637,255.29327,276.88586,278.17441,276.88586,260.65592,286.82323,288.44973,286.82323,,18.665629999999993,-26.167310000000043
978,2,14,20.40106,978,3,21,13.27094,978,3,31,13.82572,978,4,11,21.23346,978,4,23,3.19451,978,5,3,3.47171,2078317.35004,2078352.05296,2078362.07607,2078373.38473,2078384.6331,2078394.64465,324.93152,324.93151,327.295,324.93151,21.51207,359.13592,1.28623,359.13592,26.86034,9.01506,10.96022,9.01506,20.16128,20.16127,21.81087,20.16127,13.51804,31.24807,32.54715,31.24807,18.86216,41.1158,42.06571,41.1158,,22.376149999999996,-22.25364
978,6,6,16.51172,978,7,15,6.44317,978,7,25,11.49743,978,8,7,20.72736,978,8,17,3.8109,978,8,28,8.95766,2078429.18799,2078467.76847,2078477.97906,2078491.36364,2078500.65879,2078511.87324,75.16293,75.16293,74.77847,75.16293,139.17304,113.18921,111.47277,113.18921,144.59792,123.25313,121.27899,123.25313,136.44546,136.44545,134.2205,136.44545,132.0046,145.60707,143.27335,145.60707,138.06411,156.66043,154.27297,156.66043,,25.983829999999983,-18.59631999999999
978,10,2,7.54578,978,11,6,13.21921,978,11,18,10.95981,978,11,27,17.47211,978,12,10,20.58925,978,12,21,16.62363,2078546.81441,2078582.0508,2078593.95666,2078603.228,2078616.35789,2078627.19265,191.09969,191.09968,189.11082,191.09968,244.28663,225.82991,224.99312,225.82991,250.69739,237.56475,237.22051,237.56475,246.70292,246.70291,246.75473,246.70291,239.59692,259.64419,260.25163,259.64419,245.33266,270.32331,271.36441,270.32331,,18.45671999999999,-24.990649999999988
979,1,28,19.92499,979,3,3,20.87122,979,3,13,18.03029,979,3,24,18.0498,979,4,5,8.04504,979,4,15,8.40697,2078665.33021,2078699.36963,2078709.25126,2078720.25208,2078731.83521,2078741.85029,307.91304,307.91304,310.06935,307.91304,3.27937,341.4635,343.82639,341.4635,8.55366,351.20318,353.47472,351.20318,2.04598,2.04597,4.14185,2.04597,354.99576,13.46271,15.29753,13.46271,0.34947,23.33393,24.88845,23.33393,,21.815870000000018,-22.98446
979,5,20,19.35974,979,6,28,16.70115,979,7,8,8.49104,979,7,21,17.89197,979,7,31,5.15045,979,8,10,15.63301,2078777.30666,2078816.19588,2078825.85379,2078839.2455,2078848.7146,2078859.15138,58.28098,58.28097,58.5695,58.28097,123.26738,96.61157,95.42107,96.61157,128.42017,106.13074,104.62451,106.13074,119.33009,119.33008,117.45007,119.33008,114.23619,128.66316,126.57344,128.66316,119.88156,138.95002,136.68976,138.95002,,26.655810000000002,-19.06846
979,9,14,4.97919,979,10,19,18.87181,979,11,1,10.91721,979,11,10,22.02979,979,11,23,9.491,979,12,5,3.10483,2078893.70747,2078929.28633,2078941.95488,2078951.41791,2078963.89546,2078975.62937,173.00972,173.00972,170.70523,173.00972,226.76113,208.0775,206.57707,208.0775,233.5396,220.56408,219.51773,220.56408,229.89117,229.89117,229.22152,229.89117,224.14727,242.18948,242.04515,242.18948,230.33628,253.75483,254.11186,253.75483,,18.683630000000022,-23.41855000000001
980,1,11,14.55194,980,2,14,8.10514,980,2,24,0.05149,980,3,5,16.552,980,3,17,15.97203,980,3,27,11.91059,2079013.10633,2079046.83771,2079056.50215,2079067.18967,2079079.1655,2079088.99627,290.69346,290.69345,292.43761,290.69345,345.29272,323.94029,326.29748,323.94029,350.46005,333.4659,335.85387,333.4659,343.99991,343.9999,346.34532,343.9999,336.26357,355.8037,358.00987,355.8037,341.52859,5.49326,7.51809,5.49326,,21.35242999999997,-23.964670000000012
980,5,3,1.32898,980,6,10,20.70241,980,6,20,6.3407,980,7,3,9.85419,980,7,13,3.74026,980,7,23,0.78532,2079125.55537,2079164.3626,2079173.7642,2079186.91059,2079196.65584,2079206.53272,41.5272,41.5272,42.46193,41.5272,106.37592,79.77697,79.21153,79.77697,111.4098,89.04351,88.12548,89.04351,102.00108,102.00106,100.62764,102.00106,96.2843,111.60633,109.93505,111.60633,101.62006,121.34133,119.41201,121.34133,,26.598949999999988,-19.721270000000004
980,8,26,4.96802,980,10,1,3.74444,980,10,14,5.80317,980,10,24,5.09509,980,11,4,18.2724,980,11,17,7.75908,2079240.707,2079276.65602,2079289.7418,2079299.7123,2079311.26135,2079323.8233,155.02471,155.0247,152.63969,155.0247,209.86172,190.45732,188.45343,190.45732,216.80842,203.35513,201.70226,203.35513,213.18241,213.1824,211.85936,213.1824,208.57492,224.56556,223.67765,224.56556,215.19033,236.94705,236.57627,236.94705,,19.40439999999998,-21.75672
980,12,24,3.78131,981,1,26,21.03341,981,2,5,10.10924,981,2,15,18.3988,981,2,28,4.3826,981,3,9,18.15764,2079360.65755,2079394.37639,2079403.92122,2079414.26662,2079426.68261,2079436.25657,273.2522,273.2522,274.40584,273.2522,327.33809,306.48667,308.61627,306.48667,332.46008,315.89439,318.17385,315.89439,326.09119,326.09118,328.46113,326.09118,317.53604,338.32882,340.70702,338.32882,322.67309,347.76525,350.07648,347.76525,,20.85142000000002,-25.09215999999998
981,4,16,9.16241,981,5,24,16.15385,981,6,3,2.17766,981,6,15,20.34833,981,6,25,22.21883,981,7,5,12.05472,2079473.88177,2079512.17308,2079521.59074,2079534.34785,2079544.42578,2079554.00228,24.84998,24.84998,26.35751,24.84998,88.49086,62.59124,62.70799,62.59124,93.54192,71.87362,71.61958,71.87362,84.44749,84.44748,83.70217,84.44748,78.27437,94.38065,93.26873,94.38065,83.42659,103.81958,102.38684,103.81958,,25.89962,-20.392989999999998
981,8,8,8.98737,981,9,13,18.66741,981,9,26,18.31722,981,10,7,13.36066,981,10,18,3.30611,981,10,31,4.68328,2079587.87447,2079624.27781,2079637.26322,2079648.05669,2079658.63775,2079671.69514,137.20521,137.20521,134.96912,137.20521,193.67972,173.08562,170.78197,173.08562,200.53141,185.8845,183.78146,185.8845,196.52294,196.52293,194.67152,196.52293,192.64176,206.952,205.41418,206.952,199.53876,219.82181,218.74668,219.82181,,20.594099999999997,-20.283050000000003
981,12,6,11.60779,982,1,9,9.96138,982,1,19,0.87844,982,1,29,0.84045,982,2,10,21.35189,982,2,20,6.77519,2079707.98366,2079741.91506,2079751.5366,2079761.53502,2079774.38966,2079783.7823,255.58906,255.58906,256.02467,255.58906,309.27659,289.03304,290.72775,289.03304,314.45883,298.51638,300.47139,298.51638,308.37118,308.37117,310.53577,308.37117,299.15677,321.04116,323.37578,321.04116,304.19335,330.29887,332.68398,330.29887,,20.24354999999997,-26.105520000000013
982,3,30,17.5199,982,5,7,2.90697,982,5,16,18.14888,982,5,29,1.64703,982,6,8,11.86331,982,6,18,1.27977,2079822.23,2079859.62112,2079869.2562,2079881.56863,2079891.9943,2079901.55332,8.19428,8.19428,10.15863,8.19428,69.87916,45.04829,45.85149,45.04829,75.0489,54.54497,54.98125,54.54497,66.68054,66.68053,66.63375,66.68053,60.27758,76.95644,76.50132,76.95644,65.40276,86.37815,85.55971,86.37815,,24.830869999999997,-20.975390000000004
982,7,21,18.03021,982,8,27,17.43396,982,9,9,2.83963,982,9,20,21.46912,982,9,30,17.23244,982,10,13,17.96386,2079935.25126,2079972.22641,2079984.61832,2079996.39455,2080006.21802,2080019.24849,119.59203,119.59202,117.70547,119.59202,178.16809,156.03604,153.64929,156.03604,184.69401,168.24994,165.9011,168.24994,179.85702,179.85701,177.64506,179.85701,176.25911,189.53937,187.51445,189.53937,183.1883,202.38266,200.6999,202.38266,,22.132049999999992,-19.19435999999999
982,11,18,14.59076,982,12,22,20.79511,983,1,1,20.38605,983,1,11,12.59125,983,1,24,17.86333,983,2,3,4.28683,2080055.10795,2080089.36646,2080099.34942,2080109.02464,2080122.24431,2080131.67862,237.72701,237.72701,237.38975,237.72701,291.05712,271.49341,272.57985,271.49341,296.45298,281.33296,282.77873,281.33296,290.8692,290.86919,292.61849,290.86919,281.47404,303.89897,305.97653,303.89897,286.522,313.19776,315.44068,313.19776,,19.563710000000015,-26.675760000000025
983,3,14,1.04077,983,4,19,8.11826,983,4,29,5.45627,983,5,11,2.59479,983,5,21,20.87931,983,5,31,13.90348,2080170.54337,2080206.83826,2080216.72734,2080228.60812,2080239.36997,2080249.07931,351.50423,351.50423,353.77192,351.50423,50.99698,27.27775,28.70807,27.27775,56.29322,37.02478,38.12306,37.02478,48.7349,48.73489,49.39749,48.73489,42.26679,59.34216,59.58849,59.34216,47.45379,68.91202,68.77606,68.91202,,23.71923,-21.45823
983,7,4,8.52356,983,8,10,23.68176,983,8,22,12.25716,983,9,4,4.06952,983,9,13,13.50504,983,9,26,1.90416,2080282.85515,2080320.48674,2080332.01071,2080344.66956,2080354.06271,2080366.57934,102.20268,102.20268,100.82262,102.20268,163.09369,139.29371,137.02892,139.29371,169.17694,150.65214,148.28311,150.65214,163.12915,163.12915,160.75112,163.12915,159.42634,172.38737,170.07614,172.38737,166.13576,184.7242,182.59824,184.7242,,23.799980000000005,-18.58843999999999
983,10,31,13.84515,983,12,5,5.27923,983,12,15,19.7584,983,12,25,5.79364,984,1,7,15.79551,984,1,17,9.96125,2080402.07688,2080436.71997,2080447.32327,2080456.7414,2080470.15815,2080479.91505,219.71183,219.71183,218.63245,219.71183,272.79471,253.85728,254.2187,253.85728,278.53158,264.30826,265.10904,264.30826,273.59112,273.59111,274.75756,273.59111,264.66797,286.81512,288.44137,286.81512,269.86773,296.43187,298.33438,296.43187,,18.937430000000006,-26.56414000000001
984,2,25,6.39771,984,3,31,11.85707,984,4,10,12.53738,984,4,22,0.55023,984,5,3,2.26102,984,5,13,0.50918,2080518.76657,2080553.99404,2080564.02239,2080575.52293,2080586.59421,2080596.52122,334.72531,334.7253,337.11238,334.7253,32.2404,9.44674,11.38166,9.44674,37.5963,19.33103,21.00476,19.33103,30.66637,30.66637,31.98504,30.66637,24.13365,41.57861,42.51144,41.57861,29.43189,51.36302,51.92387,51.36302,,22.793660000000003,-21.93113
984,6,16,4.33923,984,7,24,11.06403,984,8,4,2.39946,984,8,17,7.87482,984,8,26,14.2202,984,9,7,7.3172,2080630.6808,2080668.961,2080679.59998,2080692.82812,2080702.09251,2080713.80488,85.03192,85.03192,84.26438,85.03192,148.06974,122.76223,120.7994,122.76223,153.70611,133.24838,131.07439,133.24838,146.28651,146.2865,143.94699,146.2865,142.17663,155.41781,153.03203,155.41781,148.49213,166.96194,164.60395,166.96194,,25.307509999999994,-18.469809999999995
984,10,12,10.93671,984,11,16,11.65364,984,11,27,21.45025,984,12,7,4.07062,984,12,20,12.14259,984,12,30,21.1916,2080748.9557,2080783.98557,2080795.39376,2080804.66961,2080818.00594,2080828.38298,201.60783,201.60782,199.90162,201.60782,254.66508,236.1345,235.72888,236.1345,260.82362,247.37882,247.46001,247.37882,256.52143,256.52142,256.9968,256.52142,248.65047,269.66618,270.6816,269.66618,254.15889,279.89416,281.29007,279.89416,,18.530579999999986,-25.735269999999986
