Mars,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long M,lat M,Long Sun,azm M,alt  M,azm S,alt Sun
CS,2093322.733,1019,3,17,5.58115,164.27965,3.42817,1.55227,101.3353,-0.5667,265.23554,-6.61688
EL,2093685.298,1020,3,13,19.15393,11.76983,-0.40755,358.9227,95.37919,-0.5667,97.66303,-13.2195
MF,2093797.656,1020,7,4,3.73483,90.30555,0.71194,106.99853,240.86638,-0.5667,231.69143,-14.59785
AR,2094075.287,1021,4,7,18.89812,210.70788,1.4441,23.1095,281.8699,-0.5667,104.76895,-6.60536
CS,2094090.701,1021,4,23,4.81288,205.17739,0.77777,38.0193,79.72611,-0.5667,248.96073,-6.50978
EL,2094467.325,1022,5,4,19.80244,62.56424,0.56235,48.96384,115.56081,-0.5667,120.38518,-13.3121
MF,2094560.674,1022,8,6,4.1745,123.60863,1.12195,138.21999,245.39827,-0.5667,241.29057,-14.64625
AR,2094863.315,1023,6,4,19.5611,264.6493,-3.88869,78.35033,302.08184,-0.5667,122.25933,-6.82969
CS,2094872.683,1023,6,14,4.38507,261.88917,-4.42535,87.27237,57.43917,-0.5667,237.46079,-6.39781
EL,2095233.343,1024,6,8,20.22859,98.66506,1.07521,82.90786,119.22328,-0.5667,128.45428,-13.44479
MF,2095325.692,1024,9,9,4.61459,157.57642,1.12907,171.85955,258.14598,-0.5667,256.76545,-14.82835
AR,2095676.285,1025,8,25,18.83562,340.56344,-5.99425,157.51138,285.10912,-0.5667,104.15122,-6.08895
CS,2095683.716,1025,9,2,5.18892,338.46521,-5.64632,164.77625,74.32158,-0.5667,258.83347,-6.59618
EL,2095993.342,1026,7,8,20.2163,129.46624,1.177,111.05437,112.88213,-0.5667,126.31274,-13.34886
MF,2096091.71,1026,10,15,5.04296,193.13931,0.71285,207.16847,274.98704,-0.5667,273.62467,-14.54886
AR,2096464.239,1027,10,22,17.74226,45.32804,-0.37234,214.49021,250.64236,-0.5667,78.7254,-6.68134
CS,2096477.747,1027,11,5,5.91759,40.373,0.3201,228.13571,108.34808,-0.5667,286.11439,-6.87604
EL,2096753.325,1028,8,6,19.80774,160.23389,0.90385,139.37659,100.42643,-0.5667,117.12902,-13.29889
MF,2096868.734,1028,11,30,5.6198,239.09778,-0.14431,254.30554,293.4412,-0.5667,287.8194,-14.72361
AR,2097237.23,1029,12,3,17.51448,89.18663,3.0791,257.61908,237.97354,-0.5667,67.29606,-6.95973
CS,2097252.771,1029,12,19,6.51492,83.10856,3.47515,273.47354,122.28963,-0.5667,293.75222,-6.27127
EL,2097521.292,1030,9,13,19.00142,197.66317,0.21745,175.93958,82.42777,-0.5667,100.20541,-13.29034
MF,2097708.704,1031,3,20,4.88809,338.7848,-1.14691,4.55939,280.63731,-0.5667,258.71066,-14.55537
AR,2098004.244,1032,1,9,17.85964,124.35915,4.42073,294.83804,241.74631,-0.5667,69.21714,-6.81193
CS,2098021.769,1032,1,27,6.44809,117.54211,4.4628,312.59239,120.175,-0.5667,286.12495,-6.45724
EL,2098321.251,1032,11,21,18.01757,262.43344,-0.88873,245.69074,61.70641,-0.5667,72.82231,-13.20874
MF,2098499.655,1033,5,19,3.70808,39.84647,-0.36075,62.9943,252.6158,-0.5667,233.97942,-14.58521
AR,2098769.263,1034,2,12,18.31629,157.84916,4.28534,329.69259,254.81906,-0.5667,80.44409,-6.73146
CS,2098787.745,1034,3,3,5.88022,150.79757,3.98317,348.10643,107.93849,-0.5667,271.61511,-6.47414
EL,2099137.286,1035,2,15,18.86787,345.50314,-0.81627,332.47864,82.74441,-0.5667,85.50229,-13.32719
MF,2099264.651,1035,6,23,3.6176,77.60706,0.46581,95.90367,241.88007,-0.5667,230.17603,-14.74972
AR,2099537.28,1036,3,21,18.71208,194.41672,2.64254,6.88099,273.4895,-0.5667,97.20681,-6.50198
CS,2099553.714,1036,4,7,5.1429,188.33566,2.07454,22.91455,88.68562,-0.5667,255.58595,-6.19863
EL,2099928.315,1037,4,16,19.56196,45.17104,0.23161,31.97729,109.99327,-0.5667,113.44308,-13.31232
MF,2100026.666,1037,7,24,3.99054,110.87319,1.00771,126.05146,242.5076,-0.5667,236.69328,-14.64984
AR,2100316.304,1038,5,9,19.28884,241.21558,-1.40375,53.85971,295.46169,-0.5667,116.89229,-6.78386
CS,2100328.684,1038,5,22,4.41033,237.17645,-2.10743,65.69696,64.78309,-0.5667,239.94085,-6.75865
EL,2100699.338,1039,5,27,20.11498,85.72185,0.92876,70.86905,119.31012,-0.5667,126.81413,-13.4595
MF,2100790.686,1039,8,27,4.45821,144.27033,1.17712,158.49741,252.48359,-0.5667,250.36589,-14.68707
AR,2101123.309,1040,7,24,19.42509,309.81219,-6.86522,126.93565,298.5993,-0.5667,116.48296,-6.56809
CS,2101129.701,1040,7,31,4.82891,308.137,-6.86635,133.08102,60.84085,-0.5667,245.75214,-6.32112
EL,2101461.344,1041,6,27,20.26156,118.15966,1.18232,100.90491,116.1163,-0.5667,127.94074,-13.29064
MF,2101556.703,1041,10,1,4.86457,179.26302,0.92133,193.52689,268.32427,-0.5667,267.28951,-14.82305
AR,2101923.253,1042,10,2,18.07924,23.58027,-2.47081,194.83218,261.56872,-0.5667,87.13169,-6.62825
CS,2101934.737,1042,10,14,5.68033,19.66218,-1.79059,206.31209,97.45357,-0.5667,278.14725,-6.28411
EL,2102220.334,1043,7,26,20.0062,148.1681,1.05438,128.18471,105.79733,-0.5667,121.38438,-13.29608
MF,2102326.724,1043,11,10,5.36686,218.96255,0.24561,233.30291,286.46058,-0.5667,283.28514,-14.56128
AR,2102701.227,1044,11,18,17.44129,73.64615,2.07736,242.70685,240.45609,-0.5667,69.3558,-6.14188
CS,2102715.763,1044,12,3,6.30925,68.0296,2.58252,257.51649,119.16664,-0.5667,292.73901,-6.88172
EL,2102983.308,1045,8,27,19.3804,181.51987,0.5425,159.64144,90.21466,-0.5667,108.13366,-13.37298
MF,2103129.743,1046,1,21,5.84289,287.48545,-0.89591,307.11882,297.16433,-0.5667,283.17575,-14.5294
AR,2103469.238,1046,12,26,17.70127,111.39494,4.09682,280.95629,238.89064,-0.5667,67.17533,-6.99926
CS,2103485.774,1047,1,12,6.58253,104.91834,4.28089,297.78216,122.43999,-0.5667,290.59273,-6.0374
EL,2103766.263,1047,10,19,18.30536,231.4574,-0.44133,211.63761,68.41742,-0.5667,83.7604,-13.29667
MF,2103961.664,1048,5,2,3.94735,21.94308,-0.7137,47.09204,260.3693,-0.5667,239.23776,-14.58705
AR,2104234.258,1049,1,29,18.18284,145.05056,4.49596,315.98424,249.08634,-0.5667,75.50914,-7.25606
CS,2104252.756,1049,2,17,6.15357,137.93165,4.3295,334.5531,113.52839,-0.5667,277.76977,-6.2945
EL,2104586.27,1050,1,16,18.48912,316.03619,-1.07559,302.60315,70.21097,-0.5667,74.82008,-13.24483
MF,2104730.649,1050,6,10,3.58267,63.88907,0.16946,83.87496,244.60305,-0.5667,230.27697,-14.67089
AR,2105000.275,1051,3,6,18.6062,179.846,3.49761,351.47413,265.8342,-0.5667,90.42255,-7.26184
CS,2105018.725,1051,3,25,5.40406,172.9237,3.00039,9.62931,96.86944,-0.5667,261.45212,-6.58158
EL,2105386.304,1052,3,26,19.30766,24.89336,-0.16685,11.91246,101.51584,-0.5667,104.03408,-13.30676
MF,2105492.659,1052,7,11,3.82405,97.95615,0.83429,113.93998,241.01973,-0.5667,233.19666,-14.57887
AR,2105774.291,1053,4,18,18.99415,221.13863,0.53947,34.00173,286.9441,-0.5667,109.21093,-6.22336
CS,2105787.696,1053,5,2,4.70111,216.43922,-0.10966,46.91151,74.1144,-0.5667,245.96557,-6.0289
EL,2106164.331,1054,5,13,19.93228,71.80926,0.71796,57.83283,117.6136,-0.5667,123.39184,-13.33736
MF,2106256.678,1054,8,14,4.27857,131.65119,1.16163,146.20666,247.85453,-0.5667,244.58729,-14.80591
AR,2106569.316,1055,6,22,19.57237,279.82638,-5.38222,95.74058,303.58303,-0.5667,122.12041,-6.0273
CS,2106576.685,1055,6,30,4.44504,277.75973,-5.71463,102.76967,55.83063,-0.5667,237.95921,-6.7245
EL,2106928.344,1056,6,15,20.26336,106.14755,1.13167,89.82137,118.43259,-0.5667,128.68085,-13.40312
MF,2107020.697,1056,9,16,4.72289,165.04871,1.07362,179.00196,261.56595,-0.5667,260.48095,-14.5192
AR,2107379.272,1057,9,9,18.52305,357.43091,-4.81314,172.43183,276.01703,-0.5667,97.36412,-6.23699
CS,2107388.722,1057,9,19,5.3348,354.58025,-4.26199,181.75011,83.24073,-0.5667,266.48868,-7.11299
EL,2107687.34,1058,7,14,20.16844,136.20539,1.14975,117.03942,110.54674,-0.5667,124.94215,-13.42621
MF,2107788.715,1058,10,24,5.15185,202.34836,0.55969,216.45867,279.28121,-0.5667,277.43937,-14.56997
AR,2108163.231,1059,11,2,17.55498,56.44802,0.66699,225.82141,245.91903,-0.5667,74.21188,-6.12912
CS,2108176.753,1059,11,16,6.08041,51.35686,1.28066,239.53793,113.26444,-0.5667,289.48014,-6.80216
EL,2108448.32,1060,8,13,19.6714,167.77763,0.7911,146.39452,96.8776,-0.5667,114.19531,-13.35958
MF,2108570.741,1060,12,14,5.77966,252.88608,-0.3929,268.82195,296.62146,-0.5667,288.96934,-14.5978
AR,2108934.23,1061,12,12,17.52629,97.66051,3.54797,267.03514,237.67653,-0.5667,66.37617,-6.5014
CS,2108949.774,1061,12,28,6.56899,91.56845,3.85357,282.88368,122.97215,-0.5667,293.10953,-6.19852
EL,2109220.282,1062,9,24,18.76165,208.50647,2e-05,187.0546,77.46215,-0.5667,94.8616,-13.342
MF,2109416.685,1063,4,9,4.43148,358.05116,-1.03546,24.31123,271.67721,-0.5667,249.15643,-14.5262
AR,2109700.248,1064,1,17,17.9523,132.07787,4.51147,303.199,244.14131,-0.5667,71.09845,-6.56198
CS,2109717.765,1064,2,4,6.36628,125.28439,4.4732,320.89097,118.03224,-0.5667,283.29684,-6.27033
EL,2110030.254,1064,12,12,18.09596,282.4597,-1.05352,267.33807,61.96499,-0.5667,70.32002,-13.26512
MF,2110195.652,1065,5,27,3.63986,49.01649,-0.16461,70.88388,249.16139,-0.5667,232.15518,-14.54981
AR,2110465.267,1066,2,20,18.41082,165.88801,4.05934,337.92945,258.72337,-0.5667,83.93261,-6.69198
CS,2110483.738,1066,3,11,5.70171,158.87848,3.68279,356.25115,104.05889,-0.5667,267.77091,-6.55572
EL,2110841.293,1067,3,3,19.03909,1.48146,-0.58874,348.64877,90.4047,-0.5667,92.7349,-13.20354
MF,2110959.653,1067,6,30,3.67817,85.4516,0.61524,102.83249,241.09368,-0.5667,230.90005,-14.7424
AR,2111234.286,1068,3,30,18.85912,204.07699,2.00964,15.92503,278.45151,-0.5667,101.82748,-7.12245
CS,2111250.706,1068,4,16,4.93753,198.10187,1.36648,31.86919,83.47599,-0.5667,251.52917,-6.44759
EL,2111626.321,1069,4,26,19.71321,55.42736,0.42626,41.87249,113.50384,-0.5667,117.76087,-13.45622
MF,2111721.671,1069,7,31,4.10812,118.35389,1.07925,133.03342,244.05992,-0.5667,239.34004,-14.52553
AR,2112018.311,1070,5,23,19.45419,254.38452,-2.76627,67.49784,299.69357,-0.5667,120.48071,-6.81062
CS,2112028.683,1070,6,3,4.39576,251.17847,-3.37931,77.38804,60.07752,-0.5667,238.29982,-6.27326
EL,2112395.341,1071,6,4,20.18203,93.96982,1.02311,78.74498,119.42947,-0.5667,127.90768,-13.30613
MF,2112486.69,1071,9,4,4.55456,152.31895,1.15684,166.56242,255.83398,-0.5667,254.212,-14.76589
AR,2112830.295,1072,8,12,19.07204,327.54823,-6.63812,145.48512,291.53403,-0.5667,109.27371,-6.00674
CS,2112836.71,1072,8,19,5.03859,325.81822,-6.4418,151.71088,67.96194,-0.5667,252.9654,-6.58458
EL,2113155.344,1073,7,3,20.24788,124.90454,1.18605,106.87656,114.2959,-0.5667,127.15331,-13.38126
MF,2113252.707,1073,10,9,4.96751,187.59851,0.80682,201.74912,272.33348,-0.5667,271.15402,-14.69179
AR,2113623.243,1074,10,14,17.83109,36.65913,-1.20031,207.04939,254.77728,-0.5667,81.57537,-6.3423
CS,2113635.742,1074,10,27,5.80668,32.1962,-0.50736,219.62671,104.2149,-0.5667,283.17198,-6.80795
EL,2113915.328,1075,8,2,19.88244,155.59226,0.97205,135.1632,102.55134,-0.5667,118.75875,-13.23524
MF,2114025.73,1075,11,21,5.51369,230.07353,0.034,244.71283,290.5998,-0.5667,286.2195,-14.55075
AR,2114398.227,1076,11,27,17.4429,83.04725,2.71281,252.09808,238.65364,-0.5667,67.62358,-6.28832
CS,2114412.77,1076,12,12,6.47044,77.3772,3.13893,266.92821,121.34206,-0.5667,293.8441,-6.13862
EL,2114681.297,1077,9,6,19.13819,191.31125,0.35669,169.6689,85.46819,-0.5667,103.20232,-13.21147
MF,2114852.723,1078,2,25,5.36351,318.61126,-1.13094,342.46117,288.91407,-0.5667,269.33151,-14.53835
AR,2115165.242,1079,1,3,17.80709,119.39114,4.31181,289.34053,240.48275,-0.5667,68.32677,-7.06062
CS,2115182.77,1079,1,21,6.48701,112.56421,4.41242,307.13282,121.2529,-0.5667,287.78605,-6.5514
EL,2115472.254,1079,11,6,18.09364,248.28535,-0.70619,230.04802,63.80578,-0.5667,77.00463,-13.30097
MF,2115659.658,1080,5,12,3.78709,32.88485,-0.5128,56.92266,255.51294,-0.5667,235.76517,-14.60143
AR,2115930.261,1081,2,6,18.26921,152.83457,4.39618,324.28201,252.48711,-0.5667,78.43163,-6.99333
CS,2115948.75,1081,2,25,5.99782,145.75297,4.15035,342.76324,110.23725,-0.5667,274.13134,-6.33562
EL,2116291.28,1082,2,2,18.7222,333.24172,-0.95654,320.03659,77.15648,-0.5667,80.5365,-13.37557
MF,2116425.65,1082,6,17,3.60344,71.93711,0.34082,90.80276,242.82679,-0.5667,230.11218,-14.63963
AR,2116697.278,1083,3,15,18.66953,188.47972,3.03626,0.61096,270.34629,-0.5667,94.43858,-6.80922
CS,2116714.718,1083,4,2,5.23685,181.98101,2.49085,17.69004,92.08841,-0.5667,257.79283,-6.45161
EL,2117086.311,1084,4,7,19.46152,37.02174,0.06556,23.86568,106.77492,-0.5667,109.78674,-13.38028
MF,2117187.664,1084,7,18,3.92899,105.55156,0.93901,120.90163,241.72372,-0.5667,235.173,-14.51419
AR,2117473.3,1085,4,29,19.19934,232.73025,-0.4833,44.86844,292.0201,-0.5667,114.02648,-7.05127
CS,2117486.688,1085,5,13,4.51201,228.21322,-1.19871,57.70693,68.60423,-0.5667,242.1662,-6.52352
EL,2117860.335,1086,5,21,20.05072,80.25494,0.84728,65.74309,118.84111,-0.5667,125.65509,-13.44142
MF,2117951.683,1086,8,21,4.39582,139.05289,1.17727,153.25649,250.47441,-0.5667,247.96418,-14.60026
AR,2118275.316,1087,7,10,19.57815,296.85101,-6.46179,113.17653,301.93423,-0.5667,120.2206,-6.66344
CS,2118282.692,1087,7,18,4.60537,294.89235,-6.629,120.23312,57.3953,-0.5667,241.20325,-7.04298
EL,2118623.344,1088,6,22,20.26642,113.57107,1.16807,96.7434,117.13648,-0.5667,128.3168,-13.28871
MF,2118716.701,1088,9,24,4.81557,173.2131,0.9952,187.16394,265.42088,-0.5667,264.44735,-14.51913
AR,2119081.258,1089,9,23,18.20389,13.03834,-3.44857,186.48322,267.31964,-0.5667,90.64165,-6.05237
CS,2119091.73,1089,10,4,5.51095,9.64075,-2.80722,196.89539,91.815,-0.5667,273.57356,-7.00891
EL,2119382.336,1090,7,21,20.06878,143.57442,1.1001,123.98734,107.70055,-0.5667,122.77464,-13.28976
MF,2119486.719,1090,11,3,5.26622,212.38921,0.38085,226.79412,283.72342,-0.5667,281.11351,-14.74375
AR,2119861.227,1091,11,12,17.45962,66.9256,1.53983,236.18594,242.31285,-0.5667,70.94348,-6.02478
CS,2119874.761,1091,11,26,6.26856,61.7364,2.07434,249.95078,117.14171,-0.5667,292.06168,-6.21826
EL,2120144.312,1092,8,21,19.49426,176.03136,0.65282,154.39369,92.89783,-0.5667,110.55549,-13.32308
MF,2120277.745,1093,1,2,5.88166,270.78503,-0.67594,288.42439,298.29253,-0.5667,287.47303,-14.60887
AR,2120630.235,1093,12,20,17.63679,106.11971,3.89759,275.43107,238.20759,-0.5667,66.74929,-6.95883
CS,2120646.773,1094,1,6,6.56299,99.65024,4.13591,292.27533,122.88077,-0.5667,291.55195,-6.38809
EL,2120922.27,1094,10,8,18.47199,221.69363,-0.25316,201.21955,71.96302,-0.5667,88.20666,-13.22893
MF,2121119.671,1095,4,24,4.10241,13.18086,-0.85963,39.05065,264.46348,-0.5667,242.46734,-14.60799
AR,2121396.252,1096,1,25,18.04223,139.78455,4.52971,311.53402,246.95296,-0.5667,73.42056,-6.27225
CS,2121413.76,1096,2,12,6.25188,133.02106,4.41301,329.15672,115.41516,-0.5667,280.09895,-6.18383
EL,2121738.263,1097,1,1,18.30809,301.99148,-1.10815,287.96392,65.72875,-0.5667,71.73625,-13.31686
MF,2121891.65,1097,6,4,3.5942,58.01357,0.03044,78.76882,246.23566,-0.5667,230.79889,-14.63523
AR,2122161.272,1098,2,28,18.52229,174.22663,3.75736,346.13511,262.92586,-0.5667,87.75842,-6.93318
CS,2122179.73,1098,3,19,5.52157,167.26351,3.31038,4.36325,99.83204,-0.5667,263.92886,-6.58545
EL,2122543.3,1099,3,17,19.19859,15.60967,-0.34826,2.71662,97.19411,-0.5667,99.52822,-13.25542
MF,2122654.657,1099,7,7,3.75795,93.18383,0.74948,109.77899,240.88337,-0.5667,232.11211,-14.7365
AR,2122932.291,1100,4,9,18.98057,214.12716,1.23905,25.9064,283.47066,-0.5667,106.40911,-7.21233
CS,2122947.699,1100,4,25,4.77732,208.63235,0.55869,40.79867,78.02548,-0.5667,247.98913,-6.36005
EL,2123324.327,1101,5,6,19.84918,65.50239,0.60448,51.7399,116.26464,-0.5667,121.40842,-13.36548
MF,2123417.676,1101,8,8,4.21363,126.43327,1.13491,141.01347,246.22655,-0.5667,242.42412,-14.69875
AR,2123722.315,1102,6,8,19.56538,268.64855,-4.25518,83.01314,302.6439,-0.5667,122.39086,-6.48611
CS,2123730.684,1102,6,17,4.42787,266.1955,-4.72024,90.98865,56.84563,-0.5667,237.67707,-6.10518
EL,2124090.343,1103,6,11,20.2372,101.51189,1.09342,85.67232,118.96339,-0.5667,128.49522,-13.33076
MF,2124182.694,1103,9,12,4.64847,160.40666,1.11438,174.67451,259.42544,-0.5667,258.15596,-14.82199
AR,2124534.283,1104,8,28,18.78376,345.28272,-5.7675,161.28667,282.69983,-0.5667,102.67058,-6.44597
CS,2124542.718,1104,9,6,5.22258,342.88014,-5.34535,169.54333,76.65423,-0.5667,260.90156,-6.8415
EL,2124850.341,1105,7,10,20.18141,132.2767,1.16909,113.81364,111.93429,-0.5667,125.55634,-13.22001
MF,2124949.711,1105,10,18,5.06606,196.70596,0.66678,211.01455,276.65261,-0.5667,275.09518,-14.80756
AR,2125322.236,1106,10,25,17.65435,48.74248,-0.07326,218.33731,249.15015,-0.5667,77.00188,-6.27802
CS,2125335.747,1106,11,8,5.93997,43.76276,0.60128,232.00065,109.9041,-0.5667,287.1244,-7.2136
EL,2125610.323,1107,8,9,19.74923,163.07706,0.8717,142.15822,99.10912,-0.5667,115.92609,-13.24834
MF,2125726.736,1107,12,4,5.66704,242.86881,-0.20477,258.1868,294.4391,-0.5667,288.32385,-14.64278
AR,2126095.227,1108,12,6,17.4546,91.89381,3.24813,261.49943,237.78799,-0.5667,66.41431,-6.09072
CS,2126110.77,1108,12,22,6.47693,85.83131,3.60349,277.3499,122.58421,-0.5667,293.13659,-6.95908
EL,2126379.288,1109,9,16,18.91347,201.29616,0.15733,179.73994,80.74698,-0.5667,98.33724,-13.25921
MF,2126568.698,1110,3,25,4.75828,344.30465,-1.12979,10.29543,278.13724,-0.5667,255.92615,-14.51323
AR,2126861.246,1111,1,11,17.90388,127.1813,4.45354,297.70217,242.58323,-0.5667,69.92035,-6.91094
CS,2126878.768,1111,1,29,6.43181,120.37196,4.47374,315.4396,119.44547,-0.5667,285.27501,-6.25369
EL,2127181.251,1111,11,27,18.02033,267.90735,-0.93828,251.60838,61.40993,-0.5667,71.77329,-13.26027
MF,2127356.653,1112,5,21,3.67565,42.90105,-0.30913,65.76702,251.43666,-0.5667,233.20893,-14.64865
AR,2127626.265,1113,2,14,18.3549,160.70292,4.22315,332.5343,256.17474,-0.5667,81.67601,-6.80269
CS,2127644.743,1113,3,5,5.82397,153.66266,3.9005,350.92525,106.60546,-0.5667,270.33384,-6.43414
EL,2127996.288,1114,2,19,18.91593,350.23276,-0.76192,337.3145,84.97806,-0.5667,87.56729,-13.25027
MF,2128120.652,1114,6,24,3.64826,79.87381,0.50079,97.72486,241.61376,-0.5667,230.46082,-14.6144
AR,2128394.282,1115,3,24,18.77328,197.62241,2.47865,9.69012,275.106,-0.5667,98.77196,-6.89295
CS,2128410.712,1115,4,10,5.09017,191.56306,1.89571,25.70524,87.00951,-0.5667,254.39387,-6.13607
EL,2128785.317,1116,4,18,19.6143,48.17059,0.28016,34.77182,111.06656,-0.5667,114.77418,-13.45554
MF,2128883.668,1116,7,26,4.02852,113.72567,1.03077,128.83372,243.06162,-0.5667,237.61576,-14.71997
AR,2129174.306,1117,5,12,19.34618,244.97289,-1.71892,57.59784,296.70502,-0.5667,118.06935,-6.88156
CS,2129185.685,1117,5,24,4.45183,241.30227,-2.37501,68.47109,63.38606,-0.5667,239.862,-6.11367
EL,2129556.339,1118,5,29,20.14121,88.59524,0.95683,73.64002,119.40461,-0.5667,127.23733,-13.38748
MF,2129647.687,1118,8,29,4.49536,147.10095,1.17312,161.30885,253.63837,-0.5667,251.71461,-14.69454
AR,2129982.307,1119,7,29,19.36514,314.53458,-6.88773,131.63812,296.95162,-0.5667,114.96392,-6.63435
CS,2129988.704,1119,8,5,4.90447,312.84876,-6.84723,137.80045,62.48742,-0.5667,247.59794,-6.161
EL,2130317.345,1120,6,28,20.26971,120.34902,1.18514,102.72605,115.55018,-0.5667,127.80067,-13.40138
MF,2130413.704,1120,10,3,4.89879,182.137,0.8909,196.36493,269.69969,-0.5667,268.63644,-14.78313
AR,2130781.249,1121,10,5,17.98764,27.41645,-2.14076,198.6568,259.57513,-0.5667,85.28432,-6.41967
CS,2130792.739,1121,10,17,5.72493,23.45002,-1.46457,210.1618,99.4667,-0.5667,279.74709,-6.2966
EL,2131076.333,1122,7,27,19.98867,150.34682,1.03701,130.00383,104.86394,-0.5667,120.82619,-13.41083
MF,2131184.725,1122,11,13,5.40531,222.64223,0.18728,237.17155,287.87946,-0.5667,284.3135,-14.66313
AR,2131558.228,1123,11,21,17.46084,76.88511,2.2549,245.56695,239.80962,-0.5667,68.95293,-6.4937
CS,2131572.766,1123,12,6,6.38617,71.25801,2.74405,260.3777,119.95198,-0.5667,293.35552,-6.30959
EL,2131841.303,1124,8,30,19.28236,185.04839,0.4884,163.41178,88.51114,-0.5667,106.22989,-13.22756
MF,2131992.74,1125,1,29,5.76306,295.30925,-0.97045,316.01516,295.75371,-0.5667,280.25977,-14.52996
AR,2132326.239,1125,12,28,17.74718,114.28907,4.16659,283.81557,239.42562,-0.5667,67.61288,-7.18938
CS,2132343.771,1126,1,15,6.50204,107.4593,4.32559,301.63747,122.09437,-0.5667,289.19399,-6.75743
EL,2132625.26,1126,10,23,18.23833,235.96089,-0.50834,216.50295,67.00124,-0.5667,81.83587,-13.33277
MF,2132818.663,1127,5,5,3.90257,25.03513,-0.66791,49.86039,258.9756,-0.5667,238.22682,-14.56557
AR,2133091.259,1128,2,1,18.22369,147.87628,4.47064,318.83394,250.28878,-0.5667,76.57377,-7.32529
CS,2133109.755,1128,2,20,6.10878,140.76702,4.28266,337.38038,112.38161,-0.5667,276.60218,-6.19586
EL,2133445.273,1129,1,20,18.55226,320.82522,-1.05379,307.49606,72.00951,-0.5667,76.23107,-13.26587
MF,2133586.65,1129,6,11,3.59808,66.15701,0.2088,85.6831,244.06692,-0.5667,230.29274,-14.56181
AR,2133858.273,1130,3,9,18.55902,182.49981,3.35945,355.28916,267.2221,-0.5667,91.51768,-6.12899
CS,2133875.723,1130,3,27,5.3435,175.95551,2.86007,12.43606,95.30179,-0.5667,260.14948,-6.56775
EL,2134244.306,1131,3,30,19.35236,28.68899,-0.10538,15.70265,103.20058,-0.5667,105.84701,-13.28613
MF,2134349.661,1131,7,14,3.85439,100.82842,0.8669,116.72132,241.23932,-0.5667,233.81575,-14.69004
AR,2134631.296,1132,4,20,19.09996,224.79556,0.31138,36.80557,288.50774,-0.5667,110.92381,-7.05735
CS,2134645.692,1132,5,5,4.60123,219.80194,-0.4001,50.65428,72.50484,-0.5667,244.30461,-6.57192
EL,2135021.332,1133,5,15,19.97333,74.72369,0.75523,60.61957,118.09104,-0.5667,124.19816,-13.32967
MF,2135112.681,1133,8,15,4.33261,133.84626,1.16581,148.04245,248.60765,-0.5667,245.65118,-14.50648
AR,2135428.316,1134,6,26,19.58553,284.33291,-5.67311,100.42983,303.40092,-0.5667,121.82432,-6.13341
CS,2135435.686,1134,7,4,4.47588,282.29327,-5.97168,107.4617,55.97037,-0.5667,238.50471,-6.90878
EL,2135785.344,1135,6,18,20.2608,108.98122,1.14389,92.602,117.98019,-0.5667,128.4909,-13.26109
MF,2135877.698,1135,9,19,4.75603,167.88935,1.05324,181.83239,262.89339,-0.5667,261.86829,-14.51189
AR,2136237.269,1136,9,12,18.45625,2.02609,-4.51293,176.23937,273.54805,-0.5667,95.69959,-6.44558
CS,2136246.726,1136,9,22,5.43527,359.11794,-3.9545,185.57886,85.69245,-0.5667,268.74562,-6.36358
EL,2136544.339,1137,7,16,20.12621,139.01925,1.13624,119.81339,109.48771,-0.5667,124.04525,-13.30212
MF,2136646.716,1137,10,27,5.17987,205.95371,0.5083,220.32768,280.89248,-0.5667,278.77893,-14.79696
AR,2137020.232,1138,11,4,17.56568,60.06245,0.89042,228.685,244.69247,-0.5667,73.56983,-6.62677
CS,2137034.754,1138,11,19,6.09419,54.59285,1.52867,243.4198,114.53565,-0.5667,290.13154,-7.23926
EL,2137305.317,1139,8,16,19.61055,170.63108,0.75416,149.18451,95.51781,-0.5667,112.93133,-13.3353
MF,2137429.742,1139,12,19,5.81753,257.46991,-0.46118,273.7359,297.30254,-0.5667,288.9146,-14.5673
AR,2137791.232,1140,12,14,17.56861,100.66796,3.65777,269.90751,237.82081,-0.5667,66.51341,-6.7663
CS,2137807.771,1140,12,31,6.515,94.21354,3.95019,286.76432,123.00203,-0.5667,292.15904,-6.90548
EL,2138079.277,1141,9,28,18.65173,212.86831,-0.0721,191.86139,75.58716,-0.5667,92.51065,-13.22577
MF,2138275.68,1142,4,13,4.32066,2.74048,-0.9954,29.02832,269.44387,-0.5667,246.92573,-14.58296
AR,2138557.25,1143,1,19,17.99734,134.91308,4.52213,306.05719,245.14338,-0.5667,71.97362,-6.66209
CS,2138574.764,1143,2,6,6.33868,128.12838,4.463,323.73177,117.11742,-0.5667,282.31023,-6.09646
EL,2138890.256,1143,12,18,18.14141,287.99049,-1.07739,273.2596,62.71294,-0.5667,70.34165,-13.2563
MF,2139052.651,1144,5,29,3.61535,52.02624,-0.11235,73.65286,248.14903,-0.5667,231.54805,-14.6535
AR,2139322.269,1145,2,22,18.45301,168.82001,3.9759,340.75768,260.17161,-0.5667,85.27246,-6.83601
CS,2139340.735,1145,3,13,5.64348,161.82297,3.58069,359.05599,102.61599,-0.5667,266.47961,-6.50886
EL,2139699.295,1146,3,6,19.0857,5.36291,-0.53354,352.45666,92.27415,-0.5667,94.5895,-13.27854
MF,2139815.655,1146,7,1,3.71414,87.67958,0.647,104.65284,240.99218,-0.5667,231.31662,-14.60243
