Jupiter,Alexandria,,,,,,,,,,,
Modern,ut,Y,M,D,H,long P,lat P,Long S,azm P,alt  P,azm S,alt S
CS,2105650.774,1052,12,16,6.57333,84.62535,-0.14611,270.82979,117.55802,0,294.3823,-5.33482
EL,2105827.331,1053,6,10,19.94639,97.88877,0.19063,84.77753,117.81271,0,125.79887,-10.43404
MF,2105860.678,1053,7,14,4.28194,105.30395,0.24376,116.59599,242.90769,0,237.82434,-10.09934
AR,2106037.238,1054,1,6,17.70194,118.49279,0.74392,292.44841,244.86748,0,67.82665,-5.32489
CS,2106049.775,1054,1,19,6.60111,116.82838,0.76923,305.17421,115.56208,0,289.09337,-5.34016
EL,2106223.33,1054,7,11,19.91778,129.22426,0.75687,114.12067,112.10188,0,123.07975,-10.46473
MF,2106257.695,1054,8,15,4.67167,136.69419,0.79478,147.1918,250.39922,0,248.40547,-10.33889
AR,2106433.256,1055,2,6,18.13472,149.38828,1.39919,323.57738,254.68401,0,77.21314,-5.41666
CS,2106447.757,1055,2,21,6.1675,147.50559,1.41423,338.08736,106.11152,0,276.83261,-5.30085
EL,2106619.311,1055,8,11,19.45417,159.61768,1.09411,143.67581,100.55899,0,112.95342,-10.16401
MF,2106653.71,1055,9,15,5.03583,167.03209,1.10652,177.27483,262.78565,0,262.37626,-10.29365
AR,2106828.272,1056,3,7,18.53139,179.5777,1.65766,353.24748,268.02579,0,90.51522,-6.05261
CS,2106844.729,1056,3,24,5.49222,177.47826,1.65582,9.4334,92.9538,0,262.20759,-5.52314
EL,2107015.283,1056,9,10,18.80167,189.68976,1.12969,173.66302,86.70167,0,99.24289,-10.12234
MF,2107048.725,1056,10,14,5.39472,196.95225,1.11476,206.9025,276.62812,0,276.19338,-10.00253
AR,2107224.285,1057,4,7,18.85,209.75587,1.47385,23.38554,281.79226,0,104.47141,-5.96594
CS,2107239.705,1057,4,23,4.91806,207.80447,1.45603,38.29981,79.00351,0,249.75638,-5.19361
EL,2107412.257,1057,10,12,18.16472,220.32947,0.85319,205.18703,73.34883,0,84.64839,-10.18209
MF,2107444.741,1057,11,14,5.77611,227.53632,0.81602,237.98477,289.24159,0,287.04906,-10.2505
AR,2107622.298,1058,5,10,19.15194,240.73467,0.86842,54.97306,293.04826,0,115.96416,-5.0465
CS,2107635.688,1058,5,24,4.51194,239.03772,0.84105,67.77303,67.35164,0,240.47902,-5.46975
EL,2107811.24,1058,11,15,17.77167,252.39587,0.31695,239.25916,63.91978,0,72.48029,-10.00685
MF,2107842.756,1058,12,17,6.155,259.60358,0.26687,271.37452,297.05095,0,291.3774,-10.33373
AR,2108021.311,1059,6,13,19.45722,273.41895,-0.03886,87.20392,297.86197,0,121.48643,-5.05227
CS,2108032.69,1059,6,25,4.5575,271.96135,-0.06693,98.04773,62.06784,0,238.74686,-5.1038
EL,2108210.247,1059,12,19,17.93361,285.89035,-0.34072,273.67097,62.87429,0,68.87056,-10.6719
MF,2108244.757,1060,1,23,6.17306,294.01451,-0.39718,308.75255,295.74716,0,285.11001,-10.268
AR,2108422.307,1060,7,18,19.37194,308.03916,-0.99149,121.33298,292.74543,0,117.1211,-5.1824
CS,2108433.703,1060,7,30,4.86861,306.55425,-1.01546,132.27864,66.77002,0,245.88443,-5.74585
EL,2108611.266,1061,1,23,18.38389,321.29667,-0.90365,310.02919,71.99243,0,75.55788,-10.73307
MF,2108649.733,1061,3,3,5.59306,330.51274,-0.94754,348.55347,284.34587,0,269.24964,-10.03931
AR,2108825.281,1061,8,25,18.74444,344.1706,-1.6146,157.79262,279.0705,0,103.33004,-5.01771
CS,2108835.722,1061,9,5,5.31917,342.78144,-1.6226,168.0005,80.29017,0,261.08441,-5.40696
EL,2109013.284,1062,3,1,18.82556,357.83661,-1.13317,346.86989,87.77417,0,90.38006,-10.71569
MF,2109054.696,1062,4,12,4.70472,7.74363,-1.13901,27.46241,267.6124,0,250.71871,-10.38407
AR,2109227.25,1062,10,1,18.00056,20.93313,-1.60387,193.98092,262.13008,0,86.78786,-5.4095
CS,2109237.739,1062,10,12,5.7475,19.51271,-1.59458,204.46183,97.2518,0,278.03676,-5.13962
EL,2109416.3,1063,4,8,19.19361,34.49767,-0.91996,23.93759,104.32795,0,107.50491,-10.11751
MF,2109454.672,1063,5,17,4.12611,43.51219,-0.88292,60.87287,252.2273,0,238.23113,-10.41279
AR,2109628.227,1063,11,6,17.45889,56.77571,-0.97625,229.89921,248.12055,0,72.4539,-5.4326
CS,2109638.759,1063,11,17,6.22222,55.34421,-0.95407,240.58597,111.50317,0,290.67229,-5.26264
EL,2109816.32,1064,5,12,19.68028,69.39642,-0.373,57.42827,115.49843,0,120.9868,-10.65833
MF,2109851.668,1064,6,17,4.03111,77.46521,-0.31632,91.15022,243.23706,0,234.18329,-10.30994
AR,2110027.226,1064,12,9,17.42056,90.84435,-0.03876,264.24804,242.18727,0,65.86023,-5.48302
CS,2110038.775,1064,12,21,6.58889,89.28768,-0.01061,276.02934,117.84778,0,294.063,-5.58309
EL,2110215.331,1065,6,15,19.93889,102.59138,0.27931,89.64271,117.47323,0,125.63205,-10.09302
MF,2110248.68,1065,7,19,4.30917,109.9826,0.33121,121.48567,243.55057,0,238.82147,-10.50312
AR,2110424.241,1066,1,10,17.79417,123.04925,0.85433,296.61155,245.94121,0,68.96546,-5.74938
CS,2110437.772,1066,1,24,6.53889,121.26016,0.88017,310.31929,114.57733,0,287.38172,-5.58782
EL,2110611.327,1066,7,16,19.83611,133.78524,0.82047,118.9994,110.65331,0,121.54173,-10.09725
MF,2110644.698,1066,8,19,4.74722,141.02973,0.85426,151.17073,251.94832,0,250.34827,-10.05127
AR,2110820.259,1067,2,10,18.21389,153.8101,1.4607,327.67823,256.49551,0,79.04909,-5.76425
CS,2110835.752,1067,2,26,6.04639,151.80418,1.47413,343.15046,104.37813,0,274.39192,-5.6105
EL,2111006.308,1067,8,15,19.38528,163.90178,1.11809,147.64314,98.65482,0,111.36073,-10.28903
MF,2111040.712,1067,9,19,5.09944,171.31928,1.12628,181.32348,264.74477,0,264.45703,-10.06269
AR,2111216.272,1068,3,12,18.52639,183.84491,1.65908,358.27283,270.01676,0,92.41089,-5.29872
CS,2111231.726,1068,3,28,5.42083,181.87713,1.65456,13.42694,90.89651,0,260.48951,-5.3012
EL,2111402.28,1068,9,14,18.72722,193.98324,1.10957,177.68805,84.71241,0,97.44129,-10.31831
MF,2111436.725,1068,10,19,5.41139,201.47546,1.09066,212.006,278.66568,0,277.98625,-10.56466
AR,2111612.286,1069,4,12,18.85611,214.09717,1.41239,28.32017,283.62142,0,106.22579,-5.34778
CS,2111626.703,1069,4,27,4.86278,212.272,1.39362,42.23948,77.09106,0,248.36294,-5.02883
EL,2111800.253,1069,10,17,18.06667,224.91285,0.79147,210.28482,71.63064,0,82.38908,-10.00143
MF,2111832.742,1069,11,19,5.80778,232.14334,0.75214,243.15307,290.78789,0,288.05315,-10.69492
AR,2112009.302,1070,5,14,19.24944,245.35154,0.75774,58.88925,294.24121,0,117.50659,-5.63069
CS,2112022.688,1070,5,28,4.5125,243.65432,0.72961,71.67334,66.09957,0,239.95014,-5.2079
EL,2112198.241,1070,11,19,17.79417,256.88026,0.2314,243.40986,63.2017,0,71.74884,-10.45295
MF,2112230.758,1070,12,22,6.18056,264.33664,0.17867,276.55645,297.50057,0,291.12441,-10.44758
AR,2112408.314,1071,6,17,19.53417,278.23734,-0.17063,91.10239,297.7593,0,122.03126,-5.72256
CS,2112420.69,1071,6,30,4.56528,276.65108,-0.20123,102.9,62.09499,0,238.98693,-5.42755
EL,2112598.249,1071,12,24,17.97556,290.74523,-0.42787,278.84677,63.57118,0,69.09735,-10.56231
MF,2112632.756,1072,1,28,6.14139,298.88807,-0.48304,313.8837,294.72491,0,283.55603,-10.08198
AR,2112810.305,1072,7,23,19.31361,312.9287,-1.10173,126.21552,291.27116,0,115.69242,-5.175
CS,2112821.705,1072,8,4,4.92333,311.44054,-1.12414,137.18361,68.20108,0,247.59776,-5.82062
EL,2112999.268,1073,1,28,18.44361,326.27176,-0.95719,315.1605,73.89474,0,77.21148,-10.65321
MF,2113038.727,1073,3,9,5.44639,335.72617,-0.99831,354.5631,282.16924,0,266.27306,-10.28773
AR,2113213.277,1073,8,30,18.64111,349.17482,-1.65252,162.74759,276.81485,0,101.11648,-5.05695
CS,2113223.724,1073,9,10,5.37333,347.77963,-1.65825,172.99666,82.53526,0,263.4221,-5.40143
EL,2113401.287,1074,3,6,18.87806,2.84922,-1.13026,351.9132,90.11959,0,92.71963,-10.68535
MF,2113441.694,1074,4,16,4.65139,12.50878,-1.12899,31.42202,265.40567,0,249.2391,-10.01304
AR,2113615.246,1074,10,6,17.89722,25.90326,-1.55088,199.04793,259.91478,0,84.46943,-5.35769
CS,2113625.742,1074,10,17,5.79944,24.48131,-1.53931,209.55704,99.48776,0,280.11895,-5.26584
EL,2113804.302,1075,4,13,19.24972,39.44548,-0.86127,28.87076,106.30988,0,109.68197,-10.06501
MF,2113841.671,1075,5,21,4.10417,48.20542,-0.82039,64.78569,250.54295,0,237.38888,-10.21638
AR,2114016.225,1075,11,11,17.4,61.58056,-0.85946,235.05222,246.73594,0,70.76523,-5.21193
CS,2114026.761,1075,11,22,6.27056,60.14764,-0.83601,245.7623,112.93701,0,291.68275,-5.5365
EL,2114204.322,1076,5,17,19.72361,74.21175,-0.28494,62.30755,116.38824,0,122.16709,-10.42903
MF,2114238.67,1076,6,21,4.06917,82.02888,-0.22869,95.05657,242.70182,0,234.4619,-10.12845
AR,2114415.226,1076,12,14,17.41833,95.43208,0.09362,269.43275,242.1559,0,65.42816,-5.03195
CS,2114426.775,1076,12,26,6.59222,93.87848,0.12137,281.20837,117.94441,0,293.50814,-5.84207
EL,2114602.332,1077,6,19,19.97028,107.03672,0.36324,93.55236,116.9804,0,125.74696,-10.29245
MF,2114635.683,1077,7,23,4.38611,114.40937,0.41337,125.42568,244.31936,0,240.22547,-10.24436
AR,2114812.242,1078,1,15,17.80861,127.44102,0.96023,301.77419,247.10642,0,69.81129,-5.07295
CS,2114824.772,1078,1,28,6.53917,125.78621,0.98265,314.45103,113.42124,0,286.32505,-5.08071
EL,2114998.325,1078,7,20,19.80056,138.11293,0.87779,122.93314,109.17468,0,120.50869,-10.20209
MF,2115032.699,1078,8,24,4.77194,145.56245,0.90941,156.1357,253.66236,0,252.24996,-10.5185
AR,2115207.262,1079,2,14,18.28889,158.19719,1.51295,331.78863,258.3557,0,80.9215,-6.06551
CS,2115222.75,1079,3,2,5.99083,156.197,1.52452,347.2161,102.53794,0,272.73826,-5.28728
EL,2115393.305,1079,8,19,19.3125,168.16205,1.13549,151.62038,96.72495,0,109.70442,-10.40558
MF,2115428.713,1079,9,24,5.11111,175.79571,1.14021,186.36892,266.81343,0,266.50292,-10.62933
AR,2115603.275,1080,3,16,18.59333,188.19673,1.65035,2.30625,272.04801,0,94.49652,-5.60676
CS,2115618.723,1080,4,1,5.3475,186.23027,1.64394,17.42824,88.85685,0,258.75697,-5.13111
EL,2115790.275,1080,9,19,18.59722,198.46262,1.08195,182.72676,82.6609,0,94.8722,-10.05894
MF,2115823.728,1080,10,23,5.47611,205.75682,1.06033,216.1392,280.55751,0,279.72725,-10.40308
AR,2115999.289,1081,4,16,18.93583,218.52693,1.34353,32.29745,285.42002,0,108.17795,-5.74663
CS,2116014.697,1081,5,2,4.73833,216.58052,1.32122,47.13933,75.30172,0,246.21852,-5.56504
EL,2116187.251,1081,10,21,18.02889,229.26791,0.72651,214.40177,70.09155,0,80.89534,-10.29849
MF,2116219.745,1081,11,23,5.88778,236.52326,0.68438,247.31993,292.14677,0,289.10449,-10.38639
AR,2116397.303,1082,5,19,19.27111,249.85658,0.63995,63.77395,295.26125,0,118.4486,-5.22257
CS,2116410.685,1082,6,2,4.45,248.15782,0.61039,76.54621,65.01778,0,238.8386,-5.71662
EL,2116586.241,1082,11,24,17.77833,261.62765,0.14086,248.59213,62.63187,0,70.62476,-10.33213
MF,2116618.758,1082,12,27,6.20306,269.11662,0.08734,281.74867,297.75107,0,290.6752,-10.49142
AR,2116796.314,1083,6,22,19.53472,283.03237,-0.30746,95.97001,297.4532,0,121.76847,-5.60436
CS,2116808.691,1083,7,5,4.58861,281.44326,-0.3379,107.77268,62.33252,0,239.50635,-5.67576
EL,2116986.251,1083,12,29,18.03,295.7043,-0.51433,284.03829,64.48975,0,69.59808,-10.51453
MF,2117021.752,1084,2,3,6.05361,304.1072,-0.56972,320.01959,293.42631,0,281.23487,-10.32011
AR,2117198.302,1084,7,28,19.25639,318.01928,-1.20872,131.11203,289.57957,0,114.18717,-5.29098
CS,2117209.708,1084,8,9,4.99417,316.52451,-1.22963,142.11363,69.85127,0,249.5696,-5.71544
EL,2117387.271,1085,2,2,18.51389,331.40491,-1.00641,320.29425,75.96858,0,79.09614,-10.71352
MF,2117426.723,1085,3,14,5.35583,340.87093,-1.04213,359.58334,279.93938,0,264.03591,-10.04444
AR,2117601.273,1085,9,4,18.54611,354.43531,-1.67968,167.73854,274.39976,0,98.92026,-5.22274
CS,2117611.727,1085,9,15,5.44639,353.03695,-1.68324,178.01756,84.94494,0,265.92807,-5.16418
EL,2117790.287,1086,3,12,18.89722,8.27737,-1.11737,357.92351,92.65725,0,95.2073,-10.09961
MF,2117830.687,1086,4,22,4.49889,17.91769,-1.1106,37.30286,262.93676,0,246.46063,-10.4174
AR,2118003.242,1086,10,11,17.81083,31.11944,-1.4838,204.13308,257.66184,0,82.28997,-5.44472
CS,2118013.745,1086,10,22,5.87194,29.69389,-1.47017,214.67856,101.76588,0,282.24482,-5.17437
EL,2118192.305,1087,4,18,19.31889,44.54218,-0.79375,33.8048,108.23473,0,111.87153,-10.14031
MF,2118229.669,1087,5,26,4.04583,53.26649,-0.74871,69.64637,248.87043,0,236.14751,-10.42933
AR,2118404.223,1087,11,16,17.36167,66.54868,-0.73296,240.20847,245.48256,0,69.3245,-5.10016
CS,2118414.764,1087,11,27,6.33083,65.11624,-0.70863,250.93528,114.24534,0,292.59013,-5.62411
EL,2118592.324,1088,5,22,19.7675,79.10053,-0.19301,67.17305,117.08296,0,123.1945,-10.26408
MF,2118626.67,1088,6,26,4.07139,86.87989,-0.13623,99.9145,242.34919,0,234.53963,-10.46955
AR,2118802.229,1088,12,18,17.50278,100.1897,0.22437,273.59989,242.34456,0,65.84062,-5.59393
CS,2118813.778,1088,12,30,6.66444,98.63949,0.25165,285.36943,117.82236,0,293.45393,-5.1306
EL,2118989.333,1089,6,23,19.99194,111.47026,0.44505,97.45315,116.30954,0,125.68473,-10.47677
MF,2119023.684,1089,7,28,4.41583,119.02901,0.49447,130.31347,245.30005,0,241.53303,-10.65617
AR,2119199.246,1090,1,19,17.89389,131.88518,1.0563,305.91064,248.43026,0,71.16995,-5.4151
CS,2119212.769,1090,2,2,6.45306,130.10633,1.07866,319.56694,112.18305,0,284.3189,-5.38455
EL,2119385.323,1090,7,24,19.75361,142.35821,0.9291,126.85434,107.62388,0,119.3347,-10.27355
MF,2119419.702,1090,8,28,4.83667,149.79002,0.95701,160.1226,255.34306,0,254.22585,-10.31666
AR,2119595.261,1091,2,19,18.27583,162.31266,1.55696,336.85951,260.15014,0,82.53919,-5.14407
CS,2119609.747,1091,3,6,5.92361,160.44502,1.56503,351.25679,100.69896,0,271.0085,-5.06505
EL,2119781.299,1091,8,24,19.17667,172.52,1.14553,156.56829,94.71843,0,107.22502,-10.04648
MF,2119815.715,1091,9,28,5.1625,179.94262,1.14678,190.4277,268.74397,0,268.46641,-10.54329
AR,2119990.277,1092,3,20,18.64833,192.38922,1.63298,6.32311,273.99621,0,96.48624,-5.76845
CS,2120005.719,1092,4,5,5.2675,190.42735,1.62457,21.39981,86.8949,0,257.00943,-5.05304
EL,2120177.272,1092,9,23,18.52083,202.62042,1.05038,186.76467,80.78808,0,93.04142,-10.19452
MF,2120210.731,1092,10,27,5.53389,209.93333,1.02526,220.25042,282.35694,0,281.33874,-10.31779
AR,2120387.289,1093,4,21,18.9325,222.71347,1.26846,37.20981,287.05167,0,109.67935,-5.00071
CS,2120401.695,1093,5,6,4.685,220.89108,1.24551,51.06894,73.58537,0,244.92739,-5.51315
EL,2120575.248,1093,10,26,17.94139,233.77739,0.65687,219.52434,68.60865,0,78.78014,-10.05883
MF,2120606.748,1093,11,27,5.96278,240.84581,0.61395,251.48312,293.36945,0,290.00225,-10.1146
AR,2120784.307,1094,5,23,19.3625,254.44701,0.52154,67.68892,296.13508,0,119.71621,-5.75858
CS,2120797.686,1094,6,6,4.46778,252.74739,0.49126,80.44546,64.07833,0,238.61235,-5.45102
EL,2120974.241,1094,11,29,17.77222,266.37323,0.05045,253.77096,62.25768,0,69.70094,-10.19827
MF,2121006.759,1095,1,1,6.21833,273.90246,-0.00352,286.92693,297.79813,0,290.03098,-10.48735
AR,2121184.314,1095,6,27,19.52944,287.88411,-0.44248,100.82778,296.93972,0,121.33459,-5.54366
CS,2121196.693,1095,7,10,4.62278,286.28904,-0.47261,112.64774,62.77811,0,240.27308,-5.86534
EL,2121374.254,1096,1,3,18.0925,300.72464,-0.59752,289.22052,65.61157,0,70.34456,-10.51418
MF,2121409.75,1096,2,8,6.01056,309.16342,-0.65086,325.13526,291.99505,0,279.46215,-10.00213
AR,2121586.3,1096,8,2,19.19667,323.23943,-1.30739,136.02592,287.70327,0,112.58628,-5.47391
CS,2121597.711,1096,8,14,5.07444,321.74083,-1.32669,147.0519,71.69107,0,251.73377,-5.47363
EL,2121776.273,1097,2,8,18.54306,336.87531,-1.04791,326.41483,78.2806,0,81.11939,-10.12586
MF,2121815.717,1097,3,20,5.21083,346.3505,-1.07914,5.57126,277.49591,0,261.07867,-10.193
AR,2121989.269,1097,9,9,18.45556,359.83921,-1.69191,172.73893,271.88873,0,96.73606,-5.46227
CS,2122000.727,1097,9,21,5.45333,358.30215,-1.69263,184.04492,87.39203,0,268.29942,-5.91729
EL,2122178.29,1098,3,17,18.97056,13.55168,-1.09533,2.9493,95.10596,0,97.75254,-10.32803
MF,2122218.684,1098,4,27,4.40778,23.17028,-1.08165,42.21547,260.58333,0,244.50255,-10.39781
AR,2122391.239,1098,10,16,17.73417,36.41929,-1.40343,209.23697,255.4567,0,80.20256,-5.5761
CS,2122401.748,1098,10,27,5.95306,34.99152,-1.38801,219.81452,104.00151,0,284.31547,-5.00849
EL,2122580.308,1099,4,23,19.3925,49.6754,-0.7195,38.73045,110.04696,0,113.99314,-10.24193
MF,2122616.669,1099,5,30,4.05139,58.13116,-0.67153,73.56597,247.40101,0,235.68473,-10.14114
AR,2122791.225,1099,11,20,17.40917,71.66509,-0.60184,244.37922,244.38656,0,68.80002,-5.83377
CS,2122802.766,1099,12,2,6.39083,70.10056,-0.57472,256.13122,115.38045,0,293.29918,-5.69039
EL,2122980.325,1100,5,27,19.80667,83.99546,-0.09905,72.0462,117.57292,0,124.01121,-10.08824
MF,2123013.672,1100,6,30,4.13278,91.51227,-0.04382,103.8293,242.20495,0,235.25103,-10.19145
AR,2123190.23,1100,12,23,17.51861,104.82004,0.35621,278.78967,242.71637,0,65.86155,-5.16006
CS,2123201.777,1101,1,4,6.65333,103.27322,0.38269,290.55275,117.51311,0,292.5205,-5.31815
EL,2123377.331,1101,6,28,19.95278,116.13635,0.52639,102.32289,115.42492,0,124.88671,-10.12389
MF,2123410.687,1101,8,1,4.4975,123.45125,0.57212,134.27244,246.38676,0,243.19569,-10.36097
AR,2123586.249,1102,1,23,17.98222,136.37117,1.14831,310.05775,249.88975,0,72.6608,-5.78965
CS,2123600.765,1102,2,7,6.36139,134.46962,1.17019,324.68521,110.81051,0,282.20756,-5.65182
EL,2123772.321,1102,7,28,19.70306,146.65401,0.97682,130.79681,105.96744,0,118.06866,-10.37055
MF,2123806.704,1102,9,1,4.90444,154.07392,1.00081,164.13037,257.11544,0,256.26616,-10.07024
AR,2123982.264,1103,2,23,18.345,166.65669,1.59329,340.94877,262.09095,0,84.50432,-5.41327
CS,2123997.741,1103,3,11,5.78667,164.66845,1.59912,356.29126,98.82474,0,268.42343,-5.45454
EL,2124168.296,1103,8,28,19.09917,176.75765,1.15098,160.55704,92.74865,0,105.47402,-10.17474
MF,2124202.718,1103,10,2,5.22139,184.18778,1.148,194.49984,270.7242,0,270.45867,-10.37172
AR,2124377.28,1104,3,24,18.71639,196.74431,1.60749,10.33646,275.99817,0,98.56661,-6.08783
CS,2124393.714,1104,4,10,5.12444,194.66042,1.59565,26.34743,84.93042,0,254.50393,-5.54303
EL,2124564.269,1104,9,27,18.45333,206.90742,1.01244,190.82991,78.902,0,91.2646,-10.40869
MF,2124597.733,1104,10,31,5.60333,214.24321,0.98364,224.38797,284.15181,0,282.93494,-10.1197
AR,2124774.293,1105,4,25,19.02111,227.22489,1.18427,41.1648,288.70873,0,111.54353,-5.48729
CS,2124788.694,1105,5,10,4.64806,225.40374,1.16009,54.99101,71.88316,0,243.82767,-5.34288
EL,2124962.247,1105,10,30,17.92306,238.20952,0.58254,223.64348,67.27859,0,77.51069,-10.43883
MF,2124994.75,1105,12,2,5.99972,245.53415,0.53605,256.66043,294.5359,0,290.5448,-10.40791
AR,2125172.308,1106,5,28,19.39056,259.11659,0.39257,72.55363,296.84076,0,120.4234,-5.51636
CS,2125184.688,1106,6,10,4.50917,257.53909,0.36375,84.3575,63.29158,0,238.66191,-5.02428
EL,2125362.241,1106,12,4,17.78528,271.24983,-0.04383,258.95136,62.09634,0,69.06468,-10.15908
MF,2125394.76,1107,1,6,6.23306,278.81454,-0.09827,292.09756,297.61954,0,289.23814,-10.34243
AR,2125572.313,1107,7,2,19.52306,292.89118,-0.57927,105.69002,296.1868,0,120.75994,-5.59851
CS,2125584.695,1107,7,15,4.67528,291.29387,-0.60887,117.51805,63.46457,0,241.36794,-5.89317
EL,2125762.257,1108,1,8,18.16333,305.82306,-0.67871,294.38687,66.94811,0,71.355,-10.58498
MF,2125798.746,1108,2,14,5.90722,314.51929,-0.73108,331.2283,290.29413,0,276.90889,-10.12026
AR,2125975.294,1108,8,8,19.05833,328.37809,-1.39912,141.89555,285.73046,0,110.05233,-5.03409
CS,2125985.715,1108,8,19,5.15694,327.00336,-1.41453,151.99456,73.68771,0,254.02419,-5.17639
EL,2126164.276,1109,2,13,18.61611,342.09311,-1.08142,331.51108,80.56728,0,83.30474,-10.28214
MF,2126204.711,1109,3,26,5.06028,351.79745,-1.10777,11.52286,275.01311,0,258.11365,-10.38414
AR,2126378.262,1109,9,15,18.28861,5.01562,-1.69118,178.72747,269.47262,0,93.64108,-5.00576
CS,2126388.73,1109,9,26,5.52833,3.60728,-1.68896,189.08945,89.87377,0,270.80946,-5.6591
EL,2126566.293,1110,3,22,19.03694,18.72347,-1.0656,7.93891,97.47258,0,100.23987,-10.48125
MF,2126605.682,1110,5,1,4.37056,28.07746,-1.04526,46.14704,258.44185,0,243.296,-10.02628
AR,2126779.236,1110,10,21,17.655,41.52103,-1.3141,214.34541,253.43359,0,78.13276,-5.58526
CS,2126789.751,1110,11,1,6.02083,40.09272,-1.29683,224.94924,106.05951,0,286.14886,-5.02549
EL,2126968.311,1111,4,28,19.455,54.65969,-0.6422,43.63469,111.66503,0,115.90092,-10.20811
MF,2127004.667,1111,6,4,4.00611,63.07243,-0.59129,78.41685,246.07265,0,234.74767,-10.43854
AR,2127179.224,1111,11,25,17.38,76.43283,-0.46974,249.54387,243.54537,0,67.6203,-5.57897
CS,2127190.768,1111,12,7,6.43083,74.86847,-0.44202,261.31292,116.28566,0,293.68215,-5.91366
EL,2127367.328,1112,5,31,19.87694,88.52279,-0.00915,75.9562,117.84019,0,124.91374,-10.41329
MF,2127401.673,1112,7,5,4.14333,96.22852,0.04746,108.69753,242.25981,0,235.67287,-10.61077
AR,2127577.233,1112,12,27,17.60194,109.401,0.47944,282.95855,243.27234,0,66.52545,-5.58435
CS,2127589.776,1113,1,9,6.62111,107.72783,0.50728,295.71765,117.04012,0,291.31814,-5.6086
EL,2127764.331,1113,7,2,19.95028,120.47591,0.60138,106.22805,114.456,0,124.43438,-10.23971
MF,2127797.691,1113,8,5,4.57222,127.77042,0.64442,138.21746,247.57671,0,244.88325,-10.11791
AR,2127973.253,1114,1,27,18.06111,140.74428,1.23209,314.18753,251.41579,0,74.18524,-6.07135
CS,2127987.764,1114,2,11,6.32889,138.84648,1.2524,328.78915,109.32312,0,280.79149,-5.27509
EL,2128159.319,1114,8,1,19.64472,150.89144,1.01839,134.73872,104.26182,0,116.69543,-10.4425
MF,2128194.705,1114,9,6,4.91833,158.52407,1.03964,169.12481,259.01724,0,258.26375,-10.62464
AR,2128369.267,1115,2,27,18.41056,170.96481,1.6211,345.01897,264.04871,0,86.48516,-5.66168
CS,2128384.738,1115,3,15,5.71639,168.98099,1.6249,0.3193,96.87364,0,266.67018,-5.22898
EL,2128555.293,1115,9,1,19.02056,180.99043,1.15012,164.56246,90.77003,0,103.68631,-10.30253
MF,2128589.72,1115,10,6,5.28028,188.43428,1.14298,198.58568,272.70236,0,272.41666,-10.21092
AR,2128765.28,1116,3,29,18.71222,200.99927,1.5734,15.31969,277.93019,0,100.41196,-5.34637
CS,2128780.711,1116,4,14,5.05556,199.04371,1.55968,30.31607,82.92063,0,252.88973,-5.39878
EL,2128952.264,1116,10,2,18.33583,211.44164,0.96712,195.89108,76.96018,0,88.79972,-10.20028
MF,2128985.735,1116,11,5,5.62861,218.80779,0.93572,229.53789,285.9806,0,284.34814,-10.64735
AR,2129161.296,1117,4,29,19.11583,231.80113,1.09249,45.11563,290.28676,0,113.38527,-6.0265
CS,2129175.693,1117,5,14,4.62111,229.97834,1.0671,58.92441,70.25591,0,242.84749,-5.14047
EL,2129350.244,1117,11,4,17.86389,242.91254,0.50217,228.7984,66.00806,0,75.70107,-10.32094
MF,2129382.752,1117,12,7,6.03889,250.27094,0.45394,261.85837,295.55223,0,290.90516,-10.63604
AR,2129560.309,1118,6,2,19.41806,263.84149,0.25961,77.42459,297.36787,0,120.96459,-5.32395
CS,2129572.687,1118,6,15,4.49056,262.26367,0.23007,89.2168,62.69687,0,238.2554,-5.36001
EL,2129750.242,1118,12,9,17.81,276.1566,-0.13785,264.14643,62.15161,0,68.65507,-10.11974
MF,2129782.76,1119,1,11,6.23944,283.75014,-0.19219,297.27669,297.22286,0,288.25297,-10.16824
AR,2129960.313,1119,7,7,19.505,297.90137,-0.71172,110.56378,295.22731,0,119.97094,-5.64933
CS,2129972.697,1119,7,20,4.73278,296.29855,-0.74054,122.41468,64.3609,0,242.65158,-5.91962
EL,2130150.26,1120,1,13,18.23389,310.90668,-0.75443,299.56518,68.45641,0,72.54842,-10.61314
MF,2130187.741,1120,2,20,5.79194,319.85192,-0.80517,337.31553,288.43883,0,274.20906,-10.26149
AR,2130363.291,1120,8,13,18.98083,333.58087,-1.47707,146.83272,283.6181,0,108.17,-5.20061
CS,2130374.715,1120,8,25,5.15667,332.07071,-1.49134,157.93386,75.71966,0,256.07658,-6.0387
EL,2130552.278,1121,2,18,18.68333,347.25972,-1.10615,336.60741,82.89358,0,85.55002,-10.37795
MF,2130592.707,1121,3,31,4.95972,356.95636,-1.12606,16.50395,272.62904,0,255.85328,-10.24317
AR,2130766.258,1121,9,20,18.18861,10.2267,-1.67675,183.76151,267.04503,0,91.34502,-5.11444
CS,2130776.733,1121,10,1,5.59583,8.81559,-1.6722,194.15586,92.30924,0,273.22276,-5.52039
EL,2130954.296,1122,3,27,19.10028,23.83686,-1.02812,12.93312,99.76196,0,102.67297,-10.5621
MF,2130993.678,1122,5,6,4.28167,33.16009,-1.0019,51.04413,256.30368,0,241.46914,-10.15206
AR,2131167.233,1122,10,26,17.58028,46.54537,-1.21747,219.46549,251.5601,0,76.13892,-5.54069
