Modern Saturn,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
conjunction,,,,first station,,,,opposition,,,,second station,,,,conjunction,first station,opposition,second station,conjunction,,,,first station,,,,opposition,,,,second station,,,
Y,M,D,H,Y,M,D,H,Y,M,D,H,Y,M,D,H,,,,,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean,xlong,xlmean,xls,xlsmean
1147,5,13,12.58937,1147,9,13,20.36485,1147,11,19,8.55881,1148,1,25,11.61636,2140131.94146,2140255.26543,2140321.77352,2140388.90091,57.04554,58.4299,58.03409,57.04554,67.58602,62.56097,176.63539,178.59946,64.15295,64.78883,243.3269,244.15295,60.62957,67.03744,311.64038,310.31688
1148,5,27,4.29414,1148,9,27,10.21294,1148,12,3,0.83345,1149,2,7,22.82883,2140511.59582,2140634.84244,2140701.45163,2140768.3681,71.25076,71.14743,71.80395,71.25076,81.84239,75.27591,190.81836,192.72842,78.38158,77.50716,258.02729,258.38158,74.88041,79.74871,325.96904,324.3376
1149,6,10,20.58639,1149,10,11,20.42696,1149,12,17,16.51039,1150,2,22,11.88107,2140891.27466,2141014.26802,2141081.10483,2141147.91194,85.4801,83.86579,85.56977,85.4801,96.07127,87.98578,204.97013,206.70814,92.58565,90.22465,272.72676,272.58565,89.11245,92.46254,340.27568,338.43389
1150,6,25,11.13403,1150,10,26,1.64412,1151,1,1,5.33068,1151,3,9,0.40001,2141270.88082,2141393.4854,2141460.63901,2141527.43357,99.6378,96.58171,99.25919,99.6378,110.17803,100.68867,219.01186,220.48265,106.67241,102.93816,287.29987,286.67241,103.23077,105.17562,354.45583,352.50827
1151,7,9,21.79626,1151,11,9,0.5621,1152,1,15,13.3434,1152,3,22,10.81431,2141650.32508,2141772.44032,2141839.97287,2141906.86749,113.63593,109.2922,112.81352,113.63593,124.07982,113.38278,232.87314,233.99846,120.56172,115.64496,301.62488,300.56173,117.15243,117.88577,8.42529,6.49621
1152,7,23,2.79655,1152,11,21,15.61265,1153,1,28,14.97938,1153,4,5,17.5346,2142029.53342,2142151.06743,2142219.04104,2142286.14751,127.40153,121.99479,126.18833,127.40153,137.71193,126.0659,246.47157,247.19116,134.18916,128.34286,315.61546,314.18916,130.81146,130.59077,22.13205,20.33245
1153,8,6,0.83077,1153,12,4,21.99925,1154,2,11,9.20016,1154,4,19,19.41316,2142408.45151,2142529.33353,2142597.80024,2142665.22578,140.88104,134.68766,139.35166,140.88104,151.03182,138.73693,259.73723,260.02805,147.51206,141.0304,329.21066,327.51206,144.16345,143.289,35.54724,33.96985
1154,8,19,15.11591,1154,12,17,19.87231,1155,2,24,19.47441,1155,5,3,15.44944,2142787.04673,2142907.24491,2142976.22833,2143044.06062,154.04231,147.36972,152.2827,154.04231,164.01849,151.39608,272.65639,272.5153,160.50861,153.70686,342.3819,340.50861,157.18582,155.97908,48.63602,47.36731
1155,9,1,21.35051,1155,12,30,10.70119,1156,3,8,21.74865,1156,5,16,4.25725,2143165.3065,2143284.86278,2143354.32309,2143422.59428,166.87296,160.04054,164.96888,166.87296,176.67091,164.04539,285.2731,284.71325,173.17661,166.37215,355.12861,353.17661,169.87622,168.65908,61.36781,60.46791
1156,9,13,19.72231,1157,1,10,19.98302,1157,3,21,16.4071,1157,5,29,9.03174,2143543.23866,2143662.24952,2143732.10053,2143800.79322,179.38069,172.70038,177.42407,179.38069,189.00522,176.68697,297.62022,296.6834,185.53183,179.02681,7.46413,5.53184,182.24919,181.32786,73.74198,73.23859
1157,9,26,10.79551,1158,1,22,23.6231,1158,4,3,4.12729,1158,6,11,6.35346,2143920.86671,2144039.40119,2144109.58887,2144178.68163,191.58867,185.35004,189.67621,191.58867,201.0504,189.32067,309.68892,308.42184,197.60212,191.67179,19.42996,17.60212,194.33212,193.98624,85.79712,85.70319
1158,10,8,19.3578,1159,2,3,21.80223,1159,4,15,9.81372,1159,6,23,21.72791,2144298.22347,2144416.32532,2144486.8258,2144556.32223,203.52927,197.99061,201.74081,203.52927,212.84558,201.94675,321.48194,319.93601,209.42461,204.30835,31.07707,29.42461,206.16229,206.63631,97.60935,97.92355
1159,10,20,22.41717,1160,2,15,16.91374,1160,4,26,10.56013,1160,7,5,8.16917,2144675.35095,2144793.12164,2144863.8569,2144933.75728,215.24387,210.6235,213.65325,215.24386,224.43719,214.56854,333.07574,331.3242,221.04421,216.93801,42.45324,41.04421,217.78437,219.27951,109.23435,109.94132
1160,10,31,21.10925,1161,2,26,11.2789,1161,5,8,7.50668,1161,7,17,13.2789,2145052.29645,2145169.88685,2145240.72968,2145310.97019,226.7791,223.25029,225.45358,226.7791,235.8739,227.1893,344.56359,342.68174,232.50776,229.56237,53.62641,52.50776,229.24549,231.91526,120.67775,121.74012
1161,11,12,16.60513,1162,3,10,5.30746,1162,5,20,1.86726,1162,7,29,13.21343,2145429.10878,2145546.63804,2145617.4947,2145687.96746,238.18308,235.87263,237.16911,238.18308,247.20593,239.80958,355.96724,354.02545,243.86511,242.18311,64.65992,63.86511,240.59523,244.54379,131.96276,133.32638
1162,11,24,10.16901,1163,3,21,23.05866,1163,5,31,18.94366,1163,8,10,10.49446,2145805.84061,2145923.37768,2145994.20622,2146064.85417,249.50771,248.49226,248.84773,249.50771,258.487,252.42948,7.28528,5.35778,255.16972,254.80207,75.60365,75.16972,251.8861,257.16861,143.18876,144.80367
1163,12,6,3.08098,1164,4,1,18.37117,1164,6,11,11.98956,1164,8,21,7.21003,2146182.54527,2146300.18236,2146370.91646,2146441.71732,260.80557,261.11099,260.53191,260.80557,269.77077,265.05156,18.59216,16.75422,266.47308,267.42098,86.53041,86.47308,263.17075,269.79265,154.4518,156.25774
1164,12,16,20.58311,1165,4,13,17.826,1165,6,23,6.25745,1165,9,2,3.15658,2146559.27453,2146677.15965,2146747.67763,2146818.54842,272.12766,273.73054,272.24397,272.12766,281.10987,277.67942,29.99219,28.32079,277.82662,280.0416,97.51488,97.82662,274.50206,282.41561,165.76065,167.68022
1165,12,28,15.98302,1166,4,25,22.22324,1166,7,5,3.08649,1166,9,13,22.63707,2146936.08286,2147054.34287,2147124.5455,2147195.36011,283.52769,286.35274,284.03138,283.52769,292.55798,290.31417,41.52692,40.09033,289.28535,292.6658,108.60748,109.28535,285.93431,295.03792,177.1215,179.08356
1167,1,9,14.60639,1167,5,8,7.39832,1167,7,17,3.81235,1167,9,25,19.77266,2147313.0255,2147431.72516,2147501.57575,2147572.24076,295.06011,298.97944,295.94025,295.06011,304.17019,302.9556,53.19968,52.05609,300.90411,305.29543,119.87543,120.90411,297.52307,307.66254,188.62882,190.55488
1168,1,21,17.77155,1168,5,19,22.49009,1168,7,28,9.70926,1168,10,6,21.06208,2147690.15738,2147809.35399,2147878.82145,2147949.29448,306.77905,311.61248,308.00128,306.77905,316.00056,315.60528,65.05601,64.26484,312.73525,317.93228,131.39344,132.73525,309.32226,320.29296,200.38996,202.19679
1169,2,2,2.68815,1169,6,1,21.27159,1169,8,9,21.88351,1169,10,19,3.26127,2148067.5289,2148187.30321,2148256.32871,2148326.55278,318.7342,324.25354,320.24773,318.7342,328.09483,328.2657,77.18319,76.7894,324.82418,330.5779,143.22055,144.82418,321.37897,332.93024,212.42459,214.04033
1170,2,14,18.34948,1170,6,15,4.40013,1170,8,22,17.20912,1170,10,31,14.11219,2148445.18146,2148565.60024,2148634.13394,2148704.00491,330.96634,336.90402,332.7078,330.96634,340.48852,340.93777,89.62888,89.65676,337.20681,343.23349,155.4076,157.20681,333.73073,345.574,224.72658,226.07492
1171,2,27,17.51351,1171,6,28,19.57886,1171,9,4,20.33258,1171,11,13,6.76639,2148823.14663,2148944.23268,2149012.26409,2149081.69883,343.50661,349.56497,345.39814,343.50661,353.20717,353.62107,102.38716,102.85473,349.90969,355.89997,167.98811,169.90969,346.40486,358.22587,237.34231,238.34784
1172,3,12,0.66,1172,7,11,17.70082,1172,9,17,7.54033,1172,11,25,7.07549,2149201.4444,2149323.15443,2149390.73108,2149459.71171,356.37471,2.23707,358.32744,356.37471,6.26228,6.31407,115.44668,116.33785,2.94457,8.57773,180.99365,182.94458,359.41573,10.88842,250.32753,250.93513
1173,3,25,15.87847,1173,7,25,21.87078,1173,10,1,2.69806,1173,12,8,15.53835,2149580.0785,2149702.32818,2149769.52932,2149838.06433,9.57431,14.92043,11.48444,9.57431,19.64849,19.0155,128.80395,130.06935,16.30596,21.26659,194.43487,196.30596,12.76062,23.56235,263.68828,263.85729
1174,4,8,14.82333,1174,8,9,7.60063,1174,10,15,5.22249,1174,12,22,7.56512,2149959.03454,2150081.73359,2150148.6345,2150216.73211,23.09123,27.61457,24.8552,23.09123,33.34062,31.7247,142.44737,144.02919,29.96988,33.96573,208.28242,209.96988,26.41648,36.24684,277.38084,277.09009
1175,4,22,20.63244,1175,8,23,21.53757,1175,10,29,13.97223,1176,1,5,6.16252,2150338.27658,2150461.3143,2150527.99907,2150595.67367,36.89005,40.31829,38.40878,36.89005,47.29058,44.43977,156.34666,158.16181,43.88947,46.67355,222.49009,223.88947,40.33728,48.9405,291.33365,290.59274
1176,5,6,7.89363,1176,9,6,13.63748,1176,11,12,3.31593,1177,1,18,10.27038,2150717.7458,2150840.98513,2150907.55506,2150974.84483,50.91278,53.02963,52.08837,50.91278,61.42965,57.15786,170.4457,172.38326,57.99773,59.3878,236.98167,237.99773,54.4564,61.64185,305.47752,304.32169
1177,5,20,22.8108,1177,9,21,5.62713,1177,11,26,19.28357,1178,2,1,19.0564,2151097.36735,2151220.65136,2151287.22038,2151354.21091,65.08566,65.74606,65.84978,65.08566,75.6742,69.87579,184.65405,186.60019,72.21374,72.1057,251.64132,252.21375,68.6914,74.34973,319.74784,318.24277
1178,6,4,15.26578,1178,10,5,18.82464,1178,12,11,11.64416,1179,2,16,7.18395,2151477.05297,2151600.20126,2151666.90207,2151733.71623,79.32169,78.46465,79.63658,79.32169,89.9309,82.58983,198.86555,200.70244,86.4459,84.82415,266.35332,266.4459,82.94961,87.06227,334.06342,332.30108
1179,6,19,6.96597,1179,10,20,2.94468,1179,12,26,2.15291,1180,3,1,20.62574,2151856.70715,2151979.53959,2152046.5066,2152113.2763,93.52672,91.18218,93.36702,93.52672,104.1061,95.29678,212.98143,214.59617,100.602,97.54002,280.99855,280.60201,97.13762,99.77665,348.32497,346.41337
1180,7,2,19.77507,1180,11,2,4.58666,1181,1,8,12.79571,1181,3,16,9.22657,2152236.24086,2152358.60801,2152425.95005,2152492.80134,107.61302,103.89567,106.99093,107.61302,118.11542,107.99469,226.92172,228.22385,114.59934,110.25049,295.45076,294.59934,111.17004,112.48985,2.43091,0.49112
1181,7,17,3.82306,1181,11,15,23.02675,1182,1,22,17.84841,1182,3,30,18.63307,2152615.57619,2152737.37635,2152805.16058,2152872.19328,121.50379,116.60252,120.46663,121.50379,131.88811,120.68255,240.63334,241.55576,128.3671,122.95316,309.6159,308.3671,124.97374,125.1986,16.29451,14.43768
1182,7,31,5.57146,1182,11,29,10.15708,1183,2,5,16.0202,1183,4,13,22.83657,2152994.64904,2153115.84011,2153184.08441,2153251.36842,135.13585,129.30058,133.74118,135.13585,145.37125,133.3602,254.08553,254.58747,141.85226,135.64622,323.42498,321.85226,138.49364,137.90008,29.8476,28.17056
1183,8,13,23.98714,1183,12,12,13.82975,1184,2,19,6.54577,1184,4,26,21.03102,2153373.41636,2153493.99314,2153562.68964,2153630.29319,148.46676,141.9884,146.79254,148.46676,158.53272,146.02745,267.24547,267.31291,155.02341,148.32862,336.81749,335.02341,151.69536,150.59318,43.0602,41.65666
1184,8,26,10.52364,1184,12,24,9.23646,1185,3,3,13.0678,1185,5,10,12.79169,2153751.85538,2153871.80175,2153940.96139,2154008.94989,161.47408,154.66523,159.61798,161.47408,171.35952,158.68315,280.06292,279.69887,167.86587,160.99984,349.78077,347.86587,164.5633,163.2773,55.94469,54.87853
1185,9,8,13.05151,1186,1,5,20.58056,1186,3,16,11.68407,1186,5,23,22.04018,2154129.96071,2154249.27442,2154318.90373,2154387.33524,174.1525,167.33088,172.20815,174.1525,183.85755,171.32761,292.52031,291.75371,180.38364,173.66003,2.32831,0.38364,177.10125,175.95233,68.52138,67.83296
1186,9,21,7.89386,1187,1,18,1.91841,1187,3,29,2.94994,1187,6,6,0.4912,2154507.74581,2154626.49683,2154696.53981,2154765.43736,186.51529,179.9858,184.57213,186.51528,196.05057,183.96368,304.68776,303.56189,192.59955,186.30996,14.48367,12.59955,189.33217,188.61787,80.78587,80.50822
1187,10,3,19.80872,1188,1,30,3.43823,1188,4,9,11.77785,1188,6,17,19.50739,2154885.24226,2155003.56016,2155073.90764,2155143.22971,198.59357,192.63105,196.73771,198.59357,207.97712,196.59443,316.64551,315.21326,204.55105,198.9509,26.29532,24.55105,201.29355,201.27303,92.74229,92.87814
1188,10,15,1.80627,1189,2,10,1.65023,1189,4,21,15.21764,1189,6,30,7.53018,2155262.49216,2155380.48566,2155451.05097,2155520.73066,210.42884,205.26805,208.7385,210.42884,219.6817,209.22055,328.39747,326.72878,216.28128,211.58433,37.81604,36.28128,213.02703,213.91843,104.43722,104.96086
1189,10,27,2.9607,1190,2,21,20.29559,1190,5,3,14.34196,1190,7,12,14.69332,2155639.54026,2155757.26255,2155828.01448,2155898.02912,222.0652,217.89828,220.61515,222.0652,231.20952,221.8417,339.93647,338.09783,227.83427,224.21173,49.10095,47.83427,224.57654,226.55706,115.95526,116.844
1190,11,8,0.35126,1191,3,5,13.14174,1191,5,15,10.27004,1191,7,24,18.5286,2156016.43153,2156133.96447,2156204.84482,2156275.18892,233.54699,230.52326,232.39305,233.54699,242.60849,234.46034,351.33239,349.39299,239.256,236.83467,60.212,59.256,235.98916,239.19103,127.36959,128.59046
1191,11,19,19.13553,1192,3,16,7.22708,1192,5,26,4.21598,1192,8,4,18.87751,2156393.21421,2156510.71803,2156581.59256,2156652.20346,244.92175,243.1446,244.10565,244.92175,253.92865,247.08071,2.69128,0.73904,250.59632,249.45484,71.20529,70.59632,247.31511,251.82014,138.69449,140.19375
1192,11,30,12.56822,1193,3,28,3.14926,1193,6,6,21.44501,1193,8,16,15.67358,2156769.94057,2156887.54812,2156958.31044,2157029.06996,256.24099,255.76406,255.7977,256.24099,265.22178,259.70364,14.04825,12.16053,261.90721,262.07401,82.14792,81.90721,258.60677,264.44429,149.9359,151.65113
1193,12,12,5.93706,1194,4,9,0.66978,1194,6,18,15.28141,1194,8,28,10.90718,2157146.66428,2157264.44481,2157335.05362,2157405.87136,267.55762,268.38343,267.50261,267.55762,276.54255,272.3288,25.40692,23.64766,273.24303,274.69403,93.10752,93.24303,269.91917,277.06626,161.1811,163.04433
1194,12,24,0.59901,1195,4,21,1.63262,1195,6,30,11.10576,1195,9,9,7.27924,2157523.44186,2157641.48492,2157711.87964,2157782.7202,278.92735,281.0046,279.26542,278.92735,287.94821,284.95877,36.83184,35.27616,284.6605,287.31683,104.14436,104.6605,281.30965,289.68982,172.54054,174.4843
1196,1,4,21.9077,1196,5,2,8.54124,1196,7,11,10.23754,1196,9,20,5.22895,2157900.32972,2158018.77278,2158088.84346,2158159.63477,290.40578,293.62947,291.12778,290.40578,299.49397,297.59704,48.42853,47.14884,296.2138,299.94424,115.33496,116.2138,292.83417,302.31558,184.03947,185.98905
1197,1,15,23.1679,1197,5,14,22.33572,1197,7,23,13.95632,1197,10,2,4.51984,2158277.38223,2158396.34755,2158465.99841,2158536.60522,302.04649,306.25985,303.11893,302.04649,311.2324,310.24491,60.25131,59.30432,307.95549,312.57805,126.75102,127.95549,304.54633,314.94322,195.68005,197.54889
1198,1,28,5.65917,1198,5,27,18.86905,1198,8,4,23.50138,1198,10,14,7.24543,2158654.6527,2158774.20311,2158843.39612,2158913.71879,313.90204,318.89753,315.28836,313.90204,323.21351,322.90219,72.30289,71.73655,319.93645,325.22,138.43961,139.93645,316.49663,327.57565,207.5375,209.24978
1199,2,9,18.50803,1199,6,9,22.21871,1199,8,17,15.88445,1199,10,26,15.88262,2159032.18807,2159152.34268,2159221.07875,2159291.07867,326.01868,331.54409,327.66957,326.01868,335.48007,335.56899,84.60084,84.44872,332.19823,337.87149,150.46412,152.19823,328.72846,340.21632,219.71464,221.19346
1200,2,22,14.59884,1200,6,22,9.30337,1200,8,29,15.86774,1200,11,7,7.14165,2159410.02518,2159530.80454,2159599.07805,2159668.71447,338.43274,344.20076,340.26879,338.43274,348.06443,348.24658,97.19786,97.47856,344.77215,350.53359,162.88346,164.77215,341.27603,352.86625,232.24035,233.40908
1201,3,6,18.58466,1201,7,6,4.80787,1201,9,11,23.94882,1201,11,20,4.94278,2159788.19126,2159909.61723,2159977.41477,2160046.62285,351.17104,356.86844,353.10274,351.17104,0.98609,0.93593,110.14273,110.85419,357.67864,3.20699,175.72159,177.67864,354.16087,5.5253,245.09303,245.89338
1202,3,20,6.75925,1202,7,20,7.93644,1202,9,25,16.17181,1202,12,3,9.46737,2160166.69853,2160288.74758,2160356.09072,2160424.81137,4.24564,9.54756,6.18221,4.24564,14.24656,13.63592,123.4306,124.54293,10.9195,15.89175,188.9928,190.9195,7.38592,18.19374,258.27411,258.65381
1203,4,3,2.89982,1203,8,3,17.11483,1203,10,9,16.06368,1203,12,16,21.48918,2160545.53772,2160668.13002,2160735.08622,2160803.31228,17.64739,22.23779,19.48252,17.64739,27.82615,26.34435,137.01486,138.48012,24.47531,28.58722,202.68696,204.47531,20.93259,30.87264,271.80056,271.72213
1204,4,16,6.27029,1204,8,17,6.20915,1204,10,22,22.61105,1204,12,29,17.47487,2160924.67816,2161047.67561,2161114.35903,2161182.14502,31.34606,34.93811,32.97571,31.34606,41.68223,39.05824,150.84278,152.57814,38.30446,41.29198,216.76022,218.30446,34.7602,43.56265,285.65471,285.11752
1205,4,30,15.60452,1205,8,31,21.06613,1205,11,6,10.29527,1206,1,12,20.33083,2161304.06709,2161427.29465,2161493.84587,2161561.26402,45.28966,47.64676,46.62141,45.28966,55.75176,51.7746,164.85142,166.74855,52.34456,54.00391,231.14472,232.34456,48.80744,56.26226,299.76725,298.79507
1206,5,15,5.20294,1206,9,15,12.26784,1206,11,21,1.32195,1207,1,27,4.17099,2161683.63369,2161806.92806,2161873.47198,2161940.59069,59.40838,60.36136,60.36152,59.40838,69.95877,64.49143,178.98125,180.93312,66.52194,66.7205,245.74646,246.52194,63.00067,68.96882,314.0363,312.6773
1207,5,29,21.19814,1207,9,30,2.16653,1207,12,5,17.735,1208,2,10,15.3401,2162063.30015,2162186.50717,2162253.15586,2162320.05607,73.62553,73.0793,74.14113,73.62553,84.22057,77.20645,193.17447,195.06417,80.75626,79.43903,260.45695,260.75626,77.25838,81.68003,328.35607,326.69626
1208,6,12,13.50284,1208,10,13,12.69464,1208,12,19,9.33804,1209,2,24,3.96654,2162442.97952,2162565.94584,2162632.80598,2162699.58217,87.8554,85.79768,87.90031,87.8554,98.44567,89.91677,207.34803,209.0568,94.9573,92.15643,275.15495,274.95731,91.48822,94.39328,342.63457,340.77506
1209,6,27,3.88099,1209,10,27,18.0686,1210,1,2,21.92571,1210,3,10,16.31298,2162822.57861,2162945.16976,2163012.33047,2163079.09661,102.00614,98.51337,101.58299,102.00614,112.54114,102.61989,221.40248,222.83775,109.03452,104.86962,289.70821,289.03452,105.59671,107.10613,356.79402,354.84237
1210,7,11,14.22009,1210,11,10,16.35097,1211,1,17,5.53088,1211,3,25,2.87545,2163202.0094,2163324.09819,2163391.64735,2163458.53671,115.99101,111.22342,115.13332,115.99101,126.42506,115.31311,235.24242,236.32747,122.9071,117.57585,304.00672,302.9071,119.50133,119.81649,10.75873,8.83641
1211,7,25,18.72846,1211,11,24,6.12901,1212,1,31,6.62455,1212,4,7,9.95138,2163581.19725,2163702.67227,2163770.69292,2163837.83154,129.73642,123.92533,128.49155,129.73641,140.03392,127.99447,248.79116,249.46792,136.51227,130.273,317.96665,316.51227,133.13786,132.52199,24.467,22.68726
1212,8,7,16.15643,1212,12,6,11.35719,1213,2,13,0.21185,1213,4,21,11.91305,2163960.09008,2164080.89011,2164149.42573,2164216.91328,143.19104,136.61736,141.63411,143.19104,153.32706,140.66389,262.0101,262.25724,149.80917,142.95967,331.52398,329.80917,146.46374,145.22035,37.8696,36.32808
1213,8,21,5.76395,1213,12,19,8.92296,1214,2,26,9.77998,1214,5,5,7.14492,2164338.65706,2164458.78869,2164527.8244,2164595.7146,156.32449,149.29848,154.54635,156.32449,166.28458,153.32261,274.91313,274.73188,162.77672,155.63515,344.65702,342.77672,159.45706,157.90931,50.91966,49.69251
1214,9,3,11.26758,1214,12,31,23.19787,1215,3,11,11.2988,1215,5,18,18.49071,2164716.88638,2164836.38348,2164905.88768,2164974.18734,169.12512,161.96828,167.21032,169.12512,178.9058,165.97116,287.50043,286.90709,175.41371,168.29939,357.36684,355.41371,172.11601,170.58727,63.59462,62.73307
1215,9,16,8.88245,1216,1,13,8.40535,1216,3,23,5.20242,1216,5,30,22.28476,2165094.787,2165213.76712,2165283.63367,2165352.34543,181.60178,174.62708,179.64329,181.60177,191.20825,178.61264,299.84133,298.87419,187.73794,180.953,9.65936,7.73794,184.45676,183.25469,75.92396,75.4635
1216,9,27,23.19589,1217,1,24,10.47563,1217,4,4,16.17171,1217,6,12,19.527,2165472.38339,2165590.85338,2165661.09072,2165730.23052,193.77857,187.27568,191.87474,193.77857,203.22227,191.24415,311.84153,310.54817,199.7774,193.59694,21.58303,19.7774,196.50768,195.91296,87.97385,87.92485
1217,10,10,7.01221,1218,2,5,7.82511,1218,4,16,21.12383,1218,6,25,10.89026,2165849.70907,2165967.74294,2166038.29706,2166107.87066,205.68853,199.91522,203.91695,205.68853,214.98793,203.86908,323.5903,322.02828,211.56974,206.23248,33.19647,31.56974,208.30737,208.56303,99.78929,100.14476
1218,10,22,9.36248,1219,2,17,3.29056,1219,4,28,21.18947,1219,7,7,20.30064,2166226.807,2166344.554,2166415.29979,2166485.26276,217.37402,212.54712,215.80333,217.37402,226.55214,216.49138,335.19073,333.43101,223.16139,218.8612,44.54447,43.16139,219.90157,221.20479,111.37544,112.12019
1219,11,3,7.42401,1220,2,28,21.58927,1220,5,9,17.55684,1220,7,18,23.75179,2166603.72623,2166721.31645,2166792.14843,2166862.40656,228.88337,225.17304,227.58172,228.88337,237.96463,229.11204,346.67201,344.78583,234.60117,231.48475,55.68837,54.60117,231.33837,233.83824,122.75848,123.85088
1220,11,14,2.40113,1221,3,11,14.45439,1221,5,21,11.45064,1221,7,30,23.02429,2166980.51695,2167098.01916,2167168.89401,2167239.37624,240.26605,237.79466,239.28467,240.26605,249.27732,241.73071,358.02039,356.08177,245.93935,244.10485,66.69657,65.93935,242.66792,246.46585,134.0268,135.40997
1221,11,25,19.55733,1222,3,23,7.51758,1222,6,2,4.15677,1222,8,11,20.70037,2167357.23179,2167474.73013,2167545.5901,2167616.27941,251.57394,250.41373,250.95328,251.57394,260.54405,254.34966,9.30541,7.38584,257.22877,256.7233,77.62885,77.22877,253.94356,259.09123,145.27482,146.90349
1222,12,7,12.17004,1223,4,4,3.55635,1223,6,13,20.95919,1223,8,23,17.06477,2167733.92398,2167851.56508,2167922.2902,2167993.12793,262.85952,263.03205,262.6237,262.85952,271.81867,266.97275,20.63848,18.81212,268.52213,269.34188,88.55212,88.52213,265.21896,271.71478,156.52878,158.34314
1223,12,19,5.51944,1224,4,15,3.74101,1224,6,24,15.15337,1224,9,3,11.7863,2168110.64687,2168228.57277,2168299.04829,2168369.90799,274.17535,275.65139,274.33072,274.17535,283.15441,279.60164,32.05986,30.40867,279.87266,281.9624,99.52889,99.87266,276.54684,284.33604,167.79535,169.71532
1224,12,30,0.91003,1225,4,27,7.62803,1225,7,6,12.02655,1225,9,15,6.84882,2168487.45482,2168605.73473,2168675.918,2168746.70227,285.57501,288.27359,286.12158,285.57501,294.60422,292.23569,43.56972,42.15726,291.3332,294.58667,110.62289,111.3332,287.98018,296.95778,179.14861,181.10151
1226,1,10,23.61312,1226,5,9,16.17945,1226,7,18,12.85515,1226,9,27,4.8417,2168864.40078,2168983.09104,2169052.95253,2169123.61864,297.11071,300.9004,298.02907,297.11071,306.22165,304.87625,55.21769,54.09742,302.95619,307.21645,121.90334,122.95619,299.57319,309.5836,190.69546,192.60804
1227,1,23,2.9201,1227,5,22,8.0205,1227,7,30,18.94981,1227,10,9,6.61793,2169241.53857,2169360.75109,2169430.20647,2169500.69265,308.83548,313.53365,310.08824,308.83548,318.06078,317.52699,67.09995,66.33695,314.79546,319.85358,133.43309,134.79546,311.38096,322.21471,202.47835,204.26995
1228,2,4,12.09064,1228,6,3,8.16732,1228,8,11,7.45509,1228,10,20,12.2059,2169618.92067,2169738.7572,2169807.72753,2169877.92548,320.80106,326.17507,322.33909,320.80106,330.16876,330.18932,79.27502,78.91759,326.89799,332.49966,145.27726,146.89799,323.45153,334.85113,214.49498,216.0884
1229,2,16,4.13917,1229,6,16,16.00342,1229,8,24,3.24348,1229,11,1,22.64979,2169996.58936,2170117.08371,2170185.55204,2170255.36064,333.04912,338.8261,334.80438,333.04912,342.58152,342.86238,91.74758,91.81402,339.29964,345.15591,157.49055,159.29964,335.82215,347.49434,226.78997,228.10628
1230,3,1,3.83608,1230,6,30,7.15853,1230,9,6,6.96254,1230,11,14,16.26064,2170374.57673,2170495.71517,2170563.707,2170633.09442,345.61128,351.4878,347.50991,345.61128,355.32464,355.54566,104.51103,105.01103,352.02698,357.82323,170.10115,172.02698,348.5207,0.14754,239.44625,240.41849
1231,3,14,11.62466,1231,7,14,5.30527,1231,9,19,18.85087,1231,11,27,17.95141,2170752.90126,2170874.63795,2170942.20235,2171011.16487,358.50576,4.1608,0.4593,358.50575,8.4084,8.23869,117.57521,118.49517,5.08983,10.50194,183.1417,185.08983,1.55992,12.81203,252.48938,253.06254
1232,3,27,3.54016,1232,7,27,10.15636,1232,10,2,14.72969,1232,12,10,3.14156,2171131.5644,2171253.84008,2171321.03064,2171389.5478,11.73399,16.84513,13.63224,11.73399,21.82521,20.94109,130.95976,132.25466,18.48083,23.19181,196.62342,198.48084,14.93523,25.48698,265.88267,266.01458
1233,4,10,3.20148,1233,8,10,21.03336,1233,10,16,17.97741,1233,12,23,19.31405,2171510.55029,2171633.29329,2171700.16596,2171768.22165,25.28034,29.54028,27.01834,25.28034,35.54756,33.65189,144.65413,146.26162,32.17447,35.89197,210.50959,212.17447,28.62148,38.17168,279.57734,279.25337
1234,4,24,9.7131,1234,8,25,12.01938,1234,10,31,3.39977,1235,1,6,18.09523,2171889.82161,2172012.91771,2172079.55856,2172147.17087,39.10802,42.245,40.59366,39.10802,49.52523,46.36843,158.60554,160.43733,46.12169,48.60074,224.75069,226.12169,42.57014,50.8656,293.53574,292.76357
1235,5,8,21.59571,1235,9,9,4.67124,1235,11,14,17.29852,1236,1,20,22.91918,2172269.31672,2172392.61153,2172459.13767,2172526.37186,53.15628,54.9572,54.29479,53.15628,63.68694,59.0873,172.73314,174.68146,60.25275,61.31577,239.26898,240.25275,56.71206,63.56796,307.70714,306.52194
1236,5,22,12.98582,1236,9,22,20.44887,1236,11,28,9.65261,1237,2,3,8.86656,2172648.95797,2172772.26893,2172838.81909,2172905.78634,67.34859,67.67431,68.07044,67.34859,77.94716,71.80494,186.94497,188.88968,74.48465,74.03422,253.94889,254.48465,70.96312,76.27746,322.01533,320.49072
1237,6,6,5.73045,1237,10,7,8.87135,1237,12,13,2.19573,1238,2,17,21.96883,2173028.65567,2173151.78654,2173218.50839,2173285.33227,81.59652,80.3933,81.8664,81.59652,92.21137,84.5179,201.14145,202.96011,88.72431,86.75293,268.67168,268.72431,85.2294,88.99137,336.36135,334.58907
